game_id,visteam,hometeam,site,date,number,gametype,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
TEX202305200,COL,TEX,ARL03,2023/05/20,0,regular,3:05PM,day,9,2,true,barrl901,ramoc901,marqa901,dejer901,(none),(none),2023/06/02 09:03:19,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,177,34443,grayj003,freek001,
TEX202305210,COL,TEX,ARL03,2023/05/21,0,regular,1:35PM,day,9,2,true,ramoc901,marqa901,dejer901,barrl901,(none),(none),2023/06/02 09:03:21,unknown,pitches,wells701,73,tocf,3,unknown,none,cloudy,170,32733,heana001,seabc001,
TEX202306020,SEA,TEX,ARL03,2023/06/02,0,regular,7:05PM,night,9,2,true,diazl901,estam901,fleta901,bacce901,(none),(none),2023/07/15 09:03:01,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,125,31685,grayj003,castl003,smitw002
TEX202306030,SEA,TEX,ARL03,2023/06/03,0,regular,3:05PM,day,9,2,true,estam901,fleta901,bacce901,diazl901,(none),(none),2023/07/15 09:03:02,unknown,pitches,ruddw701,72,unknown,0,unknown,none,dome,181,34435,sborj002,woo-b001,
TEX202306040,SEA,TEX,ARL03,2023/06/04,0,regular,1:35PM,day,9,2,true,fleta901,bacce901,diazl901,estam901,(none),(none),2023/06/29 16:14:38,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,171,36495,eovan001,millb004,
TEX202306050,SLN,TEX,ARL03,2023/06/05,0,regular,7:05PM,night,9,2,true,hobep901,cejan901,onorb901,porta901,(none),(none),2023/06/21 09:12:07,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,153,25161,smitw002,cabrg001,
TEX202306060,SLN,TEX,ARL03,2023/06/06,0,regular,7:05PM,night,9,2,true,cejan901,onorb901,porta901,hobep901,(none),(none),2023/07/20 09:06:34,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,164,28151,dunnd001,libem001,smitw002
TEX202306070,SLN,TEX,ARL03,2023/06/07,0,regular,7:05PM,night,9,2,true,onorb901,porta901,hobep901,cejan901,(none),(none),2023/07/20 09:06:35,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,137,30251,hickj002,grayj003,helsr001
TEX202306120,ANA,TEX,ARL03,2023/06/12,0,regular,7:05PM,night,9,2,true,dejer901,barrl901,eddid901,marqa901,(none),(none),2023/06/14 09:07:01,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,229,26667,bachs001,ragac001,
TEX202306130,ANA,TEX,ARL03,2023/06/13,0,regular,7:05PM,night,9,2,true,barrl901,eddid901,marqa901,dejer901,(none),(none),2023/07/12 09:02:26,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,175,25832,hergj001,whito001,estec001
TEX202306140,ANA,TEX,ARL03,2023/06/14,0,regular,7:05PM,night,9,2,true,eddid901,marqa901,dejer901,barrl901,(none),(none),2023/06/28 08:59:40,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,159,25406,sborj002,hergj001,
TEX202306150,ANA,TEX,ARL03,2023/06/15,0,regular,7:05PM,night,9,2,true,marqa901,dejer901,barrl901,eddid901,(none),(none),2023/07/18 09:03:27,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,167,35092,ohtas001,eovan001,webbj002
TEX202306160,TOR,TEX,ARL03,2023/06/16,0,regular,7:05PM,night,9,2,true,rehaj901,fairc901,lentn901,ramoc901,(none),(none),2023/06/18 09:05:16,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,148,34308,gausk001,perem004,romaj004
TEX202306170,TOR,TEX,ARL03,2023/06/17,0,regular,3:05PM,day,9,2,true,fairc901,lentn901,ramoc901,rehaj901,(none),(none),2023/07/01 09:04:58,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,157,39383,dunnd001,richt001,smitw002
TEX202306180,TOR,TEX,ARL03,2023/06/18,0,regular,1:35PM,day,9,2,true,lentn901,ramoc901,rehaj901,fairc901,(none),(none),2023/07/01 09:04:59,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,188,38515,kingj002,pearn001,
TEX202306260,DET,TEX,ARL03,2023/06/26,0,regular,7:05PM,night,9,2,true,nelsj901,willr901,segac901,may-b901,(none),(none),2023/06/28 09:03:53,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,170,22320,englm001,heana001,
TEX202306270,DET,TEX,ARL03,2023/06/27,0,regular,7:05PM,night,9,2,true,willr901,segac901,may-b901,nelsj901,(none),(none),2023/07/04 09:04:45,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,152,22805,sborj002,whitb002,
TEX202306280,DET,TEX,ARL03,2023/06/28,0,regular,7:05PM,night,9,2,true,segac901,may-b901,nelsj901,willr901,(none),(none),2023/07/01 09:05:04,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,147,27192,dunnd001,wentj001,
TEX202306290,DET,TEX,ARL03,2023/06/29,0,regular,1:05PM,day,9,2,true,may-b901,nelsj901,willr901,segac901,(none),(none),2023/07/03 18:03:23,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,174,26977,englm001,barlj001,
TEX202306300,HOU,TEX,ARL03,2023/06/30,0,regular,7:05PM,night,9,2,true,millb901,ortir901,whitc901,drakr901,(none),(none),2023/07/16 09:04:03,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,146,39174,blanr001,grayj003,presr001
TEX202307010,HOU,TEX,ARL03,2023/07/01,0,regular,3:05PM,day,9,2,true,ortir901,whitc901,drakr901,millb901,(none),(none),2023/08/24 10:02:35,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,161,40380,eovan001,browh001,
TEX202307020,HOU,TEX,ARL03,2023/07/02,0,regular,1:35PM,day,9,2,true,whitc901,drakr901,millb901,ortir901,(none),(none),2023/07/29 12:23:03,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,161,39580,nerih001,sborj002,presr001
TEX202307030,HOU,TEX,ARL03,2023/07/03,0,regular,1:05PM,day,9,2,true,drakr901,millb901,ortir901,whitc901,(none),(none),2023/07/29 12:23:04,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,184,38936,abreb002,smitw002,presr001
TEX202307140,CLE,TEX,ARL03,2023/07/14,0,regular,7:05PM,night,9,2,true,rippm901,drecb901,tomln901,moorm901,(none),(none),2023/07/23 20:30:20,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,171,33863,burkb001,hents001,
TEX202307150,CLE,TEX,ARL03,2023/07/15,0,regular,3:05PM,day,9,2,true,drecb901,tomln901,moorm901,rippm901,(none),(none),2023/10/03 06:10:26,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,148,37730,heana001,willg004,chapa001
TEX202307160,CLE,TEX,ARL03,2023/07/16,0,regular,1:35PM,day,9,2,true,tomln901,moorm901,rippm901,drecb901,(none),(none),2023/08/02 12:05:14,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,163,33957,bradc003,stept002,smitw002
TEX202307170,TBA,TEX,ARL03,2023/07/17,0,regular,7:05PM,night,9,2,true,kulpr901,blasc901,ballb901,viscj901,(none),(none),2023/07/19 09:06:45,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,127,29901,chapa001,fairp001,
TEX202307180,TBA,TEX,ARL03,2023/07/18,0,regular,7:05PM,night,9,2,true,blasc901,ballb901,viscj901,kulpr901,(none),(none),2023/07/20 09:06:38,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,157,34677,eovan001,bradt002,smitw002
TEX202307190,TBA,TEX,ARL03,2023/07/19,0,regular,1:05PM,day,9,2,true,ballb901,viscj901,kulpr901,blasc901,(none),(none),2023/07/25 09:03:17,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,158,31591,burkb001,littz001,
TEX202307210,LAN,TEX,ARL03,2023/07/21,0,regular,7:05PM,night,9,2,true,jimee902,hobep901,cejan901,onorb901,(none),(none),2023/07/24 09:26:48,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,201,39808,brasr001,speaa001,
TEX202307220,LAN,TEX,ARL03,2023/07/22,0,regular,3:05PM,day,9,2,true,hobep901,cejan901,onorb901,jimee902,(none),(none),2023/10/03 06:10:27,unknown,pitches,bumpl701,72,unknown,0,unknown,none,dome,170,40738,millb005,dunnd001,
TEX202307230,LAN,TEX,ARL03,2023/07/23,0,regular,1:35PM,day,9,2,true,cejan901,onorb901,jimee902,hobep901,(none),(none),2023/08/07 12:40:19,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,143,39632,perem004,sheee001,
TEX202308010,CHA,TEX,ARL03,2023/08/01,0,regular,7:05PM,night,9,2,true,jimee901,hamaa901,mahrn901,carav901,(none),(none),2023/10/06 09:13:06,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,118,28988,heana001,schoj002,smitw002
TEX202308020,CHA,TEX,ARL03,2023/08/02,0,regular,7:05PM,night,9,2,true,hamaa901,mahrn901,carav901,jimee901,(none),(none),2023/08/23 09:03:30,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,146,28735,dunnd001,ceasd001,
TEX202308030,CHA,TEX,ARL03,2023/08/03,0,regular,1:05PM,day,9,2,true,mahrn901,carav901,jimee901,hamaa901,(none),(none),2023/08/05 13:34:18,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,147,29804,schem001,toust001,smitw002
TEX202308040,MIA,TEX,ARL03,2023/08/04,0,regular,7:05PM,night,9,2,true,riggj901,muchm901,barbs901,wolfj901,(none),(none),2023/09/21 09:08:20,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,144,33362,montj004,luzaj001,
TEX202308050,MIA,TEX,ARL03,2023/08/05,0,regular,3:05PM,day,9,2,true,muchm901,barbs901,wolfj901,riggj901,(none),(none),2023/08/12 12:30:46,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,169,38583,grayj003,weatr001,smitw002
TEX202308060,MIA,TEX,ARL03,2023/08/06,0,regular,1:35PM,day,9,2,true,barbs901,wolfj901,riggj901,muchm901,(none),(none),2023/08/25 09:03:59,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,140,34569,heana001,alcas001,
TEX202308140,ANA,TEX,ARL03,2023/08/14,0,regular,7:05PM,night,9,2,true,wendh902,tumpj901,blakr901,hudsm901,(none),(none),2023/08/17 10:08:27,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,159,27743,schem001,sandp002,
TEX202308150,ANA,TEX,ARL03,2023/08/15,0,regular,7:05PM,night,9,2,true,tumpj901,blakr901,hudsm901,wendh902,(none),(none),2023/08/17 10:08:29,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,158,26166,montj004,gioll001,
TEX202308160,ANA,TEX,ARL03,2023/08/16,0,regular,7:05PM,night,9,2,true,blakr901,hudsm901,wendh902,tumpj901,(none),(none),2023/08/24 10:02:46,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,147,31004,detmr001,grayj003,estec001
TEX202308180,MIL,TEX,ARL03,2023/08/18,0,regular,7:05PM,night,9,2,true,millb903,gibsh902,carlm901,bakej902,(none),(none),2023/08/24 10:02:48,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,187,33797,pegue001,sborj002,willd004
TEX202308190,MIL,TEX,ARL03,2023/08/19,0,regular,3:05PM,day,9,2,true,gibsh902,carlm901,bakej902,millb903,(none),(none),2023/09/10 09:03:15,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,165,39578,peraf001,dunnd001,
TEX202308200,MIL,TEX,ARL03,2023/08/20,0,regular,1:35PM,day,9,2,true,carlm901,bakej902,millb903,gibsh902,(none),(none),2023/08/27 09:03:08,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,188,37138,housa001,schem001,willd004
TEX202309010,MIN,TEX,ARL03,2023/09/01,0,regular,7:05PM,night,9,2,true,guccc901,knigb901,gonzm901,tosia901,(none),(none),2023/09/12 09:02:54,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,138,26940,ryanj002,burkb001,
TEX202309020,MIN,TEX,ARL03,2023/09/02,0,regular,6:15PM,night,9,2,true,knigb901,gonzm901,tosia901,guccc901,(none),(none),2023/09/22 09:02:17,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,203,36555,headb001,chapa001,duraj002
TEX202309030,MIN,TEX,ARL03,2023/09/03,0,regular,1:35PM,day,9,2,true,gonzm901,tosia901,guccc901,knigb901,(none),(none),2023/09/24 09:03:58,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,186,35531,bradc003,windj002,
TEX202309040,HOU,TEX,ARL03,2023/09/04,0,regular,3:05PM,day,9,2,true,drecb901,sches901,wegnm901,moorm901,(none),(none),2023/09/14 09:03:11,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,184,39181,montr004,sborj002,
TEX202309050,HOU,TEX,ARL03,2023/09/05,0,regular,7:05PM,night,9,2,true,sches901,wegnm901,moorm901,drecb901,(none),(none),2023/09/22 09:02:19,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,151,33678,valdf001,eovan001,
TEX202309060,HOU,TEX,ARL03,2023/09/06,0,regular,7:05PM,night,9,2,true,wegnm901,moorm901,drecb901,sches901,(none),(none),2023/09/12 09:02:58,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,165,36417,verlj001,schem001,
TEX202309080,OAK,TEX,ARL03,2023/09/08,0,regular,7:05PM,night,9,2,true,willr901,marqa901,eddid901,barrl901,(none),(none),2023/09/10 09:03:21,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,184,28203,sweed002,montj004,may-t001
TEX202309090,OAK,TEX,ARL03,2023/09/09,0,regular,6:05PM,night,9,2,true,marqa901,eddid901,barrl901,willr901,(none),(none),2023/10/06 09:13:08,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,184,34166,smitw002,ercel001,chapa001
TEX202309100,OAK,TEX,ARL03,2023/09/10,0,regular,1:35PM,day,9,2,true,eddid901,barrl901,willr901,marqa901,(none),(none),2023/09/12 09:02:59,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,163,26189,heana001,medil002,
TEX202309180,BOS,TEX,ARL03,2023/09/18,0,regular,7:05PM,night,9,2,true,buckc901,may-b901,nelsj901,thomd901,(none),(none),2023/09/21 08:43:29,unknown,pitches,ruddw701,74,unknown,0,unknown,none,dome,156,27375,wincj001,smitw002,martc007
TEX202309190,BOS,TEX,ARL03,2023/09/19,0,regular,7:05PM,night,9,2,true,may-b901,nelsj901,thomd901,buckc901,(none),(none),2023/10/03 09:09:17,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,175,26617,chapa001,murpc001,leclj001
TEX202309200,BOS,TEX,ARL03,2023/09/20,0,regular,1:05PM,day,9,2,true,nelsj901,thomd901,buckc901,may-b901,(none),(none),2023/09/26 09:04:02,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,164,28519,perem004,bellb002,
TEX202309220,SEA,TEX,ARL03,2023/09/22,0,regular,7:05PM,night,9,2,true,barbs901,wolfj901,porta901,muchm901,(none),(none),2023/10/03 06:10:36,unknown,pitches,ruizc701,74,unknown,0,unknown,none,dome,159,35431,dunnd001,millb004,
TEX202309230,SEA,TEX,ARL03,2023/09/23,0,regular,6:05PM,night,9,2,true,wolfj901,porta901,muchm901,barbs901,(none),(none),2023/10/06 09:13:09,unknown,pitches,bumpl701,74,unknown,0,unknown,none,dome,148,36900,montj004,gilbl002,chapa001
TEX202309240,SEA,TEX,ARL03,2023/09/24,0,regular,1:35PM,day,9,2,true,porta901,muchm901,barbs901,wolfj901,(none),(none),2023/10/05 09:13:37,unknown,pitches,wells701,74,unknown,0,unknown,none,dome,182,35412,eovan001,woo-b001,leclj001
MIN202304070,HOU,MIN,MIN04,2023/04/07,0,regular,3:10PM,day,9,2,true,gibsh902,millb903,carlm901,bakej902,(none),(none),2023/07/28 12:23:55,unknown,pitches,thors701,47,rtol,10,unknown,none,sunny,167,38465,lopej004,stanr002,
MIN202304080,HOU,MIN,MIN04,2023/04/08,0,regular,1:10PM,day,9,2,true,millb903,carlm901,bakej902,gibsh902,(none),(none),2023/10/03 06:10:18,unknown,pitches,johns701,56,rtol,8,unknown,none,sunny,147,26330,ryanj002,marts003,duraj002
MIN202304090,HOU,MIN,MIN04,2023/04/09,0,regular,1:10PM,day,9,2,true,carlm901,bakej902,gibsh902,millb903,(none),(none),2023/05/20 17:38:54,unknown,pitches,trayk701,62,tolf,14,unknown,none,cloudy,153,14316,browh001,mahlt001,
MIN202304100,CHA,MIN,MIN04,2023/04/10,0,regular,1:10PM,day,9,2,true,muchm901,barbs901,porta901,wolfj901,(none),(none),2023/05/20 17:38:56,unknown,pitches,thors701,66,torf,7,unknown,none,cloudy,159,12078,ceasd001,maedk001,loper003
MIN202304110,CHA,MIN,MIN04,2023/04/11,0,regular,6:40PM,night,9,2,true,barbs901,porta901,wolfj901,muchm901,(none),(none),2023/07/05 09:04:32,unknown,pitches,johns701,78,rtol,11,unknown,none,sunny,143,16153,jax-g001,schoj002,
MIN202304120,CHA,MIN,MIN04,2023/04/12,0,regular,12:10PM,day,9,2,true,porta901,wolfj901,muchm901,barbs901,(none),(none),2023/05/20 17:38:58,unknown,pitches,trayk701,76,tolf,14,unknown,none,sunny,157,17658,grays001,gioll001,duraj002
MIN202304210,WAS,MIN,MIN04,2023/04/21,0,regular,7:10PM,night,9,2,true,onorb901,hobep901,cejan901,macka901,(none),(none),2023/05/20 17:39:08,unknown,pitches,johns701,37,tocf,9,unknown,none,cloudy,153,12469,ramie004,jax-g001,finnk001
MIN202304220,WAS,MIN,MIN04,2023/04/22,0,regular,1:10PM,day,9,2,true,hobep901,cejan901,macka901,onorb901,(none),(none),2023/07/13 09:01:16,unknown,pitches,johns701,35,fromlf,12,unknown,none,cloudy,189,23045,thomm005,lopep002,
MIN202304230,WAS,MIN,MIN04,2023/04/23,0,regular,1:10PM,day,9,2,true,cejan901,macka901,onorb901,hobep901,(none),(none),2023/05/24 09:02:43,unknown,pitches,trayk701,40,tocf,10,unknown,none,cloudy,133,14763,oberb002,corbp001,duraj002
MIN202304240,NYA,MIN,MIN04,2023/04/24,0,regular,6:40PM,night,9,2,true,drakr901,millb901,whitc901,ortir901,(none),(none),2023/05/23 09:03:25,unknown,pitches,thors701,49,fromlf,7,unknown,none,cloudy,174,16242,grays001,britj003,
MIN202304250,NYA,MIN,MIN04,2023/04/25,0,regular,6:40PM,night,9,2,true,millb901,whitc901,ortir901,drakr901,(none),(none),2023/05/20 17:39:13,unknown,pitches,thors701,50,fromcf,8,unknown,none,cloudy,136,19201,ryanj002,cortn001,
MIN202304260,NYA,MIN,MIN04,2023/04/26,0,regular,12:10PM,day,9,2,true,whitc901,ortir901,drakr901,millb901,(none),(none),2023/05/20 17:39:14,unknown,pitches,trayk701,50,rtol,6,unknown,none,sunny,147,20511,germd001,maedk001,
MIN202304270,KCA,MIN,MIN04,2023/04/27,0,regular,6:40PM,night,9,2,true,mahrn901,laynj901,ballb901,carav901,(none),(none),2023/07/13 09:01:17,unknown,pitches,thors701,58,fromlf,9,unknown,none,overcast,142,12862,stewb001,greiz001,
MIN202304280,KCA,MIN,MIN04,2023/04/28,0,regular,3:10PM,day,9,2,true,laynj901,ballb901,carav901,mahrn901,(none),(none),2023/09/17 07:18:36,unknown,pitches,thors701,48,fromlf,12,unknown,none,overcast,158,11754,lopep002,lylej001,lopej004
MIN202304290,KCA,MIN,MIN04,2023/04/29,0,regular,1:10PM,day,9,2,true,ballb901,carav901,mahrn901,laynj901,(none),(none),2023/09/07 09:04:17,unknown,pitches,johns701,47,torf,10,unknown,none,overcast,170,22883,chapa001,duraj002,barls001
MIN202304300,KCA,MIN,MIN04,2023/04/30,0,regular,1:10PM,day,9,2,true,carav901,mahrn901,laynj901,ballb901,(none),(none),2023/05/20 17:39:19,unknown,pitches,johns701,45,torf,18,unknown,none,cloudy,170,17150,grays001,singb001,duraj002
MIN202305090,SDN,MIN,MIN04,2023/05/09,0,regular,6:40PM,night,9,2,true,gibsh902,millb903,ballb901,carlm901,(none),(none),2023/05/20 17:39:29,unknown,pitches,trayk701,66,fromcf,7,unknown,none,overcast,161,16882,wachm001,jax-g001,
MIN202305100,SDN,MIN,MIN04,2023/05/10,0,regular,6:40PM,night,9,2,true,millb903,ballb901,carlm901,gibsh902,(none),(none),2023/07/12 09:02:25,unknown,pitches,johns701,77,ltor,8,unknown,none,cloudy,171,18467,jax-g001,tapid001,
MIN202305110,SDN,MIN,MIN04,2023/05/11,0,regular,12:10PM,day,9,2,true,ballb901,carlm901,gibsh902,millb903,(none),(none),2023/05/20 17:39:30,unknown,pitches,trayk701,71,rtol,7,unknown,none,cloudy,154,23365,pagae001,honeb001,lopej004
MIN202305120,CHN,MIN,MIN04,2023/05/12,0,regular,7:10PM,night,9,2,true,hobep901,jimee901,segac901,onorb901,(none),(none),2023/06/10 09:05:42,unknown,pitches,trayk701,69,fromcf,9,unknown,none,overcast,162,30037,smyld001,jax-g001,
MIN202305130,CHN,MIN,MIN04,2023/05/13,0,regular,1:10PM,day,9,2,true,jimee901,segac901,onorb901,hobep901,(none),(none),2023/05/20 17:39:33,unknown,pitches,thors701,63,fromrf,9,unknown,none,overcast,172,32270,ryanj002,wesnh001,
MIN202305140,CHN,MIN,MIN04,2023/05/14,0,regular,1:10PM,day,9,2,true,segac901,onorb901,hobep901,jimee901,(none),(none),2023/10/03 06:10:23,unknown,pitches,thors701,60,fromlf,10,unknown,none,cloudy,165,33419,varll001,strom001,
MIN202305220,SFN,MIN,MIN04,2023/05/22,0,regular,6:40PM,night,9,2,true,tosia901,randt901,ticht901,knigb901,(none),(none),2023/06/16 09:05:20,unknown,pitches,thors701,81,rtol,9,unknown,none,sunny,159,16627,manas001,oberb002,alexs001
MIN202305230,SFN,MIN,MIN04,2023/05/23,0,regular,6:40PM,night,9,2,true,randt901,ticht901,knigb901,tosia901,(none),(none),2023/06/10 09:05:43,unknown,pitches,thors701,83,tolf,4,unknown,none,sunny,160,20790,cobba001,lopej004,dovac001
MIN202305240,SFN,MIN,MIN04,2023/05/24,0,regular,12:10PM,day,9,2,true,ticht901,knigb901,tosia901,randt901,(none),(none),2023/06/19 09:03:45,unknown,pitches,trayk701,70,fromcf,11,unknown,none,cloudy,172,23464,ryanj002,desca001,
MIN202305260,TOR,MIN,MIN04,2023/05/26,0,regular,7:10PM,night,9,2,true,drecb901,sches901,moorm901,wegnm901,(none),(none),2023/10/03 06:10:24,unknown,pitches,thors701,79,rtol,9,unknown,none,sunny,166,25061,gausk001,varll001,romaj004
MIN202305270,TOR,MIN,MIN04,2023/05/27,0,regular,1:10PM,day,9,2,true,sches901,moorm901,wegnm901,drecb901,(none),(none),2023/06/19 09:03:46,unknown,pitches,thors701,79,tolf,10,unknown,none,sunny,170,29111,lopep002,bassc001,stewb001
MIN202305280,TOR,MIN,MIN04,2023/05/28,0,regular,1:10PM,day,9,2,true,moorm901,wegnm901,drecb901,sches901,(none),(none),2023/06/10 09:05:45,unknown,pitches,johns701,78,rtol,8,unknown,none,cloudy,167,31025,berrj001,oberb002,romaj004
MIN202306010,CLE,MIN,MIN04,2023/06/01,0,regular,6:40PM,night,9,2,true,addir901,merzd901,barkl901,littw901,(none),(none),2023/06/03 09:45:41,unknown,pitches,thors701,85,rtol,10,unknown,none,cloudy,154,16788,jax-g001,morge001,
MIN202306020,CLE,MIN,MIN04,2023/06/02,0,regular,7:10PM,night,9,2,true,merzd901,barkl901,littw901,addir901,(none),(none),2023/07/15 09:03:01,unknown,pitches,thors701,83,fromcf,6,unknown,none,cloudy,153,26818,stewb001,sandn001,duraj002
MIN202306030,CLE,MIN,MIN04,2023/06/03,0,regular,6:15PM,night,9,2,true,barkl901,littw901,addir901,merzd901,(none),(none),2023/07/15 09:03:02,unknown,pitches,thors701,88,fromcf,7,unknown,none,sunny,156,27153,allel003,grays001,clase001
MIN202306040,CLE,MIN,MIN04,2023/06/04,0,regular,1:10PM,day,9,2,true,littw901,addir901,merzd901,barkl901,(none),(none),2023/06/29 16:14:38,unknown,pitches,trayk701,85,fromcf,6,unknown,none,cloudy,138,23629,karij001,ryanj002,clase001
MIN202306130,MIL,MIN,MIN04,2023/06/13,0,regular,6:40PM,night,9,2,true,rippm901,belld901,cuzzp901,lives901,(none),(none),2023/07/12 09:02:26,unknown,pitches,johns701,84,fromlf,10,unknown,none,cloudy,173,34514,windj002,willd004,
MIN202306140,MIL,MIN,MIN04,2023/06/14,0,regular,12:10PM,day,9,2,true,belld901,cuzzp901,lives901,rippm901,(none),(none),2023/06/28 08:59:40,unknown,pitches,thors701,83,ltor,7,unknown,none,overcast,143,32222,oberb002,rea-c001,jax-g001
MIN202306150,DET,MIN,MIN04,2023/06/15,0,regular,6:10PM,night,9,2,true,becka901,iassd901,willr901,morag901,(none),(none),2023/07/18 09:03:27,unknown,pitches,trayk701,71,fromrf,10,unknown,none,sunny,151,27570,boydm001,moraj003,
