game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
DET195009190,"""version 7RS(19) of 07/07/92""",PHA,DET,1950/09/19,DET04,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/13 8:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,5322,houta101,wyseh101,,,,,
DET195009200,"""version 7RS(19) of 07/07/92""",PHA,DET,1950/09/20,DET04,0,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/11 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,7571,whith101,hoopb101,,,,,
DET195009210,"""version 7RS(19) of 07/07/92""",PHA,DET,1950/09/21,DET04,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/13 10:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,5194,hutcf101,colej101,,,,,
DET195009261,"""version 7RS(19) of 07/07/92""",SLA,DET,1950/09/26,DET04,1,0:00PM,day,false,stevj901,grieb901,(none),summb901,"""212""","""Comly""","""Comly""",2009/08/23 1:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,johnd102,newhh101,,,,,
DET195009270,"""version 7RS(19) of 07/07/92""",SLA,DET,1950/09/27,DET04,0,0:00PM,day,false,summb901,stevj901,(none),grieb901,"""212""","""Comly""","""Comly""",2009/08/23 2:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,3335,whith101,overs101,,,,,
DET195009280,,SLA,DET,1950/09/28,DET04,0,0:00PM,day,false,stevj901,grieb901,berrc103,summb901,"""248""",Mark Pankin,Mark Pankin,2013/01/14 17:38,park,none,0,unknown,-1,unknown,unknown,unknown,164,3814,whith101,pilld101,,,,,
DET195009290,"""version 7RS(19) of 07/07/92""",CLE,DET,1950/09/29,DET04,0,0:00PM,day,false,grieb901,berrc103,summb901,stevj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/04/08 10:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,9814,lemob101,grayt101,,,,,
DET195009300,"""version 7RS(19) of 07/07/92""",CLE,DET,1950/09/30,DET04,0,0:00PM,day,false,berrc103,summb901,stevj901,grieb901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/04/08 10:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,24178,newhh101,garcm101,,,,,
DET195010010,"""version 7RS(19) of 07/07/92""",CLE,DET,1950/10/01,DET04,0,0:00PM,day,false,summb901,stevj901,grieb901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/04/08 11:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,49110,groms101,stuam101,,,,,
NYA195004210,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/04/21,NYC16,0,0:00PM,day,false,honoj901,mcgob901,mckib901,hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/11 6:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,27877,pagej101,harrm101,,,,,
NYA195004220,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/04/22,NYC16,0,0:00PM,day,false,mcgob901,mckib901,hurle901,honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/11 12:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,18295,nagys101,pagej101,,,,,
NYA195004260,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/04/26,NYC16,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""45""","""Lundquist""","""Comly""",2009/08/18 4:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,21534,lopae101,mcdem102,,,,,
NYA195004270,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/04/27,NYC16,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""45""","""Lundquist""","""Comly""",2009/08/18 5:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,19696,kinde101,byrnt101,,,,,
NYA195005030,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/05/03,NYC16,0,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/28 8:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,7457,rascv101,kuzab101,,,,,
NYA195005040,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/05/04,NYC16,0,0:00PM,day,false,grieb901,stevj901,(none),summb901,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/11/28 12:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,8764,cainb101,lopae101,,,,,
NYA195005061,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/05/06,NYC16,1,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""INDIANS""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/22 9:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,176,0,wynne101,reyna102,lemob101,,,,
NYA195005062,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/05/06,NYC16,2,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""INDIANS""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/22 10:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,34730,sanff101,zolds101,pagej101,,,,
NYA195005070,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/05/07,NYC16,0,0:00PM,day,false,berrc103,soarh901,boyej901,passa901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/10 4:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,54027,byrnt101,calvp101,,,,,
NYA195005080,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/05/08,NYC16,0,0:00PM,day,false,soarh901,boyej901,passa901,berrc103,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/11 3:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,15969,houta101,rascv101,,,,,
NYA195005090,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/05/09,NYC16,0,0:00PM,night,false,boyej901,passa901,berrc103,soarh901,"""45""","""Lundquist""","""Comly""",2009/08/18 5:39PM,unknown,none,0,unknown,-1,unknown,unknown,night,98,20887,lopae101,ostrj101,,,,,
NYA195005111,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/05/11,NYC16,1,0:00PM,day,false,passa901,berrc103,soarh901,boyej901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/11 3:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,reyna102,widma101,,,,,
NYA195005112,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/05/11,NYC16,2,0:00PM,day,false,berrc103,soarh901,boyej901,passa901,"""206""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2003/06/11 4:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,14560,portb102,ferrt101,pagej101,,,,
NYA195005120,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/05/12,NYC16,0,0:00PM,night,false,summb901,grieb901,(none),stevj901,"""45""","""Lundquist""","""Comly""",2009/08/18 5:54PM,unknown,none,0,unknown,-1,unknown,unknown,night,152,38958,byrnt101,brisl101,,,,,
NYA195005130,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/05/13,NYC16,0,0:00PM,day,false,grieb901,stevj901,(none),summb901,"""276""","""Comly""","""Comly""",2009/10/31 11:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,32610,rascv101,wyseh101,portb102,,,,
NYA195005140,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/05/14,NYC16,0,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/11 4:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,24058,shanb102,lopae101,,,,,
NYA195005301,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/05/30,NYC16,1,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""206,276""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2003/06/13 2:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,0,byrnt101,parnm101,pagej101,,,,
NYA195005302,,BOS,NYA,1950/05/30,NYC16,2,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""276""","""Smith""","""Smith""",2013/03/12 21:37,park,none,0,unknown,-1,unknown,unknown,unknown,160,73728,lopae101,kinde101,reyna102,,,,
NYA195006010,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/06/01,NYC16,0,8:30PM,night,false,romme101,papaj901,(none),hubbc901,"""45""","""Lundquist""","""Comly""",2009/08/18 6:59PM,unknown,none,0,unknown,-1,unknown,unknown,night,203,17554,pagej101,wighb101,,,,,
NYA195006020,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/06/02,NYC16,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/13 3:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,193,10886,scarr102,rascv101,,,,,
NYA195006031,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/06/03,NYC16,1,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/12 1:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,0,byrnt101,cainb101,,,,,
NYA195006032,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/06/03,NYC16,2,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/10 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,29990,sanff101,wighb101,pagej101,,,,
NYA195006040,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/06/04,NYC16,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""INDIANS""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/05 1:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,44781,lopae101,lemob101,,,,,
NYA195006050,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/06/05,NYC16,0,0:00PM,night,false,hubbc901,romme101,(none),papaj901,"""INDIANS""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/05 1:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,57629,fellb101,reyna102,,,,,
NYA195006060,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/06/06,NYC16,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""INDIANS""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/05 2:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,17867,garcm101,portb102,,,,,
NYA195006070,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/06/07,NYC16,0,0:00PM,day,false,hurle901,honoj901,mckib901,mcgob901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/10 8:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,29534,rascv101,newhh101,,,,,
NYA195006080,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/06/08,NYC16,0,0:00PM,night,false,honoj901,mckib901,mcgob901,hurle901,"""45""","""Lundquist""","""Comly""",2009/08/18 10:26PM,unknown,none,0,unknown,-1,unknown,unknown,night,126,62264,byrnt101,houta101,,,,,
NYA195006090,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/06/09,NYC16,0,0:00PM,day,false,mckib901,mcgob901,hurle901,honoj901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/10 8:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,1857,calvp101,lopae101,,,,,
NYA195006100,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/06/10,NYC16,0,0:00PM,day,false,mcgob901,honoj901,hurle901,mckib901,"""102,208,96,648""","""John Gabcik/Bill Ivimey""","""David W. Smith/RWood""",2012/10/02 9:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,13765,stard102,reyna102,ferrt101,,,,
NYA195006111,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/06/11,NYC16,1,0:00PM,day,false,hurle901,honoj901,mckib901,mcgob901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/13 2:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,rascv101,overs101,,,,,
NYA195006112,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/06/11,NYC16,2,0:00PM,day,false,honoj901,mckib901,mcgob901,hurle901,"""45""","""Lundquist""","""Comly""",2009/08/18 10:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,37148,sanff101,widma101,,,,,
NYA195006270,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/06/27,NYC16,0,0:00PM,night,false,soarh901,berrc103,boyej901,passa901,"""14""","""Comly""","""Comly""",2009/08/18 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,night,202,31297,harrm101,byrnt101,,,,,
NYA195006280,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/06/28,NYC16,0,0:00PM,day,false,berrc103,passa901,(none),soarh901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/11 1:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,11252,reyna102,simaa101,,,,,
NYA195006290,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/06/29,NYC16,0,0:00PM,day,false,boyej901,passa901,soarh901,berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/07 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,9262,hudss101,ferrt101,,,,,
NYA195007050,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/07/05,NYC16,0,0:00PM,day,false,honoj901,grieb901,(none),summb901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/11 2:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,13330,byrnt101,kella103,ostrj101,,,,
NYA195007060,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/07/06,NYC16,0,0:00PM,day,false,grieb901,summb901,(none),honoj901,"""45""","""Lundquist""","""Comly""",2009/08/18 11:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,12027,ferrt101,brisl101,,,,,
NYA195007070,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/07/07,NYC16,0,0:00PM,night,false,summb901,honoj901,romme101,grieb901,"""209,276""",,"""D Lamoureaux/Smith""",2008/06/15 4:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,58375,reyna102,littd102,,,,,
NYA195007080,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/07/08,NYC16,0,0:00PM,day,false,honoj901,romme101,grieb901,summb901,"""88""","""Comly""","""Comly""",2009/08/25 7:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,41579,mastw101,rascv101,,,,,
NYA195007090,,BOS,NYA,1950/07/09,NYC16,0,0:00PM,day,false,romme101,grieb901,summb901,honoj901,"""Deduced,276""",Mark Pankin,Mark Pankin,2013/05/27 19:53,park,none,0,unknown,-1,unknown,unknown,unknown,114,53097,lopae101,dobsj101,,,,,
NYA195007140,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/07/14,NYC16,0,0:00PM,night,false,berrc103,passa901,hurle901,boyej901,"""126""","""Comly""","""Comly""",1999/07/05 11:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,42105,lemob101,byrnt101,,,,,
NYA195007150,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/07/15,NYC16,0,0:00PM,day,false,passa901,hurle901,boyej901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/02/22 12:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,26124,lopae101,wynne101,,,,,
NYA195007161,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/07/16,NYC16,1,0:00PM,day,false,hurle901,boyej901,berrc103,passa901,"""276""","""Comly""","""Comly""",2009/11/01 1:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,rascv101,pierb101,,,,,
NYA195007162,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/07/16,NYC16,2,0:00PM,day,false,boyej901,berrc103,passa901,hurle901,"""156""","""Comly""","""Comly""",2009/08/25 10:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,21249,cainb101,reyna102,,,,,
NYA195007170,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/07/17,NYC16,0,0:00PM,night,false,berrc103,passa901,hurle901,boyej901,"""192""","""David W. Smith""","""David W. Smith""",2010/10/30 10:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,24218,fordw101,wighb101,ferrt101,,,,
NYA195007180,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/07/18,NYC16,0,0:00PM,day,false,grieb901,summb901,(none),stevj901,"""128,276""","""Comly/Smith""","""Comly/Smith""",2009/08/30 11:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,8092,byrnt101,johnd102,,,,,
NYA195007191,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/07/19,NYC16,1,0:00PM,day,false,summb901,stevj901,(none),grieb901,"""209""",,"""D Lamoureaux""",2008/06/16 5:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,lopae101,widma101,,,,,
NYA195007192,,SLA,NYA,1950/07/19,NYC16,2,0:00PM,day,false,stevj901,grieb901,(none),summb901,"""276""",Smith,Smith,2013/06/01 15:33,park,none,0,unknown,-1,unknown,unknown,unknown,142,22824,ferrt101,garvn102,,,,,
NYA195007210,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/07/21,NYC16,0,0:00PM,night,false,grieb901,summb901,hubbc901,stevj901,"""162 or 227""","""Comly""","""Comly""",2009/12/24 10:49PM,unknown,none,0,unknown,-1,unknown,unknown,night,173,62823,ferrt101,grayt101,pagej101,,,,
NYA195007220,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/07/22,NYC16,0,0:00PM,day,false,summb901,hubbc901,stevj901,grieb901,"""276""","""Comly""","""Comly""",2009/11/01 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,42685,byrnt101,newhh101,,,,,
NYA195007230,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/07/23,NYC16,0,0:00PM,day,false,hubbc901,stevj901,grieb901,summb901,"""156""","""Comly""","""Comly""",2009/08/27 10:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,59760,houta101,reyna102,,,,,
NYA195008080,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/08/08,NYC16,0,0:00PM,night,false,hubbc901,papaj901,hurle901,romme101,,"""Comly""","""Comly""",2009/12/25 12:15AM,unknown,none,0,unknown,-1,unknown,unknown,night,150,58771,parnm101,sanff101,,,,,
NYA195008090,"""version 7RS(19) of 07/07/92""",BOS,NYA,1950/08/09,NYC16,0,0:00PM,day,false,papaj901,hurle901,romme101,hubbc901,"""45""","""Lundquist""","""Comly""",2009/08/18 11:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,39360,rascv101,stobc101,,,,,
NYA195008100,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/08/10,NYC16,0,0:00PM,day,false,hurle901,mcgob901,(none),romme101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/11 2:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,9399,kella103,lopae101,brisl101,,,,
NYA195008110,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/08/11,NYC16,0,0:00PM,night,false,mcgob901,romme101,(none),hurle901,"""45""","""Lundquist""","""Comly""",2009/08/19 12:20AM,unknown,none,0,unknown,-1,unknown,unknown,night,168,27002,ferrt101,colej101,,,,,
NYA195008120,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/08/12,NYC16,0,0:00PM,day,false,romme101,hurle901,(none),mcgob901,"""276""","""David W. Smith""","""David W. Smith""",2011/10/27 7:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,18618,reyna102,schec101,,,,,
NYA195008130,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/08/13,NYC16,0,0:00PM,day,false,hurle901,mcgob901,(none),romme101,"""45""","""Lundquist""","""Comly""",2009/08/19 12:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,25251,brisl101,rascv101,,,,,
NYA195008220,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/08/22,NYC16,0,0:00PM,day,false,soarh901,hurle901,mckib901,mcgob901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/11 6:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,39602,reyna102,whith101,,,,,
NYA195008230,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/08/23,NYC16,0,0:00PM,day,false,hurle901,mckib901,mcgob901,soarh901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/15 9:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,44196,rascv101,houta101,ferrt101,,,,
NYA195008240,"""version 7RS(19) of 07/07/92""",DET,NYA,1950/08/24,NYC16,0,0:00PM,day,false,mckib901,mcgob901,soarh901,hurle901,"""45""","""Lundquist""","""Comly""",2009/08/20 8:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,38929,newhh101,byrnt101,,,,,
NYA195008250,"""version 7RS(19) of 07/07/92""",SLA,NYA,1950/08/25,NYC16,0,0:00PM,night,false,mcgob901,soarh901,(none),hurle901,"""250""","""Comly""","""Comly""",2009/08/23 9:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,25752,fordw101,fannc101,,,,,
NYA195008260,,SLA,NYA,1950/08/26,NYC16,0,0:00PM,day,false,soarh901,hurle901,(none),mcgob901,"""276,102""","""Wayne Townsend""","""Wayne Townsend""",2013/04/07 21:31,park,none,0,unknown,-1,unknown,unknown,unknown,133,14446,ferrt101,garvn102,,,,,
NYA195008270,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/08/27,NYC16,0,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""45""","""Lundquist""","""Comly""",2009/08/20 9:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,45878,reyna102,cainb101,,,,,
NYA195008280,"""version 7RS(19) of 07/07/92""",CHA,NYA,1950/08/28,NYC16,0,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""127""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2003/10/13 7:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,9760,scarr102,sanff101,,,,,
NYA195008290,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/08/29,NYC16,0,0:00PM,day,false,grieb901,romme101,papaj901,summb901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 5:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,57871,rascv101,wynne101,,,,,
NYA195008301,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/08/30,NYC16,1,0:00PM,day,false,romme101,mckib901,summb901,grieb901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 6:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,0,ferrt101,fellb101,,,,,
NYA195008302,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/08/30,NYC16,2,0:00PM,day,false,mckib901,summb901,grieb901,romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 6:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,30516,lopae101,garcm101,,,,,
NYA195008310,"""version 7RS(19) of 07/07/92""",CLE,NYA,1950/08/31,NYC16,0,0:00PM,day,false,summb901,grieb901,romme101,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 4:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,21020,byrnt101,lemob101,ferrt101,,,,
NYA195009010,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/09/01,NYC16,0,0:00PM,night,false,honoj901,berrc103,(none),passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 4:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,33134,reyna102,simaa101,,,,,
NYA195009020,"""version 7RS(19) of 07/07/92""",WS1,NYA,1950/09/02,NYC16,0,0:00PM,day,false,berrc103,passa901,(none),honoj901,"""Senators""","""D Lamoureaux/Wayne Townsend""","""D Lamoureaux/Wayne Townsend""",2000/03/27 5:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,18201,ostrj101,haynj101,pagej101,,,,
NYA195009041,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/09/04,NYC16,1,0:00PM,day,false,passa901,honoj901,(none),berrc103,"""162 or 227""","""Comly""","""Comly""",2009/12/25 12:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,rascv101,brisl101,,,,,
NYA195009042,"""version 7RS(19) of 07/07/92""",PHA,NYA,1950/09/04,NYC16,2,0:00PM,day,false,honoj901,berrc103,(none),passa901,"""209""",,"""D Lamoureaux""",2008/06/19 5:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,59773,kella103,byrnt101,,,,,
