game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,oscorer
WS2196809240,"""version 7RS(19) of 07/07/92""",BOS,WS2,WAS10,1968/09/24,0,0:00PM,night,false,soarh901,chyln901,kinnb901,goetr901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1998/08/18 6:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,2730,bertf101,lonbj101,higgd101,,,
WS2196809250,"""version 7RS(19) of 07/07/92""",BOS,WS2,WAS10,1968/09/25,0,0:00PM,night,false,chyln901,kinnb901,goetr901,soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1998/08/18 6:57PM,unknown,none,85,unknown,-1,unknown,unknown,unknown,152,3625,culpr101,hannj102,,,,
DET196804100,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/04/10,0,0:00PM,day,false,soarh901,chyln901,kinnb901,goetr901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/07/08 5:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,41429,ellsd101,wilse102,,,,
DET196804110,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/04/11,0,0:00PM,day,false,chyln901,kinnb901,goetr901,soarh901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/07/15 11:28AM,park,none,55,tolf,-1,unknown,unknown,unknown,156,6142,wardj101,wyatj102,,,,
DET196804130,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/04/13,0,0:00PM,day,false,kinnb901,goetr901,soarh901,chyln901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/16 10:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,198,10147,pattd102,peteg101,lashf101,,,
DET196804140,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/04/14,0,0:00PM,day,false,goetr901,soarh901,chyln901,kinnb901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/19 12:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,8744,lashf101,lockb102,,,,
DET196804170,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/04/17,0,0:00PM,day,false,odomj901,runge901,drumc901,ricej901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/08 10:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,189,9970,wardj101,fishe102,,,,
DET196804180,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/04/18,0,0:00PM,day,false,ricej901,runge901,drumc901,odomj901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/09 2:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,9753,sparj101,hargs101,,,,
DET196804290,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/04/29,0,0:00PM,night,false,hallb901,neudj901,nappl901,salea901,"""Athletics""","""Ron Fisher""","""Ron Fisher""",1994/03/18 12:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,9125,lolim101,akerj102,,,,
DET196804300,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/04/30,0,0:00PM,night,false,neudj901,nappl901,salea901,hallb901,"""Athletics""","""Ron Fisher""","""Ron Fisher""",1994/03/21 2:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,8791,lindp101,wilse102,,,,
DET196805010,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/05/01,0,0:00PM,night,false,nappl901,salea901,hallb901,neudj901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/15 11:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,17523,mclad101,merrj102,,,,
DET196805020,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/05/02,0,0:00PM,night,false,salea901,hallb901,neudj901,nappl901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/15 11:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,193,16801,chand102,ribad101,worta101,,,
DET196805030,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/05/03,0,0:00PM,night,false,hallb901,neudj901,nappl901,salea901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/08 11:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,218,16242,hamij101,lolim101,ellis101,,,
DET196805040,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/05/04,0,0:00PM,day,false,neudj901,nappl901,salea901,hallb901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/08 10:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,8997,mcglj101,wilse102,,,,
DET196805050,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/05/05,0,0:00PM,day,false,nappl901,salea901,hallb901,neudj901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/09 7:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,14125,mclad101,brung101,,,,
DET196805140,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/05/14,0,0:00PM,night,false,dimul901,sprim901,flahr901,stewb902,"""Orioles""","""Annis""","""Ron Fisher""",1993/12/16 6:51PM,park,none,0,unknown,-1,unknown,unknown,night,133,18123,wilse102,mcnad102,,,,
DET196805150,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/05/15,0,0:00PM,night,false,sprim901,flahr901,stewb902,dimul901,"""Orioles""","""Annis""","""Ron Fisher""",1993/12/19 11:54PM,park,none,0,unknown,-1,unknown,unknown,night,168,20358,watte101,mclad101,,,,
DET196805170,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/05/17,0,0:00PM,night,false,flahr901,stewb902,dimul901,sprim901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/03 2:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,18168,sparj101,jones101,,,,
DET196805180,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/05/18,0,0:00PM,day,false,stewb902,dimul901,sprim901,flahr901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/04 11:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,168,13887,bertf101,lolim101,,,,
DET196805191,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/05/19,1,0:00PM,day,false,dimul901,sprim901,flahr901,stewb902,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/05 2:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,0,lashf101,jones101,hillj101,,,
DET196805192,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/05/19,2,0:00PM,day,false,sprim901,flahr901,stewb902,dimul901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/05 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,45491,cainl101,pascc102,lashf101,,,
DET196805310,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/05/31,0,8:03PM,night,false,soarh901,stevj901,kinnb901,goetr901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1993/12/20 5:12PM,park,none,70,unknown,-1,unknown,none,cloudy,145,31155,lolim101,stotm101,,,,
DET196806010,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/06/01,0,2:36PM,day,false,stevj901,kinnb901,goetr901,soarh901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1993/12/20 6:33PM,park,none,61,unknown,-1,unknown,rain,unknown,154,11237,lashf101,womad101,,,,
DET196806021,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/06/02,1,1:34PM,day,false,kinnb901,goetr901,soarh901,stevj901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1993/12/21 10:38AM,park,none,71,torf,-1,unknown,unknown,cloudy,132,0,verbj101,wardj101,,,,
DET196806022,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/06/02,2,4:15PM,day,false,goetr901,soarh901,stevj901,kinnb901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1993/12/21 2:03PM,park,none,71,unknown,-1,unknown,unknown,sunny,139,43912,hillj101,barbs102,,,,
DET196806070,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/06/07,0,0:00PM,night,false,honoj901,ashfe901,umonf901,valeb901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/10 3:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,195,31646,lashf101,paulm101,,,,
DET196806080,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/06/08,0,0:00PM,night,false,ashfe901,umonf901,valeb901,honoj901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/11 11:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,28100,lolim101,mcdos101,,,,
DET196806090,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/06/09,0,0:00PM,day,false,umonf901,valeb901,honoj901,ashfe901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/13 10:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,52938,tianl101,mclad101,,,,
DET196806111,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/06/11,1,0:00PM,day,false,hallb901,neudj901,nappl901,umonf901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/21 4:54PM,park,none,68,unknown,-1,unknown,unknown,unknown,142,0,dobsp101,chand102,pattd102,,,
DET196806112,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/06/11,2,0:00PM,night,false,neudj901,nappl901,umonf901,hallb901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/22 1:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,172,26662,hillj101,worta101,,,,
DET196806120,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/06/12,0,0:00PM,night,false,nappl901,umonf901,hallb901,neudj901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/22 4:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,20082,lolim101,kaatj101,,,,
DET196806130,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/06/13,0,0:00PM,day,false,umonf901,hallb901,neudj901,nappl901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/22 4:50AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,13880,mclad101,merrj102,,,,
DET196806180,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/06/18,0,0:00PM,night,false,ashfe901,valeb901,honoj901,salea901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/07/28 4:00PM,park,none,68,unknown,-1,unknown,unknown,overcast,165,25140,wilse102,santj101,dobsp101,,,
DET196806190,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/06/19,0,0:00PM,night,false,valeb901,honoj901,salea901,ashfe901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/02 4:51PM,park,none,70,unknown,-1,unknown,unknown,unknown,187,30573,landb101,sparj101,stanl101,,,
DET196806200,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/06/20,0,0:00PM,night,false,honoj901,salea901,ashfe901,valeb901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/05 9:09AM,park,none,65,unknown,-1,unknown,unknown,unknown,142,30977,mclad101,ellsd101,,,,
DET196806280,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/06/28,0,0:00PM,day,false,valeb901,honoj901,salea901,ashfe901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/02 3:27PM,park,none,0,unknown,-1,wet,rain,overcast,148,37433,lashf101,woodw103,,,,
DET196806290,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/06/29,0,0:00PM,night,false,honoj901,salea901,ashfe901,valeb901,"""White Sox""","""David W. Smith""","""David W. Smith""",1994/09/03 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,34001,mclad101,carlc102,,,,
DET196806300,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/06/30,0,0:00PM,day,false,salea901,ashfe901,valeb901,honoj901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/29 12:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,45114,johnt001,sparj101,,,,
DET196807010,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/07/01,0,0:00PM,night,false,ashfe901,valeb901,honoj901,salea901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/12 2:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,24659,lolim101,brung101,,,,
DET196807020,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/07/02,0,0:00PM,night,false,valeb901,honoj901,salea901,ashfe901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/12 2:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,17892,wilse102,murpt101,,,,
DET196807030,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/07/03,0,0:00PM,night,false,honoj901,salea901,ashfe901,valeb901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/12 10:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,23109,mclad101,mcglj101,,,,
DET196807040,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/07/04,0,0:00PM,day,false,salea901,ashfe901,valeb901,honoj901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/13 2:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,18186,ribad101,burgt001,hillj101,,,
DET196807050,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/07/05,0,0:00PM,night,false,runge901,ricej901,drumc901,odomj901,"""Athletics""","""Ron Fisher""","""Ron Fisher""",1994/05/30 11:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,167,24434,lolim101,huntj101,dobsp101,,,
DET196807060,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/07/06,0,0:00PM,day,false,runge901,ricej901,drumc901,odomj901,"""Athletics""","""Ron Fisher""","""Ron Fisher""",1994/05/30 6:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,26008,dobsc101,wilse102,,,,
DET196807071,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/07/07,1,0:00PM,day,false,runge901,ricej901,drumc901,odomj901,"""Athletics""","""Ron Fisher""","""Ron Fisher""",1980/01/04 2:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,0,mclad101,sprae101,,,,
DET196807072,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/07/07,2,0:00PM,day,false,runge901,ricej901,drumc901,odomj901,"""Oakland TV""","""Ron Fisher""","""Ron Fisher""",1994/06/21 8:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,36685,sparj101,nashj101,lolim101,,,
DET196807190,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/07/19,0,0:00PM,night,false,ricej901,odomj901,drumc901,stevj901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1993/03/07 3:24AM,park,none,0,unknown,-1,unknown,unknown,night,179,53208,dobsp101,drabm101,,,,
DET196807200,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/07/20,0,0:00,day,false,drumc901,stevj901,odomj901,ricej901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1993/03/07 3:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,174,31748,mcnad102,mclad101,odonj101,,,
DET196807211,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/07/21,1,0:00,day,false,odomj901,stevj901,ricej901,drumc901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1993/03/07 4:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,168,0,hardj101,wilse102,,,,
DET196807212,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/07/21,2,0:00PM,day,false,stevj901,ricej901,drumc901,odomj901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1993/03/07 4:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,179,48568,phoet101,dobsp101,brabg101,,,
DET196807290,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/07/29,0,8:02PM,night,false,chyln901,kinnb901,goetr901,soarh901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/08/29 7:36PM,park,none,68,unknown,-1,unknown,unknown,unknown,178,31231,verbj101,sparj101,mcdal101,,,
DET196807300,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/07/30,0,8:00PM,night,false,kinnb901,goetr901,soarh901,chyln901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/08/29 7:57PM,park,none,70,unknown,-1,unknown,unknown,unknown,160,33308,wilse102,stotm101,pattd102,,,
DET196807310,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/07/31,0,0:00PM,night,false,goetr901,soarh901,chyln901,kinnb901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/07 5:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,37453,mclad101,bertf101,,,,
DET196808010,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/08/01,0,0:00PM,night,false,soarh901,chyln901,kinnb901,goetr901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/07 6:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,18278,colej102,dobsp101,,,,
DET196808061,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/08/06,1,0:00PM,day,false,dimul901,sprim901,flahr901,stewb902,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/26 10:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,268,0,wyatj102,paulm101,,,,
DET196808062,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/08/06,2,0:00PM,night,false,stewb902,dimul901,sprim901,flahr901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/18 1:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,48413,lolim101,wills102,wyatj102,,,
DET196808070,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/08/07,0,0:00PM,night,false,sprim901,flahr901,stewb902,dimul901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/02/27 8:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,30402,wilse102,mcdos101,pattd102,,,
DET196808080,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1968/08/08,0,0:00PM,night,false,flahr901,stewb902,dimul901,sprim901,"""Indians""","""Ron Fisher""","""Ron Fisher""",1994/03/01 1:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,23904,mclad101,siebs101,,,,
DET196808090,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/08/09,0,0:00PM,night,false,stewb902,dimul901,sprim901,flahr901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/09 5:23PM,park,none,85,unknown,-1,unknown,unknown,unknown,153,41674,stanl101,dobsp101,,,,
DET196808100,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/08/10,0,0:00PM,day,false,dimul901,sprim901,flahr901,stewb902,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/09 9:25PM,park,none,70,unknown,-1,unknown,unknown,unknown,189,27964,lolim101,landb101,,,,
DET196808111,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/08/11,1,0:00PM,day,false,sprim901,flahr901,stewb902,dimul901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/10 9:40AM,park,none,65,unknown,-1,unknown,unknown,unknown,263,0,lolim101,stanl101,,,,
DET196808112,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1968/08/11,2,0:00PM,day,false,flahr901,stewb902,dimul901,sprim901,"""Red Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/10 12:34PM,park,none,65,unknown,-1,unknown,unknown,unknown,157,49087,wardj101,stepj103,,,,
DET196808201,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/08/20,1,0:00PM,day,false,honoj901,salea901,valeb901,ashfe901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/29 4:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,hillj101,fishj101,,,,
DET196808202,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/08/20,2,0:00PM,night,false,valeb901,honoj901,salea901,ashfe901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/29 2:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,48814,peteg101,mclad101,,,,
DET196808210,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/08/21,0,0:00PM,night,false,honoj901,salea901,ashfe901,valeb901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/29 4:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,29540,pattd102,woodw103,,,,
DET196808220,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1968/08/22,0,0:00PM,night,false,salea901,ashfe901,valeb901,honoj901,"""White Sox""","""Ron Fisher""","""Ron Fisher""",1994/08/29 4:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,25931,lolim101,ribad101,mcmad102,,,
DET196808280,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/08/28,0,0:00PM,night,false,runge901,ricej901,drumc901,odomj901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/15 3:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,35740,mclad101,burgt001,,,,
DET196808290,"""version 7RS(19) of 07/07/92""",CAL,DET,DET04,1968/08/29,0,0:00PM,day,false,ricej901,drumc901,odomj901,runge901,"""Angels""","""Ron Fisher""","""Ron Fisher""",1994/03/15 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,23964,lolim101,brung101,,,,
DET196808300,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/08/30,0,0:00PM,night,false,drumc901,odomj901,runge901,ricej901,"""Orioles""","""Annis""","""Ron Fisher""",1993/12/26 3:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,53575,wilse102,phoet101,,,,
DET196808310,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/08/31,0,0:00PM,day,false,odomj901,runge901,ricej901,drumc901,"""Orioles""","""Annis""","""Ron Fisher""",1993/12/26 4:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,28974,mcnad102,hillj101,,,,
DET196809010,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1968/09/01,0,0:00PM,day,false,runge901,ricej901,drumc901,odomj901,"""Orioles""","""Annis""","""Ron Fisher""",1993/12/27 1:32AM,park,none,0,unknown,-1,wet,rain,cloudy,157,41698,mclad101,hardj101,,,,
DET196809060,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/09/06,0,0:00PM,night,false,dimul901,sprim901,flahr901,stewb902,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/27 3:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,42269,mclad101,kaatj101,,,,
DET196809070,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/09/07,0,0:00PM,night,false,sprim901,flahr901,stewb902,dimul901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/27 2:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,35814,worta101,dobsp101,,,,
DET196809080,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1968/09/08,0,0:00PM,day,false,flahr901,stewb902,dimul901,sprim901,"""Minnesota""","""Ron Fisher""","""Ron Fisher""",1993/12/28 11:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,27777,chand102,wilse102,,,,
DET196809130,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/09/13,0,0:00PM,night,false,nappl901,umonf901,hallb901,neudj901,"""Oakland""","""Ron Fisher""","""Ron Fisher""",1994/06/24 12:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,25455,wilse102,huntj101,,,,
DET196809140,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/09/14,0,0:00PM,day,false,nappl901,umonf901,hallb901,neudj901,"""Oakland""","""Ron Fisher""","""Ron Fisher""",1994/06/24 4:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,33688,mclad101,segud101,,,,
DET196809150,"""version 7RS(19) of 07/07/92""",OAK,DET,DET04,1968/09/15,0,0:00PM,day,false,nappl901,umonf901,hallb901,neudj901,"""Oakland""","""Ron Fisher""","""Ron Fisher""",1994/06/24 9:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,159,23260,lolim101,kraul102,,,,
DET196809160,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/09/16,0,8:02PM,night,false,chyln901,kinnb901,goetr901,soarh901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1993/12/30 3:25PM,park,none,76,tolf,-1,unknown,unknown,night,143,28354,hillj101,verbj101,,,,
DET196809170,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/09/17,0,8:04PM,night,false,kinnb901,goetr901,soarh901,chyln901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1993/12/31 4:41PM,park,none,71,tolf,-1,unknown,unknown,overcast,132,46512,sparj101,hamis101,,,,
DET196809190,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1968/09/19,0,0:00PM,day,false,goetr901,soarh901,chyln901,kinnb901,"""Yankees""","""Ron Fisher""","""Ron Fisher""",1994/01/01 4:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,9063,mclad101,stotm101,,,,
DET196809270,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/09/27,0,0:00PM,night,false,kinnb901,goetr901,soarh901,chyln901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/08 5:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,26361,colej102,dobsp101,,,,
DET196809280,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1968/09/28,0,0:00PM,day,false,goetr901,soarh901,chyln901,kinnb901,"""Senators""","""Ron Fisher""","""Ron Fisher""",1994/03/08 6:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,18393,humpb102,mcmad102,,,,
