game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer
KCA197104270,"""version 7RS(19) of 07/07/92""",DET,KCA,KAN05,1971/04/27,0,0:00PM,night,false,kunkb101,lucir901,flahr901,ricej901,"""Royals""","""Alan Boodman""",1996/02/21 8:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,6275,dalcb101,chand102,,,,
KCA197104280,"""version 7RS(19) of 07/07/92""",DET,KCA,KAN05,1971/04/28,0,0:00PM,night,false,lucir901,flahr901,ricej901,kunkb101,"""Royals""","""Alan Boodman""",1996/02/23 7:51AM,unknown,none,62,unknown,12,unknown,unknown,unknown,163,7006,lolim101,abert101,,,,
KCA197104300,"""version 7RS(19) of 07/07/92""",BAL,KCA,KAN05,1971/04/30,0,0:00PM,night,false,flahr901,ricej901,kunkb101,lucir901,"""Orioles""","""Alan Boodman""",1996/02/26 9:16AM,unknown,none,69,unknown,9,unknown,unknown,unknown,141,9432,abert101,duket101,,,,
KCA197105010,"""version 7RS(19) of 07/07/92""",BAL,KCA,KAN05,1971/05/01,0,0:00PM,day,false,ricej901,kunkb101,lucir901,flahr901,"""Orioles""","""Alan Boodman""",1996/02/27 12:31PM,unknown,none,66,unknown,9,unknown,unknown,unknown,149,8151,bunkw101,mcnad102,abert101,,,
KCA197105020,"""version 7RS(19) of 07/07/92""",BAL,KCA,KAN05,1971/05/02,0,0:00PM,day,false,kunkb101,lucir901,flahr901,ricej901,"""Orioles""","""Alan Boodman""",1996/03/03 8:41AM,unknown,none,57,unknown,12,unknown,unknown,unknown,145,29120,cuelm101,wrigk101,,,,
KCA197105130,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/05/13,0,0:00PM,night,false,odomj901,mccol901,sprim901,honoj901,"""Royals""","""Alan Boodman""",1996/04/12 2:40PM,unknown,none,76,unknown,9,unknown,unknown,unknown,144,9796,huntj101,bunkw101,,,,
KCA197105140,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/05/14,0,0:00PM,night,false,mccol901,sprim901,honoj901,odomj901,"""Royals""","""Alan Boodman""",1996/04/13 10:31AM,unknown,none,77,unknown,5,unknown,unknown,unknown,175,21237,lockb102,abert101,knowd101,,,
KCA197105150,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/05/15,0,0:00PM,day,false,sprim901,honoj901,odomj901,mccol901,"""Royals""","""Alan Boodman""",1996/04/14 12:28PM,unknown,none,81,unknown,14,unknown,unknown,unknown,170,12667,dalcb101,knowd101,abert101,,,
KCA197105161,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/05/16,1,0:00PM,day,false,honoj901,odomj901,mccol901,sprim901,"""Royals""","""Alan Boodman""",1996/04/18 1:16PM,unknown,none,76,unknown,7,unknown,unknown,cloudy,162,0,dobsc101,rookj101,lockb102,,,
KCA197105162,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/05/16,2,0:00PM,day,false,odomj901,mccol901,sprim901,honoj901,"""Royals""","""Alan Boodman""",1996/04/18 1:37PM,unknown,none,85,unknown,-1,unknown,unknown,unknown,174,21316,yorkj101,lockb102,abert101,,,
KCA197105190,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/05/19,0,0:00PM,night,false,anthm901,malog901,soarh901,barnl901,"""Royals""","""Alan Boodman""",1996/04/25 8:28AM,unknown,none,67,unknown,16,unknown,unknown,unknown,134,7015,hedlm101,johnb105,abert101,,,
KCA197105220,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/05/22,0,0:00PM,day,false,soarh901,barnl901,anthm901,malog901,"""Royals""","""Alan Boodman""",1996/04/27 11:17AM,unknown,none,66,unknown,12,unknown,unknown,unknown,175,6654,pattm101,wrigk101,,,,
KCA197105230,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/05/23,0,0:00PM,day,false,barnl901,anthm901,malog901,soarh901,"""Royals""","""Alan Boodman""",1996/04/27 7:18PM,unknown,none,74,unknown,17,unknown,unknown,unknown,144,26765,parsb101,dalcb101,,,,
KCA197106080,"""version 7RS(19) of 07/07/92""",WS2,KCA,KAN05,1971/06/08,0,0:00PM,night,false,kunkb101,flahr901,ricej901,lucir901,"""Senators""","""Alan Boodman""",1996/05/23 3:24PM,unknown,none,80,unknown,10,unknown,unknown,unknown,138,13207,splip001,cox-c101,abert101,,,
KCA197106090,"""version 7RS(19) of 07/07/92""",WS2,KCA,KAN05,1971/06/09,0,0:00PM,night,false,flahr901,ricej901,lucir901,kunkb101,"""Senators""","""Alan Boodman""",1996/05/25 10:43AM,unknown,none,81,unknown,14,unknown,unknown,unknown,160,9242,burgt001,lindp101,,,,
KCA197106110,"""version 7RS(19) of 07/07/92""",BOS,KCA,KAN05,1971/06/11,0,0:00PM,night,false,odonj901,umonf901,dimul901,hallb901,"""Red Sox""","""Alan Boodman""",1996/05/28 5:15PM,unknown,none,84,unknown,0,unknown,unknown,unknown,145,15827,dalcb101,tianl101,abert101,,,
KCA197106120,"""version 7RS(19) of 07/07/92""",BOS,KCA,KAN05,1971/06/12,0,0:00PM,night,false,umonf901,dimul901,hallb901,odonj901,"""Red Sox""","""Alan Boodman""",1996/05/30 8:10AM,unknown,none,85,unknown,10,unknown,unknown,unknown,136,21557,dragd101,lonbj101,,,,
KCA197106130,"""version 7RS(19) of 07/07/92""",BOS,KCA,KAN05,1971/06/13,0,0:00PM,day,false,dimul901,hallb901,odonj901,umonf901,"""Red Sox""","""Alan Boodman""",1996/06/01 10:22AM,unknown,none,0,unknown,6,unknown,unknown,unknown,137,15631,yorkj101,siebs101,burgt001,,,
KCA197106140,"""version 7RS(19) of 07/07/92""",NYA,KCA,KAN05,1971/06/14,0,7:34PM,night,false,hallb901,odonj901,umonf901,dimul901,"""Yankees""","""Alan Boodman""",1996/06/04 10:04AM,unknown,none,78,unknown,8,unknown,unknown,unknown,143,11870,hedlm101,kekim101,,,,
KCA197106150,"""version 7RS(19) of 07/07/92""",NYA,KCA,KAN05,1971/06/15,0,7:32PM,night,false,odonj901,umonf901,dimul901,hallb901,"""Yankees""","""Alan Boodman""",1996/06/05 10:25AM,unknown,none,78,unknown,-1,unknown,unknown,unknown,144,15348,klins101,wrigk101,,,,
KCA197106160,"""version 7RS(19) of 07/07/92""",NYA,KCA,KAN05,1971/06/16,0,7:45PM,night,false,umonf901,dimul901,hallb901,odonj901,"""Yankees""","""Alan Boodman""",1996/06/07 8:03AM,unknown,none,85,unknown,9,unknown,unknown,unknown,161,25496,bahns101,burgt001,,,,
KCA197106170,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/06/17,0,0:00PM,night,false,kunkb101,lucir901,flahr901,ricej901,"""Angels""","""Alan Boodman""",1996/06/09 10:15AM,unknown,none,88,unknown,-1,unknown,unknown,unknown,143,10509,dragd101,may-r101,,,,
KCA197106180,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/06/18,0,0:00PM,night,false,lucir901,flahr901,ricej901,kunkb101,"""Angels""","""Alan Boodman""",1996/06/14 9:06AM,unknown,none,96,unknown,10,unknown,unknown,unknown,163,14657,splip001,hassa001,,,,
KCA197106190,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/06/19,0,0:00PM,day,false,flahr901,ricej901,kunkb101,lucir901,"""Angels""","""Alan Boodman""",1996/06/16 12:19PM,unknown,none,93,unknown,12,unknown,unknown,unknown,168,9800,messa101,yorkj101,larod101,,,
KCA197106201,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/06/20,1,0:00PM,day,false,ricej901,kunkb101,lucir901,flahr901,"""Angels""","""Alan Boodman""",1996/06/19 11:39AM,unknown,none,89,unknown,7,unknown,unknown,unknown,139,0,dalcb101,wrigc102,abert101,,,
KCA197106202,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/06/20,2,0:00PM,day,false,kunkb101,lucir901,flahr901,ricej901,"""Angels""","""Alan Boodman""",1996/06/19 11:47AM,unknown,none,91,unknown,12,unknown,unknown,unknown,172,35295,murpt101,fitza101,allel101,,,
KCA197107020,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/07/02,0,0:00PM,night,false,chyln901,deegb901,denkd901,frana901,"""9,10""","""Comly""",1997/09/13 8:32PM,park,none,0,unknown,-1,unknown,unknown,night,120,11050,magnj101,butlb101,johnb105,,"""Comly""",
KCA197107030,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/07/03,0,0:00PM,night,false,deegb901,denkd901,frana901,chyln901,"""9,10""","""Comly""",1997/09/13 8:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,11520,johnt001,splip001,,,"""Comly""",
KCA197107040,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/07/04,0,0:00PM,day,false,denkd901,frana901,chyln901,deegb901,"""9,10""","""Comly""",1997/09/13 9:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,12146,woodw103,hedlm101,,,"""Comly""",
KCA197107051,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/07/05,1,0:00PM,day,false,frana901,chyln901,deegb901,denkd901,"""9,10""","""Comly""",1997/09/13 10:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,dalcb101,bradt102,burgt001,,"""Comly""",
KCA197107052,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/07/05,2,0:00PM,day,false,chyln901,deegb901,denkd901,frana901,"""9,10""","""Comly""",1997/09/13 10:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,13296,rookj101,horlj101,,,"""Comly""",
KCA197107150,"""version 7RS(19) of 07/07/92""",CLE,KCA,KAN05,1971/07/15,0,0:00PM,night,false,goetr901,phild901,nappl901,neudj901,"""3,10""","""Comly""",1997/09/25 9:23PM,park,none,86,unknown,14,unknown,none,night,124,9663,dragd101,mcdos101,,,"""Comly""",
KCA197107160,"""version 7RS(19) of 07/07/92""",CLE,KCA,KAN05,1971/07/16,0,0:00PM,night,false,phild901,nappl901,neudj901,goetr901,"""3,10""","""Comly""",1997/09/25 10:01PM,park,none,92,unknown,8,unknown,unknown,night,184,11221,dunns101,dalcb101,hennp102,,"""Comly""",
KCA197107170,"""version 7RS(19) of 07/07/92""",CLE,KCA,KAN05,1971/07/17,0,0:00PM,day,false,nappl901,neudj901,goetr901,phild901,"""3,10""","""Comly""",1997/09/25 10:44PM,park,none,97,unknown,9,unknown,unknown,unknown,136,10319,hedlm101,lambr101,burgt001,,"""Comly""",
KCA197107181,"""version 7RS(19) of 07/07/92""",DET,KCA,KAN05,1971/07/18,1,0:00PM,day,false,neudj901,goetr901,phild901,nappl901,"""4,10""","""Comly""",1997/09/27 8:28AM,park,none,83,unknown,10,unknown,rain,overcast,153,0,splip001,gilbb101,abert101,,"""Comly""",
KCA197107182,"""version 7RS(19) of 07/07/92""",DET,KCA,KAN05,1971/07/18,2,0:00PM,day,false,goetr901,phild901,nappl901,neudj901,"""4,10""","""Comly""",1997/09/27 9:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,183,26182,yorkj101,schef102,,,"""Comly""",
KCA197107190,"""version 7RS(19) of 07/07/92""",DET,KCA,KAN05,1971/07/19,0,0:00PM,night,false,phild901,nappl901,neudj901,goetr901,"""4,10""","""Comly""",1997/09/27 9:45AM,park,none,77,unknown,12,unknown,unknown,night,158,9831,lolim101,rookj101,,,"""Comly""",
KCA197107200,"""version 7RS(19) of 07/07/92""",BAL,KCA,KAN05,1971/07/20,0,0:00PM,night,false,nappl901,neudj901,goetr901,phild901,"""Baltimore""","""Bill Disney""",1992/09/23 2:02AM,park,none,0,unknown,-1,unknown,unknown,night,163,13165,dragd101,cuelm101,,,"""Bill Disney""",
KCA197107210,"""version 7RS(19) of 07/07/92""",BAL,KCA,KAN05,1971/07/21,0,0:00PM,night,false,neudj901,goetr901,phild901,nappl901,"""Baltimore""","""Bill Disney""",1992/09/23 3:52AM,park,none,0,unknown,-1,unknown,unknown,night,156,13239,fitza101,palmj001,burgt001,,"""Bill Disney""",
KCA197107220,"""version 7RS(19) of 07/07/92""",BAL,KCA,KAN05,1971/07/22,0,0:00PM,night,false,goetr901,phild901,nappl901,neudj901,"""Baltimore""","""Bill Disney""",1992/09/23 5:09AM,park,none,0,unknown,-1,unknown,unknown,night,133,15615,leond101,hedlm101,,,"""Bill Disney""",
KCA197108020,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/08/02,0,0:00PM,night,false,ricej901,kunkb101,lucir901,flahr901,"""10,33""","""Comly""",1997/10/18 5:14PM,park,none,84,unknown,10,unknown,unknown,unknown,130,14726,segud101,splip001,fingr001,,"""Comly""",
KCA197108030,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/08/03,0,0:00PM,night,false,kunkb101,lucir901,flahr901,ricej901,"""10,33""","""Comly""",1997/10/18 6:15PM,park,none,83,unknown,7,unknown,unknown,night,185,35623,lockb102,burgt001,fingr001,,"""Comly""",
KCA197108041,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/08/04,1,0:00PM,night,false,lucir901,flahr901,ricej901,kunkb101,"""10,11""","""Comly""",1997/10/18 6:36PM,park,none,69,unknown,12,unknown,unknown,night,139,0,dragd101,blylb001,,,"""Comly""",
KCA197108042,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/08/04,2,0:00PM,night,false,flahr901,ricej901,kunkb101,lucir901,"""10,11""","""Comly""",1997/10/18 6:59PM,park,none,0,unknown,-1,unknown,unknown,night,134,10803,fitza101,corbr101,,,"""Comly""",
KCA197108050,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/08/05,0,8:00PM,night,false,ricej901,kunkb101,lucir901,flahr901,"""10,11""","""Comly""",1997/10/18 7:18PM,park,none,77,unknown,14,unknown,unknown,night,160,9255,abert101,wills102,burgt001,,"""Comly""",
KCA197108060,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/08/06,0,0:00PM,night,false,kunkb101,lucir901,flahr901,ricej901,"""10,54""","""Comly""",1997/10/18 7:30PM,park,none,77,unknown,11,unknown,unknown,night,132,8730,locks101,splip001,sandk101,,"""Comly""",
KCA197108070,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/08/07,0,0:00PM,night,false,lucir901,flahr901,(none),kunkb101,"""10,54""","""Comly""",1997/10/18 7:47PM,park,none,78,unknown,11,unknown,unknown,night,130,9738,pattm101,wrigk101,,,"""Comly""",
KCA197108080,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/08/08,0,0:00PM,day,false,flahr901,kunkb101,(none),lucir901,"""10,54""","""Comly""",1997/10/18 8:01PM,park,none,83,unknown,6,unknown,unknown,unknown,158,16758,dragd101,slatj001,,,"""Comly""",
KCA197108201,"""version 7RS(19) of 07/07/92""",WS2,KCA,KAN05,1971/08/20,1,0:00PM,night,false,deegb901,chyln901,denkd901,frana901,"""10,14""","""Comly""",1997/10/11 8:54AM,park,none,92,unknown,12,unknown,unknown,night,163,0,mclad101,fitza101,,,"""Comly""",
KCA197108202,"""version 7RS(19) of 07/07/92""",WS2,KCA,KAN05,1971/08/20,2,0:00PM,night,false,chyln901,denkd901,frana901,deegb901,"""10,14""","""Comly""",1997/10/11 9:18AM,park,none,87,unknown,14,unknown,unknown,night,145,11523,bosmd101,wrigk101,,,"""Comly""",
KCA197108210,"""version 7RS(19) of 07/07/92""",WS2,KCA,KAN05,1971/08/21,0,0:00PM,night,false,denkd901,frana901,deegb901,chyln901,"""10,14""","""Comly""",1997/10/11 9:46AM,park,none,82,unknown,9,unknown,rain,night,159,8489,hedlm101,thomm102,burgt001,,"""Comly""",
KCA197108220,"""version 7RS(19) of 07/07/92""",WS2,KCA,KAN05,1971/08/22,0,0:00PM,day,false,frana901,deegb901,chyln901,denkd901,"""10,14""","""Comly""",1997/10/11 10:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,12502,splip001,browj109,burgt001,,"""Comly""",
KCA197108240,"""version 7RS(19) of 07/07/92""",BOS,KCA,KAN05,1971/08/24,0,0:00PM,night,false,deegb901,chyln901,denkd901,frana901,"""2,10""","""Comly""",1997/10/12 6:49PM,park,none,92,unknown,10,unknown,unknown,unknown,225,9963,burgt001,tianl101,,,"""Comly""",
KCA197108250,"""version 7RS(19) of 07/07/92""",BOS,KCA,KAN05,1971/08/25,0,0:00PM,night,false,chyln901,denkd901,frana901,deegb901,"""2,10""","""Comly""",1997/10/12 7:20PM,park,none,88,unknown,9,unknown,unknown,night,139,8101,cleml101,peteg101,,,"""Comly""",
KCA197108260,"""version 7RS(19) of 07/07/92""",BOS,KCA,KAN05,1971/08/26,0,0:00PM,night,false,denkd901,frana901,deegb901,chyln901,"""2,10""","""Comly""",1997/10/12 7:42PM,park,none,84,unknown,9,unknown,unknown,night,127,9216,culpr101,wrigk101,,,"""Comly""",
KCA197108270,"""version 7RS(19) of 07/07/92""",NYA,KCA,KAN05,1971/08/27,0,7:34PM,night,false,odomj901,sprim901,honoj901,mccol901,"""6,10""","""Comly""",1997/10/06 11:06PM,park,none,76,unknown,10,unknown,unknown,night,143,10425,splip001,bahns101,,,"""Comly""",
KCA197108280,"""version 7RS(19) of 07/07/92""",NYA,KCA,KAN05,1971/08/28,0,8:36PM,night,false,sprim901,honoj901,mccol901,odomj901,"""6,10""","""Comly""",1997/10/07 10:30PM,park,none,81,fromrf,9,unknown,none,night,145,15845,hedlm101,petef101,,,"""Comly""",
KCA197108290,"""version 7RS(19) of 07/07/92""",NYA,KCA,KAN05,1971/08/29,0,2:38PM,day,false,honoj901,mccol901,odomj901,sprim901,"""6,10""","""Comly""",1997/10/07 10:50PM,park,none,83,rtol,13,unknown,none,sunny,160,13229,closa101,dragd101,,,"""Comly""",
KCA197109061,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/09/06,1,0:00PM,night,false,deegb901,chyln901,denkd901,frana901,"""10,54""","""Comly""",1997/11/02 10:52AM,park,none,93,unknown,7,unknown,unknown,night,150,0,hedlm101,kraul102,burgt001,,"""Comly""",
KCA197109062,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/09/06,2,0:00PM,night,false,chyln901,denkd901,frana901,deegb901,"""10,54""","""Comly""",1997/11/02 11:12AM,park,none,81,unknown,8,unknown,unknown,night,170,8383,burgt001,reynb102,,,"""Comly""",
KCA197109070,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/09/07,0,0:00PM,night,false,denkd901,frana901,(none),chyln901,"""10,54""","""Comly""",1997/11/02 2:00PM,park,none,92,unknown,12,unknown,unknown,night,160,5905,burgt001,sandk101,abert101,,"""Comly""",
KCA197109080,"""version 7RS(19) of 07/07/92""",MIL,KCA,KAN05,1971/09/08,0,0:00PM,night,false,frana901,deegb901,chyln901,denkd901,"""10,54""","""Comly""",1997/11/02 2:28PM,park,none,92,unknown,-1,unknown,unknown,night,160,5790,bellj101,fitza101,sandk101,,"""Comly""",
KCA197109100,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/09/10,0,0:00PM,night,false,umonf901,dimul901,hallb901,odonj901,"""9,10""","""Comly""",1997/10/30 11:48PM,park,none,91,unknown,7,unknown,unknown,night,122,7158,splip001,bradt102,,,"""Comly""",
KCA197109110,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/09/11,0,0:00PM,night,false,dimul901,hallb901,odonj901,umonf901,"""9,10""","""Comly""",1997/10/31 12:00AM,park,none,84,unknown,12,unknown,unknown,night,130,8665,hedlm101,johnt001,burgt001,,"""Comly""",
KCA197109120,"""version 7RS(19) of 07/07/92""",CHA,KCA,KAN05,1971/09/12,0,0:00PM,day,false,hallb901,odonj901,umonf901,dimul901,"""9,10""","""Comly""",1997/10/31 12:11AM,park,none,86,unknown,7,unknown,unknown,unknown,140,10880,woodw103,dragd101,,,"""Comly""",
KCA197109130,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/09/13,0,0:00PM,night,false,lucir901,ricej901,kunkb101,flahr901,"""10,33""","""Comly""",1997/11/02 3:14PM,park,none,84,unknown,0,unknown,unknown,night,170,12638,huntj101,fitza101,fingr001,,"""Comly""",
KCA197109140,"""version 7RS(19) of 07/07/92""",OAK,KCA,KAN05,1971/09/14,0,0:00PM,night,false,ricej901,kunkb101,flahr901,lucir901,"""10,33""","""Comly""",1997/11/02 3:43PM,park,none,79,unknown,14,unknown,unknown,night,140,9363,montm102,segud101,,,"""Comly""",
KCA197109150,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/09/15,0,0:00PM,night,false,kunkb101,flahr901,lucir901,ricej901,"""8,10""","""Comly""",1997/10/20 5:07PM,park,none,63,unknown,10,unknown,unknown,night,140,5370,messa101,dalcb101,,,"""Comly""",
KCA197109160,"""version 7RS(19) of 07/07/92""",CAL,KCA,KAN05,1971/09/16,0,0:00PM,night,false,flahr901,lucir901,ricej901,kunkb101,"""8,10""","""Comly""",1997/10/20 5:17PM,park,none,70,unknown,15,unknown,unknown,night,125,5801,wrigc102,dragd101,,,"""Comly""",
KCA197109251,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/09/25,1,0:00PM,day,false,soarh901,barnl901,malog901,evanj901,"""10,11""","""Comly""",1997/11/02 6:35PM,park,none,68,unknown,8,unknown,unknown,unknown,159,0,blylb001,fitza101,,,"""Comly""",
KCA197109252,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/09/25,2,0:00PM,day,false,barnl901,malog901,evanj901,soarh901,"""10,11""","""Comly""",1997/11/02 7:37PM,park,none,75,unknown,14,unknown,unknown,unknown,155,7191,kaatj101,splip001,,,"""Comly""",
KCA197109261,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/09/26,1,0:00PM,day,false,malog901,evanj901,soarh901,barnl901,"""10,11""","""Comly""",1997/11/02 8:26PM,park,none,83,unknown,16,unknown,unknown,unknown,135,0,perrj102,dragd101,hallt101,,"""Comly""",
KCA197109262,"""version 7RS(19) of 07/07/92""",MIN,KCA,KAN05,1971/09/26,2,0:00PM,day,false,evanj901,soarh901,barnl901,malog901,"""10,11""","""Comly""",1997/11/02 9:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,12338,montm102,luebs101,abert101,,"""Comly""",
SFN197104120,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/04/12,0,0:00PM,day,false,engeb901,venzt901,lands901,steim901,"""Bob Stevens""","""Alan Boodman""",1996/01/20 9:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,29847,perrg101,kirbc101,,,,
SFN197104140,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/04/14,0,0:00PM,day,false,gormt101,pelec901,harvd901,dalej901,"""Bob Stevens""","""Alan Boodman""",1996/01/20 11:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,3588,mcmad102,culvg101,,,,
SFN197104150,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/04/15,0,0:00PM,day,false,pelec901,harvd901,dalej901,gormt101,"""Bob Stevens""","""Alan Boodman""",1996/01/20 11:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,3557,johnj104,ray-j101,,,,
SFN197104160,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1971/04/16,0,8:00PM,night,false,harvd901,dalej901,gormt101,pelec901,"""Bob Stevens""","""Alan Boodman""",1996/01/20 11:59AM,unknown,none,49,unknown,-1,unknown,unknown,cloudy,133,8133,marij101,jenkf101,,,,
SFN197104170,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1971/04/17,0,1:00PM,day,false,dalej901,gormt101,pelec901,harvd901,"""Cubs""","""Alan Boodman""",1996/01/20 12:12PM,unknown,none,61,unknown,-1,unknown,unknown,sunny,165,32896,perrg101,holtk101,,,,
SFN197104181,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1971/04/18,1,12:00PM,day,false,gormt101,pelec901,harvd901,dalej901,"""Bob Stevens""","""Alan Boodman""",1996/01/20 2:52PM,unknown,none,70,unknown,-1,unknown,unknown,sunny,129,0,cumbj101,pappm101,,,,
SFN197104182,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1971/04/18,2,2:38PM,day,false,pelec901,harvd901,dalej901,gormt101,"""Bob Stevens""","""Alan Boodman""",1996/01/20 3:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,27714,rober101,bonhb101,,,,
SFN197104190,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1971/04/19,0,0:00PM,day,false,olsea901,donaa901,willb901,steld901,"""Bob Stevens""","""Alan Boodman""",1996/01/20 3:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,3630,bryar101,reusj001,,,,
SFN197104200,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1971/04/20,0,8:04PM,night,false,donaa901,willb901,steld901,olsea901,"""Bob Stevens""","""Alan Boodman""",1996/01/20 3:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,9791,clevr101,marij101,drabm101,,,
