game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer,umplf
PHI195708270,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1957/08/27,0,0:00PM,night,false,,lands901,bakeb101,dascf901,secof101,"""Comly""","""Comly""",1997/11/17 12:56AM,park,count,0,unknown,-1,unknown,unknown,night,156,15520,nuxhj101,cardd101,,,"""28""",,
PHI195708280,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1957/08/28,0,0:00PM,night,false,,bakeb101,dascf901,secof101,lands901,"""Comly""","""Comly""",1997/11/17 10:58PM,park,count,0,unknown,-1,unknown,unknown,night,182,15134,lawrb103,simmc101,klipj101,,"""28""",,
PHI195708300,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1957/08/30,0,0:00PM,night,false,,jackb901,craws901,venzt901,sudoe901,"""Comly""","""Comly""",1997/11/17 11:37PM,park,count,0,unknown,-1,unknown,unknown,night,147,8157,sanfj101,law-v101,,,"""28""",,
PHI195708310,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1957/08/31,0,0:00PM,day,false,,craws901,venzt901,sudoe901,jackb901,"""Comly""","""Comly""",1997/11/17 11:52PM,park,count,0,unknown,-1,unknown,unknown,unknown,137,5141,cardd101,frieb102,,,"""28""",,
PHI195709011,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1957/09/01,1,0:00PM,day,false,,venzt901,sudoe901,jackb901,craws901,"""Comly""","""Comly""",1997/11/18 12:15AM,park,count,0,unknown,-1,unknown,unknown,unknown,113,0,rober102,purkb101,,,"""28""",,
PHI195709012,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1957/09/01,2,0:00PM,day,false,,sudoe901,jackb901,craws901,venzt901,"""Comly""","""Comly""",1997/11/18 12:47AM,park,count,0,unknown,-1,unknown,unknown,unknown,148,11294,dougw101,simmc101,facer101,,"""28""",,
PHI195709040,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1957/09/04,0,0:00PM,night,false,,boggd901,burkk101,dixoh901,gormt101,"""Comly""","""Comly""",1996/04/22 9:10PM,park,pitches,0,unknown,-1,unknown,unknown,night,195,17615,newcd101,cardd101,roebe101,,"""Roth""",,sudoe901
PHI195709050,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1957/09/05,0,0:00PM,night,false,,burkk101,dixoh901,gormt101,boggd901,"""Comly""","""Comly""",1996/04/22 9:33PM,park,pitches,0,unknown,-1,unknown,unknown,night,132,18087,erskc101,rober102,roebe101,,"""Roth""",,
PHI195709240,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1957/09/24,0,0:00PM,night,false,,jackb901,craws901,bakeb101,venzt901,,"""Alan Boodman""",1996/01/20 8:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,7019,simmc101,barcc101,,,"""Phillies""",,
PHI195709270,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1957/09/27,0,0:00PM,night,false,,craws901,bakeb101,venzt901,jackb901,"""David W. Smith""","""David W. Smith""",1994/12/18 4:09PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,119,11595,sanfj101,harrb112,,,"""Allan Roth""",,
PHI195709280,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1957/09/28,0,0:00PM,day,false,,bakeb101,venzt901,jackb901,craws901,"""Comly""","""Comly""",1996/04/24 9:39PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,5797,roebe101,cardd101,podrj101,,"""Roth""",,
PHI195709290,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1957/09/29,0,0:00PM,day,false,,venzt901,jackb901,craws901,bakeb101,"""David W. Smith""","""David W. Smith""",1994/12/18 4:20PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,118,9886,mores101,crair101,,,"""Allan Roth""",,
BAL195704160,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/04/16,0,0:00PM,day,false,,papaj901,hurle901,runge901,umonf901,"""Jim Leopardi""","""Jim Leopardi""",1996/07/07 6:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,38227,brewt101,wighb101,deloi101,,,,
BAL195704260,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/04/26,0,0:00PM,night,false,,romme101,stevj901,nappl901,ricej901,"""Jim Leopardi""","""Jim Leopardi""",1996/07/07 10:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,15794,moorr101,pascc102,,,,,
BAL195704270,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/04/27,0,0:00PM,day,false,,stevj901,nappl901,ricej901,romme101,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1997/03/19 10:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,7741,fornm101,stobc101,,,"""O'S/SENATORS""",,
BAL195704281,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/04/28,1,0:00PM,day,false,,nappl901,ricej901,romme101,stevj901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1997/03/27 1:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,191,0,byerb103,johnc103,clevt101,,"""O'S/SENATORS""",,
BAL195704282,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/04/28,2,0:00PM,day,false,,ricej901,romme101,stevj901,nappl901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1997/05/02 9:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,18219,browh101,abert101,odelb101,,"""ORIOLES/SENATOR""",,
BAL195705100,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/05/10,0,0:00PM,night,false,,soarh901,tabaf901,berrc103,mckib901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/21 5:39AM,unknown,none,0,unknown,-1,unknown,unknown,night,151,31195,johnc103,kuckj101,,,"""Yankees""",,
BAL195705110,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/05/11,0,0:00PM,night,false,,tabaf901,berrc103,mckib901,soarh901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/21 5:46AM,unknown,none,0,unknown,-1,unknown,unknown,night,185,25516,grimb102,fornm101,ditma101,,"""Yankees""",,
BAL195705120,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/05/12,0,0:00PM,day,false,,berrc103,mckib901,soarh901,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,20893,grimb102,browh101,,,"""Yankees""",,
BAL195705150,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/05/15,0,0:00PM,night,false,,ricej901,romme101,stevj901,nappl901,"""Comly""","""Comly""",2005/10/19 1:55AM,park,none,0,unknown,-1,unknown,unknown,night,283,12978,mclic101,fornm101,,,"""1,3""",,
BAL195705160,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/05/16,0,0:00PM,night,false,,romme101,stevj901,nappl901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 1:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,5876,wynne101,loesb101,mossd101,,"""Orioles""",,
BAL195705170,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/05/17,0,0:00PM,night,false,,stevj901,nappl901,ricej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 1:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,9923,donod101,cecca101,lapap102,,"""Orioles""",,
BAL195705180,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/05/18,0,0:00PM,night,false,,nappl901,ricej901,romme101,stevj901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 1:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,9455,,,,,"""Orioles""",,
BAL195705191,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/05/19,1,0:00PM,day,false,,umonf901,papaj901,hurle901,runge901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 3:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,loesb101,morgt101,,,"""Orioles""",,
BAL195705192,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/05/19,2,0:00PM,day,false,,papaj901,hurle901,runge901,umonf901,"""Comly""","""Comly""",2005/10/19 2:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,7674,,,,,"""1""",,
BAL195705200,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/05/20,0,0:00PM,night,false,,hurle901,runge901,umonf901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 3:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,3913,johnc103,garvn102,,,"""Orioles""",,
BAL195705210,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/05/21,0,0:00PM,night,false,,runge901,umonf901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 3:36PM,unknown,none,0,unknown,-1,unknown,unknown,night,269,7394,foytp101,fornm101,,,"""Orioles/Tigers""",,
BAL195705220,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/05/22,0,0:00PM,night,false,,umonf901,papaj901,hurle901,runge901,"""D Lamoureaux""","""D Lamoureaux""",1997/03/23 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,night,153,7488,zuveg101,laryf101,,,"""Tigers/Orioles""",,
BAL195705240,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/05/24,0,0:00PM,night,false,,mckib901,soarh901,tabaf901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",1997/06/04 5:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,15970,deloi101,wighb101,,,"""Orioles""",,
BAL195705250,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/05/25,0,0:00PM,day,false,,soarh901,tabaf901,berrc103,mckib901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/04 6:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,11499,loesb101,portb102,,,"""Orioles""",,
BAL195705261,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/05/26,1,0:00PM,day,false,,tabaf901,berrc103,soarh901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/04 12:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,0,stond102,moorr101,deloi101,,"""Orioles""",,
BAL195705262,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/05/26,2,0:00PM,day,false,,berrc103,mckib901,soarh901,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/04 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,24779,suscg101,fornm101,,,"""Orioles""",,
BAL195706180,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/06/18,0,0:00PM,night,false,,summb901,honoj901,flahr901,chyln901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/11 5:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,41515,zuveg101,pierb101,,,"""CHA/BAL""",,
BAL195706190,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/06/19,0,0:00PM,night,false,,honoj901,flahr901,chyln901,summb901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/11 5:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,12451,keegb101,cecca101,harsj101,,"""CHA/BAL""",,
BAL195706200,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/06/20,0,0:00PM,day,false,,flahr901,chyln901,summb901,honoj901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 9:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,7578,loesb101,fiscb101,,,"""CHA/BAL""",,
BAL195706210,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/06/21,0,0:00PM,night,false,,chyln901,summb901,honoj901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 9:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,19044,lehmk101,bunnj101,,,"""Tigers/Orioles""",,
BAL195706220,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/06/22,0,0:00PM,night,false,,summb901,honoj901,flahr901,chyln901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 9:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,20788,foytp101,zuveg101,laryf101,,"""Tigers/Orioles""",,
BAL195706230,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/06/23,0,0:00PM,day,false,,honoj901,flahr901,chyln901,summb901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 10:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,9454,moorr101,lee-d102,,,"""Tigers/Orioles""",,
BAL195706240,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/06/24,0,0:00PM,night,false,,flahr901,chyln901,summb901,honoj901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 10:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,10932,browh101,maasd101,,,"""Tigers/Orioles""",,
BAL195706250,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/06/25,0,0:00PM,night,false,,nappl901,stevj901,ricej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 10:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,9703,loesb101,urbaj101,,,"""Orioles""",,
BAL195706260,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/06/26,0,0:00PM,night,false,,ricej901,romme101,(none),nappl901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 10:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,13471,johnc103,porta101,,,"""Orioles""",,
BAL195706280,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/06/28,0,0:00PM,night,false,,romme101,stevj901,(none),ricej901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 10:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,13945,moorr101,garcm101,,,"""Orioles""",,
BAL195706291,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/06/29,1,0:00PM,day,false,,stevj901,ricej901,(none),romme101,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 10:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,pitus101,odelb101,daleb102,,"""Orioles""",,
BAL195706292,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/06/29,2,0:00PM,night,false,,ricej901,romme101,(none),stevj901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 11:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,40699,wighb101,mossd101,zuveg101,,"""Orioles""",,
BAL195706300,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/06/30,0,0:00PM,day,false,,romme101,stevj901,(none),ricej901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 11:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,11937,loesb101,lemob101,,,"""Orioles""",,
BAL195707010,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/07/01,0,0:00PM,night,false,,hurle901,umonf901,runge901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 11:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,45276,fordw101,zuveg101,grimb102,,"""Yankees""",,
BAL195707020,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/07/02,0,0:00PM,day,false,,umonf901,runge901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/12 11:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,210,24293,fordw101,lehmk101,,,"""Yankees""",,
BAL195707030,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/07/03,0,0:00PM,night,false,,ricej901,romme101,stevj901,nappl901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/21 5:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,11506,moorr101,heisj101,odelb101,,"""WS1/BAL""",,
BAL195707040,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/07/04,0,0:00PM,day,false,,romme101,stevj901,nappl901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/25 5:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,9530,lehmk101,clevt101,,,"""WS1/BAL""",,
BAL195707230,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/07/23,0,0:00PM,night,false,,umonf901,papaj901,hurle901,runge901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 5:43PM,unknown,none,0,unknown,-1,unknown,unknown,night,166,21070,hoefb101,odelb101,byrdh101,,"""Tigers/Orioles""",,
BAL195707240,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/07/24,0,0:00PM,night,false,,papaj901,hurle901,runge901,umonf901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 5:52PM,unknown,none,0,unknown,-1,unknown,unknown,night,134,11417,foytp101,loesb101,,,"""Tigers/Orioles""",,
BAL195707250,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/07/25,0,0:00PM,day,false,,hurle901,runge901,umonf901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,7011,johnc103,laryf101,,,"""Tigers/Orioles""",,
BAL195707261,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/07/26,1,0:00PM,day,false,,runge901,umonf901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,moorr101,harsj101,zuveg101,,"""CHA/BAL""",,
BAL195707262,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/07/26,2,0:00PM,night,false,,umonf901,papaj901,hurle901,runge901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,night,128,23081,wilsj104,lehmk101,pierb101,,"""CHA/BAL""",,
BAL195707270,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/07/27,0,0:00PM,night,false,,papaj901,hurle901,runge901,umonf901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,night,151,16174,wighb101,keegb101,zuveg101,,"""CHA/BAL""",,
BAL195707280,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/07/28,0,0:00PM,day,false,,hurle901,runge901,umonf901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,9541,fiscb101,odelb101,howed101,,"""CHA/BAL""",,
BAL195707290,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1957/07/29,0,0:00PM,night,false,,runge901,umonf901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:45PM,unknown,none,0,unknown,-1,unknown,unknown,night,142,10118,pierb101,browh101,,,"""CHA/BAL""",,
BAL195707300,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/07/30,0,0:00PM,night,false,,tabaf901,mckib901,soarh901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 6:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,11931,grayj101,loesb101,,,"""Orioles""",,
BAL195707310,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1957/07/31,0,0:00PM,night,false,,mckib901,soarh901,berrc103,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",1997/04/26 7:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,7724,narlr101,moorr101,,,"""Orioles""",,
BAL195708021,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/08/02,1,0:00PM,day,false,,soarh901,berrc103,tabaf901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 12:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,212,0,zuveg101,gormt102,,,"""Orioles""",,
BAL195708022,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/08/02,2,0:00PM,night,false,,berrc103,tabaf901,mckib901,soarh901,"""Comly""","""Comly""",2005/11/22 11:32PM,park,none,0,unknown,-1,unknown,unknown,night,156,12126,johnc103,garvn102,lehmk101,,"""1""",,
BAL195708030,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/08/03,0,0:00PM,night,false,,tabaf901,mckib901,soarh901,berrc103,"""D Lamoureaux""","""D Lamorueaux""",1997/05/09 12:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,8648,browh101,terrr101,lehmk101,,"""Orioles""",,
BAL195708040,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/08/04,0,0:00PM,day,false,,mckib901,soarh901,berrc103,tabaf901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 12:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,5381,loesb101,porta101,,,"""Orioles""",,
BAL195708060,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/08/06,0,0:00PM,night,false,,umonf901,papaj901,hurle901,runge901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 12:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,19851,moorr101,nixow101,lehmk101,,"""Orioles""",,
BAL195708070,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/08/07,0,0:00PM,night,false,,papaj901,hurle901,runge901,umonf901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 5:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,19489,sullf101,johnc103,,,"""Orioles""",,
BAL195708080,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/08/08,0,0:00PM,day,false,,hurle901,runge901,umonf901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 6:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,9851,odelb101,fornm101,lehmk101,,"""Orioles""",,
BAL195708090,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/08/09,0,0:00PM,night,false,,runge901,umonf901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,26918,wighb101,fordw101,zuveg101,,"""Yankees""",,
BAL195708100,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/08/10,0,0:00PM,night,false,,umonf901,papaj901,hurle901,runge901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,36366,turlb101,moorr101,byrnt101,,"""Yankees""",,
BAL195708110,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/08/11,0,0:00PM,day,false,,papaj901,hurle901,runge901,umonf901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/09 6:29PM,unknown,none,88,unknown,-1,unknown,unknown,unknown,139,25699,kuckj101,lehmk101,grimb102,,"""Yankees""",,
BAL195708300,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/08/30,0,0:00PM,night,false,,honoj901,flahr901,chyln901,summb901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/10 1:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,23250,portb102,loesb101,,,"""Orioles""",,
BAL195708310,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/08/31,0,0:00PM,night,false,,flahr901,chyln901,summb901,honoj901,"""D Lamoureaux""","""D Lamoureaux""",1997/05/10 2:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,14589,browh101,nixow101,,,"""Orioles""",,
BAL195709010,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1957/09/01,0,0:00PM,day,false,,chyln901,summb901,honoj901,flahr901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/04 12:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,12004,moorr101,fornm101,,,"""Orioles""",,
BAL195709021,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/09/02,1,0:00PM,day,false,,summb901,honoj901,flahr901,chyln901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/05 5:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,0,lehmk101,grimb102,,,"""Yankees/Orioles""",,
BAL195709022,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/09/02,2,0:00PM,day,false,,honoj901,flahr901,chyln901,summb901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/05 5:41AM,unknown,none,0,unknown,-1,unknown,unknown,overcast,148,33032,johnc103,kuckj101,,,"""Yankees/Orioles""",,
BAL195709030,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1957/09/03,0,0:00PM,day,false,,flahr901,chyln901,summb901,honoj901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/05 5:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,9683,sturt101,odelb101,magls101,,"""Yankees/Orioles""",,
BAL195709040,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/09/04,0,0:00PM,night,false,,berrc103,tabaf901,mckib901,soarh901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/06 5:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,6753,walkj104,pascc102,,,"""WS1/BAL""",,
BAL195709050,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1957/09/05,0,0:00PM,day,false,,tabaf901,mckib901,soarh901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",1997/06/06 5:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3090,stobc101,moorr101,,,"""WS1/BAL""",,
BAL195709111,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/09/11,1,0:00PM,day,false,,nappl901,ricej901,romme101,stevj901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/06 5:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,terrr101,moorr101,,,"""Orioles""",,
BAL195709112,"""version 7RS(19) of 07/07/92""",KC1,BAL,BAL11,1957/09/11,2,0:00PM,night,false,,ricej901,romme101,stevj901,nappl901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/06 6:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,6597,lehmk101,gormt102,,,"""Orioles""",,
BAL195709141,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/09/14,1,0:00PM,day,false,,romme101,stevj901,nappl901,ricej901,"""D Lamoureaux""","""D Lamoureaux""",1997/06/09 5:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,odelb101,hoefb101,,,"""Tigers/Orioles""",,
BAL195709142,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1957/09/14,2,0:00PM,day,false,,stevj901,nappl901,ricej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",1997/06/09 5:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,9868,presj101,johnc103,,,"""Tigers/Orioles""",,
