game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,inputter,scorer,oscorer,umplf
DET196405130,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/05/13,0,8:28PM,night,false,runge901,smita901,kinnb901,honoj901,1994/04/26 8:10PM,unknown,none,48,unknown,-1,unknown,rain,unknown,83,12017,,,,,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196405140,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/05/14,0,1:32PM,day,false,smita901,kinnb901,honoj901,runge901,1994/04/28 9:53PM,unknown,none,58,unknown,-1,unknown,unknown,unknown,170,7511,regap101,boutj101,lolim101,,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196405150,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/05/15,0,0:00PM,night,false,kinnb901,honoj901,runge901,smita901,1995/03/23 5:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,193,16768,bellg102,wickd101,siebs101,chanb101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196405160,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/05/16,0,0:00PM,day,false,honoj901,runge901,smita901,kinnb901,1995/03/23 5:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,6166,kralj101,rakoe101,,alvim101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196405171,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/05/17,1,0:00PM,day,false,runge901,smita901,kinnb901,honoj901,1995/03/23 5:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,aguih101,johnt001,sherl101,demed101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196405172,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/05/17,2,0:00PM,day,false,smita901,kinnb901,honoj901,runge901,1995/03/23 5:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,22260,lolim101,granj101,,browg101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196405290,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/05/29,0,0:00PM,night,false,dimul901,papaj901,drumc901,umonf901,1994/10/04 3:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,17961,buzhj101,wickd101,,wardp102,,,,,
DET196405300,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/05/30,0,0:00PM,day,false,papaj901,umonf901,drumc901,dimul901,1994/10/04 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,11543,horlj101,aguih101,wilhh101,,,,,,
DET196405311,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/05/31,1,0:00PM,day,false,drumc901,umonf901,dimul901,papaj901,1994/10/04 3:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,0,kreuf101,lolim101,wilhh101,nichd101,,,,,
DET196405312,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/05/31,2,0:00PM,day,false,umonf901,dimul901,papaj901,drumc901,1994/10/04 3:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,17057,peteg101,rakoe101,wilhh101,,,,,,
DET196406030,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/06/03,0,0:00PM,night,false,papaj901,drumc901,umonf901,dimul901,1994/08/01 3:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,4351,ostec103,wickd101,,brumm101,,,,,
DET196406080,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/06/08,0,0:00PM,night,false,hallb901,hurle901,flahr901,carrh901,1994/09/01 5:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,7935,wickd101,rolaj101,sherl101,cashn101,,,,,
DET196406090,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/06/09,0,0:00PM,night,false,hurle901,flahr901,carrh901,hallb901,1994/09/01 5:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,9631,mclad101,kaatj101,,demed101,,,,,
DET196406100,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/06/10,0,0:00PM,night,false,flahr901,carrh901,(none),hallb901,1994/09/01 5:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,9136,lolim101,stanl101,sherl101,cashn101,,,,,
DET196406110,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/06/11,0,0:00PM,day,false,carrh901,hallb901,hurle901,flahr901,1994/09/01 5:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,5650,stigd101,rakoe101,shifg101,olivt102,,,,,
DET196406130,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/06/13,0,0:00PM,day,false,hallb901,hurle901,flahr901,carrh901,1995/03/24 9:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,6944,wickd101,smitw102,,wertd103,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196406141,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/06/14,1,0:00PM,day,false,hurle901,flahr901,carrh901,hallb901,1995/03/24 9:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,0,rakoe101,lee-b104,fox-t101,mcaud101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196406142,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/06/14,2,0:00PM,day,false,flahr901,carrh901,hallb901,hurle901,1995/03/24 9:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,16233,lolim101,latmb101,fox-t101,demed101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196406161,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/06/16,1,0:00PM,day,false,drumc901,umonf901,dimul901,papaj901,1995/02/12 8:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,segud101,aguih101,stocw101,,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196406162,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/06/16,2,0:00PM,night,false,umonf901,dimul901,papaj901,drumc901,1995/02/12 9:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,15338,bowst101,regap101,,chare101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196406170,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/06/17,0,0:00PM,night,false,dimul901,papaj901,drumc901,umonf901,1995/02/12 9:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,172,8510,fox-t101,wyatj102,,mcaud101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196406180,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/06/18,0,0:00PM,day,false,papaj901,drumc901,umonf901,dimul901,1995/02/12 9:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,4658,pfisd101,rakoe101,,chare101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407010,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/07/01,0,0:00PM,night,false,drumc901,umonf901,dimul901,papaj901,1995/03/25 6:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,11299,aguih101,johnt001,,philb102,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407020,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/07/02,0,0:00PM,night,false,umonf901,dimul901,papaj901,drumc901,1995/03/25 6:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,10176,lolim101,ramop101,,brutb101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407031,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/07/03,1,0:00PM,day,false,dimul901,papaj901,drumc901,umonf901,1994/08/01 4:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,190,0,klinr102,fox-t101,,,,,,,
DET196407032,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/07/03,2,0:00PM,night,false,papaj901,drumc901,umonf901,dimul901,1994/08/01 4:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,11658,regap101,stend101,,philb102,,,,,
DET196407040,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/07/04,0,0:00PM,day,false,drumc901,umonf901,dimul901,papaj901,1994/08/01 4:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,8481,wickd101,ostec103,aguih101,wertd103,,,,,
DET196407051,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/07/05,1,0:00PM,day,false,umonf901,dimul901,papaj901,drumc901,1994/08/01 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,gladf102,ridzs101,sherl101,,,,,,
DET196407052,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/07/05,2,0:00PM,day,false,dimul901,papaj901,drumc901,umonf901,1994/08/01 4:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,13564,sparj101,kocha101,,sparj101,,,,,
DET196407090,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/07/09,0,0:00PM,night,false,mckib901,soarh901,chyln901,salea901,1996/05/01 10:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,12377,wickd101,monbb101,sherl101,cashn101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407101,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/07/10,1,0:00PM,day,false,soarh901,chyln901,salea901,mckib901,1996/05/01 10:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,0,radad101,fox-t101,heffb101,joned102,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407102,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/07/10,2,0:00PM,night,false,chyln901,salea901,mckib901,soarh901,1996/05/01 10:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,21842,rakoe101,mored103,,,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407110,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/07/11,0,0:00PM,day,false,salea901,mckib901,soarh901,chyln901,1996/05/01 10:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,7127,sparj101,earla101,,demed101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196407121,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1964/07/12,1,0:00PM,day,false,mckib901,soarh901,chyln901,salea901,1995/02/15 5:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,haddh101,aguih101,mills101,robib104,"""E. Cline""","""Luke Kraemer""",,,
DET196407122,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1964/07/12,2,0:00PM,day,false,soarh901,chyln901,salea901,mckib901,1995/02/15 6:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,19982,sherl101,mills101,,roarm101,"""Brian Verrelli""","""Luke Kraemer""",,,
DET196407130,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1964/07/13,0,0:00PM,day,false,chyln901,salea901,mckib901,soarh901,1995/02/15 8:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,8185,gladf102,halld101,,lumpj101,"""Brian Verrelli""","""Luke Kraemer""",,,
DET196407241,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/07/24,1,0:00PM,day,false,hurle901,carrh901,flahr901,hallb901,1994/07/15 12:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,0,sherl101,hamis101,egand101,,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196407242,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/07/24,2,0:00PM,night,false,carrh901,flahr901,hallb901,hurle901,1994/07/15 12:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,51044,renih101,lolim101,terrr101,howae101,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196407250,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/07/25,0,1:37PM,day,false,flahr901,hallb901,hurle901,carrh901,1994/07/15 10:02PM,unknown,none,91,unknown,-1,unknown,unknown,unknown,169,21077,boutj101,wickd101,,pepij101,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196407261,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/07/26,1,2:36PM,day,false,hallb901,hurle901,carrh901,flahr901,1994/07/16 5:13PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,190,0,downa101,rakoe101,mikkp101,trest101,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196407262,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/07/26,2,0:00,day,false,hurle901,carrh901,flahr901,hallb901,1994/07/16 5:32PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,145,42273,daleb102,mclad101,hamis101,lopeh101,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
DET196407280,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/07/28,0,0:00PM,night,false,stewb902,honoj901,runge901,smita901,1994/10/07 1:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,14008,lolim101,horlj101,,thomg102,,,,,
DET196407290,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/07/29,0,0:00PM,night,false,honoj901,runge901,smita901,stewb902,1994/10/07 1:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,13503,gladf102,baumf102,,browg101,,,,,
DET196407300,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/07/30,0,0:00PM,day,false,runge901,smita901,stewb902,honoj901,1994/10/07 1:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,7924,peteg101,wickd101,,skowb101,,,,,
DET196408070,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/08/07,0,0:00PM,night,false,dimul901,papaj901,drumc901,umonf901,1995/02/16 6:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,13939,regap101,bowst101,,demed101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408080,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/08/08,0,0:00PM,day,false,papaj901,drumc901,umonf901,dimul901,1995/02/16 6:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,226,6337,gladf102,sandk101,,woodj107,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408091,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/08/09,1,0:00PM,day,false,drumc901,umonf901,dimul901,papaj901,1995/02/16 6:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,0,navaj101,penao101,,cashn101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408092,"""version 7RS(19) of 07/07/92""",KC1,DET,DET04,1964/08/09,2,0:00PM,day,false,umonf901,dimul901,papaj901,drumc901,1995/02/16 6:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,46342,mclad101,drabm101,fox-t101,kalia101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408181,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/08/18,1,0:00PM,day,false,hallb901,hurle901,carrh901,flahr901,1995/12/24 5:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,chand102,aguih101,,powev101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408182,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/08/18,2,0:00PM,night,false,hurle901,carrh901,flahr901,hallb901,1995/12/24 5:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,29911,lolim101,newmf101,,browg101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408190,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/08/19,0,0:00PM,night,false,carrh901,flahr901,hallb901,hurle901,1995/12/24 6:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,9876,sparj101,gatea101,gladf102,demed101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408200,"""version 7RS(19) of 07/07/92""",LAA,DET,DET04,1964/08/20,0,0:00PM,night,false,flahr901,hallb901,hurle901,carrh901,1995/12/24 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,2173,osind101,mclad101,,clinl101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196408210,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/08/21,0,0:00PM,night,false,hallb901,hurle901,carrh901,flahr901,1994/09/01 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,14012,wickd101,stigd101,,demed101,,,,,
DET196408231,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/08/23,1,0:00PM,day,false,hurle901,carrh901,flahr901,hallb901,1994/09/01 8:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,195,0,worta101,gladf102,,olivt102,,,,,
DET196408232,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1964/08/23,2,0:00PM,day,false,carrh901,flahr901,hallb901,hurle901,1994/09/01 8:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,17601,aguih101,granj101,,browg101,,,,,
DET196409090,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/09/09,0,0:00PM,night,false,drumc901,dimul901,papaj901,umonf901,1995/04/09 7:32PM,park,none,0,unknown,-1,unknown,none,cloudy,143,24525,lolim101,fordw101,,mcaud101,"""G. Robbins""","""G. Robbins""","""Koppett""",,
DET196409100,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1964/09/10,0,0:00PM,day,false,dimul901,papaj901,umonf901,drumc901,1995/04/09 7:45PM,park,none,0,unknown,-1,dry,none,cloudy,128,7697,downa101,aguih101,,howae101,"""G. Robbins""","""G. Robbins""","""Koppett""",,
DET196409110,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/09/11,0,0:00PM,night,false,papaj901,umonf901,drumc901,dimul901,1994/08/02 3:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,7113,wickd101,klinr102,,,,,,,
DET196409120,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/09/12,0,0:00PM,day,false,umonf901,drumc901,dimul901,papaj901,1994/08/02 4:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,4122,gladf102,duckj101,,mcaud101,,,,,
DET196409130,"""version 7RS(19) of 07/07/92""",WS2,DET,DET04,1964/09/13,0,0:00PM,day,false,drumc901,dimul901,papaj901,umonf901,1994/08/02 4:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,5721,ostec103,regap101,,zimmd101,,,,,
DET196409150,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/09/15,0,0:00PM,night,false,soarh901,salea901,chyln901,mckib901,1994/10/09 9:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,5988,wilhh101,wickd101,,staem101,,,,,
DET196409160,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1964/09/16,0,0:00PM,day,false,salea901,chyln901,mckib901,soarh901,1994/10/09 9:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,2584,peteg101,lolim101,fishe102,landj103,,,,,
DET196409180,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/09/18,0,0:00PM,night,false,chyln901,mckib901,soarh901,salea901,1995/03/26 7:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,5193,kralj101,aguih101,donod101,alvim101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196409201,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/09/20,1,0:00PM,day,false,mckib901,soarh901,salea901,chyln901,1995/03/26 7:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,178,0,gladf102,bellg102,,freeb103,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196409202,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1964/09/20,2,0:00PM,day,false,soarh901,salea901,chyln901,mckib901,1995/03/26 8:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,8276,tianl101,wickd101,,browl104,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196409220,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1964/09/22,0,0:00PM,day,false,umonf901,drumc901,dimul901,papaj901,1995/02/20 6:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,1535,rakoe101,pappm101,navaj101,kalia101,"""De Jong""","""Luke Kraemer""",,,
DET196409230,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1964/09/23,0,0:00PM,day,false,drumc901,dimul901,papaj901,umonf901,1995/02/20 7:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,166,2057,sealj101,vined101,fox-t101,wertd103,"""De Jong""","""Luke Kraemer""",,,
DET196409250,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/09/25,0,0:00PM,day,false,dimul901,papaj901,umonf901,drumc901,1996/05/12 8:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,837,wickd101,wilse102,,kalia101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196409260,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/09/26,0,0:00PM,day,false,papaj901,umonf901,drumc901,dimul901,1996/05/12 8:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,3656,lolim101,radad101,gladf102,brutb101,"""Luke Kraemer""","""Luke Kraemer""",,,
DET196409270,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1964/09/27,0,0:00PM,day,false,umonf901,drumc901,dimul901,papaj901,1996/05/12 8:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,4170,sparj101,monbb101,,kalia101,"""Luke Kraemer""","""Luke Kraemer""",,,
BAL196404170,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1964/04/17,0,2:01PM,day,false,smita901,kinnb901,honoj901,runge901,1994/07/06 6:01AM,park,none,86,unknown,-1,dry,none,sunny,187,35141,mills101,boutj101,,snydr102,"""G. Robbins""","""G. Robbins""","""Yankees-Fishel""",,
BAL196404180,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1964/04/18,0,2:03PM,day,false,kinnb901,honoj901,runge901,smita901,1994/07/06 7:14AM,park,pitches,87,torf,-1,dry,none,sunny,191,12433,stocw101,mikkp101,,robib104,"""Wayne Townsend,G. Robbins""","""Wayne Townsend,G. Robbins""","""Yankees-Fishel,602""",,
BAL196404190,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1964/04/19,0,2:08PM,day,false,honoj901,runge901,smita901,kinnb901,1994/07/06 10:12AM,park,none,70,unknown,-1,wet,rain,overcast,162,26144,daleb102,pappm101,hamis101,pepij101,"""G. Robbins""","""G. Robbins""","""Yankees-Fishel""",,
BAL196404231,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1964/04/23,1,0:00PM,day,false,runge901,smita901,kinnb901,honoj901,1995/02/09 7:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,156,0,lamaj101,barbs102,radad101,malzf101,"""Wayne Townsend""","""Luke Kraemer""",,,
BAL196404232,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1964/04/23,2,0:00PM,night,false,smita901,kinnb901,honoj901,runge901,1995/02/09 7:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,141,9636,rober102,mored103,,siebn101,"""Wayne Townsend""","""Luke Kraemer""",,,
BAL196405020,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1964/05/02,0,0:00PM,day,false,dimul901,papaj901,umonf901,drumc901,1995/02/21 12:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,240,4974,abert101,haddh101,mcmad102,azcuj101,"""Tom Shrimplin""","""Luke Kraemer""",,,
BAL196405031,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1964/05/03,1,0:00PM,day,false,papaj901,umonf901,drumc901,dimul901,1995/02/21 12:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,0,mcnad102,granj101,mills101,bowes103,"""Tom Shrimplin""","""Luke Kraemer""",,,
BAL196405032,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1964/05/03,2,0:00PM,day,false,umonf901,drumc901,dimul901,papaj901,1995/02/21 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,94,11583,johnt001,rober102,,davav101,"""Tom Shrimplin""","""Luke Kraemer""",,,
BAL196405040,"""version 7RS(19) of 07/07/92""",WS2,BAL,BAL11,1964/05/04,0,0:00PM,night,false,dimul901,drumc901,papaj901,umonf901,1995/02/07 12:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,3199,halld101,chent101,,bowes103,"""Tom Shrimplin""","""Luke Kraemer""",,,
BAL196405050,"""version 7RS(19) of 07/07/92""",WS2,BAL,BAL11,1964/05/05,0,0:00PM,night,false,papaj901,drumc901,umonf901,dimul901,1995/02/07 12:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,4599,bunkw101,hannj102,,siebn101,"""Tom Shrimplin""","""Luke Kraemer""",,,
BAL196405151,"""version 7RS(19) of 07/07/92""",LAA,BAL,BAL11,1964/05/15,1,0:00PM,day,false,carrh901,hallb901,hurle901,flahr901,1995/02/23 10:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,bunkw101,chand102,,aparl101,"""De Jong""","""Luke Kraemer""",,,
BAL196405152,"""version 7RS(19) of 07/07/92""",LAA,BAL,BAL11,1964/05/15,2,0:00PM,night,false,hallb901,hurle901,flahr901,carrh901,1995/02/23 5:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,15392,pappm101,lee-b104,,browd102,"""De Jong""","""Luke Kraemer""",,,
