game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype,umplf,umprf
PHI195108261,"""version 7RS(19) of 07/07/92""",CIN,PHI,1951/08/26,PHI11,1,0:00PM,day,false,conlj102,dascf901,(none),stewb901,"""150""","""Greg Beston""","""Greg Beston""",2003/10/06 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,blace102,rober102,,,,,,
PHI195108262,"""version 7RS(19) of 07/07/92""",CIN,PHI,1951/08/26,PHI11,2,0:00PM,day,false,dascf901,stewb901,(none),conlj102,"""150""","""Greg Beston""","""Greg Beston""",2003/10/06 4:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,13899,jordn101,ramsw101,,,,,,
PHI195108271,"""version 7RS(19) of 07/07/92""",CIN,PHI,1951/08/27,PHI11,1,0:00PM,day,false,stewb901,conlj102,(none),dascf901,"""126""","""Greg Beston""","""Greg Beston""",2003/10/06 5:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,thomj101,wehmh101,,,,,,
PHI195108272,"""version 7RS(19) of 07/07/92""",CIN,PHI,1951/08/27,PHI11,2,0:00PM,night,false,conlj102,dascf901,(none),stewb901,"""150 & 126""","""Greg Beston""","""Greg Beston""",2003/10/06 6:41PM,unknown,none,0,unknown,-1,unknown,unknown,night,122,9766,johnk101,raffk101,,,,,,
PHI195108290,"""version 7RS(19) of 07/07/92""",SLN,PHI,1951/08/29,PHI11,0,0:00PM,night,false,barla901,donaa901,(none),balll901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/02/22 4:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,20717,stalg103,heink101,brech101,,,,,
PHI195108300,,SLN,PHI,1951/08/30,PHI11,0,0:00PM,night,false,donaa901,balll901,(none),barla901,"""Deduced,276""","""Mark Pankin/RWood""","""Mark Pankin/RWood""",2012/02/05 12:40,park,none,0,unknown,-1,unknown,unknown,unknown,137,10297,braza101,jordn101,brech101,,,,,
PHI195109010,"""version 7RS(19) of 07/07/92""",BSN,PHI,1951/09/01,PHI11,0,0:00PM,night,false,boggd901,robbs901,(none),pineb101,"""115""","""Bob Kistler""","""Greg Beston""",1994/01/23 12:59PM,unknown,none,0,fromlf,-1,unknown,unknown,night,148,7439,spahw101,heink101,,,,,,
PHI195109020,"""version 7RS(19) of 07/07/92""",BSN,PHI,1951/09/02,PHI11,0,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""150""","""Greg Beston""","""Greg Beston""",2003/10/07 7:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,5544,hansa101,coled103,,,,,,
PHI195109250,"""version 7RS(19) of 07/07/92""",NY1,PHI,1951/09/25,PHI11,0,0:00PM,night,false,gorea901,goetl901,jordl901,warnl101,"""Kremenko""",,"""Alan Boodman""",1995/10/12 8:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,7219,hearj102,rober102,magls101,,,,,
PHI195109260,"""version 7RS(19) of 07/07/92""",NY1,PHI,1951/09/26,PHI11,0,0:00PM,night,false,goetl901,jordl901,warnl101,gorea901,"""Kremenko""",,"""Alan Boodman""",1995/10/12 8:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,14009,jansl101,johnk101,,,,,,
PHI195109280,"""version 7RS(19) of 07/07/92""",BRO,PHI,1951/09/28,PHI11,0,0:00PM,night,false,jordl901,warnl101,gorea901,goetl901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/12/07 10:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,18895,hansa101,erskc101,,,,,,
PHI195109290,"""version 7RS(19) of 07/07/92""",BRO,PHI,1951/09/29,PHI11,0,0:00PM,night,false,goetl901,gorea901,warnl101,jordl901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1995/12/07 10:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,28408,newcd101,rober102,,,,,,
PHI195109300,"""version 7RS(19) of 07/07/92""",BRO,PHI,1951/09/30,PHI11,0,0:00PM,day,false,goetl901,jordl901,warnl101,gorea901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/08/07 5:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,270,31755,podbb101,rober102,,,,,,
CHA195104200,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/04/20,CHI10,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,8731,gumpr101,grayt101,,,,,,
CHA195104210,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/04/21,CHI10,0,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 8:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,3231,hutcf101,kretl101,johne105,,,,,
CHA195104220,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/04/22,CHI10,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 8:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8449,pierb101,rogos101,,,,,,
CHA195104251,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/04/25,CHI10,1,0:00PM,day,false,nappl901,passa901,berrc103,hurle901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/16 6:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,0,littd102,pilld101,dorif101,,,,,
CHA195104252,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/04/25,CHI10,2,0:00PM,day,false,passa901,berrc103,hurle901,nappl901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/16 6:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,4558,garvn102,rotbm101,,,,,,
CHA195105010,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/05/01,CHI10,0,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 6:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,14776,rascv101,cainb101,ferrt101,,,,,
CHA195105020,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/05/02,CHI10,0,0:00PM,day,false,hurle901,nappl901,passa901,berrc103,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 12:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,8802,ostrj101,dorif101,,,,,,
CHA195105030,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/05/03,CHI10,0,0:00PM,day,false,nappl901,passa901,berrc103,hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 7:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,4058,marrc101,pierb101,,,,,,
CHA195105040,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/05/04,CHI10,0,0:00PM,night,false,passa901,berrc103,hurle901,nappl901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 9:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,10089,rotbm101,haynj101,,,,,,
CHA195105050,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/05/05,CHI10,0,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/23 9:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3109,cainb101,kuzab101,gumpr101,,,,,
CHA195105061,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/05/06,CHI10,1,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,holck101,schec101,,,,,,
CHA195105062,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/05/06,CHI10,2,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,14576,rotbm101,colej101,,,,,,
CHA195105080,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/05/08,CHI10,0,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 5:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,3309,shanb102,littd102,,,,,,
CHA195105110,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/05/11,CHI10,0,0:00PM,night,false,grieb901,stevj901,duffj901,summb901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,17183,dobsj101,wynne101,,,,,,
CHA195105120,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/05/12,CHI10,0,0:00PM,day,false,stevj901,duffj901,summb901,grieb901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 8:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,10514,pierb101,garcm101,,,,,,
CHA195105131,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/05/13,CHI10,1,0:00PM,day,false,duffj901,summb901,grieb901,stevj901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 8:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,0,fellb101,holck101,,,,,,
CHA195105132,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/05/13,CHI10,2,0:00PM,day,false,summb901,grieb901,stevj901,duffj901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 8:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,37707,,,,,,,,
CHA195105280,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/05/28,CHI10,0,0:00PM,night,false,mckib901,honoj901,soarh901,mcgob901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/04 6:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,23138,rogos101,pilld101,,,,,,
CHA195105301,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/05/30,CHI10,1,0:00PM,day,false,honoj901,soarh901,mcgob901,mckib901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 1:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,pierb101,suchj101,,,,,,
CHA195105302,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/05/30,CHI10,2,0:00PM,day,false,soarh901,mcgob901,mckib901,honoj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 1:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,34856,gumpr101,widma101,,,,,,
CHA195106020,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/06/02,CHI10,0,0:00PM,day,false,duffj901,stevj901,summb901,grieb901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 3:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10491,hoopb101,dobsj101,,,,,,
CHA195106031,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/06/03,CHI10,1,0:00PM,day,false,stevj901,summb901,grieb901,duffj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 4:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,parnm101,holck101,kinde101,,,,,
CHA195106032,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/06/03,CHI10,2,0:00PM,day,false,summb901,grieb901,duffj901,stevj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 4:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,35362,judsh101,stobc101,,,,,,
CHA195106041,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/06/04,CHI10,1,0:00PM,day,false,grieb901,duffj901,stevj901,summb901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 5:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,pierb101,scarr102,,,,,,
CHA195106042,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/06/04,CHI10,2,0:00PM,night,false,duffj901,stevj901,summb901,grieb901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 6:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,42718,rogos101,wighb101,,,,,,
CHA195106050,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/06/05,CHI10,0,0:00PM,day,false,stevj901,summb901,grieb901,duffj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 6:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,11328,gumpr101,nixow101,,,,,,
CHA195106060,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/06/06,CHI10,0,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 6:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,5665,kretl101,marrc101,,,,,,
CHA195106070,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/06/07,CHI10,0,0:00PM,day,false,hurle901,nappl901,passa901,berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/11 6:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,7703,dorif101,morej102,,,,,,
CHA195106080,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/06/08,CHI10,0,0:00PM,night,false,passa901,nappl901,berrc103,hurle901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/11 6:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,53940,rascv101,holck101,,,,,,
CHA195106090,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/06/09,CHI10,0,0:00PM,day,false,nappl901,berrc103,hurle901,passa901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/25 6:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,183,24726,byrnt101,pierb101,ostrj101,,,,,
CHA195106101,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/06/10,CHI10,1,0:00PM,day,false,berrc103,hurle901,passa901,nappl901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/25 6:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,lopae101,rogos101,,,,,,
CHA195106102,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/06/10,CHI10,2,0:00PM,day,false,hurle901,passa901,nappl901,berrc103,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/10/25 6:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,52054,gumpr101,ostrj101,,,,,,
CHA195106260,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/06/26,CHI10,0,0:00PM,night,false,mcgob901,honoj901,mckib901,soarh901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 8:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,47120,aloml101,cainb101,,,,,,
CHA195106270,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/06/27,CHI10,0,0:00PM,day,false,honoj901,mckib901,soarh901,mcgob901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 11:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,12606,trucv101,dorif101,,,,,,
CHA195106290,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/06/29,CHI10,0,0:00PM,night,false,mckib901,soarh901,mcgob901,honoj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 2:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,23352,judsh101,byrnt101,,,,,,
CHA195106300,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/06/30,CHI10,0,0:00PM,day,false,soarh901,mcgob901,honoj901,mckib901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,10124,stard102,dobsj101,hogub101,,,,,
CHA195107011,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/07/01,CHI10,1,0:00PM,day,false,mcgob901,honoj901,mckib901,soarh901,"""9""","""David W. Smith""","""David W. Smith""",2010/01/25 12:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,0,holck101,pilld101,,,,,,
CHA195107012,"""version 7RS(19) of 07/07/92""",SLA,CHA,1951/07/01,CHI10,2,0:00PM,day,false,honoj901,mckib901,soarh901,mcgob901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 6:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,27572,garvn102,kretl101,,,,,,
CHA195107020,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/07/02,CHI10,0,0:00PM,night,false,hurle901,passa901,berrc103,nappl901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/11/05 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,47966,garcm101,rogos101,brisl101,,,,,
CHA195107030,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/07/03,CHI10,0,0:00PM,day,false,passa901,berrc103,nappl901,hurle901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/11/06 2:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,17227,pierb101,lemob101,,,,,,
CHA195107121,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/07/12,CHI10,1,0:00PM,day,false,hubbc901,soarh901,papaj901,romme101,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 1:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,parnm101,dobsj101,taylh101,,,,,
CHA195107122,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/07/12,CHI10,2,0:00PM,night,false,romme101,papaj901,soarh901,hubbc901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 2:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,241,52592,kinde101,rogos101,,,,,,
CHA195107130,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/07/13,CHI10,0,0:00PM,night,false,papaj901,soarh901,hubbc901,romme101,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 2:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,287,25211,dorif101,taylh101,,,,,,
CHA195107140,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/07/14,CHI10,0,0:00PM,day,false,soarh901,hubbc901,romme101,papaj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 4:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,27092,stobc101,holck101,,,,,,
CHA195107151,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/07/15,CHI10,1,0:00PM,day,false,hubbc901,papaj901,romme101,soarh901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 4:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,hoopb101,gumpr101,,,,,,
CHA195107152,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/07/15,CHI10,2,0:00PM,day,false,romme101,papaj901,soarh901,hubbc901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 4:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,26793,zolds101,judsh101,,,,,,
CHA195107160,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/07/16,CHI10,0,0:00PM,day,false,papaj901,soarh901,hubbc901,romme101,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 5:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,5176,aloml101,shanb102,dorif101,,,,,
CHA195107170,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/07/17,CHI10,0,0:00PM,night,false,stevj901,summb901,grieb901,hurle901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 5:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,45580,rogos101,overs101,,,,,,
CHA195107180,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/07/18,CHI10,0,0:00PM,day,false,summb901,grieb901,hurle901,stevj901,"""White Sox""","""D Lamoureaux ""","""D Lamoureaux""",1999/11/14 6:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,36713,rascv101,pierb101,kuzab101,,,,,
CHA195107190,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/07/19,CHI10,0,0:00PM,day,false,grieb901,hurle901,stevj901,summb901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 6:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,23758,judsh101,lopae101,pierb101,,,,,
CHA195107200,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/07/20,CHI10,0,0:00PM,night,false,hurle901,summb901,(none),grieb901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 6:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,35697,harrm101,kretl101,,,,,,
CHA195107210,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/07/21,CHI10,0,0:00PM,day,false,summb901,grieb901,(none),hurle901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,6338,morej102,gumpr101,,,,,,
CHA195107221,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/07/22,CHI10,1,0:00PM,day,false,grieb901,hurle901,(none),summb901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 5:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,0,conss101,pierb101,,,,,,
CHA195107222,"""version 7RS(19) of 07/07/92""",WS1,CHA,1951/07/22,CHI10,2,0:00PM,day,false,hurle901,summb901,(none),grieb901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 5:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,24223,sanff101,holck101,haynj101,,,,,
CHA195108150,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/08/15,CHI10,0,0:00PM,night,false,nappl901,berrc103,hubbc901,romme101,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,22576,rogos101,trucv101,,,,,,
CHA195108160,"""version 7RS(19) of 07/07/92""",DET,CHA,1951/08/16,CHI10,0,0:00PM,day,false,berrc103,hubbc901,romme101,nappl901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 7:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,8356,troud101,dobsj101,,,,,,
CHA195108171,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/08/17,CHI10,1,0:00PM,day,false,hubbc901,romme101,nappl901,berrc103,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 6:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,pierb101,fellb101,,,,,,
CHA195108172,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/08/17,CHI10,2,0:00PM,day,false,romme101,nappl901,berrc103,hubbc901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 6:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,30083,aloml101,chakb101,,,,,,
CHA195108180,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/08/18,CHI10,0,0:00PM,day,false,nappl901,berrc103,hubbc901,romme101,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 6:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,22263,lemob101,holck101,,,,,,
CHA195108191,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/08/19,CHI10,1,0:00PM,day,false,berrc103,hubbc901,romme101,nappl901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,wynne101,judsh101,,,,,,
CHA195108192,"""version 7RS(19) of 07/07/92""",CLE,CHA,1951/08/19,CHI10,2,0:00PM,day,false,hubbc901,romme101,nappl901,berrc103,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 12:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,46864,kretl101,groms101,pierb101,,,,,
CHA195108210,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/08/21,CHI10,0,0:00PM,night,false,papaj901,duffj901,(none),hurle901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 12:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,16748,aloml101,shanb102,,,,,,
CHA195108221,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/08/22,CHI10,1,0:00PM,day,false,duffj901,hurle901,(none),papaj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 4:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,0,hoopb101,pierb101,,,,,,
CHA195108222,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/08/22,CHI10,2,0:00PM,night,false,hurle901,papaj901,(none),duffj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 5:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,19912,zolds101,dobsj101,,,,,,
CHA195108230,"""version 7RS(19) of 07/07/92""",PHA,CHA,1951/08/23,CHI10,0,0:00PM,day,false,papaj901,duffj901,(none),hurle901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 5:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,7388,fowld101,gumpr101,schec101,,,,,
CHA195108240,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/08/24,CHI10,0,0:00PM,night,false,duffj901,hurle901,(none),papaj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/13 6:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,24281,kretl101,scarr102,,,,,,
CHA195108250,"""version 7RS(19) of 07/07/92""",BOS,CHA,1951/08/25,CHI10,0,0:00PM,day,false,hurle901,papaj901,(none),duffj901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/13 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,21009,holck101,nixow101,,,,,,
CHA195108261,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/08/26,CHI10,1,0:00PM,day,false,summb901,grieb901,(none),nappl901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/13 12:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,0,rogos101,kuzab101,,,,,,
CHA195108262,"""version 7RS(19) of 07/07/92""",NYA,CHA,1951/08/26,CHI10,2,0:00PM,day,false,grieb901,nappl901,(none),summb901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/12/13 6:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,43593,schaa102,pierb101,reyna102,,,,,
