game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,translator
SDN198706170,LAN,SDN,SAN01,1987/06/17,0,0:00PM,day,false,davig901,steld901,grege901,harvd901,"""Ostrove""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,23461,leffc001,holtb001,mccul001,krukj001,,
SDN198706180,SFN,SDN,SAN01,1987/06/18,0,0:00PM,night,false,steld901,grege901,harvd901,davig901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,13856,davis001,hamma001,gossr001,martc001,,
SDN198706190,SFN,SDN,SAN01,1987/06/19,0,0:00PM,night,false,grege901,harvd901,davig901,steld901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,19288,robij001,mccul001,garrs001,clarw001,,
SDN198706200,SFN,SDN,SAN01,1987/06/20,0,0:00PM,night,false,harvd901,davig901,steld901,grege901,"""Ducd""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,50494,jonej002,robij001,mccul001,tempg001,,
SDN198706210,SFN,SDN,SAN01,1987/06/21,0,0:00PM,day,false,davig901,steld901,grege901,harvd901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,19856,downk001,showe001,,leonj001,,
SDN198706230,HOU,SDN,SAN01,1987/06/23,0,0:00PM,night,false,poncl901,brocf901,willb901,mcshj901,"""Bradley""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,130,12722,white001,ryann001,,,,
SDN198706240,HOU,SDN,SAN01,1987/06/24,0,0:00PM,night,false,brocf901,willb901,mcshj901,poncl901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,206,17483,andel001,mccul001,,cruzj001,,
SDN198706250,HOU,SDN,SAN01,1987/06/25,0,0:00PM,day,false,willb901,mcshj901,poncl901,brocf901,"""Funk""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,15959,dravd001,scotm001,mccul001,martc001,,
SDN198706260,ATL,SDN,SAN01,1987/06/26,0,0:00PM,night,false,tatat901,crawj901,davib902,wendh901,"""Bowman""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,13266,showe001,mahlr001,gossr001,jeffs001,,
SDN198706270,ATL,SDN,SAN01,1987/06/27,0,0:00PM,night,false,crawj901,davib902,wendh901,tatat901,"""Nielson""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,26276,mccul001,dedmj001,,,,
SDN198706280,ATL,SDN,SAN01,1987/06/28,0,0:00PM,day,false,davib902,wendh901,tatat901,crawj901,"""Kanishiro""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,16724,pulec001,white001,garbg001,grifk001,,
SDN198707160,SLN,SDN,SAN01,1987/07/16,0,0:00PM,night,false,willc901,froeb901,kiblj901,quicj901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,224,14837,mccul001,worrt001,,santb001,,
SDN198707170,SLN,SDN,SAN01,1987/07/17,0,0:00PM,night,false,quicj901,froeb901,kiblj901,willc901,"""Funk""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,15466,mathg001,granm001,worrt001,penat001,,
SDN198707180,SLN,SDN,SAN01,1987/07/18,0,0:00PM,day,false,froeb901,kiblj901,willc901,quicj901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,30691,gossr001,daylk001,,browc002,,
SDN198707190,SLN,SDN,SAN01,1987/07/19,0,0:00PM,day,false,kiblj901,willc901,quicj901,froeb901,"""Scott""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,20701,daylk001,gossr001,worrt001,clarj001,,
SDN198707200,CHN,SDN,SAN01,1987/07/20,0,0:00PM,night,false,weyel901,monte901,palld901,ripps901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,15113,mccul001,tewkb001,davim001,martc001,,
SDN198707210,CHN,SDN,SAN01,1987/07/21,0,0:00PM,night,false,monte901,palld901,ripps901,weyel901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,17305,davim001,moyej001,,flant001,,
SDN198707220,CHN,SDN,SAN01,1987/07/22,0,0:00PM,night,false,palld901,ripps901,weyel901,monte901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,18614,sutcr001,granm001,,davij001,,
SDN198707230,PIT,SDN,SAN01,1987/07/23,0,0:00PM,day,false,ripps901,weyel901,monte901,palld901,"""Scott""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,14911,showe001,drabd001,gossr001,readr001,,
SDN198707240,PIT,SDN,SAN01,1987/07/24,0,0:00PM,night,false,rungp901,westj901,engeb901,marsr901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,17136,dunnm001,jonej002,gideb001,ray-j001,,
SDN198707250,PIT,SDN,SAN01,1987/07/25,0,0:00PM,night,false,westj901,engeb901,marsr901,rungp901,"""Palmieri""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,19764,fishb001,hawka001,,bondb001,,
SDN198707260,PIT,SDN,SAN01,1987/07/26,0,0:00PM,day,false,engeb901,marsr901,rungp901,westj901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,13219,white001,kippb001,,salal001,,
SDN198708070,HOU,SDN,SAN01,1987/08/07,0,0:00PM,night,false,poncl901,demud901,mcshj901,pullf901,"""Bradley""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,17194,davim001,scotm001,mccul001,,,
SDN198708080,HOU,SDN,SAN01,1987/08/08,0,0:00PM,night,false,demud901,mcshj901,pullf901,poncl901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,20466,gossr001,meadd001,,krukj001,,
SDN198708090,HOU,SDN,SAN01,1987/08/09,0,0:00PM,day,false,mcshj901,pullf901,poncl901,demud901,"""Gass""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,10893,showe001,knepb001,gossr001,browc002,,
SDN198708100,ATL,SDN,SAN01,1987/08/10,0,0:00PM,night,false,wendh901,crawj901,tatat901,davib902,"""Debbas""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,118,21128,jonej002,alexd001,,santb001,,
SDN198708110,ATL,SDN,SAN01,1987/08/11,0,0:00PM,night,false,crawj901,tatat901,davib902,wendh901,"""Scott""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,12512,davim001,garbg001,,santb001,,
SDN198708120,ATL,SDN,SAN01,1987/08/12,0,0:00PM,night,false,tatat901,davib902,wendh901,crawj901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,14400,smitz001,nolte001,,perrg001,,
SDN198708130,ATL,SDN,SAN01,1987/08/13,0,0:00PM,day,false,davib902,wendh901,crawj901,tatat901,"""Debbas""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,14105,granm001,palmd001,mccul001,tempg001,,
SDN198708141,CIN,SDN,SAN01,1987/08/14,1,0:00PM,night,false,grege901,davig901,harvd901,bonig901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,0,powet001,showe001,franj001,danik001,,
SDN198708142,CIN,SDN,SAN01,1987/08/14,2,0:00PM,night,false,davig901,harvd901,bonig901,grege901,"""Widmer""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,32080,bookg001,hoffg002,,macks001,,
SDN198708160,CIN,SDN,SAN01,1987/08/16,0,0:00PM,day,false,harvd901,bonig901,grege901,davig901,"""Millet""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,129,18884,robir001,white001,franj001,esasn001,,
SDN198708250,MON,SDN,SAN01,1987/08/25,0,0:00PM,night,false,monte901,weyel901,harvd901,rennd901,"""MacInnes""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,12105,granm001,heatn001,mccul001,jeffs001,,
SDN198708260,MON,SDN,SAN01,1987/08/26,0,0:00PM,night,false,weyel901,harvd901,rennd901,monte901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,239,11108,burkt001,mccul001,mcclb001,wallt001,,
SDN198708270,MON,SDN,SAN01,1987/08/27,0,0:00PM,night,false,rungp901,rennd901,monte901,weyel901,"""Bradley""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,8446,smitb001,jonej002,mcgaa001,folet001,,
SDN198708280,PHI,SDN,SAN01,1987/08/28,0,0:00PM,night,false,engeb901,westj901,poncl901,rungp901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,12711,carmd001,white001,,samuj001,,
SDN198708290,PHI,SDN,SAN01,1987/08/29,0,0:00PM,night,false,westj901,poncl901,rungp901,engeb901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,12492,nolte001,ruffb001,,wynnm001,,
SDN198708300,PHI,SDN,SAN01,1987/08/30,0,0:00PM,day,false,poncl901,rungp901,engeb901,westj901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,12072,granm001,grosk001,,gwynt001,,
SDN198708310,NYN,SDN,SAN01,1987/08/31,0,0:00PM,night,false,kiblj901,willc901,quicj901,bonig901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,197,11708,orosj001,comsk001,mcdor001,johnh001,,
SDN198709010,NYN,SDN,SAN01,1987/09/01,0,0:00PM,night,false,willc901,quicj901,bonig901,kiblj901,"""Percival""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,14669,coned001,jonej002,myerr001,hernk001,,
SDN198709020,NYN,SDN,SAN01,1987/09/02,0,0:00PM,night,false,quicj901,bonig901,kiblj901,willc901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,16069,goodd001,white001,,johnh001,,
SDN198709100,HOU,SDN,SAN01,1987/09/10,0,0:00PM,night,false,rennd901,palld901,monte901,weyel901,"""Bradley""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,7151,gossr001,hernm001,,nelsr002,,
SDN198709110,HOU,SDN,SAN01,1987/09/11,0,0:00PM,night,false,palld901,monte901,weyel901,rennd901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,38725,showe001,scotm001,,jeffs001,,
SDN198709130,HOU,SDN,SAN01,1987/09/13,0,0:00PM,day,false,monte901,weyel901,rennd901,palld901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,149,11120,jonej002,deshj001,,readr001,,
SDN198709160,ATL,SDN,SAN01,1987/09/16,0,0:00PM,night,false,mcshj901,poncl901,ripps901,demud901,"""Bowman""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,7892,granm001,coffk001,,krukj001,,
SDN198709170,ATL,SDN,SAN01,1987/09/17,0,0:00PM,day,false,poncl901,ripps901,demud901,mcshj901,"""Bowman""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,8194,showe001,smitz001,,santb001,,
SDN198709280,SFN,SDN,SAN01,1987/09/28,0,0:00PM,night,false,mcshj901,pullf901,ripps901,demud901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,200,29844,robid001,mccul001,,robid001,,
SDN198709290,SFN,SDN,SAN01,1987/09/29,0,0:00PM,night,false,pullf901,ripps901,demud901,mcshj901,"""Wayne""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,9682,downk001,jonej002,leffc001,reidj001,,
SDN198709300,CIN,SDN,SAN01,1987/09/30,0,0:00PM,night,false,ripps901,demud901,mcshj901,pullf901,"""Marrero""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,132,8493,browt001,hawka001,franj001,larkb001,,
SDN198710010,CIN,SDN,SAN01,1987/10/01,0,0:00PM,day,false,demud901,mcshj901,pullf901,ripps901,"""Funk""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,9316,pacip001,nolte001,perrp001,mccll001,,
SDN198710020,LAN,SDN,SAN01,1987/10/02,0,0:00PM,night,false,harvd901,steld901,grege901,davig901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,13969,valef001,granm001,,marsm001,,
SDN198710030,LAN,SDN,SAN01,1987/10/03,0,0:00PM,night,false,steld901,grege901,davig901,harvd901,"""Hewitt""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,127,21995,jonej002,herso001,mccul001,jeffs001,,
SDN198710040,LAN,SDN,SAN01,1987/10/04,0,0:00PM,day,false,grege901,davig901,harvd901,steld901,"""Fraser""","""Peters""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,33474,hills001,white001,penaa001,sax-s001,,
DET198704060,NYA,DET,DET04,1987/04/06,0,0:00PM,day,true,brinj901,coont901,reilm901,welkt901,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,51315,righd001,morrj001,,hendr001,,
DET198704080,NYA,DET,DET04,1987/04/08,0,0:00PM,day,true,coont901,reilm901,welkt901,brinj901,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,12271,hudsc001,hernw001,righd001,randw001,,
DET198704090,NYA,DET,DET04,1987/04/09,0,0:00PM,day,true,reilm901,welkt901,brinj901,coont901,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,12228,terrw001,tewkb001,,lemoc001,,
DET198704170,CHA,DET,DET04,1987/04/17,0,0:00PM,night,true,merrd901,reedr901,hirsj901,garcr901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,16953,tanaf001,dotsr001,thurm001,evand001,,
DET198704180,CHA,DET,DET04,1987/04/18,0,0:00PM,day,true,reedr901,hirsj901,garcr901,merrd901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,20607,kinge001,thigb001,,bergd001,,
DET198704190,CHA,DET,DET04,1987/04/19,0,0:00PM,day,true,hirsj901,garcr901,merrd901,reedr901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,14269,bannf001,petrd001,,fiskc001,,
DET198704240,KCA,DET,DET04,1987/04/24,0,0:00PM,night,true,kaisk901,morrd901,phild901,pales901,"""M. McCrary""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,204,14449,leibc001,petrd001,,benij001,,
DET198704250,KCA,DET,DET04,1987/04/25,0,0:00PM,day,true,morrd901,phild901,pales901,kaisk901,"""Kopf""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,18052,morrj001,gubim001,,,,
DET198704260,KCA,DET,DET04,1987/04/26,0,0:00PM,day,true,phild901,pales901,kaisk901,morrd901,"""Kopf""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,16686,sabeb001,terrw001,,whitf001,,
DET198705050,SEA,DET,DET04,1987/05/05,0,0:00PM,night,true,denkd901,hendt901,cobld901,mccol901,"""R. Flemming""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,10918,clars001,robij002,nunee001,quinr001,,
DET198705060,SEA,DET,DET04,1987/05/06,0,0:00PM,day,true,hendt901,cobld901,mccol901,denkd901,"""J. Rickert""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,13718,terrw001,banks001,thurm001,nokem001,,
DET198705080,OAK,DET,DET04,1987/05/08,0,0:00PM,night,true,welkt901,brinj901,coont901,reilm901,"""S. Nelson""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,13949,younc001,tanaf001,,mcgwm001,,
DET198705090,OAK,DET,DET04,1987/05/09,0,0:00PM,night,true,brinj901,coont901,reilm901,welkt901,"""Klobas""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,208,15685,nelsg001,thurm001,howej001,cey-r001,,
DET198705100,OAK,DET,DET04,1987/05/10,0,0:00PM,day,true,coont901,reilm901,welkt901,brinj901,"""S. Nelson""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,14114,sneln001,ontis001,,evand001,,
DET198705110,CAL,DET,DET04,1987/05/11,0,0:00PM,night,true,garcr901,merrd901,reedr901,hirsj901,"""D. Bretz""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,215,11079,wittm001,terrw001,buicd001,whitd001,,
DET198705120,CAL,DET,DET04,1987/05/12,0,0:00PM,night,true,merrd901,reedr901,hirsj901,garcr901,"""R. Flemming""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,11579,petrd001,lugor001,,,,
DET198705130,CAL,DET,DET04,1987/05/13,0,0:00PM,night,true,reedr901,hirsj901,garcr901,merrd901,"""J. Rickert""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,11659,tanaf001,candj001,,hernl001,,
DET198705150,CLE,DET,DET04,1987/05/15,0,0:00PM,night,true,evanj901,bremn901,clara901,cousd901,"""J. Shaarda""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,17525,hennm001,huism001,,whitl001,,
DET198705160,CLE,DET,DET04,1987/05/16,0,0:00PM,day,true,bremn901,clara901,cousd901,evanj901,"""Murphy""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,20583,morrj001,niekp001,,whitl001,,
DET198705170,CLE,DET,DET04,1987/05/17,0,0:00PM,day,true,clara901,cousd901,evanj901,bremn901,"""T. Bedford""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,20824,terrw001,carls001,,hernl001,,
DET198705250,TEX,DET,DET04,1987/05/25,0,0:00PM,night,true,pales901,kaisk901,tscht901,phild901,"""J. Gartung""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,13824,tanaf001,corre001,hennm001,trama001,,
DET198705260,TEX,DET,DET04,1987/05/26,0,0:00PM,night,true,kaisk901,tscht901,phild901,pales901,"""R. Flemming""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,231,11234,hennm001,mohod001,,gibsk001,,
DET198705270,TEX,DET,DET04,1987/05/27,0,0:00PM,night,true,tscht901,phild901,pales901,kaisk901,"""J. Rickert""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,12696,morrj001,loynm001,thurm001,,,
DET198705290,MIN,DET,DET04,1987/05/29,0,0:00PM,night,true,roe-r901,barnl901,koscg901,voltv901,"""S. Hanson""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,19031,terrw001,stral001,,nokem001,,
DET198705311,MIN,DET,DET04,1987/05/31,1,0:00PM,day,true,barnl901,koscg901,voltv901,roe-r901,"""J. Kettles""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,205,0,rearj001,kinge001,,,,
DET198705312,MIN,DET,DET04,1987/05/31,2,0:00PM,day,true,koscg901,voltv901,roe-r901,barnl901,"""Kolk""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,20993,frazg001,tanaf001,,puckk001,,
DET198706090,MIL,DET,DET04,1987/06/09,0,0:00PM,night,true,kaisk901,shulj901,younl901,mckej901,"""G. Magee""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,16645,morrj001,higut001,,madlb001,,
DET198706100,MIL,DET,DET04,1987/06/10,0,0:00PM,night,true,shulj901,younl901,mckej901,kaisk901,"""G. Magee + Wigley from WVTV video""","""M. Pankin + Wigley from WVTV video""",tv,pitches,66,tocf,9,unknown,none,night,193,16998,plesd001,kinge001,,surhb001,,
DET198706110,MIL,DET,DET04,1987/06/11,0,0:00PM,day,true,younl901,kaisk901,joycj901,shulj901,"""R. Flemming""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,190,20780,wegmb001,kinge001,bosic001,schrb001,,
DET198706120,BOS,DET,DET04,1987/06/12,0,0:00PM,night,true,reedr901,hirsj901,garcr901,merrd901,"""F. Percival""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,32341,tanaf001,clemr001,,trama001,,
DET198706130,BOS,DET,DET04,1987/06/13,0,0:00PM,day,true,hirsj901,garcr901,merrd901,reedr901,"""F. Percival""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,40427,petrd001,craws001,hernw001,evand001,,
DET198706140,BOS,DET,DET04,1987/06/14,0,0:00PM,day,true,garcr901,merrd901,reedr901,hirsj901,"""F. Percival""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,28203,morrj001,hursb001,,heatm001,,
DET198706220,TOR,DET,DET04,1987/06/22,0,0:00PM,night,true,mcclt901,younl901,clara901,mckej901,"""J. Gartung""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,28978,tanaf001,clanj001,,trama001,,
DET198706230,TOR,DET,DET04,1987/06/23,0,0:00PM,night,true,younl901,clara901,mckej901,mcclt901,"""G. Fitzgerald""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,29275,stied001,robij002,henkt001,upshw001,,
DET198706240,TOR,DET,DET04,1987/06/24,0,0:00PM,night,true,clara901,mckej901,mcclt901,younl901,"""Broughton""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,34866,ceruj001,morrj001,mussj001,white002,,
DET198706260,BAL,DET,DET04,1987/06/26,0,0:00PM,night,true,johnm901,evanj901,cousd901,fordd901,"""D. Douthny""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,29396,terrw001,grifm001,,evand001,,
DET198706270,BAL,DET,DET04,1987/06/27,0,0:00PM,night,true,evanj901,cousd901,fordd901,johnm901,"""D. Douthny""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,32395,niedt001,tanaf001,,lacyl001,,
DET198706280,BAL,DET,DET04,1987/06/28,0,0:00PM,day,true,cousd901,fordd901,johnm901,evanj901,"""Anderson""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,212,31606,hernw001,corbd001,,trama001,,
DET198707160,SEA,DET,DET04,1987/07/16,0,0:00PM,night,true,voltv901,koscg901,roe-r901,barnl901,"""J. McDonald""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,20488,terrw001,moorm001,,gibsk001,,
DET198707170,SEA,DET,DET04,1987/07/17,0,0:00PM,night,true,koscg901,roe-r901,barnl901,voltv901,"""D. Orr""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,129,24669,tanaf001,langm001,,heatm001,,
DET198707180,SEA,DET,DET04,1987/07/18,0,0:00PM,night,true,roe-r901,barnl901,voltv901,koscg901,"""D. Douthat""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,31594,hennm001,reedj002,kinge001,trama001,,
DET198707190,SEA,DET,DET04,1987/07/19,0,0:00PM,day,true,barnl901,voltv901,koscg901,roe-r901,"""D. Douthat""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,23577,nunee001,hernw001,,davia002,,
DET198707200,OAK,DET,DET04,1987/07/20,0,0:00PM,night,true,voltv901,koscg901,roe-r901,barnl901,"""L. Davis""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,22692,hennm001,nelsg001,,,,
