game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf,gametype
SLN191305311,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL05,1913/05/31,1,0:00PM,day,false,riglc901,byrol901,(none),(none),"""208,572""","""Rob Wood""","""Rob Wood""",2025/02/08 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,johnc102,grind101,,,,
SLN191305312,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL05,1913/05/31,2,0:00PM,day,false,riglc901,byrol901,(none),(none),"""208,572""","""Rob Wood""","""Rob Wood""",2025/02/08 4:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,4500,suggg101,perrp101,,,,
SLN191306010,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/06/01,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""111,208,426""","""Rob Wood""","""Rob Wood""",2025/02/13 10:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4500,pearg101,harmb101,,,,
SLN191306030,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/06/03,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""96,99,208,606""","""Rob Wood""","""Rob Wood""",2025/02/16 9:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,25000,tesrj101,salls101,crand101,,,
SLN191306040,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/06/04,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/10/06 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,15000,grind101,mathc102,,,,
SLN191306070,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/06/07,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""208,96,99,606""","""David W. Smith""","""David W. Smith""",2025/02/18 2:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,5100,mathc102,burks101,,,,
SLN191306080,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/06/08,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/17 11:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5500,rudod101,grind101,,,,
SLN191306090,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/06/09,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""71,163,574,208""","""David W. Smith""","""David W. Smith""",2025/02/19 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2500,salls101,perdh101,,,,
SLN191306110,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/06/11,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""71,163,574,208""","""David W. Smith""","""David W. Smith""",2025/02/21 1:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,1500,tylel101,grind101,,,,
SLN191306130,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/06/13,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""208,266""","""David W. Smith""","""David W. Smith""",2025/02/23 2:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,2100,brena101,harmb101,,,,
SLN191306140,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/06/14,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""208,266""","""David W. Smith""","""David W. Smith""",2025/02/24 3:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5300,seatt102,geyer101,moore103,,,
SLN191306150,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/06/15,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""208,266""","""David W. Smith""","""David W. Smith""",2025/02/25 1:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,5500,grind101,brena101,,,,
SLN191306160,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/06/16,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""65,208,141""","""Wayne Townsend""","""Wayne Townsend""",2023/07/24 4:54AM,park,none,0,unknown,-1,unknown,none,sunny,105,2200,ruckn101,salls101,,,,
SLN191306170,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/06/17,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""65,208,141""","""Wayne Townsend""","""Wayne Townsend""",2023/07/25 6:53PM,park,none,0,unknown,-1,unknown,none,sunny,100,1500,yinge101,perrp101,,,,
SLN191306180,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/06/18,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""65,208,141""","""Wayne Townsend""","""Wayne Townsend""",2023/07/26 8:14PM,park,none,0,unknown,-1,unknown,none,sunny,95,1100,ragap101,grind101,,,,
SLN191306190,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/06/19,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""65,208,141""","""Wayne Townsend""","""Wayne Townsend""",2023/07/26 10:05AM,park,none,0,unknown,-1,unknown,none,sunny,110,750,wagnb102,marbw101,curtc101,,,
SLN191306200,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/06/20,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/10/26 9:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,1100,salls101,chenl101,,,,
SLN191306220,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/06/22,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""111,208,426""","""Rob Wood""","""Rob Wood""",2025/02/21 10:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,85,8500,pearg101,perrp101,,,,
SLN191306240,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/06/24,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""109,111,208""","""Wayne Townsend""","""Wayne Townsend""",2023/07/26 1:56PM,park,none,0,unknown,-1,soaked,none,unknown,115,1500,grind101,lavej101,,,,
SLN191306250,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL05,1913/06/25,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""137""","""Greg Beston/RWood""","""Greg Beston/RWood""",2005/01/16 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,1200,otoom101,geyer101,,,,
SLN191306260,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL05,1913/06/26,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/16 8:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,800,salls101,hendc101,,,,
SLN191306270,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL05,1913/06/27,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/17 10:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,2500,robih102,harmb101,,,,
SLN191306280,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL05,1913/06/28,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/17 11:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4000,robih102,grind101,,,,
SLN191306290,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL05,1913/06/29,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/18 6:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,7500,harmb101,hendc101,,,,
SLN191307260,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/07/26,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/18 3:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,4000,salls101,crand101,,,,
SLN191307270,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/07/27,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/19 1:16PM,unknown,none,0,unknown,-1,soaked,unknown,overcast,85,14500,marqr102,grind101,,,,
SLN191307280,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/07/28,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/20 1:49PM,unknown,none,0,unknown,-1,soaked,unknown,unknown,105,2200,mathc102,harmb101,,,,
SLN191307291,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/07/29,1,0:00PM,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/23 1:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,demaa101,doakb101,,,,
SLN191307292,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/07/29,2,0:00PM,day,false,easom101,brenb901,(none),(none),"""208,96,99,606""","""David W. Smith""","""David W. Smith""",2025/03/07 1:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4600,froma101,salls101,,,,
SLN191307300,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/07/30,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,574,208""","""David W. Smith""","""David W. Smith""",2025/03/08 1:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,1000,harmb101,jameb102,,,,
SLN191307310,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/07/31,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,574,208""","""David W. Smith""","""David W. Smith""",2025/03/09 10:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1000,perdh101,geyer101,tylel101,,,
SLN191308010,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/08/01,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,574,208""","""David W. Smith""","""David W. Smith""",2025/03/10 2:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,1500,hesso101,doakb101,,,,
SLN191308020,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/08/02,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,208""","""David W. Smith""","""David W. Smith""",2025/03/11 2:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,2500,harmb101,tylel101,,,,
SLN191308030,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/08/03,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""208,266""","""David W. Smith""","""David W. Smith""",2025/03/12 2:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,6500,brena101,salls101,,,,
SLN191308040,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/08/04,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""208,266""","""David W. Smith""","""David W. Smith""",2025/03/13 2:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1500,mayee101,doakb101,,,,
SLN191308050,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/08/05,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""208,266""","""Rob Wood""","""Rob Wood""",2025/03/04 9:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,85,2000,alexg102,salls101,,,,
SLN191308060,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/08/06,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""208,266""","""David W. Smith""","""David W. Smith""",2025/03/14 12:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,1500,rixee101,harmb101,,,,
SLN191308070,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/08/07,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""65,141,208,589""","""Rob Wood""","""Rob Wood""",2025/03/04 10:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,1000,grind101,allef101,,,,
SLN191308080,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/08/08,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""141,208,589,591""","""Rob Wood""","""Rob Wood""",2025/03/05 8:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,1500,doakb101,walkm102,,,,
SLN191308090,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/08/09,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""591,208""","""Wayne Townsend""","""Wayne Townsend""",2023/09/13 5:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,2500,salls101,ruckn101,,,,
SLN191308100,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/08/10,0,0:00PM,day,false,byrol901,riglc901,(none),(none),"""141,208,589,591""","""Rob Wood""","""Rob Wood""",2025/03/12 8:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,8000,reule101,harmb101,,,,
SLN191309011,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/09/01,1,0:00PM,day,false,quige901,byrol901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/02/11 3:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,chenl101,salls101,,,,
SLN191309012,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/09/01,2,0:00PM,day,false,riglc901,byrol901,(none),(none),"""111,208,426""","""Jim Herdman""","""Jim Herdman""",2025/03/19 5:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,7500,,,,,,
SLN191309021,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/09/02,1,0:00,day,false,byrol901,quige901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/02/14 7:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,moore103,perrp101,lavej101,,,
SLN191309022,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/09/02,2,0:00PM,day,false,riglc901,quige901,(none),(none),"""111,208,426""","""Jim Herdman""","""Jim Herdman""",2025/03/20 1:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,vaugh101,grind101,,,,
SLN191309030,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL05,1913/09/03,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/02/16 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,500,watsd101,trekh101,,,,
SLN191309100,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/09/10,0,0:00PM,day,false,easom101,brenb901,(none),(none),"""208,266""","""Jim Herdman""","""Jim Herdman""",2025/03/22 11:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,1500,doakb101,rixee101,,,,
SLN191309110,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/09/11,0,0:00PM,day,false,easom101,brenb901,(none),(none),"""208,266""","""Jim Herdman""","""Jim Herdman""",2025/03/23 12:20PM,park,none,0,unknown,-1,wet,drizzle,cloudy,90,1000,seatt102,hoppb101,,,,
SLN191309130,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL05,1913/09/13,0,0:00PM,day,false,easom101,brenb901,(none),(none),"""208,266""","""Jim Herdman""","""Jim Herdman""",2025/03/24 5:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,85,2000,alexg102,perrp101,,,,
SLN191309140,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL05,1913/09/14,0,0:00PM,day,false,easom101,brenb901,(none),(none),"""141,208,589""","""Jim Herdman""","""Jim Herdman""",2025/03/25 10:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,5100,salls101,yinge101,,,,
SLN191309191,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/09/19,1,0:00,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/07 3:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,salls101,mathc102,,,,
SLN191309192,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL05,1913/09/19,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/07 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,5100,marqr102,hoppb101,,,,
SLN191309211,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/09/21,1,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,208""","""Rob Wood""","""Rob Wood""",2025/03/26 10:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,quinj102,perrp101,,,,
SLN191309212,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL05,1913/09/21,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,208""","""Rob Wood""","""Rob Wood""",2025/03/26 2:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5200,tylel101,niehd101,,,,
SLN191309270,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL05,1913/09/27,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/03/17 7:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,1200,otoom101,hoppb101,,,,
SLN191310040,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL05,1913/10/04,0,0:00PM,day,false,easom101,brenb901,(none),(none),"""208,240,572""","""Rob Wood""","""Rob Wood""",2025/03/30 10:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,500,perrp101,packg101,,,,
SLN191310050,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL05,1913/10/05,0,0:00PM,day,false,brenb901,(none),(none),(none),"""208,240,572""","""Rob Wood""","""Rob Wood""",2025/03/29 11:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2500,harmb101,rowaj101,doakb101,,,
CHN191304120,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1913/04/12,0,0:00PM,day,false,owenb901,guthb901,(none),(none),"""277,426""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/08/01 8:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,4000,grind101,lavej101,,,,
CHN191304130,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1913/04/13,0,0:00PM,day,false,owenb901,guthb901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/11 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,22500,chenl101,hendc101,,,,
CHN191304140,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1913/04/14,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/11 2:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5500,robih102,richl102,camnh101,,,
CHN191304150,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1913/04/15,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/11 3:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,5000,chenl101,camnh101,,,,
CHN191304270,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1913/04/27,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/14 6:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8500,humpb101,camnh101,,,,
CHN191304280,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1913/04/28,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/14 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3000,tonef101,hendc101,chenl101,,,
CHN191304290,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1913/04/29,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/17 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,9300,chenl101,bentr102,,,,
CHN191304300,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1913/04/30,0,0:00PM,day,false,owenb901,guthb901,(none),(none),"""277""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/08/19 4:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,pearg101,suggg101,,,,
CHN191305010,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1913/05/01,0,0:00PM,day,false,owenb901,guthb901,(none),(none),"""109,111,240""","""Wayne Townsend""","""Wayne Townsend""",2023/04/14 6:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3300,johnc102,smitc107,browm102,,,
CHN191305020,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1913/05/02,0,0:00PM,day,false,owenb901,guthb901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/26 10:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,6300,chenl101,smitc102,,,,
CHN191305030,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1913/05/03,0,0:00PM,day,false,owenb901,guthb901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/08/27 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,13000,bentr102,overo101,suggg101,,,
CHN191305040,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1913/05/04,0,0:00PM,day,false,owenb901,guthb901,(none),(none),,"""Bob Yahr""","""Tom Thress""",2024/08/20 1:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,9500,konee101,humpb101,,,,
CHN191305250,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1913/05/25,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""208,426,111""","""David W. Smith""","""David W. Smith""",2025/02/15 5:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,2200,pearg101,steeb102,,,,
CHN191305270,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1913/05/27,0,0:00PM,day,false,klemb901,ortha101,(none),(none),,"""Tom Thress""","""Tom Thress""",2024/08/26 11:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,2100,overo101,salls101,,,,
CHN191305280,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1913/05/28,0,0:00PM,day,false,klemb901,ortha101,(none),(none),,"""Tom Thress""","""Tom Thress""",2024/08/29 2:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,225,3300,chenl101,harmb101,,,,
CHN191306040,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1913/06/04,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/05 8:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,5500,overo101,rudod101,,,,
CHN191306050,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1913/06/05,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/07 3:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,3100,hesso101,chenl101,,,,
CHN191306060,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1913/06/06,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/08 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,3200,dickw101,pearg101,,,,
CHN191306070,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1913/06/07,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/10 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2500,richl102,tylel101,chenl101,,,
CHN191306080,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI08,1913/06/08,0,0:00PM,day,false,odayh101,emslb101,(none),(none),,"""Bob Yahr""","""Tom Thress""",2024/08/20 1:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,18000,smitc107,tesrj101,,,,
CHN191306090,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI08,1913/06/09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/11 8:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,3100,mathc102,richl102,wilth102,,,
CHN191306100,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI08,1913/06/10,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/10/12 7:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,6500,humpb101,marqr102,,,,
CHN191306110,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI08,1913/06/11,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/13 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,10500,froma101,smitc107,,,,
CHN191306120,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI08,1913/06/12,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/13 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,6500,humpb101,ruckn101,,,,
CHN191306130,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI08,1913/06/13,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/10/15 4:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,5000,pearg101,allef101,,,,
CHN191306140,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI08,1913/06/14,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/16 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,8000,lavej101,curtc101,,,,
CHN191306150,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI08,1913/06/15,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""111,141,426,589""","""Jim Herdman""","""Jim Herdman""",2025/02/21 4:42PM,park,none,0,unknown,-1,dry,none,sunny,130,9000,wagnb102,leifl101,,,,
CHN191306160,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI08,1913/06/16,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/19 9:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5100,chenl101,alexg102,,,,
CHN191306170,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI08,1913/06/17,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/20 3:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,9000,smitc107,brena101,,,,
CHN191306180,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI08,1913/06/18,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/10/22 1:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,5700,humpb101,seatt102,,,,
