game_id,hometeam,home_recent_form
ANA200505080,ANA,
ANA200505090,ANA,
ANA200505100,ANA,
ANA200505110,ANA,
ANA200505230,ANA,
ANA200505240,ANA,
ANA200505250,ANA,
ANA200505260,ANA,
ANA200505270,ANA,
ANA200505280,ANA,
ANA200505290,ANA,
ANA200506130,ANA,
ANA200506140,ANA,
ANA200506150,ANA,
ANA200506170,ANA,
ANA200506180,ANA,
ANA200506190,ANA,
ANA200506200,ANA,
ANA200506210,ANA,
ANA200506220,ANA,
ANA200506240,ANA,
ANA200506250,ANA,
ANA200506260,ANA,
ANA200507040,ANA,
ANA200507050,ANA,
ANA200507060,ANA,
ANA200507070,ANA,
ANA200507080,ANA,
ANA200507090,ANA,
ANA200507100,ANA,
ANA200507180,ANA,
ANA200507190,ANA,
ANA200507200,ANA,
ANA200507210,ANA,
ANA200507220,ANA,
ANA200507230,ANA,
ANA200507240,ANA,
ANA200508020,ANA,
ANA200508030,ANA,
ANA200508040,ANA,
ANA200508050,ANA,
ANA200508060,ANA,
ANA200508070,ANA,
ANA200508150,ANA,
ANA200508160,ANA,
ANA200508170,ANA,
ANA200508180,ANA,
ANA200508190,ANA,
ANA200508200,ANA,
ANA200508210,ANA,
ANA200508300,ANA,
ANA200508310,ANA,
ANA200509010,ANA,
ANA200509020,ANA,
ANA200509030,ANA,
ANA200509040,ANA,
ANA200509150,ANA,
ANA200509160,ANA,
ANA200509170,ANA,
ANA200509180,ANA,
ANA200509200,ANA,
ANA200509210,ANA,
ANA200509220,ANA,
ANA200509230,ANA,
ANA200509240,ANA,
ANA200509250,ANA,
ARI200504040,ARI,
ARI200504050,ARI,
ARI200504060,ARI,
ARI200504080,ARI,
ARI200504090,ARI,
ARI200504100,ARI,
ARI200504110,ARI,
ARI200504120,ARI,
ARI200504130,ARI,
ARI200504220,ARI,
ARI200504230,ARI,
ARI200504240,ARI,
ARI200505020,ARI,
ARI200505030,ARI,
ARI200505040,ARI,
ARI200505050,ARI,
ARI200505060,ARI,
ARI200505070,ARI,
ARI200505080,ARI,
ARI200505090,ARI,
ARI200505100,ARI,
ARI200505110,ARI,
ARI200505240,ARI,
ARI200505250,ARI,
ARI200505260,ARI,
ARI200505270,ARI,
ARI200505280,ARI,
ARI200505290,ARI,
ARI200506070,ARI,
ARI200506080,ARI,
ARI200506090,ARI,
ARI200506100,ARI,
ARI200506110,ARI,
ARI200506120,ARI,
ARI200506240,ARI,
ARI200506250,ARI,
ARI200506260,ARI,
ARI200506280,ARI,
ARI200506290,ARI,
ARI200506300,ARI,
ARI200507040,ARI,
ARI200507050,ARI,
ARI200507060,ARI,
ARI200507070,ARI,
ARI200507080,ARI,
ARI200507090,ARI,
ARI200507100,ARI,
ARI200507180,ARI,
ARI200507190,ARI,
ARI200507200,ARI,
ARI200507220,ARI,
ARI200507230,ARI,
ARI200507240,ARI,
ARI200508020,ARI,
ARI200508030,ARI,
ARI200508040,ARI,
ARI200508050,ARI,
ARI200508060,ARI,
ARI200508070,ARI,
ARI200508220,ARI,
ARI200508230,ARI,
ARI200508240,ARI,
ARI200508250,ARI,
ARI200508260,ARI,
ARI200508270,ARI,
ARI200508280,ARI,
ARI200509020,ARI,
ARI200509030,ARI,
ARI200509040,ARI,
ARI200509130,ARI,
ARI200509140,ARI,
ARI200509150,ARI,
ARI200509160,ARI,
ARI200509170,ARI,
ARI200509180,ARI,
ARI200509200,ARI,
ARI200509210,ARI,
ARI200509220,ARI,
ARI200509230,ARI,
ARI200509240,ARI,
ARI200509250,ARI,
ATL200504080,ATL,
ATL200504090,ATL,
ATL200504100,ATL,
ATL200504110,ATL,
ATL200504120,ATL,
ATL200504130,ATL,
ATL200504220,ATL,
ATL200504230,ATL,
ATL200504240,ATL,
ATL200504290,ATL,
ATL200504300,ATL,
ATL200505010,ATL,
ATL200505030,ATL,
ATL200505040,ATL,
ATL200505050,ATL,
ATL200505060,ATL,
ATL200505070,ATL,
ATL200505080,ATL,
ATL200505230,ATL,
ATL200505240,ATL,
ATL200505250,ATL,
ATL200505270,ATL,
ATL200505280,ATL,
ATL200505290,ATL,
ATL200506060,ATL,
ATL200506070,ATL,
ATL200506080,ATL,
ATL200506100,ATL,
ATL200506110,ATL,
ATL200506120,ATL,
ATL200506210,ATL,
ATL200506220,ATL,
ATL200506230,ATL,
ATL200506240,ATL,
ATL200506250,ATL,
ATL200506260,ATL,
ATL200507040,ATL,
ATL200507050,ATL,
ATL200507071,ATL,
ATL200507072,ATL,
ATL200507080,ATL,
ATL200507090,ATL,
ATL200507100,ATL,
ATL200507260,ATL,
ATL200507270,ATL,
ATL200507280,ATL,
ATL200507290,ATL,
ATL200507300,ATL,
ATL200507310,ATL,
ATL200508010,ATL,
ATL200508090,ATL,
ATL200508100,ATL,
ATL200508110,ATL,
ATL200508120,ATL,
ATL200508130,ATL,
ATL200508140,ATL,
ATL200508160,ATL,
ATL200508170,ATL,
ATL200508180,ATL,
ATL200508190,ATL,
ATL200508200,ATL,
ATL200508210,ATL,
ATL200508300,ATL,
ATL200508311,ATL,
ATL200508312,ATL,
ATL200509010,ATL,
ATL200509020,ATL,
ATL200509030,ATL,
ATL200509040,ATL,
ATL200509050,ATL,
ATL200509060,ATL,
ATL200509070,ATL,
ATL200509200,ATL,
ATL200509210,ATL,
ATL200509220,ATL,
ATL200509230,ATL,
ATL200509240,ATL,
ATL200509250,ATL,
ATL200509260,ATL,
ATL200509270,ATL,
ATL200509280,ATL,
BAL200504040,BAL,
BAL200504060,BAL,
BAL200504070,BAL,
BAL200504150,BAL,
BAL200504160,BAL,
BAL200504170,BAL,
BAL200504180,BAL,
BAL200504190,BAL,
BAL200504200,BAL,
BAL200504210,BAL,
BAL200504290,BAL,
BAL200504300,BAL,
BAL200505010,BAL,
BAL200505020,BAL,
BAL200505030,BAL,
BAL200505040,BAL,
BAL200505060,BAL,
BAL200505070,BAL,
BAL200505080,BAL,
BAL200505090,BAL,
BAL200505100,BAL,
BAL200505110,BAL,
BAL200505200,BAL,
BAL200505210,BAL,
BAL200505220,BAL,
BAL200505240,BAL,
BAL200505250,BAL,
BAL200505260,BAL,
BAL200505270,BAL,
BAL200505280,BAL,
BAL200505290,BAL,
BAL200506130,BAL,
BAL200506140,BAL,
BAL200506150,BAL,
BAL200506170,BAL,
BAL200506180,BAL,
BAL200506190,BAL,
BAL200506270,BAL,
BAL200506280,BAL,
BAL200506300,BAL,
BAL200507010,BAL,
BAL200507020,BAL,
BAL200507030,BAL,
BAL200507070,BAL,
BAL200507080,BAL,
BAL200507090,BAL,
BAL200507100,BAL,
BAL200507250,BAL,
BAL200507260,BAL,
BAL200507270,BAL,
BAL200507280,BAL,
BAL200507290,BAL,
BAL200507300,BAL,
BAL200507310,BAL,
BAL200508010,BAL,
BAL200508090,BAL,
BAL200508100,BAL,
BAL200508110,BAL,
BAL200508120,BAL,
BAL200508130,BAL,
BAL200508140,BAL,
BAL200508230,BAL,
BAL200508240,BAL,
BAL200508250,BAL,
BAL200508260,BAL,
BAL200508270,BAL,
BAL200508280,BAL,
BAL200508290,BAL,
BAL200509050,BAL,
BAL200509060,BAL,
BAL200509070,BAL,
BAL200509160,BAL,
BAL200509170,BAL,
BAL200509180,BAL,
BAL200509230,BAL,
BAL200509240,BAL,
BAL200509250,BAL,
BAL200509260,BAL,
BAL200509270,BAL,
BAL200509280,BAL,
BAL200509290,BAL,
BOS200504110,BOS,
BOS200504130,BOS,
BOS200504140,BOS,
BOS200504150,BOS,
BOS200504160,BOS,
BOS200504170,BOS,
BOS200504180,BOS,
BOS200504190,BOS,
BOS200504250,BOS,
BOS200504260,BOS,
BOS200505060,BOS,
BOS200505081,BOS,
BOS200505082,BOS,
BOS200505090,BOS,
BOS200505100,BOS,
BOS200505110,BOS,
BOS200505200,BOS,
BOS200505210,BOS,
BOS200505220,BOS,
BOS200505300,BOS,
BOS200505310,BOS,
BOS200506010,BOS,
BOS200506020,BOS,
BOS200506030,BOS,
BOS200506040,BOS,
BOS200506050,BOS,
BOS200506130,BOS,
BOS200506140,BOS,
BOS200506150,BOS,
BOS200506170,BOS,
BOS200506180,BOS,
BOS200506190,BOS,
BOS200506270,BOS,
BOS200506280,BOS,
BOS200506290,BOS,
BOS200507010,BOS,
BOS200507020,BOS,
BOS200507030,BOS,
BOS200507140,BOS,
BOS200507150,BOS,
BOS200507160,BOS,
BOS200507170,BOS,
BOS200507180,BOS,
BOS200507190,BOS,
BOS200507200,BOS,
BOS200507290,BOS,
BOS200507300,BOS,
BOS200507310,BOS,
BOS200508020,BOS,
BOS200508030,BOS,
BOS200508040,BOS,
BOS200508080,BOS,
BOS200508090,BOS,
BOS200508100,BOS,
BOS200508120,BOS,
BOS200508130,BOS,
BOS200508260,BOS,
BOS200508270,BOS,
BOS200508280,BOS,
BOS200508290,BOS,
BOS200508300,BOS,
BOS200508310,BOS,
BOS200509010,BOS,
BOS200509020,BOS,
BOS200509030,BOS,
BOS200509040,BOS,
BOS200509050,BOS,
BOS200509060,BOS,
BOS200509070,BOS,
BOS200509080,BOS,
BOS200509150,BOS,
BOS200509160,BOS,
BOS200509170,BOS,
BOS200509180,BOS,
BOS200509271,BOS,
BOS200509272,BOS,
BOS200509280,BOS,
BOS200509290,BOS,
BOS200509300,BOS,
BOS200510010,BOS,
BOS200510020,BOS,
CHA200504040,CHA,
CHA200504060,CHA,
CHA200504070,CHA,
CHA200504150,CHA,
CHA200504160,CHA,
CHA200504170,CHA,
CHA200504180,CHA,
CHA200504190,CHA,
CHA200504290,CHA,
CHA200504300,CHA,
CHA200505010,CHA,
CHA200505030,CHA,
CHA200505040,CHA,
CHA200505050,CHA,
CHA200505120,CHA,
CHA200505130,CHA,
CHA200505140,CHA,
CHA200505150,CHA,
CHA200505160,CHA,
CHA200505170,CHA,
CHA200505180,CHA,
CHA200505300,CHA,
CHA200505310,CHA,
CHA200506010,CHA,
CHA200506030,CHA,
CHA200506040,CHA,
CHA200506050,CHA,
CHA200506130,CHA,
CHA200506140,CHA,
CHA200506150,CHA,
CHA200506170,CHA,
CHA200506180,CHA,
CHA200506190,CHA,
CHA200506200,CHA,
CHA200506210,CHA,
CHA200506220,CHA,
CHA200506240,CHA,
CHA200506250,CHA,
CHA200506260,CHA,
CHA200507040,CHA,
CHA200507050,CHA,
CHA200507060,CHA,
CHA200507080,CHA,
CHA200507090,CHA,
CHA200507100,CHA,
CHA200507180,CHA,
CHA200507190,CHA,
CHA200507200,CHA,
CHA200507210,CHA,
CHA200507220,CHA,
CHA200507230,CHA,
CHA200507240,CHA,
CHA200508020,CHA,
CHA200508030,CHA,
CHA200508040,CHA,
CHA200508050,CHA,
CHA200508060,CHA,
CHA200508070,CHA,
CHA200508150,CHA,
CHA200508160,CHA,
CHA200508170,CHA,
CHA200508190,CHA,
CHA200508200,CHA,
CHA200508210,CHA,
CHA200509010,CHA,
CHA200509020,CHA,
CHA200509030,CHA,
CHA200509040,CHA,
CHA200509060,CHA,
CHA200509070,CHA,
CHA200509080,CHA,
CHA200509090,CHA,
CHA200509100,CHA,
CHA200509110,CHA,
CHA200509190,CHA,
CHA200509200,CHA,
CHA200509210,CHA,
CHA200509220,CHA,
CHA200509230,CHA,
CHA200509240,CHA,
CHA200509250,CHA,
CHN200504080,CHN,
CHN200504090,CHN,
CHN200504100,CHN,
CHN200504110,CHN,
CHN200504131,CHN,
CHN200504132,CHN,
CHN200504230,CHN,
CHN200504240,CHN,
CHN200504250,CHN,
CHN200504260,CHN,
CHN200504270,CHN,
CHN200505060,CHN,
CHN200505070,CHN,
CHN200505080,CHN,
CHN200505090,CHN,
CHN200505100,CHN,
CHN200505110,CHN,
CHN200505200,CHN,
CHN200505210,CHN,
CHN200505220,CHN,
CHN200505230,CHN,
CHN200505240,CHN,
CHN200505250,CHN,
CHN200505260,CHN,
CHN200505270,CHN,
CHN200505280,CHN,
CHN200505290,CHN,
CHN200506060,CHN,
CHN200506070,CHN,
CHN200506080,CHN,
CHN200506100,CHN,
CHN200506110,CHN,
CHN200506120,CHN,
CHN200506130,CHN,
CHN200506140,CHN,
CHN200506150,CHN,
CHN200506280,CHN,
CHN200506290,CHN,
CHN200506300,CHN,
CHN200507010,CHN,
CHN200507020,CHN,
CHN200507030,CHN,
CHN200507140,CHN,
CHN200507150,CHN,
CHN200507160,CHN,
CHN200507170,CHN,
CHN200507250,CHN,
CHN200507260,CHN,
CHN200507270,CHN,
CHN200507280,CHN,
CHN200507290,CHN,
CHN200507300,CHN,
CHN200507310,CHN,
CHN200508080,CHN,
CHN200508090,CHN,
CHN200508100,CHN,
CHN200508110,CHN,
CHN200508120,CHN,
CHN200508130,CHN,
CHN200508140,CHN,
CHN200508220,CHN,
CHN200508230,CHN,
CHN200508240,CHN,
CHN200508260,CHN,
CHN200508270,CHN,
CHN200508280,CHN,
CHN200508290,CHN,
CHN200508300,CHN,
CHN200508310,CHN,
CHN200509120,CHN,
CHN200509130,CHN,
CHN200509140,CHN,
CHN200509150,CHN,
CHN200509160,CHN,
CHN200509170,CHN,
CHN200509180,CHN,
CHN200509230,CHN,
CHN200509240,CHN,
CHN200509250,CHN,
CHN200509270,CHN,
CHN200509280,CHN,
CIN200504040,CIN,
CIN200504060,CIN,
CIN200504070,CIN,
CIN200504150,CIN,
CIN200504160,CIN,
CIN200504170,CIN,
CIN200504180,CIN,
CIN200504190,CIN,
CIN200504200,CIN,
CIN200504210,CIN,
CIN200505020,CIN,
CIN200505030,CIN,
CIN200505040,CIN,
CIN200505060,CIN,
CIN200505070,CIN,
CIN200505080,CIN,
CIN200505090,CIN,
CIN200505100,CIN,
CIN200505110,CIN,
CIN200505200,CIN,
CIN200505210,CIN,
CIN200505220,CIN,
CIN200505230,CIN,
CIN200505240,CIN,
CIN200505250,CIN,
CIN200505260,CIN,
CIN200505270,CIN,
CIN200505280,CIN,
CIN200505290,CIN,
CIN200506070,CIN,
CIN200506080,CIN,
CIN200506090,CIN,
CIN200506100,CIN,
CIN200506110,CIN,
CIN200506120,CIN,
CIN200506160,CIN,
CIN200506170,CIN,
CIN200506180,CIN,
CIN200506190,CIN,
CIN200506200,CIN,
CIN200506210,CIN,
CIN200506220,CIN,
CIN200506300,CIN,
CIN200507010,CIN,
CIN200507021,CIN,
CIN200507022,CIN,
CIN200507030,CIN,
CIN200507150,CIN,
CIN200507160,CIN,
CIN200507170,CIN,
CIN200507180,CIN,
CIN200507190,CIN,
CIN200507200,CIN,
CIN200507210,CIN,
CIN200507220,CIN,
CIN200507230,CIN,
CIN200507240,CIN,
CIN200508020,CIN,
CIN200508030,CIN,
CIN200508040,CIN,
CIN200508050,CIN,
CIN200508060,CIN,
CIN200508070,CIN,
CIN200508150,CIN,
CIN200508160,CIN,
CIN200508170,CIN,
CIN200508180,CIN,
CIN200508190,CIN,
CIN200508200,CIN,
CIN200508210,CIN,
CIN200509050,CIN,
CIN200509060,CIN,
CIN200509070,CIN,
CIN200509090,CIN,
CIN200509100,CIN,
CIN200509110,CIN,
CIN200509200,CIN,
CIN200509210,CIN,
CIN200509220,CIN,
CIN200509230,CIN,
CIN200509240,CIN,
CIN200509250,CIN,
CLE200504110,CLE,
CLE200504130,CLE,
CLE200504140,CLE,
CLE200504150,CLE,
CLE200504160,CLE,
CLE200504170,CLE,
CLE200504270,CLE,
CLE200504280,CLE,
CLE200504290,CLE,
CLE200504300,CLE,
CLE200505010,CLE,
CLE200505130,CLE,
CLE200505140,CLE,
CLE200505150,CLE,
CLE200505160,CLE,
CLE200505170,CLE,
CLE200505180,CLE,
CLE200505230,CLE,
CLE200505240,CLE,
CLE200505250,CLE,
CLE200505260,CLE,
CLE200505270,CLE,
CLE200505280,CLE,
CLE200505290,CLE,
CLE200506140,CLE,
CLE200506150,CLE,
CLE200506160,CLE,
CLE200506170,CLE,
CLE200506180,CLE,
CLE200506190,CLE,
CLE200506200,CLE,
CLE200506210,CLE,
CLE200506220,CLE,
CLE200506240,CLE,
CLE200506250,CLE,
CLE200506260,CLE,
CLE200507041,CLE,
CLE200507042,CLE,
CLE200507050,CLE,
CLE200507060,CLE,
CLE200507140,CLE,
CLE200507150,CLE,
CLE200507160,CLE,
CLE200507170,CLE,
CLE200507180,CLE,
CLE200507190,CLE,
CLE200507200,CLE,
CLE200507210,CLE,
CLE200507220,CLE,
CLE200507230,CLE,
CLE200507240,CLE,
CLE200508020,CLE,
CLE200508030,CLE,
CLE200508040,CLE,
CLE200508120,CLE,
CLE200508130,CLE,
CLE200508140,CLE,
CLE200508160,CLE,
CLE200508170,CLE,
CLE200508180,CLE,
CLE200508190,CLE,
CLE200508200,CLE,
CLE200508210,CLE,
CLE200508290,CLE,
CLE200508310,CLE,
CLE200509080,CLE,
CLE200509090,CLE,
CLE200509100,CLE,
CLE200509110,CLE,
CLE200509120,CLE,
CLE200509130,CLE,
CLE200509140,CLE,
CLE200509160,CLE,
CLE200509170,CLE,
CLE200509180,CLE,
CLE200509270,CLE,
CLE200509280,CLE,
CLE200509290,CLE,
CLE200509300,CLE,
CLE200510010,CLE,
CLE200510020,CLE,
COL200504040,COL,
COL200504060,COL,
COL200504150,COL,
COL200504160,COL,
COL200504170,COL,
COL200504180,COL,
COL200504190,COL,
COL200504220,COL,
COL200504230,COL,
COL200504240,COL,
COL200504260,COL,
COL200505090,COL,
COL200505100,COL,
COL200505110,COL,
COL200505120,COL,
COL200505130,COL,
COL200505140,COL,
COL200505150,COL,
COL200505170,COL,
COL200505180,COL,
COL200505190,COL,
COL200505300,COL,
COL200505310,COL,
COL200506010,COL,
COL200506020,COL,
COL200506030,COL,
COL200506040,COL,
COL200506050,COL,
COL200506060,COL,
COL200506070,COL,
COL200506080,COL,
COL200506100,COL,
COL200506110,COL,
COL200506120,COL,
COL200506240,COL,
COL200506250,COL,
COL200506260,COL,
COL200506270,COL,
COL200506280,COL,
COL200506290,COL,
COL200507040,COL,
COL200507050,COL,
COL200507060,COL,
COL200507070,COL,
COL200507080,COL,
COL200507090,COL,
COL200507100,COL,
COL200507250,COL,
COL200507260,COL,
COL200507270,COL,
COL200507280,COL,
COL200507290,COL,
COL200507300,COL,
COL200507310,COL,
COL200508081,COL,
COL200508082,COL,
COL200508090,COL,
COL200508100,COL,
COL200508110,COL,
COL200508120,COL,
COL200508130,COL,
COL200508140,COL,
COL200508150,COL,
COL200508160,COL,
COL200508170,COL,
COL200508190,COL,
COL200508200,COL,
COL200508210,COL,
COL200509020,COL,
COL200509030,COL,
COL200509040,COL,
COL200509090,COL,
COL200509100,COL,
COL200509110,COL,
COL200509190,COL,
COL200509200,COL,
COL200509210,COL,
COL200509220,COL,
COL200509230,COL,
COL200509240,COL,
COL200509250,COL,
DET200504040,DET,
DET200504060,DET,
DET200504070,DET,
DET200504080,DET,
DET200504090,DET,
DET200504100,DET,
DET200504200,DET,
DET200504210,DET,
DET200504220,DET,
DET200504250,DET,
DET200505020,DET,
DET200505030,DET,
DET200505040,DET,
DET200505050,DET,
DET200505141,DET,
DET200505142,DET,
DET200505150,DET,
DET200505170,DET,
DET200505180,DET,
DET200505190,DET,
DET200505200,DET,
DET200505210,DET,
DET200505220,DET,
DET200505310,DET,
DET200506010,DET,
DET200506020,DET,
DET200506030,DET,
DET200506040,DET,
DET200506050,DET,
DET200506140,DET,
DET200506150,DET,
DET200506160,DET,
DET200506170,DET,
DET200506180,DET,
DET200506190,DET,
DET200506280,DET,
DET200506290,DET,
DET200506300,DET,
DET200507010,DET,
DET200507020,DET,
DET200507030,DET,
DET200507140,DET,
DET200507150,DET,
DET200507160,DET,
DET200507170,DET,
DET200507210,DET,
DET200507220,DET,
DET200507231,DET,
DET200507232,DET,
DET200507240,DET,
DET200508020,DET,
DET200508030,DET,
DET200508040,DET,
DET200508050,DET,
DET200508060,DET,
DET200508070,DET,
DET200508150,DET,
DET200508160,DET,
DET200508170,DET,
DET200508190,DET,
DET200508200,DET,
DET200508210,DET,
DET200508230,DET,
DET200508240,DET,
DET200508250,DET,
DET200509050,DET,
DET200509060,DET,
DET200509070,DET,
DET200509090,DET,
DET200509100,DET,
DET200509110,DET,
DET200509120,DET,
DET200509130,DET,
DET200509140,DET,
DET200509230,DET,
DET200509240,DET,
DET200509250,DET,
DET200509260,DET,
DET200509270,DET,
DET200509280,DET,
DET200509290,DET,
FLO200504050,FLO,
FLO200504060,FLO,
FLO200504070,FLO,
FLO200504080,FLO,
FLO200504090,FLO,
FLO200504100,FLO,
FLO200504110,FLO,
FLO200504120,FLO,
FLO200504130,FLO,
FLO200504200,FLO,
FLO200504210,FLO,
FLO200504220,FLO,
FLO200504230,FLO,
FLO200504240,FLO,
FLO200505060,FLO,
FLO200505070,FLO,
FLO200505080,FLO,
FLO200505090,FLO,
FLO200505100,FLO,
FLO200505110,FLO,
FLO200505200,FLO,
FLO200505210,FLO,
FLO200505220,FLO,
FLO200505230,FLO,
FLO200505240,FLO,
FLO200505250,FLO,
FLO200505260,FLO,
FLO200505270,FLO,
FLO200505280,FLO,
FLO200505290,FLO,
FLO200506070,FLO,
FLO200506080,FLO,
FLO200506090,FLO,
FLO200506100,FLO,
FLO200506110,FLO,
FLO200506120,FLO,
FLO200506270,FLO,
FLO200506280,FLO,
FLO200506290,FLO,
FLO200506300,FLO,
FLO200507040,FLO,
FLO200507050,FLO,
FLO200507060,FLO,
FLO200507070,FLO,
FLO200507080,FLO,
FLO200507090,FLO,
FLO200507100,FLO,
FLO200507260,FLO,
FLO200507270,FLO,
FLO200507280,FLO,
FLO200507290,FLO,
FLO200507300,FLO,
FLO200507310,FLO,
FLO200508090,FLO,
FLO200508100,FLO,
FLO200508110,FLO,
FLO200508120,FLO,
FLO200508130,FLO,
FLO200508140,FLO,
FLO200508160,FLO,
FLO200508170,FLO,
FLO200508180,FLO,
FLO200508190,FLO,
FLO200508200,FLO,
FLO200508210,FLO,
FLO200508220,FLO,
FLO200508290,FLO,
FLO200508300,FLO,
FLO200508310,FLO,
FLO200509020,FLO,
FLO200509030,FLO,
FLO200509040,FLO,
FLO200509160,FLO,
FLO200509170,FLO,
FLO200509180,FLO,
FLO200509260,FLO,
FLO200509270,FLO,
FLO200509280,FLO,
FLO200509300,FLO,
FLO200510010,FLO,
FLO200510020,FLO,
HOU200504050,HOU,
HOU200504060,HOU,
HOU200504080,HOU,
HOU200504090,HOU,
HOU200504100,HOU,
HOU200504180,HOU,
HOU200504190,HOU,
HOU200504200,HOU,
HOU200504210,HOU,
HOU200504290,HOU,
HOU200504300,HOU,
HOU200505010,HOU,
HOU200505020,HOU,
HOU200505030,HOU,
HOU200505040,HOU,
HOU200505120,HOU,
HOU200505130,HOU,
HOU200505140,HOU,
HOU200505150,HOU,
HOU200505170,HOU,
HOU200505180,HOU,
HOU200505190,HOU,
HOU200505300,HOU,
HOU200505310,HOU,
HOU200506010,HOU,
HOU200506030,HOU,
HOU200506040,HOU,
HOU200506050,HOU,
HOU200506100,HOU,
HOU200506110,HOU,
HOU200506120,HOU,
HOU200506200,HOU,
HOU200506210,HOU,
HOU200506220,HOU,
HOU200506240,HOU,
HOU200506250,HOU,
HOU200506260,HOU,
HOU200507040,HOU,
HOU200507050,HOU,
HOU200507060,HOU,
HOU200507070,HOU,
HOU200507080,HOU,
HOU200507090,HOU,
HOU200507100,HOU,
HOU200507250,HOU,
HOU200507260,HOU,
HOU200507270,HOU,
HOU200507280,HOU,
HOU200507290,HOU,
HOU200507300,HOU,
HOU200507310,HOU,
HOU200508090,HOU,
HOU200508100,HOU,
HOU200508110,HOU,
HOU200508120,HOU,
HOU200508130,HOU,
HOU200508140,HOU,
HOU200508150,HOU,
HOU200508160,HOU,
HOU200508170,HOU,
HOU200508180,HOU,
HOU200508190,HOU,
HOU200508200,HOU,
HOU200508210,HOU,
HOU200508300,HOU,
HOU200508310,HOU,
HOU200509010,HOU,
HOU200509020,HOU,
HOU200509030,HOU,
HOU200509040,HOU,
HOU200509120,HOU,
HOU200509130,HOU,
HOU200509140,HOU,
HOU200509150,HOU,
HOU200509160,HOU,
HOU200509170,HOU,
HOU200509180,HOU,
HOU200509290,HOU,
HOU200509300,HOU,
HOU200510010,HOU,
HOU200510020,HOU,
KCA200504110,KCA,
KCA200504130,KCA,
KCA200504140,KCA,
KCA200504150,KCA,
KCA200504160,KCA,
KCA200504170,KCA,
KCA200504180,KCA,
KCA200504190,KCA,
KCA200504220,KCA,
KCA200504230,KCA,
KCA200504240,KCA,
KCA200504260,KCA,
KCA200504270,KCA,
KCA200504280,KCA,
KCA200505120,KCA,
KCA200505130,KCA,
KCA200505140,KCA,
KCA200505150,KCA,
KCA200505170,KCA,
KCA200505180,KCA,
KCA200505190,KCA,
KCA200505200,KCA,
KCA200505210,KCA,
KCA200505220,KCA,
KCA200505310,KCA,
KCA200506010,KCA,
KCA200506020,KCA,
KCA200506030,KCA,
KCA200506040,KCA,
KCA200506050,KCA,
KCA200506140,KCA,
KCA200506150,KCA,
KCA200506160,KCA,
KCA200506170,KCA,
KCA200506180,KCA,
KCA200506190,KCA,
KCA200507010,KCA,
KCA200507020,KCA,
KCA200507030,KCA,
KCA200507040,KCA,
KCA200507050,KCA,
KCA200507060,KCA,
KCA200507070,KCA,
KCA200507080,KCA,
KCA200507090,KCA,
KCA200507100,KCA,
KCA200507220,KCA,
KCA200507230,KCA,
KCA200507240,KCA,
KCA200507250,KCA,
KCA200507260,KCA,
KCA200507270,KCA,
KCA200508050,KCA,
KCA200508060,KCA,
KCA200508070,KCA,
KCA200508090,KCA,
KCA200508100,KCA,
KCA200508110,KCA,
KCA200508141,KCA,
KCA200508142,KCA,
KCA200508230,KCA,
KCA200508240,KCA,
KCA200508250,KCA,
KCA200508290,KCA,
KCA200508300,KCA,
KCA200508310,KCA,
KCA200509010,KCA,
KCA200509020,KCA,
KCA200509030,KCA,
KCA200509040,KCA,
KCA200509130,KCA,
KCA200509140,KCA,
KCA200509150,KCA,
KCA200509190,KCA,
KCA200509201,KCA,
KCA200509202,KCA,
KCA200509210,KCA,
KCA200509220,KCA,
KCA200509230,KCA,
KCA200509240,KCA,
KCA200509250,KCA,
LAN200504120,LAN,
LAN200504130,LAN,
LAN200504150,LAN,
LAN200504160,LAN,
LAN200504170,LAN,
LAN200504250,LAN,
LAN200504260,LAN,
LAN200504270,LAN,
LAN200504290,LAN,
LAN200504300,LAN,
LAN200505010,LAN,
LAN200505020,LAN,
LAN200505030,LAN,
LAN200505040,LAN,
LAN200505130,LAN,
LAN200505140,LAN,
LAN200505150,LAN,
LAN200505160,LAN,
LAN200505170,LAN,
LAN200505180,LAN,
LAN200505200,LAN,
LAN200505210,LAN,
LAN200505220,LAN,
LAN200505300,LAN,
LAN200505310,LAN,
LAN200506010,LAN,
LAN200506020,LAN,
LAN200506030,LAN,
LAN200506040,LAN,
LAN200506050,LAN,
LAN200506060,LAN,
LAN200506070,LAN,
LAN200506080,LAN,
LAN200506100,LAN,
LAN200506110,LAN,
LAN200506120,LAN,
LAN200506270,LAN,
LAN200506280,LAN,
LAN200506290,LAN,
LAN200507010,LAN,
LAN200507020,LAN,
LAN200507030,LAN,
LAN200507140,LAN,
LAN200507150,LAN,
LAN200507160,LAN,
LAN200507170,LAN,
LAN200507250,LAN,
LAN200507260,LAN,
LAN200507270,LAN,
LAN200507280,LAN,
LAN200507290,LAN,
LAN200507300,LAN,
LAN200507310,LAN,
LAN200508090,LAN,
LAN200508100,LAN,
LAN200508110,LAN,
LAN200508120,LAN,
LAN200508130,LAN,
LAN200508140,LAN,
LAN200508230,LAN,
LAN200508240,LAN,
LAN200508250,LAN,
LAN200508260,LAN,
LAN200508270,LAN,
LAN200508280,LAN,
LAN200509050,LAN,
LAN200509060,LAN,
LAN200509070,LAN,
LAN200509090,LAN,
LAN200509100,LAN,
LAN200509110,LAN,
LAN200509120,LAN,
