game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
PIT199305300,LAN,PIT,PIT07,1993/05/30,0,1:35,day,false,rapue901,potts901,herna901,marsr901,pitches,81,rtol,13,dry,none,sunny,188,28569,cooks001,grosk001,belis001,,
PIT199306080,COL,PIT,PIT07,1993/06/08,0,7:35,night,false,darlg901,wintm901,westj901,pullf901,pitches,75,fromcf,9,soaked,rain,night,146,16722,ruffb001,wagnp001,shepk001,,
PIT199306090,COL,PIT,PIT07,1993/06/09,0,7:35,night,false,willc901,westj901,pullf901,darlg901,pitches,80,fromlf,16,dry,none,night,142,30625,neagd001,blaiw001,belis001,,
PIT199306170,NYN,PIT,PIT07,1993/06/17,0,7:35,night,false,relic901,demud901,rungp901,kellj901,pitches,85,tocf,9,dry,none,night,143,20324,walkb001,goodd001,,,
PIT199306180,NYN,PIT,PIT07,1993/06/18,0,7:35,night,false,demud901,rungp901,kellj901,relic901,pitches,75,unknown,-1,wet,showers,night,135,21521,wagnp001,youna001,,,
PIT199306190,NYN,PIT,PIT07,1993/06/19,0,7:07,night,false,rungp901,kellj901,relic901,demud901,pitches,86,tolf,4,dry,none,night,171,24199,tolif001,tanaf001,minob001,,
PIT199306200,NYN,PIT,PIT07,1993/06/20,0,8:08,night,false,kellj901,relic901,demud901,rungp901,pitches,80,ltor,8,wet,showers,night,146,14180,belis001,sabeb001,,,
PIT199306210,CHN,PIT,PIT07,1993/06/21,0,3:15,day,false,poncl901,bellw901,longb901,davib902,pitches,78,tolf,12,wet,none,cloudy,116,18476,bautj001,smitz001,,,
PIT199306220,CHN,PIT,PIT07,1993/06/22,0,7:36,night,false,bellw901,longb901,davib902,poncl901,pitches,81,torf,15,dry,none,night,129,22773,walkb001,wendt001,,,
PIT199306230,CHN,PIT,PIT07,1993/06/23,0,7:36,night,false,longb901,davib902,poncl901,bellw901,pitches,81,ltor,10,dry,none,night,168,16423,wagnp001,bosks001,belis001,,
PIT199306250,PHI,PIT,PIT07,1993/06/25,0,7:37,night,false,crawj901,riekr901,ripps901,quicj901,pitches,0,unknown,-1,dry,none,night,201,21173,delej001,candj001,willm002,,
PIT199306260,PHI,PIT,PIT07,1993/06/26,0,7:07,night,false,riekr901,ripps901,quicj901,crawj901,pitches,0,unknown,-1,dry,none,night,135,39439,cooks001,schic002,,,
PIT199306270,PHI,PIT,PIT07,1993/06/27,0,1:37,day,false,ripps901,quicj901,crawj901,riekr901,pitches,0,unknown,-1,dry,none,sunny,167,27824,belis001,willm002,,,
PIT199307090,CIN,PIT,PIT07,1993/07/09,0,7:35,night,false,davig901,tatat901,grege901,kellj901,pitches,93,tolf,8,dry,none,night,125,21016,walkb001,browt001,belis001,,
PIT199307100,CIN,PIT,PIT07,1993/07/10,0,8:41,night,false,tatat901,grege901,kellj901,davig901,pitches,83,unknown,10,damp,rain,night,173,30805,servs001,wagnp001,dibbr001,,
PIT199307110,CIN,PIT,PIT07,1993/07/11,0,1:34,day,false,grege901,kellj901,davig901,tatat901,pitches,88,rtol,8,wet,none,cloudy,148,22772,minob001,rearj001,,,
PIT199307190,HOU,PIT,PIT07,1993/07/19,0,7:35,night,false,rapue901,vanol901,wendh901,herna901,pitches,80,fromlf,7,wet,snow,night,201,14068,harnp001,walkb001,joned001,,
PIT199307200,HOU,PIT,PIT07,1993/07/20,0,7:34,night,false,vanol901,wendh901,herna901,rapue901,none,83,fromlf,14,unknown,unknown,unknown,135,18008,tomlr001,drabd001,,,
PIT199307210,HOU,PIT,PIT07,1993/07/21,0,7:37,night,false,wendh901,herna901,rapue901,vanol901,none,78,torf,15,unknown,unknown,unknown,161,28227,kiled001,cooks001,joned001,,
PIT199307220,ATL,PIT,PIT07,1993/07/22,0,7:36,night,false,laynj901,demud901,kellj901,relic901,pitches,78,torf,12,dry,none,night,199,19108,minob001,howej001,,,
PIT199307230,ATL,PIT,PIT07,1993/07/23,0,7:37,night,false,demud901,kellj901,relic901,laynj901,pitches,81,tocf,9,dry,none,night,154,37506,avers001,belis001,,,
PIT199307240,ATL,PIT,PIT07,1993/07/24,0,7:05,night,false,kellj901,relic901,laynj901,demud901,pitches,82,tocf,4,dry,none,night,201,33347,bedrs001,walkb001,,,
PIT199307250,ATL,PIT,PIT07,1993/07/25,0,1:35,day,false,relic901,laynj901,demud901,kellj901,pitches,86,fromrf,5,dry,none,sunny,174,29386,glavt001,tomlr001,,,
PIT199307270,MON,PIT,PIT07,1993/07/27,0,7:35,night,false,cuzzp901,monte901,froeb901,wintm901,pitches,90,tocf,13,dry,none,night,177,14128,scott002,johnj005,wettj001,,
PIT199307280,MON,PIT,PIT07,1993/07/28,0,7:36,night,false,monte901,froeb901,wintm901,cuzzp901,pitches,90,tolf,14,damp,showers,night,198,13470,petkm001,shawj001,,,
PIT199307290,MON,PIT,PIT07,1993/07/29,0,7:36,night,false,froeb901,wintm901,cuzzp901,monte901,pitches,76,tolf,16,dry,none,night,200,18823,wettj001,minob001,hereg001,,
PIT199308090,SLN,PIT,PIT07,1993/08/09,0,7:35,night,false,hirsm901,monte901,wintm901,kellj901,pitches,82,tocf,8,dry,none,night,132,16465,watsa001,walkb001,,,
PIT199308100,SLN,PIT,PIT07,1993/08/10,0,7:36,night,false,monte901,wintm901,kellj901,hirsm901,pitches,79,torf,8,damp,rain,night,153,12531,arocr001,johnj005,smitl001,,
PIT199308110,SLN,PIT,PIT07,1993/08/11,0,7:36,night,false,wintm901,kellj901,hirsm901,monte901,none,80,tolf,5,dry,none,night,151,35288,dewem001,burnt001,,,
PIT199308120,SLN,PIT,PIT07,1993/08/12,0,7:35,night,false,kellj901,hirsm901,monte901,wintm901,pitches,81,tolf,5,wet,none,night,188,12730,johnj005,burnt001,,,
PIT199308130,FLO,PIT,PIT07,1993/08/13,0,7:36,night,false,marsr901,bellw901,vanol901,wendh901,pitches,86,tolf,12,dry,none,night,134,27767,smitz001,hougc001,,,
PIT199308140,FLO,PIT,PIT07,1993/08/14,0,7:05,night,false,bellw901,vanol901,wendh901,marsr901,pitches,88,tolf,7,dry,none,night,154,29003,bower001,walkb001,harvb001,,
PIT199308150,FLO,PIT,PIT07,1993/08/15,0,1:35,day,false,vanol901,wendh901,marsr901,bellw901,pitches,90,rtol,6,dry,none,sunny,192,22665,minob001,aquil001,,,
PIT199308170,SFN,PIT,PIT07,1993/08/17,0,7:57,night,false,laynj901,rungp901,relic901,demud901,pitches,76,fromlf,8,damp,showers,night,151,29222,cooks001,burkj001,,,
PIT199308180,SFN,PIT,PIT07,1993/08/18,0,7:36,night,false,rungp901,relic901,demud901,laynj901,pitches,84,ltor,6,dry,none,night,162,23314,wilst002,smitz001,,,
PIT199308190,SFN,PIT,PIT07,1993/08/19,0,3:05,day,false,relic901,demud901,laynj901,rungp901,pitches,86,tolf,6,dry,none,cloudy,147,20151,hickb001,walkb001,beckr001,,
PIT199308270,SDN,PIT,PIT07,1993/08/27,0,7:35,night,false,pullf901,darlg901,bellw901,willc901,pitches,88,ltor,9,wet,none,night,176,21048,benea001,cooks001,hofft001,,
PIT199308280,SDN,PIT,PIT07,1993/08/28,0,6:02,night,false,darlg901,bellw901,willc901,pullf901,pitches,87,torf,8,dry,none,night,146,28972,sands002,smitz001,harrg003,,
PIT199308291,SDN,PIT,PIT07,1993/08/29,1,1:05,day,false,bellw901,willc901,pullf901,darlg901,pitches,83,fromcf,3,dry,none,sunny,144,0,walkb001,ashba002,dewem001,,
PIT199308292,SDN,PIT,PIT07,1993/08/29,2,4:07,day,false,willc901,pullf901,darlg901,bellw901,pitches,90,fromrf,6,dry,none,cloudy,157,21636,brocd001,hopej001,,,
PIT199308310,LAN,PIT,PIT07,1993/08/31,0,8:06,night,false,bonig901,grege901,davig901,tatat901,pitches,80,torf,18,damp,rain,night,157,16291,johnj005,grosk001,,,
PIT199309010,LAN,PIT,PIT07,1993/09/01,0,7:35,night,false,grege901,davig901,tatat901,bonig901,pitches,72,unknown,0,dry,none,night,130,20778,cooks001,candt001,,,
PIT199309020,LAN,PIT,PIT07,1993/09/02,0,7:35,night,false,davig901,tatat901,bonig901,grege901,pitches,85,tolf,12,wet,showers,night,136,14165,astap001,ballj002,,,
PIT199309090,COL,PIT,PIT07,1993/09/09,0,7:33,night,false,vanol901,wendh901,marsr901,rapue901,pitches,79,tolf,10,dry,drizzle,night,209,10016,wayng001,johnj005,,,
PIT199309100,COL,PIT,PIT07,1993/09/10,0,7:33,night,false,wendh901,marsr901,rapue901,vanol901,pitches,65,tolf,15,dry,none,night,234,15335,moorm002,minob001,holmd001,,
PIT199309110,COL,PIT,PIT07,1993/09/11,0,7:05,night,false,marsr901,rapue901,vanol901,wendh901,pitches,64,tolf,6,dry,none,night,154,21649,bottk001,waket001,ruffb001,,
PIT199309120,COL,PIT,PIT07,1993/09/12,0,1:35,day,false,rapue901,vanol901,wendh901,marsr901,none,72,unknown,0,dry,none,sunny,150,21032,menet001,munom001,,,
PIT199309200,NYN,PIT,PIT07,1993/09/20,0,7:35,night,false,froeb901,wintm901,monte901,hirsm901,pitches,65,ltor,8,wet,none,night,151,9069,wagnp001,hille001,johnj005,,
PIT199309210,NYN,PIT,PIT07,1993/09/21,0,7:45,night,false,wintm901,monte901,(none),froeb901,pitches,65,unknown,0,damp,showers,night,139,9263,telgd001,cooks001,maddm002,,
PIT199309220,NYN,PIT,PIT07,1993/09/22,0,7:35,night,false,monte901,hirsm901,froeb901,wintm901,pitches,66,fromcf,7,dry,none,night,171,10031,franj001,johnj005,,,
PIT199309240,CHN,PIT,PIT07,1993/09/24,0,7:35,night,false,davig901,tatat901,grege901,bonig901,pitches,61,tolf,14,wet,none,night,168,16312,hibbg001,walkb001,bullj001,,
PIT199309261,CHN,PIT,PIT07,1993/09/26,1,1:06,day,false,tatat901,grege901,bonig901,davig901,pitches,71,tolf,21,wet,none,overcast,157,0,wagnp001,tracs001,,,
PIT199309262,CHN,PIT,PIT07,1993/09/26,2,4:09,day,false,grege901,bonig901,davig901,tatat901,pitches,70,tolf,18,wet,none,overcast,109,26872,waket001,morgm001,,,
PIT199309270,PHI,PIT,PIT07,1993/09/27,0,7:35,night,false,rapue901,davig901,vanol901,marsr901,pitches,55,tolf,14,damp,rain,night,184,15847,riveb001,cooks001,willm002,,
PIT199309280,PHI,PIT,PIT07,1993/09/28,0,7:35,night,false,davig901,vanol901,marsr901,rapue901,pitches,0,tolf,9,wet,none,night,174,17386,thigb001,rober001,,,
PIT199309290,PHI,PIT,PIT07,1993/09/29,0,8:14,night,false,vanol901,marsr901,rapue901,davig901,pitches,45,ltor,7,damp,rain,night,152,21159,walkb001,fostk001,johnj005,,
PIT199309300,PHI,PIT,PIT07,1993/09/30,0,7:35,night,false,marsr901,rapue901,davig901,vanol901,pitches,51,torf,7,wet,none,night,142,10448,waket001,greet001,,,
CHN199304050,ATL,CHN,CHI11,1993/04/05,0,1:21,day,false,mcshj901,davib902,hohnb901,poncl901,pitches,43,fromcf,14,wet,none,cloudy,145,38218,maddg002,morgm001,stanm003,,
CHN199304060,ATL,CHN,CHI11,1993/04/06,0,1:23,day,false,davib902,hohnb901,poncl901,mcshj901,pitches,42,fromrf,10,dry,none,overcast,127,37402,guzmj001,smolj001,,,
CHN199304070,ATL,CHN,CHI11,1993/04/07,0,1:22,day,false,hohnb901,poncl901,mcshj901,davib902,pitches,44,rtol,12,dry,drizzle,overcast,177,20775,howej001,scanb001,,,
CHN199304160,PHI,CHN,CHI11,1993/04/16,0,2:21,day,false,wendh901,marsr901,bellw901,vanol901,pitches,41,fromlf,16,wet,drizzle,cloudy,141,16255,morgm001,mulht001,myerr001,,
CHN199304170,PHI,CHN,CHI11,1993/04/17,0,3:05,day,false,marsr901,bellw901,vanol901,wendh901,pitches,0,fromcf,-1,dry,none,sunny,178,32680,guzmj001,schic002,myerr001,,
CHN199304180,PHI,CHN,CHI11,1993/04/18,0,1:24,day,false,bellw901,vanol901,wendh901,marsr901,pitches,60,tocf,25,dry,none,sunny,216,28758,willm002,scanb001,westd001,,
CHN199304200,HOU,CHN,CHI11,1993/04/20,0,7:05,night,false,laynj901,rungp901,demud901,kellj901,pitches,36,fromlf,26,wet,none,night,167,22946,harkm001,portm001,myerr001,,
CHN199304210,HOU,CHN,CHI11,1993/04/21,0,2:23,day,false,rungp901,demud901,kellj901,laynj901,pitches,36,fromcf,17,dry,none,sunny,141,22943,drabd001,morgm001,,,
CHN199304230,CIN,CHN,CHI11,1993/04/23,0,2:21,day,false,herna901,pullf901,westj901,willc901,pitches,56,rtol,17,dry,none,sunny,145,23027,guzmj001,pught001,myerr001,,
CHN199304240,CIN,CHN,CHI11,1993/04/24,0,12:15,day,false,pullf901,westj901,willc901,herna901,pitches,67,tocf,26,dry,none,sunny,134,37094,browt001,hibbg001,,,
CHN199304250,CIN,CHN,CHI11,1993/04/25,0,1:22,day,false,westj901,willc901,herna901,pullf901,pitches,50,fromcf,14,dry,none,sunny,144,30879,assep001,belct001,,,
CHN199305040,COL,CHN,CHI11,1993/05/04,0,7:05,night,false,hallt901,quicj901,crawj901,ripps901,pitches,56,fromlf,6,dry,none,night,231,32199,blaiw001,mcelc001,,,
CHN199305050,COL,CHN,CHI11,1993/05/05,0,2:21,day,false,quicj901,crawj901,ripps901,hallt901,pitches,58,fromcf,9,dry,none,sunny,138,20266,hibbg001,reyna001,myerr001,,
CHN199305070,SDN,CHN,CHI11,1993/05/07,0,2:23,day,false,bonig901,herna901,grege901,davig901,pitches,70,rtol,16,dry,none,overcast,152,22375,benea001,morgm001,harrg003,,
CHN199305080,SDN,CHN,CHI11,1993/05/08,0,3:08,day,false,herna901,grege901,davig901,bonig901,pitches,70,rtol,16,dry,none,sunny,175,38003,mcelc001,gomep001,myerr001,,
CHN199305090,SDN,CHN,CHI11,1993/05/09,0,1:23,day,false,grege901,davig901,bonig901,herna901,pitches,76,tolf,14,dry,none,sunny,154,30062,harrg002,guzmj001,harrg003,,
CHN199305100,LAN,CHN,CHI11,1993/05/10,0,7:06,night,false,gormb901,wintm901,hirsm901,froeb901,pitches,68,fromrf,16,dry,none,night,135,31208,hibbg001,astap001,,,
CHN199305110,LAN,CHN,CHI11,1993/05/11,0,2:15,day,false,wintm901,hirsm901,froeb901,gormb901,pitches,58,fromlf,15,dry,none,sunny,195,19053,scanb001,gottj001,,,
CHN199305120,LAN,CHN,CHI11,1993/05/12,0,1:24,day,false,hirsm901,froeb901,gormb901,wintm901,pitches,75,fromlf,25,dry,none,sunny,196,23518,mcdor001,morgm001,,,
CHN199305140,PIT,CHN,CHI11,1993/05/14,0,2:22,day,false,quicj901,crawj901,herna901,ripps901,pitches,75,tocf,18,dry,none,sunny,145,27637,harkm001,cooks001,myerr001,,
CHN199305150,PIT,CHN,CHI11,1993/05/15,0,7:06,night,false,crawj901,herna901,ripps901,quicj901,pitches,62,ltor,14,dry,none,night,163,39706,guzmj001,waket001,,,
CHN199305160,PIT,CHN,CHI11,1993/05/16,0,1:24,day,false,herna901,ripps901,quicj901,crawj901,pitches,52,rtol,14,dry,none,sunny,150,38623,walkb001,hibbg001,belis001,,
CHN199305250,SFN,CHN,CHI11,1993/05/25,0,1:24,day,false,pullf901,darlg901,willc901,westj901,pitches,61,fromrf,12,dry,none,cloudy,182,26672,burbd001,myerr001,beckr001,,
CHN199305260,SFN,CHN,CHI11,1993/05/26,0,1:24,day,false,darlg901,willc901,westj901,pullf901,pitches,73,torf,15,dry,none,sunny,156,32042,harkm001,swifb001,myerr001,,
CHN199305270,SFN,CHN,CHI11,1993/05/27,0,7:07,night,false,willc901,westj901,pullf901,darlg901,pitches,77,tocf,25,dry,none,night,172,33620,hibbg001,hickb001,myerr001,,
CHN199305280,MON,CHN,CHI11,1993/05/28,0,2:18,day,false,hohnb901,poncl901,mcshj901,davib902,pitches,51,unknown,-1,soaked,rain,overcast,102,28523,,,,,
CHN199305290,MON,CHN,CHI11,1993/05/29,0,12:20,day,false,poncl901,mcshj901,davib902,hohnb901,pitches,52,fromrf,16,dry,none,sunny,177,36740,martd001,scanb001,wettj001,,
CHN199305300,MON,CHN,CHI11,1993/05/30,0,2:24,day,false,mcshj901,davib902,hohnb901,poncl901,pitches,59,fromrf,5,soaked,rain,overcast,130,36767,bautj001,shawj001,,,
CHN199305310,NYN,CHN,CHI11,1993/05/31,0,3:09,day,false,hirsm901,gormb901,froeb901,davig901,pitches,59,ltor,15,dry,none,cloudy,180,32730,gibsp001,harkm001,,,
CHN199306010,NYN,CHN,CHI11,1993/06/01,0,7:06,night,false,gormb901,froeb901,davig901,hirsm901,pitches,57,fromcf,8,wet,showers,night,160,24175,hibbg001,drapm001,myerr001,,
CHN199306020,NYN,CHN,CHI11,1993/06/02,0,2:22,day,false,froeb901,davig901,hirsm901,gormb901,pitches,58,fromrf,8,wet,none,cloudy,173,27451,goodd001,castf001,,,
CHN199306140,FLO,CHN,CHI11,1993/06/14,0,7:05,night,false,demud901,relic901,rungp901,kellj901,pitches,78,torf,15,dry,none,night,159,38716,guzmj001,armsj001,myerr001,,
CHN199306150,FLO,CHN,CHI11,1993/06/15,0,2:22,day,false,rungp901,relic901,kellj901,demud901,pitches,64,fromcf,16,dry,none,sunny,150,31333,castf001,hougc001,myerr001,,
CHN199306160,FLO,CHN,CHI11,1993/06/16,0,1:24,day,false,relic901,kellj901,demud901,rungp901,pitches,66,fromrf,8,dry,none,cloudy,162,31140,bullj001,aquil001,myerr001,,
CHN199306170,SLN,CHN,CHI11,1993/06/17,0,1:23,day,false,darlg901,willc901,westj901,pullf901,pitches,84,tocf,16,dry,none,sunny,189,38214,cormr001,wendt001,smitl001,,
CHN199306180,SLN,CHN,CHI11,1993/06/18,0,2:24,day,false,willc901,westj901,pullf901,darlg901,pitches,82,tocf,14,dry,none,cloudy,178,38242,bosks001,arocr001,myerr001,,
CHN199306190,SLN,CHN,CHI11,1993/06/19,0,1:23,day,false,westj901,pullf901,darlg901,willc901,pitches,81,tocf,15,dry,none,overcast,177,39055,osbod001,guzmj001,smitl001,,
CHN199306200,SLN,CHN,CHI11,1993/06/20,0,1:20,day,false,pullf901,darlg901,willc901,westj901,pitches,76,tocf,17,dry,none,sunny,162,38268,tewkb001,castf001,smitl001,,
CHN199307060,CIN,CHN,CHI11,1993/07/06,0,7:07,night,false,wendh901,marsr901,rapue901,vanol901,pitches,81,tocf,17,dry,none,night,168,38037,bautj001,rijoj001,myerr001,,
CHN199307070,CIN,CHN,CHI11,1993/07/07,0,2:23,day,false,marsr901,rapue901,vanol901,wendh901,pitches,78,tocf,14,dry,none,cloudy,151,35459,pught001,hibbg001,dibbr001,,
CHN199307080,CIN,CHN,CHI11,1993/07/08,0,1:23,day,false,rapue901,vanol901,wendh901,marsr901,pitches,81,rtol,13,dry,none,night,168,36144,luebl001,castf001,rearj001,,
CHN199307090,HOU,CHN,CHI11,1993/07/09,0,2:23,day,false,froeb901,monte901,wintm901,hirsm901,pitches,86,torf,15,dry,none,sunny,161,35361,morgm001,drabd001,myerr001,,
CHN199307101,HOU,CHN,CHI11,1993/07/10,1,4:07,day,false,monte901,wintm901,hirsm901,froeb901,pitches,75,unknown,-1,dry,none,sunny,142,0,harnp001,harkm001,,,
CHN199307102,HOU,CHN,CHI11,1993/07/10,2,7:06,night,false,wintm901,hirsm901,froeb901,monte901,pitches,0,unknown,-1,dry,none,night,156,39008,willb001,guzmj001,hernx001,,
CHN199307110,HOU,CHN,CHI11,1993/07/11,0,1:27,day,false,wintm901,hirsm901,froeb901,monte901,pitches,73,rtol,10,dry,none,sunny,156,38379,portm001,hibbg001,,,
CHN199307150,COL,CHN,CHI11,1993/07/15,0,7:06,night,false,davig901,tatat901,bonig901,grege901,pitches,68,fromrf,15,dry,none,night,139,38765,morgm001,blaiw001,,,
CHN199307160,COL,CHN,CHI11,1993/07/16,0,2:21,day,false,tatat901,bonig901,grege901,davig901,pitches,74,fromrf,12,dry,none,overcast,155,39281,guzmj001,leskc001,,,
CHN199307170,COL,CHN,CHI11,1993/07/17,0,3:08,day,false,bonig901,grege901,davig901,tatat901,pitches,76,rtol,12,dry,none,cloudy,144,39522,harkm001,reyna001,,,
CHN199307180,COL,CHN,CHI11,1993/07/18,0,1:22,day,false,grege901,davig901,tatat901,bonig901,pitches,90,tocf,20,wet,rain,cloudy,152,39022,hibbg001,parrj001,,,
CHN199307260,SDN,CHN,CHI11,1993/07/26,0,7:06,night,false,ripps901,hirsm901,barnr901,quicj901,pitches,80,torf,15,dry,none,night,197,38547,bosks001,maust001,,,
CHN199307270,SDN,CHN,CHI11,1993/07/27,0,2:23,day,false,hirsm901,barnr901,quicj901,ripps901,pitches,79,rtol,10,dry,none,overcast,150,32290,benea001,harkm001,,,
CHN199307280,SDN,CHN,CHI11,1993/07/28,0,1:21,day,false,barnr901,quicj901,ripps901,hirsm901,pitches,87,torf,17,dry,none,sunny,158,34131,bosks001,brocd001,myerr001,,
CHN199307300,LAN,CHN,CHI11,1993/07/30,0,2:22,day,false,wendh901,herna901,rapue901,vanol901,pitches,74,fromcf,15,dry,none,sunny,135,39210,castf001,astap001,myerr001,,
CHN199307310,LAN,CHN,CHI11,1993/07/31,0,1:24,day,false,herna901,rapue901,vanol901,wendh901,pitches,0,unknown,-1,dry,none,sunny,204,39763,martp001,scanb001,,,
CHN199308010,LAN,CHN,CHI11,1993/08/01,0,1:24,day,false,rapue901,vanol901,wendh901,herna901,pitches,80,torf,13,dry,none,sunny,163,39100,guzmj001,herso001,,,
CHN199308020,PIT,CHN,CHI11,1993/08/02,0,1:24,day,false,relic901,herna901,laynj901,rungp901,pitches,76,torf,15,dry,none,cloudy,203,31402,scanb001,minob001,myerr001,,
CHN199308030,PIT,CHN,CHI11,1993/08/03,0,1:22,day,false,herna901,laynj901,rungp901,relic901,pitches,79,torf,17,dry,none,cloudy,140,25698,smitz001,hibbg001,,,
CHN199308040,PIT,CHN,CHI11,1993/08/04,0,1:22,day,false,laynj901,rungp901,relic901,herna901,pitches,67,fromlf,25,dry,none,cloudy,181,33775,ballj002,bosks001,neagd001,,
CHN199308050,PIT,CHN,CHI11,1993/08/05,0,1:24,day,false,rungp901,relic901,herna901,laynj901,pitches,71,tocf,12,dry,none,cloudy,147,31639,tomlr001,morgm001,dewem001,,
CHN199308130,SFN,CHN,CHI11,1993/08/13,0,2:23,day,false,grege901,davig901,rapue901,bonig901,pitches,78,fromcf,12,dry,none,overcast,150,39533,wilst002,hibbg001,beckr001,,
CHN199308140,SFN,CHN,CHI11,1993/08/14,0,1:21,day,false,davig901,rapue901,bonig901,grege901,pitches,77,fromcf,5,dry,none,sunny,187,39645,myerr001,jackm001,,,
CHN199308150,SFN,CHN,CHI11,1993/08/15,0,2:05,day,false,rapue901,bonig901,grege901,davig901,pitches,73,tocf,6,soaked,rain,overcast,204,37936,rogek002,myerr001,,,
CHN199308171,MON,CHN,CHI11,1993/08/17,1,12:08,day,false,riekr901,davib902,hohnb901,poncl901,pitches,77,fromcf,10,dry,none,cloudy,177,0,guzmj001,martd001,,,
CHN199308172,MON,CHN,CHI11,1993/08/17,2,3:34,day,false,davib902,hohnb901,poncl901,riekr901,pitches,78,fromcf,16,dry,none,cloudy,158,32723,ruetk001,harkm001,wettj001,,
CHN199308180,MON,CHN,CHI11,1993/08/18,0,1:23,day,false,hohnb901,poncl901,riekr901,davib902,pitches,79,fromrf,9,dry,none,overcast,138,30661,hibbg001,hillk001,bautj001,,
CHN199308190,MON,CHN,CHI11,1993/08/19,0,7:06,night,false,poncl901,riekr901,davib902,hohnb901,pitches,80,torf,8,wet,none,night,169,37944,fassj001,castf001,,,
CHN199308200,ATL,CHN,CHI11,1993/08/20,0,2:22,day,false,tatat901,bonig901,kellj901,davig901,pitches,0,unknown,-1,dry,none,sunny,169,38797,morgm001,stanm003,myerr001,,
CHN199308210,ATL,CHN,CHI11,1993/08/21,0,1:25,day,false,bonig901,kellj901,davig901,tatat901,pitches,75,rtol,-1,dry,none,sunny,191,39507,freem001,plesd001,mcmig001,,
CHN199308220,ATL,CHN,CHI11,1993/08/22,0,7:09,night,false,kellj901,davig901,tatat901,bonig901,pitches,78,tolf,13,dry,none,night,179,38321,smolj001,guzmj001,mcmig001,,
CHN199308300,PHI,CHN,CHI11,1993/08/30,0,7:06,night,false,monte901,hirsm901,froeb901,wintm901,pitches,85,tocf,15,damp,rain,night,221,33276,plesd001,masor001,,,
CHN199308310,PHI,CHN,CHI11,1993/08/31,0,1:24,day,false,hirsm901,froeb901,wintm901,monte901,pitches,70,torf,17,dry,none,sunny,151,19961,riveb001,morgm001,,,
CHN199309010,PHI,CHN,CHI11,1993/09/01,0,1:23,day,false,froeb901,wintm901,monte901,hirsm901,pitches,73,rtol,9,dry,none,sunny,145,23519,mulht001,harkm001,,,
CHN199309020,NYN,CHN,CHI11,1993/09/02,0,7:05,night,false,wendh901,marsr901,rapue901,vanol901,pitches,72,tocf,8,dry,none,night,147,28678,joneb003,guzmj001,,,
CHN199309030,NYN,CHN,CHI11,1993/09/03,0,2:22,day,false,marsr901,rapue901,vanol901,wendh901,pitches,69,fromcf,16,dry,none,sunny,136,27053,hibbg001,tanaf001,myerr001,,
CHN199309040,NYN,CHN,CHI11,1993/09/04,0,1:21,day,false,rapue901,vanol901,wendh901,marsr901,none,71,tocf,15,dry,none,cloudy,201,38484,bautj001,franj001,myerr001,,
CHN199309050,NYN,CHN,CHI11,1993/09/05,0,1:20,day,false,vanol901,wendh901,marsr901,rapue901,pitches,0,unknown,-1,dry,none,cloudy,134,38691,bautj001,franj001,,,
CHN199309170,FLO,CHN,CHI11,1993/09/17,0,2:24,day,false,rungp901,relic901,demud901,laynj901,pitches,65,fromcf,14,dry,none,sunny,161,26659,armsj001,harkm001,harvb001,,
CHN199309180,FLO,CHN,CHI11,1993/09/18,0,1:23,day,false,relic901,demud901,laynj901,rungp901,pitches,63,fromcf,15,dry,none,overcast,182,38634,brenw001,lewir001,myerr001,,
CHN199309190,FLO,CHN,CHI11,1993/09/19,0,1:22,day,false,demud901,laynj901,rungp901,relic901,pitches,65,fromrf,12,dry,none,cloudy,160,36633,hammc001,tracs001,harvb001,,
CHN199309200,SLN,CHN,CHI11,1993/09/20,0,7:08,night,false,willc901,pullf901,gormb901,darlg901,pitches,66,tocf,5,wet,drizzle,night,185,33153,morgm001,murpr001,myerr001,,
CHN199309210,SLN,CHN,CHI11,1993/09/21,0,7:05,night,false,pullf901,gormb901,darlg901,willc901,pitches,58,fromcf,5,dry,none,night,151,35414,bautj001,tewkb001,,,
CHN199309220,SLN,CHN,CHI11,1993/09/22,0,2:22,day,false,gormb901,darlg901,willc901,pullf901,pitches,71,tocf,14,dry,none,overcast,193,36358,bosks001,arocr001,myerr001,,
CIN199304050,MON,CIN,CIN08,1993/04/05,0,2:09,day,false,tatat901,grege901,davig901,bonig901,pitches,41,fromlf,14,wet,drizzle,overcast,139,55456,rijoj001,martd001,dibbr001,,
CIN199304070,MON,CIN,CIN08,1993/04/07,0,7:38,night,false,grege901,davig901,bonig901,tatat901,pitches,64,fromlf,9,dry,none,night,161,26168,hillk001,smilj001,rojam001,,
CIN199304080,MON,CIN,CIN08,1993/04/08,0,12:37,day,false,davig901,bonig901,tatat901,grege901,pitches,66,ltor,12,dry,none,overcast,217,26280,barnb001,henrd001,rojam001,,
CIN199304160,NYN,CIN,CIN08,1993/04/16,0,7:40,night,false,rungp901,demud901,kellj901,relic901,pitches,42,tolf,9,wet,drizzle,night,167,31341,schop001,rijoj001,franj001,,
