game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gwrbi
LAN199406150,CIN,LAN,LOS03,1994/06/15,0,7:39,night,false,grege901,gormb901,ripps901,tatat901,pitches,65,ltor,4,dry,none,night,154,51736,ropej001,grosk001,branj001,,
LAN199406170,COL,LAN,LOS03,1994/06/17,0,7:07,night,false,barnr901,willc901,mcshj901,monte901,pitches,0,unknown,-1,dry,none,night,202,39609,painl001,herso001,blaiw001,,
LAN199406180,COL,LAN,LOS03,1994/06/18,0,7:07,night,false,willc901,mcshj901,monte901,barnr901,pitches,80,unknown,0,dry,none,night,196,50482,freem001,martr002,,,
LAN199406190,COL,LAN,LOS03,1994/06/19,0,1:07,day,false,mcshj901,monte901,barnr901,willc901,pitches,84,ltor,8,dry,none,sunny,146,51015,astap001,ritzk001,,,
LAN199406270,SFN,LAN,LOS03,1994/06/27,0,7:07,night,false,wendh901,relic901,marsr901,hirsm901,pitches,0,unknown,-1,dry,none,night,174,43281,blacb001,candt001,beckr001,,
LAN199406280,SFN,LAN,LOS03,1994/06/28,0,7:06,night,false,relic901,marsr901,hirsm901,wendh901,pitches,83,tocf,5,dry,none,night,162,43398,herso001,hickb001,,,
LAN199406290,SFN,LAN,LOS03,1994/06/29,0,7:37,night,false,hirsm901,riekr901,wendh901,relic901,pitches,78,ltor,6,dry,none,night,157,46020,martr002,vanlb001,,,
LAN199406300,PHI,LAN,LOS03,1994/06/30,0,7:10,night,false,laynj901,rungp901,herna901,hallt901,pitches,78,ltor,5,dry,none,night,163,31295,seanr001,joned001,,,
LAN199407010,PHI,LAN,LOS03,1994/07/01,0,7:05,night,false,rungp901,herna901,hallt901,laynj901,pitches,78,ltor,4,dry,none,night,175,34978,westd001,grosk001,joned001,,
LAN199407020,PHI,LAN,LOS03,1994/07/02,0,7:05,night,false,herna901,hallt901,laynj901,rungp901,pitches,76,tocf,6,dry,none,night,172,38237,candt001,quanp001,,,
LAN199407030,PHI,LAN,LOS03,1994/07/03,0,1:05,day,false,hallt901,laynj901,rungp901,herna901,pitches,76,tocf,5,dry,none,sunny,165,54167,herso001,valef001,worrt001,,
LAN199407040,MON,LAN,LOS03,1994/07/04,0,6:37,night,false,vanol901,quicj901,hohnb901,davig901,pitches,76,ltor,10,dry,none,night,164,54859,henrb001,martr002,rojam001,,
LAN199407050,MON,LAN,LOS03,1994/07/05,0,1:07,day,false,quicj901,hohnb901,davig901,vanol901,pitches,79,ltor,7,dry,none,sunny,160,32449,valdi001,wettj001,,,
LAN199407060,MON,LAN,LOS03,1994/07/06,0,7:38,night,false,hohnb901,davig901,vanol901,quicj901,pitches,76,rtol,6,dry,none,night,171,37741,scott002,worrt001,rojam001,,
LAN199407070,NYN,LAN,LOS03,1994/07/07,0,10:05,night,false,hirsm901,riekr901,wendh901,relic901,pitches,0,unknown,-1,dry,none,night,140,38194,jacoj001,candt001,,,
LAN199407080,NYN,LAN,LOS03,1994/07/08,0,7:07,night,false,riekr901,wendh901,relic901,hirsm901,pitches,0,unknown,-1,dry,none,night,182,41017,worrt001,masor001,,,
LAN199407090,NYN,LAN,LOS03,1994/07/09,0,7:05,night,false,wendh901,relic901,hirsm901,riekr901,pitches,0,unknown,-1,dry,none,night,184,39589,martr002,remlm001,grosk001,,
LAN199407100,NYN,LAN,LOS03,1994/07/10,0,1:05,day,false,relic901,hirsm901,riekr901,wendh901,pitches,88,rtol,8,dry,none,sunny,158,45436,sabeb001,astap001,,,
LAN199407290,HOU,LAN,LOS03,1994/07/29,0,7:05,night,false,bellw901,rapue901,bonig901,westj901,pitches,0,unknown,-1,dry,none,night,179,42757,valdi001,hudej001,,,
LAN199407300,HOU,LAN,LOS03,1994/07/30,0,7:37,night,false,rapue901,bonig901,westj901,bellw901,pitches,0,unknown,-1,dry,none,night,183,50880,grosk001,kiled001,,,
LAN199407310,HOU,LAN,LOS03,1994/07/31,0,1:07,day,false,bonig901,westj901,bellw901,rapue901,pitches,80,ltor,10,dry,none,sunny,175,43231,martr002,swing001,,,
LAN199408010,SDN,LAN,LOS03,1994/08/01,0,7:07,night,false,wintm901,froeb901,poncl901,riekr901,pitches,75,ltor,6,dry,none,night,183,39244,hamij002,herso001,hofft001,,
LAN199408020,SDN,LAN,LOS03,1994/08/02,0,7:07,night,false,froeb901,poncl901,riekr901,wintm901,pitches,78,ltor,6,dry,none,night,230,32549,worrt001,maust001,,,
LAN199408030,SDN,LAN,LOS03,1994/08/03,0,7:37,night,false,poncl901,riekr901,wintm901,froeb901,pitches,77,ltor,6,dry,none,night,163,43270,ashba002,valdi001,hofft001,,
LAN199408040,SDN,LAN,LOS03,1994/08/04,0,1:05,day,false,riekr901,wintm901,froeb901,poncl901,pitches,84,ltor,8,dry,none,sunny,153,45183,grosk001,benea001,worrt001,,
PIT199404080,COL,PIT,PIT07,1994/04/08,0,7:35,night,false,hohnb901,quicj901,davib902,davig901,pitches,0,unknown,-1,dry,none,night,178,44136,niedd001,wagnp001,,,
PIT199404090,COL,PIT,PIT07,1994/04/09,0,1:36,day,false,quicj901,davib902,davig901,hohnb901,pitches,0,unknown,-1,dry,none,cloudy,162,17458,smitz001,reyna001,,,
PIT199404120,SDN,PIT,PIT07,1994/04/12,0,7:35,night,false,poncl901,froeb901,crawj901,herna901,pitches,70,fromrf,10,dry,none,night,144,8840,dewem001,davim001,whitr002,,
PIT199404130,SDN,PIT,PIT07,1994/04/13,0,7:35,night,false,froeb901,crawj901,herna901,poncl901,pitches,57,tolf,14,wet,none,night,131,8471,neagd001,worrt002,whitr002,,
PIT199404140,SDN,PIT,PIT07,1994/04/14,0,3:06,day,false,crawj901,herna901,poncl901,froeb901,pitches,68,rtol,10,dry,none,sunny,160,13654,wagnp001,benea001,ballj002,,
PIT199404150,LAN,PIT,PIT07,1994/04/15,0,7:35,night,false,grege901,ripps901,kellj901,tatat901,pitches,0,unknown,-1,wet,none,night,150,16510,whitr002,wayng001,,,
PIT199404160,LAN,PIT,PIT07,1994/04/16,0,7:07,night,false,ripps901,kellj901,tatat901,grege901,pitches,50,unknown,20,dry,none,night,178,17180,manzr001,dreid001,,,
PIT199404170,LAN,PIT,PIT07,1994/04/17,0,1:35,day,false,kellj901,tatat901,grege901,ripps901,pitches,57,tocf,0,dry,none,cloudy,177,22590,candt001,cooks001,,,
PIT199404270,CIN,PIT,PIT07,1994/04/27,0,7:36,night,false,darlg901,mcshj901,monte901,willc901,pitches,77,tolf,13,dry,none,night,131,10343,smitz001,smilj001,,,
PIT199404280,CIN,PIT,PIT07,1994/04/28,0,7:36,night,false,mcshj901,monte901,willc901,darlg901,pitches,74,ltor,4,dry,none,night,196,10846,hanse001,tomlr001,,,
PIT199404290,ATL,PIT,PIT07,1994/04/29,0,7:35,night,false,monte901,willc901,darlg901,mcshj901,pitches,78,tolf,10,dry,none,night,164,27615,cooks001,avers001,,,
PIT199404300,ATL,PIT,PIT07,1994/04/30,0,7:04,night,false,willc901,darlg901,mcshj901,monte901,pitches,61,tolf,12,damp,rain,night,146,25967,neagd001,maddg002,whitr002,,
PIT199405010,ATL,PIT,PIT07,1994/05/01,0,1:36,day,false,darlg901,mcshj901,monte901,willc901,pitches,48,tolf,15,wet,none,night,168,30614,wagnp001,glavt001,,,
PIT199405030,HOU,PIT,PIT07,1994/05/03,0,7:36,night,false,froeb901,herna901,poncl901,wintm901,none,49,rtol,14,unknown,none,night,196,9790,drabd001,smitz001,willm002,,
PIT199405040,HOU,PIT,PIT07,1994/05/04,0,7:35,night,false,herna901,poncl901,wintm901,froeb901,pitches,49,fromlf,9,wet,drizzle,night,167,10121,kiled001,tomlr001,,,
PIT199405060,CHN,PIT,PIT07,1994/05/06,0,7:35,night,false,laynj901,rungp901,riekr901,demud901,pitches,54,tolf,4,dry,none,night,166,22426,youna001,neagd001,,,
PIT199405081,CHN,PIT,PIT07,1994/05/08,1,1:06,day,false,rungp901,riekr901,demud901,laynj901,pitches,55,fromlf,17,wet,none,cloudy,183,0,wagnp001,bankw001,,,
PIT199405082,CHN,PIT,PIT07,1994/05/08,2,4:35,day,false,riekr901,demud901,laynj901,rungp901,pitches,55,tolf,17,wet,none,cloudy,143,21772,smitz001,morgm001,,,
PIT199405160,SLN,PIT,PIT07,1994/05/16,0,3:05,day,false,rapue901,westj901,herna901,bonig901,pitches,55,tocf,18,wet,drizzle,overcast,148,15067,neagd001,tewkb001,,,
PIT199405170,SLN,PIT,PIT07,1994/05/17,0,7:36,night,false,westj901,herna901,bonig901,rapue901,pitches,47,tocf,15,wet,none,night,139,11173,urbat001,smitz001,arocr001,,
PIT199405180,SLN,PIT,PIT07,1994/05/18,0,7:36,night,false,herna901,bonig901,rapue901,westj901,none,50,torf,12,unknown,none,night,165,10043,perem002,whitr002,arocr001,,
PIT199405200,MON,PIT,PIT07,1994/05/20,0,7:34,night,false,gormb901,ripps901,tatat901,grege901,pitches,71,tolf,7,dry,none,night,163,30804,hillk001,penaa001,wettj001,,
PIT199405210,MON,PIT,PIT07,1994/05/21,0,7:04,night,false,ripps901,tatat901,grege901,gormb901,pitches,73,tolf,4,dry,none,night,154,28022,liebj001,ruetk001,,,
PIT199405220,MON,PIT,PIT07,1994/05/22,0,1:35,day,false,tatat901,grege901,gormb901,ripps901,pitches,74,tolf,6,dry,none,sunny,172,39037,martp001,neagd001,wettj001,,
PIT199405240,NYN,PIT,PIT07,1994/05/24,0,9:17,night,false,relic901,marsr901,hirsm901,vanol901,pitches,71,tolf,9,soaked,rain,night,149,11781,joneb003,whitr002,franj001,,
PIT199405250,NYN,PIT,PIT07,1994/05/25,0,7:41,night,false,marsr901,hirsm901,vanol901,relic901,pitches,66,tolf,7,damp,rain,night,177,16847,sabeb001,wagnp001,franj001,,
PIT199405260,NYN,PIT,PIT07,1994/05/26,0,3:05,day,false,hirsm901,vanol901,relic901,marsr901,pitches,68,tolf,17,wet,none,overcast,276,14132,penaa001,semif001,,,
PIT199406060,SFN,PIT,PIT07,1994/06/06,0,3:04,day,false,hirsm901,riekr901,bellw901,vanol901,pitches,84,tolf,14,wet,showers,cloudy,140,17249,swifb001,penaa001,beckr001,,
PIT199406070,SFN,PIT,PIT07,1994/06/07,0,7:38,night,false,riekr901,bellw901,vanol901,hirsm901,pitches,82,tolf,9,dry,none,night,197,15744,beckr001,whitr002,,,
PIT199406080,SFN,PIT,PIT07,1994/06/08,0,7:36,night,false,bellw901,vanol901,hirsm901,riekr901,pitches,64,ltor,9,dry,none,night,129,14822,neagd001,torrs001,,,
PIT199406090,FLO,PIT,PIT07,1994/06/09,0,7:36,night,false,hallt901,laynj901,rungp901,demud901,pitches,77,tocf,8,dry,none,night,148,11395,smitz001,hougc001,penaa001,,
PIT199406100,FLO,PIT,PIT07,1994/06/10,0,7:35,night,false,laynj901,rungp901,demud901,hallt901,pitches,74,rtol,9,dry,none,night,154,25120,wagnp001,hammc001,penaa001,,
PIT199406110,FLO,PIT,PIT07,1994/06/11,0,7:05,night,false,rungp901,demud901,hallt901,laynj901,pitches,73,tolf,14,damp,rain,night,173,24763,cooks001,millk003,,,
PIT199406120,FLO,PIT,PIT07,1994/06/12,0,1:37,day,false,demud901,hallt901,laynj901,rungp901,pitches,81,tolf,14,wet,none,cloudy,133,34728,liebj001,weatd001,,,
PIT199406210,PHI,PIT,PIT07,1994/06/21,0,7:36,night,false,davib902,mealj901,davig901,vanol901,pitches,76,tolf,8,soaked,none,night,135,19568,cooks001,bosks001,,,
PIT199406220,PHI,PIT,PIT07,1994/06/22,0,7:37,night,false,mealj901,davig901,vanol901,davib902,pitches,85,tolf,10,dry,none,night,152,26376,manzr001,sloch001,penaa001,,
PIT199406300,CIN,PIT,PIT07,1994/06/30,0,7:36,night,false,crawj901,wintm901,froeb901,barrm901,pitches,76,tolf,4,wet,none,night,175,16330,dyerm001,carrh001,manzr001,,
PIT199407010,CIN,PIT,PIT07,1994/07/01,0,7:36,night,false,wintm901,froeb901,barrm901,crawj901,pitches,78,tolf,4,dry,none,night,157,32956,ropej001,wagnp001,branj001,,
PIT199407020,CIN,PIT,PIT07,1994/07/02,0,7:37,night,false,froeb901,barrm901,crawj901,wintm901,pitches,71,tolf,10,dry,none,night,205,27376,hanse001,cooks001,,,
PIT199407030,CIN,PIT,PIT07,1994/07/03,0,2:28,day,false,barrm901,crawj901,wintm901,froeb901,pitches,76,fromlf,6,damp,showers,overcast,146,27499,smilj001,liebj001,branj001,,
PIT199407140,HOU,PIT,PIT07,1994/07/14,0,7:36,night,false,hallt901,laynj901,rungp901,demud901,pitches,80,fromrf,5,wet,none,night,141,15847,liebj001,kiled001,,,
PIT199407150,HOU,PIT,PIT07,1994/07/15,0,7:35,night,false,laynj901,rungp901,demud901,hallt901,none,76,rtol,7,unknown,none,night,182,19185,manzr001,reyns001,dyerm001,,
PIT199407160,HOU,PIT,PIT07,1994/07/16,0,8:08,night,false,rungp901,demud901,hallt901,laynj901,pitches,74,tocf,12,dry,none,night,160,30595,harnp001,smitz001,,,
PIT199407170,HOU,PIT,PIT07,1994/07/17,0,1:36,day,false,demud901,hallt901,laynj901,rungp901,pitches,84,tolf,6,dry,none,cloudy,158,23290,reyns001,wagnp001,,,
PIT199407180,ATL,PIT,PIT07,1994/07/18,0,8:06,night,false,hirsm901,marsr901,vanol901,relic901,pitches,77,tolf,8,dry,none,night,140,16528,merck001,cooks001,,,
PIT199407190,ATL,PIT,PIT07,1994/07/19,0,7:37,night,false,marsr901,vanol901,relic901,hirsm901,pitches,84,tolf,7,dry,none,night,194,18147,miced001,olsog001,,,
PIT199407200,ATL,PIT,PIT07,1994/07/20,0,7:37,night,false,vanol901,relic901,hirsm901,marsr901,pitches,93,fromrf,7,dry,none,night,178,36087,wagnp001,glavt001,dyerm001,,
PIT199407250,CHN,PIT,PIT07,1994/07/25,0,8:07,night,false,bellw901,rapue901,bonig901,westj901,pitches,81,rtol,8,dry,none,night,171,13346,neagd001,bankw001,miced001,,
PIT199407260,CHN,PIT,PIT07,1994/07/26,0,7:36,night,false,rapue901,bonig901,westj901,bellw901,pitches,76,tolf,8,dry,none,night,162,12839,bautj001,dewem001,,,
PIT199407270,CHN,PIT,PIT07,1994/07/27,0,7:37,night,false,bonig901,westj901,bellw901,rapue901,pitches,60,unknown,-1,damp,drizzle,night,184,11766,whitr002,morgm001,,,
PIT199407280,CHN,PIT,PIT07,1994/07/28,0,7:34,night,false,westj901,bellw901,rapue901,bonig901,pitches,72,tolf,10,dry,none,night,168,13492,fostk001,cooks001,,,
PIT199407290,NYN,PIT,PIT07,1994/07/29,0,7:35,night,false,quicj901,hohnb901,davig901,davib902,pitches,78,rtol,7,damp,showers,night,157,33349,joneb003,liebj001,franj001,,
PIT199407300,NYN,PIT,PIT07,1994/07/30,0,7:05,night,false,hohnb901,davig901,davib902,quicj901,pitches,0,unknown,-1,dry,none,night,157,29516,miced001,masor001,,,
PIT199407310,NYN,PIT,PIT07,1994/07/31,0,1:36,day,false,davig901,davib902,quicj901,hohnb901,pitches,83,tolf,6,dry,none,cloudy,162,24308,gozzm001,dyerm001,franj001,,
PIT199408050,SLN,PIT,PIT07,1994/08/05,0,7:35,night,false,davig901,davib902,herna901,hohnb901,pitches,65,tolf,8,wet,none,night,205,23029,palav001,neagd001,,,
PIT199408060,SLN,PIT,PIT07,1994/08/06,0,8:06,night,false,davib902,herna901,hohnb901,davig901,pitches,74,fromlf,10,dry,none,night,162,22741,rodrr004,miced001,arocr001,,
PIT199408070,SLN,PIT,PIT07,1994/08/07,0,1:37,day,false,herna901,hohnb901,davig901,davib902,pitches,78,rtol,6,dry,none,cloudy,211,21858,wagnp001,everb001,,,
PIT199408080,MON,PIT,PIT07,1994/08/08,0,3:06,day,false,riekr901,wintm901,froeb901,poncl901,pitches,84,tolf,11,dry,none,overcast,157,16722,hereg001,cooks001,wettj001,,
PIT199408090,MON,PIT,PIT07,1994/08/09,0,7:35,night,false,wintm901,froeb901,poncl901,riekr901,pitches,72,torf,9,dry,none,night,142,18183,ruetk001,liebj001,wettj001,,
PIT199408100,MON,PIT,PIT07,1994/08/10,0,7:35,night,false,froeb901,poncl901,riekr901,wintm901,pitches,76,tolf,4,dry,none,night,154,15690,martp001,neagd001,wettj001,,
PIT199408110,MON,PIT,PIT07,1994/08/11,0,7:35,night,false,poncl901,riekr901,wintm901,froeb901,pitches,78,tolf,5,dry,none,night,143,16896,smitz001,henrb001,,,
CHN199404040,NYN,CHN,CHI11,1994/04/04,0,1:22,day,false,quicj901,davib902,davig901,hohnb901,pitches,53,tolf,22,dry,none,sunny,180,38413,goodd001,morgm001,,,
CHN199404050,NYN,CHN,CHI11,1994/04/05,0,1:22,day,false,davib902,davig901,hohnb901,quicj901,pitches,35,fromcf,25,dry,none,cloudy,162,34879,smitp001,guzmj001,,,
CHN199404060,NYN,CHN,CHI11,1994/04/06,0,1:25,day,false,davig901,hohnb901,quicj901,davib902,pitches,35,fromlf,20,dry,none,cloudy,147,15261,joneb003,bankw001,maddm002,,
CHN199404150,ATL,CHN,CHI11,1994/04/15,0,2:25,day,false,demud901,hallt901,laynj901,rungp901,pitches,53,tocf,24,damp,none,cloudy,215,24591,glavt001,youna001,,,
CHN199404160,ATL,CHN,CHI11,1994/04/16,0,2:23,day,false,hallt901,laynj901,rungp901,demud901,pitches,56,torf,32,dry,none,sunny,160,34711,merck001,bankw001,mcmig001,,
CHN199404170,ATL,CHN,CHI11,1994/04/17,0,1:22,day,false,laynj901,rungp901,demud901,hallt901,pitches,62,ltor,17,dry,none,sunny,155,31454,smolj001,morgm001,mcmig001,,
CHN199404190,HOU,CHN,CHI11,1994/04/19,0,7:06,night,false,pullf901,westj901,bellw901,rapue901,pitches,62,ltor,18,dry,none,night,144,27007,swing001,tracs001,willm002,,
CHN199404200,HOU,CHN,CHI11,1994/04/20,0,1:22,day,false,westj901,bellw901,rapue901,pullf901,pitches,53,fromrf,8,dry,none,cloudy,161,18869,edent001,bautj001,willm002,,
CHN199404290,COL,CHN,CHI11,1994/04/29,0,2:24,day,false,kellj901,grege901,gormb901,ripps901,pitches,49,tocf,-1,dry,none,sunny,182,34179,niedd001,tracs001,holmd001,,
CHN199405010,COL,CHN,CHI11,1994/05/01,0,1:20,day,false,grege901,gormb901,ripps901,kellj901,pitches,47,fromrf,10,dry,none,cloudy,155,26558,freem001,youna001,,,
CHN199405020,CIN,CHN,CHI11,1994/05/02,0,7:06,night,false,wendh901,marsr901,relic901,vanol901,pitches,50,fromrf,8,dry,none,night,139,25889,smilj001,bankw001,,,
CHN199405030,CIN,CHN,CHI11,1994/05/03,0,1:21,day,false,marsr901,relic901,vanol901,wendh901,pitches,53,fromrf,16,dry,none,sunny,163,25430,hanse001,morgm001,branj001,,
CHN199405040,CIN,CHN,CHI11,1994/05/04,0,1:23,day,false,relic901,vanol901,wendh901,marsr901,none,58,fromrf,10,dry,none,sunny,152,18509,tracs001,browt001,myerr001,,
CHN199405130,FLO,CHN,CHI11,1994/05/13,0,2:24,day,false,rungp901,demud901,laynj901,kellj901,pitches,63,rtol,12,dry,none,sunny,166,26055,bankw001,hougc001,myerr001,,
CHN199405140,FLO,CHN,CHI11,1994/05/14,0,1:20,day,false,demud901,laynj901,kellj901,rungp901,pitches,64,rtol,23,wet,drizzle,cloudy,168,34254,gardm001,tracs001,hernj002,,
CHN199405150,FLO,CHN,CHI11,1994/05/15,0,1:21,day,false,laynj901,kellj901,rungp901,demud901,pitches,69,ltor,18,dry,none,sunny,167,29559,hammc001,castf001,hernj002,,
CHN199405160,SDN,CHN,CHI11,1994/05/16,0,7:08,night,false,crawj901,poncl901,wintm901,froeb901,pitches,45,fromcf,14,dry,none,night,158,27050,youna001,benea001,myerr001,,
CHN199405170,SDN,CHN,CHI11,1994/05/17,0,1:23,day,false,poncl901,wintm901,froeb901,crawj901,pitches,49,fromcf,25,dry,none,sunny,164,20001,guzmj001,sands002,bullj001,,
CHN199405180,SDN,CHN,CHI11,1994/05/18,0,1:23,day,false,wintm901,froeb901,crawj901,poncl901,pitches,50,rtol,14,dry,none,sunny,180,24272,bankw001,whitw001,myerr001,,
CHN199405200,SFN,CHN,CHI11,1994/05/20,0,2:25,day,false,bellw901,mcshj901,darlg901,willc901,pitches,66,fromrf,9,dry,none,sunny,206,31562,bautj001,burbd001,,,
CHN199405210,SFN,CHN,CHI11,1994/05/21,0,1:22,day,false,mcshj901,darlg901,willc901,bellw901,pitches,0,tolf,-1,dry,none,cloudy,197,39633,bullj001,hickb001,crimc001,,
CHN199405220,SFN,CHN,CHI11,1994/05/22,0,1:10,day,false,darlg901,willc901,bellw901,mcshj901,pitches,79,rtol,8,dry,none,sunny,210,35824,bullj001,beckr001,,,
CHN199405300,PHI,CHN,CHI11,1994/05/30,0,3:08,day,false,westj901,bellw901,pullf901,bonig901,pitches,76,fromrf,12,dry,none,sunny,149,35834,bankw001,munob001,myerr001,,
CHN199405310,PHI,CHN,CHI11,1994/05/31,0,7:06,night,false,bellw901,pullf901,bonig901,westj901,pitches,81,rtol,13,dry,none,night,176,30110,andel001,myerr001,joned001,,
CHN199406010,PHI,CHN,CHI11,1994/06/01,0,1:25,day,false,pullf901,bonig901,westj901,bellw901,pitches,54,fromcf,15,dry,none,sunny,146,27402,bosks001,morgm001,joned001,,
CHN199406020,PHI,CHN,CHI11,1994/06/02,0,7:07,night,false,bonig901,westj901,bellw901,pullf901,pitches,54,fromcf,12,dry,none,night,156,31595,jackd001,youna001,joned001,,
CHN199406030,MON,CHN,CHI11,1994/06/03,0,2:24,day,false,marsr901,hirsm901,vanol901,riekr901,pitches,57,unknown,-1,dry,none,sunny,183,26037,shawj001,crimc001,wettj001,,
CHN199406040,MON,CHN,CHI11,1994/06/04,0,1:24,day,false,hirsm901,vanol901,riekr901,marsr901,pitches,65,fromrf,9,dry,none,sunny,169,37187,martp001,bankw001,,,
CHN199406050,MON,CHN,CHI11,1994/06/05,0,1:20,day,false,vanol901,riekr901,(none),hirsm901,pitches,82,tocf,16,dry,none,sunny,283,34181,hereg001,ottod001,,,
CHN199406100,LAN,CHN,CHI11,1994/06/10,0,12:05,day,false,davib902,davig901,hohnb901,quicj901,pitches,61,unknown,9,dry,none,sunny,169,36348,grosk001,tracs001,,,
CHN199406110,LAN,CHN,CHI11,1994/06/11,0,1:24,day,false,davig901,hohnb901,quicj901,davib902,pitches,82,rtol,15,dry,none,cloudy,156,39019,bankw001,herso001,myerr001,,
CHN199406120,LAN,CHN,CHI11,1994/06/12,0,1:22,day,false,hohnb901,quicj901,davib902,davig901,pitches,81,torf,13,dry,none,sunny,151,38547,candt001,youna001,,,
CHN199406240,SLN,CHN,CHI11,1994/06/24,0,2:23,day,false,kellj901,froeb901,crawj901,poncl901,pitches,61,fromlf,25,damp,none,overcast,169,37727,watsa001,youna001,arocr001,,
CHN199406250,SLN,CHN,CHI11,1994/06/25,0,1:23,day,false,froeb901,crawj901,poncl901,kellj901,pitches,80,torf,10,dry,none,cloudy,126,39665,fostk001,palav001,myerr001,,
CHN199406260,SLN,CHN,CHI11,1994/06/26,0,1:24,day,false,crawj901,poncl901,kellj901,froeb901,pitches,64,fromcf,18,wet,drizzle,cloudy,160,37694,sutcr001,tracs001,arocr001,,
CHN199406270,PIT,CHN,CHI11,1994/06/27,0,7:07,night,false,willc901,mcshj901,monte901,barnr901,pitches,67,fromrf,6,dry,none,night,130,34665,bankw001,ballj002,myerr001,,
CHN199406280,PIT,CHN,CHI11,1994/06/28,0,1:20,day,false,mcshj901,monte901,barnr901,willc901,pitches,83,tocf,25,dry,none,cloudy,160,30783,liebj001,morgm001,penaa001,,
CHN199406290,PIT,CHN,CHI11,1994/06/29,0,1:22,day,false,monte901,barnr901,willc901,mcshj901,pitches,75,torf,14,dry,none,cloudy,173,29267,crimc001,manzr001,,,
CHN199407041,COL,CHN,CHI11,1994/07/04,1,12:06,day,false,westj901,rapue901,pullf901,bellw901,pitches,83,rtol,7,dry,none,sunny,156,0,bautj001,ruffb001,,,
CHN199407042,COL,CHN,CHI11,1994/07/04,2,4:20,day,false,rapue901,pullf901,bellw901,westj901,pitches,85,rtol,14,damp,rain,overcast,272,37167,waltb001,myerr001,harrg002,,
CHN199407050,COL,CHN,CHI11,1994/07/05,0,7:07,night,false,pullf901,bellw901,westj901,rapue901,pitches,83,tolf,12,dry,none,night,187,30142,ritzk001,crimc001,blaiw001,,
CHN199407060,COL,CHN,CHI11,1994/07/06,0,1:24,day,false,bellw901,westj901,rapue901,pullf901,pitches,78,fromrf,10,dry,none,cloudy,195,32637,leskc001,tracs001,ruffb001,,
CHN199407070,HOU,CHN,CHI11,1994/07/07,0,8:05,night,false,tatat901,grege901,gormb901,kellj901,pitches,75,unknown,-1,dry,none,cloudy,201,31877,kiled001,bankw001,,,
CHN199407080,HOU,CHN,CHI11,1994/07/08,0,2:23,day,false,grege901,gormb901,kellj901,tatat901,pitches,82,tocf,16,dry,none,overcast,210,30301,bautj001,hudej001,,,
CHN199407090,HOU,CHN,CHI11,1994/07/09,0,1:24,day,false,gormb901,kellj901,tatat901,grege901,none,69,tocf,12,dry,none,cloudy,163,38370,youna001,willb001,,,
CHN199407100,HOU,CHN,CHI11,1994/07/10,0,7:06,night,false,kellj901,tatat901,grege901,gormb901,pitches,64,fromcf,12,dry,none,night,209,35401,harnp001,fostk001,hudej001,,
