game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,innings,ump2b,ump3b,edittime
CHN193806020,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/06/02,0,,0:00PM,day,false,"""277""","""277""","""Comly""",2013/03/10 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,8405,lannj101,bryac101,,,barrg901,stewb901,,(none),stard901,
CHN193806030,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/06/03,0,,0:00PM,day,false,"""138,277""","""Ron Fisher""","""Ron Fisher""",2000/10/02 9:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,87,22695,lee-b103,fettl101,,,stewb901,stard901,,(none),barrg901,
CHN193806040,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/06/04,0,,0:00PM,day,false,"""277""","""277""","""Comly""",2013/03/10 3:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,8505,frenl101,passc101,,,parkg901,morac102,,(none),mageg901,
CHN193806050,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/06/05,0,,0:00PM,day,false,"""111,266,119""","""Dick Cramer""","""Dick Cramer""",2018/06/12 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,17311,carlt101,mulch101,,,morac102,mageg901,,(none),parkg901,
CHN193806060,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/06/06,0,,0:00PM,day,false,"""277""","""277""","""Comly""",2013/03/10 4:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2906,rootc101,waltb102,logab101,,mageg901,parkg901,,(none),morac102,
CHN193806070,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/06/07,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/02 10:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,16202,lee-b103,meltc101,,,pineb101,goetl901,,(none),rearb901,
CHN193806081,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/06/08,1,,0:00PM,day,false,"""98,277,99,104,111,151""","""Tom Thress/RWood/RWood""","""Tom Thress/RWood/RWood""",2018/06/13 10:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,gumbh101,frenl101,,,goetl901,rearb901,,(none),pineb101,
CHN193806082,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/06/08,2,,0:00PM,day,false,"""277""","""277""","""Comly""",2013/03/10 5:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,43000,hubbc101,bryac101,,,rearb901,pineb101,,(none),goetl901,
CHN193806090,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/06/09,0,,0:00PM,day,false,"""270,276""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2012/12/09 1:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,157,14317,browj110,carlt101,,,pineb101,goetl901,,(none),rearb901,
CHN193806121,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/06/12,1,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/25 6:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,bryac101,mungv101,,,balll901,klemb901,,(none),searz901,
CHN193806122,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/06/12,2,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/25 6:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,22000,fitzf101,frenl101,,,klemb901,searz901,,(none),balll901,
CHN193806280,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1938/06/28,0,,0:00PM,day,false,"""412,100""",,"""Comly/RWood""",2012/12/22 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,9830,warnl101,carlt101,,,rearb901,pineb101,,(none),goetl901,
CHN193806290,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1938/06/29,0,,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/12/22 8:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,2852,weilb101,lee-b103,,,pineb101,goetl901,,(none),rearb901,
CHN193807080,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1938/07/08,0,,3:03PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 3:10PM,park,none,0,unknown,-1,dry,none,sunny,131,12100,waltb102,frenl101,,,barrg901,mageg901,,(none),morac102,
CHN193807090,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1938/07/09,0,,2:03PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 3:40PM,park,none,0,unknown,-1,dry,none,sunny,107,11096,waltb102,bryac101,,,mageg901,morac102,,(none),barrg901,
CHN193807100,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1938/07/10,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/11 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,30793,vandj101,lee-b103,,,morac102,barrg901,,(none),mageg901,
CHN193807110,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1938/07/11,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/11 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,6688,tobij103,frenl101,browm103,,barrg901,mageg901,,(none),morac102,
CHN193807120,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1938/07/12,0,,0:00PM,day,false,"""137,140,111,100""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/07/02 11:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,6567,brane101,carlt101,sewer101,,mageg901,morac102,,(none),barrg901,
CHN193807141,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/07/14,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/19 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,0,bryac101,passc101,,,rearb901,pineb101,,(none),goetl901,
CHN193807142,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/07/14,2,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/20 1:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,9581,lee-b103,mulch101,,,pineb101,goetl901,,(none),rearb901,
CHN193807150,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/07/15,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/20 1:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,5581,frenl101,lamaw101,,,goetl901,rearb901,,(none),pineb101,
CHN193807160,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/07/16,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/24 3:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,6766,russj103,hutci101,,,balll901,klemb901,,(none),searz901,
CHN193807171,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/07/17,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/24 3:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,0,deand102,turnj102,,,klemb901,searz901,,(none),balll901,
CHN193807172,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/07/17,2,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/28 11:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,35623,lee-b103,macfd101,,,searz901,balll901,,(none),klemb901,
CHN193807180,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/07/18,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/28 11:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,5588,bryac101,reisb102,,,balll901,klemb901,,(none),searz901,
CHN193807190,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/07/19,0,,0:00PM,day,false,"""111,104,99,98,96,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2018/07/04 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,7642,tamuv101,frenl101,,,parkg901,morac102,,(none),mageg901,
CHN193807211,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/07/21,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/30 11:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,bryac101,fitzf101,,,morac102,mageg901,,(none),parkg901,
CHN193807212,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/07/21,2,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/30 11:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,25830,hamll101,rootc101,,,mageg901,parkg901,,(none),morac102,
CHN193807231,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/07/23,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/30 12:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,lee-b103,gumbh101,,,stewb901,barrg901,,(none),stard901,
CHN193807232,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/07/23,2,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/30 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,43223,deand102,schuh103,,,barrg901,stard901,,(none),stewb901,
CHN193807240,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/07/24,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/30 4:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,237,35078,lee-b103,hubbc101,,,stard901,stewb901,,(none),barrg901,
CHN193808150,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1938/08/15,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/21 9:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,7255,warnl101,bryac101,,,barrg901,stard901,,(none),stewb901,
CHN193808161,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1938/08/16,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/22 10:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,0,carlt101,macom101,,,stard901,stewb901,,(none),barrg901,
CHN193808162,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1938/08/16,2,,5:46PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/22 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,13843,davic103,frenl101,,,stewb901,barrg901,,(none),stard901,
CHN193808170,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1938/08/17,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/24 12:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,12055,waltb102,pagev101,schog101,,barrg901,stard901,,(none),stewb901,
CHN193808180,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1938/08/18,0,,3:01PM,day,false,"""510""","""DWV""","""DWV""",2015/05/12 2:40PM,park,none,0,unknown,-1,dry,none,sunny,109,9230,derrp101,rootc101,,,stard901,stewb901,,(none),barrg901,
CHN193808200,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1938/08/20,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/24 1:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,20787,lucar102,deand102,swifb101,,searz901,balll901,,(none),klemb901,
CHN193808211,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1938/08/21,1,,0:00PM,day,false,"""209""","""209""","""Comly""",2013/03/13 12:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,lee-b103,blanc101,russj103,,balll901,klemb901,,(none),searz901,
CHN193808212,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1938/08/21,2,,0:00PM,day,false,"""209,137""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2013/03/13 10:40PM,park,none,0,unknown,-1,dry,none,sunny,111,40402,carlt101,bauer101,,,klemb901,searz901,,(none),balll901,
CHN193808220,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1938/08/22,0,,0:00PM,day,false,"""138,137""","""Ron Fisher,Wayne Townsend""","""Ron Fisher,Wayne Townsend""",2000/11/26 3:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,13738,tobij103,bryac101,,,searz901,balll901,,(none),klemb901,
CHN193808230,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/08/23,0,,0:00PM,day,false,"""270,100""",,"""Comly/RWood""",2013/01/16 7:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,14538,gumbh101,frenl101,,,stard901,stewb901,,(none),barrg901,
CHN193808240,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1938/08/24,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/26 7:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,11279,pagev101,lohrb101,,,stewb901,barrg901,,(none),stard901,
CHN193808251,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/08/25,1,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/16 7:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,lee-b103,mungv101,,,barrg901,stard901,,(none),stewb901,
CHN193808252,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/08/25,2,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/26 11:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,14252,carlt101,lamaw101,,,stard901,barrg901,,(none),stewb901,
CHN193808260,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/08/26,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/28 11:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,24015,bryac101,poseb102,,,stewb901,barrg901,,(none),stard901,
CHN193808270,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1938/08/27,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/29 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,10025,hamll101,rootc101,,,barrg901,stard901,,(none),stewb901,
CHN193808281,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/08/28,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/29 11:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,bryac101,sivep101,,,morac102,mageg901,,(none),(none),
CHN193808282,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1938/08/28,2,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/29 3:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,26348,pagev101,johns101,,,mageg901,morac102,,(none),(none),
CHN193808300,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/08/30,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/11/29 3:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,10051,turnj102,carlt101,,,morac102,mageg901,,(none),parkg901,
CHN193808310,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/08/31,0,,0:00PM,day,false,"""71,111,163,274,100""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/08/07 10:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,10416,shofm101,lee-b103,errid101,,mageg901,parkg901,,(none),morac102,
CHN193809010,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1938/09/01,0,,0:00PM,day,false,"""71,111,163,274,100""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/08/08 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,7407,bryac101,lannj101,,,morac102,parkg901,,(none),mageg901,
