game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
BSN192310040,"""version 7RS(19) of 07/07/92""",PHI,BSN,1923/10/04,BOS08,0,0:00PM,day,false,"""71,162,266,274""","""Jim Herdman""","""Jim Herdman""",2022/03/14 4:53PM,hartb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,0,glazw101,genej101,,,
BSN192310062,"""version 7RS(19) of 07/07/92""",PHI,BSN,1923/10/06,BOS08,2,0:00PM,day,false,"""71,274,266""","""Rob Wood""","""Rob Wood""",2022/03/13 7:30PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,45,0,batcj101,weinl101,,,
PHI192304260,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/04/26,PHI09,0,0:00PM,day,false,"""351""","""David W. Smith""","""David W. Smith""",2018/01/01 9:00AM,klemb901,derrd901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,0,ruetd101,ringj101,schrp102,,
PHI192304270,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/04/27,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/01/12 1:07PM,klemb901,derrd901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,5000,grimb101,wintj101,,,
PHI192304280,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/04/28,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/01/12 5:09PM,klemb901,derrd901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,7000,ringj101,vancd101,,,
PHI192305020,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/05/02,PHI09,0,0:00PM,day,false,"""71,163,274,266""","""Dick Cramer""","""Dick Cramer""",2021/10/31 11:00AM,derrd901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,oescj101,wintj101,,,
PHI192305030,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/05/03,PHI09,0,0:00PM,day,false,"""266,71,163,274""","""Cliff Blau""","""Cliff Blau""",2021/10/31 7:33PM,derrd901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,ringj101,bentl101,,,
PHI192305040,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/05/04,PHI09,0,0:00PM,day,false,"""73,266,96""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1997/05/16 6:51PM,derrd901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,195,3000,scotj101,hubbb101,,,
PHI192305050,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/05/05,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/05/17 5:34PM,mccob104,derrd901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,10000,mcquh101,headr101,,,
PHI192305070,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/05/07,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/05/20 5:30PM,mccob104,derrd901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,1200,bentj101,meadl101,,,
PHI192305080,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/05/08,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/01/12 4:01PM,hartb901,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,2000,hainj101,hubbb101,,,
PHI192305090,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/05/09,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/01/12 5:46PM,klemb901,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,1000,sherb101,mitcc102,,,
PHI192305100,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/05/10,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/01/17 3:42PM,hartb901,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,1000,doakb101,headr101,stuaj101,,
PHI192305110,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/05/11,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/01/17 4:55PM,klemb901,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,1000,behap101,sherb101,meadl101,,
PHI192305140,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/05/14,PHI09,0,0:00PM,day,false,"""240,266,279""","""Rob Wood""","""Rob Wood""",2021/11/08 1:03AM,finnw901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,2500,rixee101,headr101,,,
PHI192305170,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/05/17,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/08/09 11:18PM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,0,alexg102,meadl101,kauft101,,
PHI192305180,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/05/18,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/08/21 10:06PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,137,0,keenv101,weinl101,,,
PHI192305190,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/05/19,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/08/21 11:54PM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,139,0,ringj101,fussf101,,,
PHI192305210,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/05/21,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/02/06 4:24PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,1200,morrj105,behap101,,,
PHI192305220,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/05/22,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/02/06 5:45PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,coopw101,meadl101,,,
PHI192305230,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/05/23,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/02/07 3:34PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,1500,kunze101,headr101,,,
PHI192305310,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/05/31,PHI09,0,0:00PM,day,false,"""73,96,104,266""","""Dick Cramer""","""Dick Cramer""",2021/11/14 11:00AM,quige901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2500,bentj101,mitcc102,,,
PHI192306010,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/06/01,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/08/18 9:45PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,167,1500,jonnc101,headr101,,,
PHI192306020,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/06/02,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/08/19 10:26AM,pfirc901,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,138,6000,ryanr101,hubbb101,,,
PHI192306270,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/06/27,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/03 7:09PM,morac102,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,1500,ruetd101,weinl101,,,
PHI192306280,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/06/28,PHI09,0,0:00PM,day,false,"""73,589""","""Wayne Townsend/RWood""","""Wayne Townsend/RWood""",1997/10/04 5:14PM,morac102,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,1000,hubbb101,dickl101,wintj101,,
PHI192306290,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/06/29,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/17 6:19PM,morac102,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,0,grimb101,glazw101,,,
PHI192306301,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/06/30,PHI09,1,0:00AM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/19 8:16AM,hartb901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,vancd101,wintj101,,,
PHI192306302,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/06/30,PHI09,2,0:00PM,day,false,"""73,270""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1997/10/21 11:27AM,hartb901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,5000,ringj101,decaa101,,,
PHI192307020,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/07/02,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/30 11:37PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,1200,mitcc102,scotj101,,,
PHI192307030,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/07/03,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/11/05 3:58PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,1500,watsm103,behap101,,,
PHI192307042,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/07/04,PHI09,2,0:00PM,day,false,"""73,96,104,266""","""David W. Smith""","""David W. Smith""",2022/04/05 7:56PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,22000,nehfa101,ringj101,,,
PHI192307050,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/07/05,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/08/25 12:42PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,1000,nortl101,weinl101,barfc101,,
PHI192307060,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/07/06,PHI09,0,0:00PM,day,false,"""73,154""","""Wayne Townsend""","""Wayne Townsend""",1997/11/06 6:30PM,hartb901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,1000,mitcc102,coopw101,,,
PHI192307070,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/07/07,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/09/01 11:49AM,morac102,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,6000,meadl101,glazw101,,,
PHI192307090,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/07/09,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/09/02 3:04PM,hartb901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,89,0,behap101,morrj105,,,
PHI192307100,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/07/10,PHI09,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/03/02 12:15PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,115,2043,donop102,ringj101,,,
PHI192307111,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/07/11,PHI09,1,0:00,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/03/02 3:42PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,125,0,rixee101,glazw101,,,
PHI192307112,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/07/11,PHI09,2,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/03/02 7:49PM,pfirc901,(none),(none),(none),park,none,0,unknown,-1,unknown,none,sunny,113,4454,coucj101,mitcc102,,,
PHI192307120,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/07/12,PHI09,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/03/03 1:35PM,finnw901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,117,1132,luqud101,weinl101,,,
PHI192307130,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/07/13,PHI09,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/03/03 4:11PM,pfirc901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,115,2574,bentr102,headr101,,,
PHI192307140,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/07/14,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/09/11 7:45PM,mccob104,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,138,5000,mitcc102,nortl101,,,
PHI192307160,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/07/16,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/09/13 7:40PM,odayh101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,1000,hainj101,glazw101,,,
PHI192307170,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/07/17,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/09/14 5:14PM,mccob104,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,1000,tonef101,ringj101,,,
PHI192307180,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/07/18,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/02/20 5:35PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,128,0,weinl101,keenv101,,,
PHI192307190,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/07/19,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/02/27 2:29PM,wilsf901,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,0,alexg102,behap101,,,
PHI192307200,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/07/20,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/03/21 10:50PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,1500,mitcc102,kauft101,,,
PHI192307211,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/07/21,PHI09,1,0:00PM,day,false,"""111,266,612""","""Rob Wood/WTownsend""","""Rob Wood/WTownsend""",2021/12/18 11:43AM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,0,ringj101,osbot101,,,
PHI192307212,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/07/21,PHI09,2,0:00PM,day,false,"""109,111,266,612""","""Wayne Townsend/Smith/WTownsend""","""Wayne Townsend/Smith/WTownsend""",2000/03/25 2:57PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,164,15000,aldrv101,headr101,keenv101,,
PHI192307230,"""version 7RS(19) of 07/07/92""",NY1,PHI,1923/07/23,PHI09,0,0:00PM,day,false,"""73,96,266""","""Wayne Townsend""","""Wayne Townsend""",1998/03/08 9:52AM,morac102,hartb901,(none),westf901,park,none,0,unknown,-1,unknown,unknown,unknown,125,2000,ryanr101,weinl101,,,
PHI192308140,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/08/14,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/12/28 9:02PM,quige901,finnw901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,coucj101,stona101,weinl101,,
PHI192308150,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/08/15,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/12/29 12:22AM,quige901,finnw901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,92,0,coopw101,behap101,,,
PHI192308160,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/08/16,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/12/29 6:36PM,quige901,pfirc901,(none),finnw901,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,betth101,morrj105,,,
PHI192308170,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/08/17,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/12/31 5:22PM,finnw901,quige901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,hamie101,ringj101,,,
PHI192308180,"""version 7RS(19) of 07/07/92""",PIT,PHI,1923/08/18,PHI09,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/12/31 6:55PM,quige901,finnw901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,175,10000,adamb104,ringj101,,,
PHI192308201,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/08/20,PHI09,1,0:00PM,day,false,"""279""","""David W. Smith""","""David W. Smith""",2017/12/31 9:55PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,0,luqud101,coucj101,,,
PHI192308202,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/08/20,PHI09,2,0:00PM,day,false,"""240,266""","""Rob Wood""","""Rob Wood""",2022/01/22 7:03PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,6500,bentr102,betth101,,,
PHI192308210,"""version 7RS(19) of 07/07/92""",CIN,PHI,1923/08/21,PHI09,0,0:00PM,day,false,"""279""","""David W. Smith""","""David W. Smith""",2017/12/31 10:33PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,0,donop102,behap101,,,
PHI192308230,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/08/23,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/11 12:21PM,hartb901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,alexg102,glazw101,,,
PHI192308240,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/08/24,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/11 7:29PM,morac102,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,0,headr101,kauft101,,,
PHI192308250,"""version 7RS(19) of 07/07/92""",CHN,PHI,1923/08/25,PHI09,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/11 8:31PM,hartb901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,0,keenv101,ringj101,,,
PHI192308270,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/08/27,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/02/09 4:17PM,odayh101,mccob104,(none),finnw901,park,none,0,unknown,-1,unknown,unknown,unknown,150,1500,ringj101,barfc101,,,
PHI192308280,"""version 7RS(19) of 07/07/92""",SLN,PHI,1923/08/28,PHI09,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/02/10 5:28PM,finnw901,odayh101,(none),mccob104,park,none,0,unknown,-1,wet,drizzle,overcast,141,700,stuaj101,coucj101,nortl101,,
PHI192308300,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/08/30,PHI09,0,0:00PM,day,false,"""266,269,163""","""Cliff Blau""","""Cliff Blau""",2022/01/29 1:03PM,morac102,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,marqr102,ringj101,,,
PHI192308310,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/08/31,PHI09,0,0:00PM,day,false,"""71,163,266""","""Cliff Blau""","""Cliff Blau""",2022/01/30 8:51AM,hartb901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,82,0,coonj101,weinl101,,,
PHI192309010,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/09/01,PHI09,0,0:00PM,day,false,"""266,269,163""","""Cliff Blau""","""Cliff Blau""",2022/01/30 7:55PM,morac102,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,barnj102,glazw101,,,
PHI192309100,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/09/10,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/03 8:51AM,hartb901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,2000,decaa101,behap101,,,
PHI192309110,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/09/11,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/03 2:45PM,finnw901,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,2000,mitcc102,ruetd101,,,
PHI192309120,"""version 7RS(19) of 07/07/92""",BRO,PHI,1923/09/12,PHI09,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/04 12:24PM,hartb901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,2500,grimb101,ringj101,,,
PHI192309270,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/09/27,PHI09,0,0:00PM,day,false,"""71,163,266,274""","""Jim Herdman""","""Jim Herdman""",2022/03/09 10:54AM,powej901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,0,coonj101,ringj101,,,
PHI192309280,"""version 7RS(19) of 07/07/92""",BSN,PHI,1923/09/28,PHI09,0,0:00PM,day,false,"""71,163,274,266""","""Rob Wood""","""Rob Wood""",2022/03/05 2:03PM,mccob104,powej901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,2000,marqr102,mitcc102,oescj101,,
SLA192304180,"""version 7RS(19) of 07/07/92""",DET,SLA,1923/04/18,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/12 5:00PM,dinnb101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,20000,franr101,danfd101,,,
SLA192304190,"""version 7RS(19) of 07/07/92""",DET,SLA,1923/04/19,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/14 12:16AM,ormsr901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,7000,hollk101,prueh101,,,
SLA192304200,"""version 7RS(19) of 07/07/92""",DET,SLA,1923/04/20,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/17 1:09PM,dinnb101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,5000,vange101,pillh101,,,
SLA192304210,"""version 7RS(19) of 07/07/92""",DET,SLA,1923/04/21,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/18 2:49PM,ormsr901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,159,13000,daush101,wrigr104,moorr102,,
SLA192304230,"""version 7RS(19) of 07/07/92""",CHA,SLA,1923/04/23,STL07,0,0:00PM,day,false,"""128,109""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",2000/10/19 5:07PM,ormsr901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,204,5000,,,,,
SLA192304240,"""version 7RS(19) of 07/07/92""",CHA,SLA,1923/04/24,STL07,0,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2000/10/19 11:17PM,dinnb101,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,3000,vange101,leved101,,,
SLA192305090,"""version 7RS(19) of 07/07/92""",PHA,SLA,1923/05/09,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/01/14 5:34PM,rowlp801,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,2000,shocu101,kinnw101,,,
SLA192305100,"""version 7RS(19) of 07/07/92""",PHA,SLA,1923/05/10,STL07,0,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/06/01 4:10PM,morig101,rowlp801,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,hastb101,danfd101,romme101,,
