game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf,gametype,umplf,umprf
BAL200709090,BOS,BAL,BAL12,2007/09/09,0,1:40PM,day,true,diazl901,bellw901,dimum901,welkb901,park,pitches,hennj701,90,torf,7,unknown,unknown,sunny,200,39234,beckj002,bradc001,papej001,,,,
BAL200709110,ANA,BAL,BAL12,2007/09/11,0,7:07PM,night,true,iassd901,scotd901,kulpr901,emmep901,park,pitches,hennj701,80,rtol,3,unknown,unknown,unknown,206,15371,saunj001,santv001,,,,,
BAL200709120,ANA,BAL,BAL12,2007/09/12,0,7:08PM,night,true,scotd901,kulpr901,emmep901,iassd901,park,pitches,jacom701,81,tolf,12,unknown,unknown,sunny,215,15136,escok001,cabrd001,,,,,
BAL200709130,ANA,BAL,BAL12,2007/09/13,0,7:06PM,night,true,kulpr901,emmep901,iassd901,scotd901,park,pitches,hennj701,82,tocf,3,unknown,unknown,cloudy,136,16359,leicj001,lackj001,walkj001,,,,
BAL200709240,KCA,BAL,BAL12,2007/09/24,0,7:07PM,night,true,barkl901,dowda901,reynj901,cedeg901,park,pitches,hennj701,83,ltor,3,unknown,unknown,sunny,155,15769,walkj001,mechg001,bradc001,,,,
BAL200709250,TOR,BAL,BAL12,2007/09/25,0,7:08PM,night,true,dowda901,reynj901,cedeg901,barkl901,park,pitches,hennj701,86,tocf,9,unknown,unknown,sunny,194,15867,burna001,burrb001,,,,,
BAL200709260,TOR,BAL,BAL12,2007/09/26,0,7:08PM,night,true,reynj901,cedeg901,barkl901,dowda901,park,pitches,jacom701,85,tolf,8,unknown,unknown,cloudy,174,15424,hallr001,zambv001,accaj001,,,,
BAL200709270,TOR,BAL,BAL12,2007/09/27,0,7:08PM,night,true,cedeg901,barkl901,dowda901,reynj901,park,pitches,hennj701,86,tocf,4,unknown,unknown,cloudy,161,15817,hoeyj001,tallb001,walkj001,,,,
BAL200709280,NYA,BAL,BAL12,2007/09/28,0,7:08PM,night,true,vanol901,demud901,randt901,gibsg901,park,pitches,hennj701,79,ltor,19,unknown,unknown,unknown,229,38113,bradc001,ramie003,,,,,
BAL200709290,NYA,BAL,BAL12,2007/09/29,0,7:06PM,night,true,demud901,randt901,gibsg901,vanol901,park,pitches,hennj701,78,ltor,1,unknown,unknown,sunny,190,47616,petta001,cabrd001,veraj001,,,,
BAL200709300,NYA,BAL,BAL12,2007/09/30,0,1:36PM,day,true,randt901,gibsg901,vanol901,demud901,park,pitches,jacom701,84,tocf,5,unknown,unknown,sunny,206,43589,wrigc001,burrb001,,,,,
PHI200704020,ATL,PHI,PHI13,2007/04/02,0,1:08PM,day,false,monte901,laynj901,millb901,hudsm901,park,pitches,kennb701,59,tolf,3,unknown,unknown,sunny,177,44742,wickb001,madsr001,paroc001,,,,
PHI200704040,ATL,PHI,PHI13,2007/04/04,0,7:06PM,night,false,laynj901,millb901,hudsm901,monte901,park,pitches,kennb701,45,fromcf,8,wet,drizzle,unknown,196,41516,mcbrm001,madsr001,wickb001,,,,
PHI200704050,ATL,PHI,PHI13,2007/04/05,0,3:06PM,day,false,millb901,hudsm901,monte901,laynj901,park,pitches,kennb701,43,ltor,24,unknown,unknown,cloudy,190,30062,jamec002,eatoa001,sorir001,,,,
PHI200704130,HOU,PHI,PHI13,2007/04/13,0,7:07PM,night,false,gibsg901,relic901,fairc901,vanol901,park,pitches,dunnj701,49,ltor,20,unknown,unknown,unknown,216,44336,oswar001,myerb001,wheed001,,,,
PHI200704140,HOU,PHI,PHI13,2007/04/14,0,3:56PM,day,false,relic901,fairc901,vanol901,gibsg901,park,pitches,kennb701,55,torf,8,unknown,unknown,cloudy,179,35387,hamec001,willw001,gordt001,,,,
PHI200704170,NYN,PHI,PHI13,2007/04/17,0,7:11PM,night,false,nelsj901,wolfj901,tscht901,joycj901,park,pitches,kennb701,46,ltor,25,unknown,unknown,unknown,209,27058,glavt001,garcf002,,,,,
PHI200704230,HOU,PHI,PHI13,2007/04/23,0,7:08PM,night,false,crawj901,onorb901,cuzzp901,johna901,park,pitches,kennb701,76,tocf,17,unknown,unknown,cloudy,180,32517,eatoa001,sampc001,,,,,
PHI200704240,WAS,PHI,PHI13,2007/04/24,0,7:06PM,night,false,onorb901,cuzzp901,johna901,crawj901,park,pitches,macom701,72,ltor,13,unknown,unknown,cloudy,166,24745,alfoa001,bowim001,gordt001,,,,
PHI200704250,WAS,PHI,PHI13,2007/04/25,0,7:05PM,night,false,cuzzp901,johna901,crawj901,onorb901,park,pitches,macom701,57,fromcf,14,unknown,unknown,overcast,178,23526,liebj001,pattj004,,,,,
PHI200704260,WAS,PHI,PHI13,2007/04/26,0,3:05PM,day,false,johna901,crawj901,onorb901,cuzzp901,park,pitches,dunnj701,58,rtol,7,unknown,unknown,unknown,144,26572,hills003,hamec001,cordc001,,,,
PHI200704270,FLO,PHI,PHI13,2007/04/27,0,7:06PM,night,false,holbs901,wendh902,marsr901,davib902,park,pitches,kennb701,61,ltor,7,unknown,unknown,overcast,217,32331,gordt001,messr001,,,,,
PHI200704280,FLO,PHI,PHI13,2007/04/28,0,7:06PM,night,false,wendh902,marsr901,davib902,holbs901,park,pitches,macom701,61,torf,14,wet,drizzle,unknown,184,36914,willd003,eatoa001,,,,,
PHI200704290,FLO,PHI,PHI13,2007/04/29,0,1:42PM,day,false,marsr901,davib902,holbs901,wendh902,park,pitches,dunnj701,67,ltor,16,unknown,unknown,cloudy,160,45107,moyej001,oberw001,,,,,
PHI200705110,CHN,PHI,PHI13,2007/05/11,0,7:06PM,night,false,poncl901,mealj901,drecb901,drakr901,park,pitches,kennb701,82,ltor,9,unknown,unknown,cloudy,152,42473,hamec001,hillr001,,,,,
PHI200705120,CHN,PHI,PHI13,2007/05/12,0,3:45PM,day,false,mealj901,drecb901,drakr901,poncl901,park,pitches,kennb701,76,rtol,3,unknown,unknown,cloudy,190,45026,alfoa001,howrb001,,,,,
PHI200705130,CHN,PHI,PHI13,2007/05/13,0,1:36PM,day,false,drecb901,drakr901,poncl901,mealj901,park,pitches,kennb701,66,fromcf,17,unknown,unknown,sunny,147,45129,lillt001,liebj001,dempr002,,,,
PHI200705140,MIL,PHI,PHI13,2007/05/14,0,7:07PM,night,false,gibsg901,vanol901,randt901,hallt901,park,pitches,macom701,67,torf,8,unknown,unknown,cloudy,175,29183,condc001,turnd001,myerb001,,,,
PHI200705150,MIL,PHI,PHI13,2007/05/15,0,7:07PM,night,false,vanol901,randt901,hallt901,gibsg901,park,pitches,kennb701,80,ltor,15,unknown,unknown,cloudy,162,41258,myerb001,turnd001,,,,,
PHI200705160,MIL,PHI,PHI13,2007/05/16,0,8:37PM,night,false,randt901,hallt901,gibsg901,vanol901,park,pitches,macom701,63,tocf,8,unknown,unknown,unknown,137,42713,hamec001,suppj001,,,,,
PHI200705170,MIL,PHI,PHI13,2007/05/17,0,3:07PM,day,false,hallt901,gibsg901,vanol901,randt901,park,pitches,dunnj701,68,rtol,6,unknown,unknown,unknown,184,31553,sheeb001,garcf002,cordf002,,,,
PHI200705180,TOR,PHI,PHI13,2007/05/18,0,7:05PM,night,false,crawj901,onorb901,cuzzp901,hoyej901,park,pitches,kennb701,60,fromcf,9,unknown,unknown,cloudy,161,34723,liebj001,mcgod001,myerb001,,,,
PHI200705190,TOR,PHI,PHI13,2007/05/19,0,7:06PM,night,false,onorb901,cuzzp901,hoyej901,crawj901,park,pitches,macom701,62,fromcf,4,wet,drizzle,unknown,177,32004,marcs001,moyej001,,,,,
PHI200705200,TOR,PHI,PHI13,2007/05/20,0,1:38PM,day,false,cuzzp901,hoyej901,crawj901,onorb901,park,pitches,kennb701,71,ltor,9,unknown,unknown,cloudy,172,39030,eatoa001,litsj001,myerb001,,,,
PHI200705280,ARI,PHI,PHI13,2007/05/28,0,7:05PM,night,false,wegnm901,rungb901,hoyej901,darlg901,park,pitches,macom701,81,torf,12,unknown,unknown,sunny,171,41985,david002,garcf002,lyonb003,,,,
PHI200705290,ARI,PHI,PHI13,2007/05/29,0,7:05PM,night,false,rungb901,hoyej901,darlg901,wegnm901,park,pitches,kennb701,80,ltor,3,unknown,unknown,sunny,218,27643,owinm001,liebj001,,,,,
PHI200705300,ARI,PHI,PHI13,2007/05/30,0,7:07PM,night,false,hoyej901,darlg901,wegnm901,rungb901,park,pitches,kennb701,83,tocf,8,unknown,unknown,sunny,143,33281,johnr005,moyej001,valvj001,,,,
PHI200706010,SFN,PHI,PHI13,2007/06/01,0,7:06PM,night,false,schrp901,mcclt901,culbf901,fostm901,park,pitches,macom701,87,rtol,10,unknown,unknown,overcast,167,38164,morrm001,eatoa001,,,,,
PHI200706020,SFN,PHI,PHI13,2007/06/02,0,7:05PM,night,false,mcclt901,culbf901,fostm901,schrp901,park,pitches,kennb701,83,unknown,14,unknown,unknown,cloudy,135,45153,hamec001,lowrn001,,,,,
PHI200706030,SFN,PHI,PHI13,2007/06/03,0,1:38PM,day,false,culbf901,fostm901,schrp901,mcclt901,park,pitches,dunnj701,74,rtol,10,unknown,unknown,overcast,185,39293,alfoa001,corrk001,,,,,
PHI200706040,SFN,PHI,PHI13,2007/06/04,0,1:06PM,day,false,fostm901,schrp901,mcclt901,culbf901,park,pitches,dunnj701,70,ltor,7,wet,drizzle,unknown,181,33967,zitob001,liebj001,,,,,
PHI200706110,CHA,PHI,PHI13,2007/06/11,0,7:08PM,night,false,everm901,nauep901,johna901,gormb901,park,pitches,macom701,74,ltor,5,unknown,unknown,unknown,151,31989,eatoa001,vazqj001,alfoa001,,,,
PHI200706120,CHA,PHI,PHI13,2007/06/12,0,7:06PM,night,false,nauep901,johna901,gormb901,everm901,park,pitches,kennb701,70,rtol,9,wet,drizzle,unknown,152,34529,hamec001,contj002,,,,,
PHI200706130,CHA,PHI,PHI13,2007/06/13,0,1:06PM,day,false,johna901,gormb901,everm901,nauep901,park,pitches,dunnj701,70,tolf,12,unknown,unknown,unknown,179,42677,madsr001,thorm001,,,,,
PHI200706150,DET,PHI,PHI13,2007/06/15,0,7:05PM,night,false,drakr901,bellw901,welkb901,diazl901,park,pitches,kennb701,70,tocf,5,unknown,unknown,overcast,204,42719,bondj001,liebj001,,,,,
PHI200706160,DET,PHI,PHI13,2007/06/16,0,7:06PM,night,false,bellw901,welkb901,diazl901,drakr901,park,pitches,macom701,79,ltor,12,unknown,unknown,cloudy,176,45102,moyej001,milla002,,,,,
PHI200706170,DET,PHI,PHI13,2007/06/17,0,1:38PM,day,false,welkb901,diazl901,drakr901,bellw901,park,pitches,dunnj701,85,ltor,14,unknown,unknown,sunny,213,45537,verlj001,gearg001,jonet003,,,,
PHI200706260,CIN,PHI,PHI13,2007/06/26,0,7:07PM,night,false,reilm901,kellj901,barrs901,fleta901,park,pitches,kennb701,91,ltor,10,unknown,unknown,cloudy,170,35314,kendk001,bailh001,,,,,
PHI200706270,CIN,PHI,PHI13,2007/06/27,0,7:05PM,night,false,kellj901,barrs901,fleta901,reilm901,park,pitches,kennb701,92,ltor,15,unknown,unknown,cloudy,201,31803,mcbem001,sancb001,weatd001,,,,
PHI200706280,CIN,PHI,PHI13,2007/06/28,0,7:08PM,night,false,barrs901,fleta901,reilm901,kellj901,park,pitches,dunnj701,86,ltor,12,unknown,unknown,cloudy,202,44323,condc001,santv001,,,,,
PHI200706291,NYN,PHI,PHI13,2007/06/29,1,1:37PM,day,false,dowda901,fairc901,scotd901,iassd901,park,pitches,kennb701,73,tocf,3,wet,drizzle,unknown,193,35849,herno001,durbj001,wagnb001,,,,
PHI200706292,NYN,PHI,PHI13,2007/06/29,2,7:05PM,night,false,kulpr901,scotd901,iassd901,fairc901,park,pitches,macom701,73,tocf,7,unknown,unknown,overcast,170,45165,mainj001,hamec001,,,,,
PHI200706300,NYN,PHI,PHI13,2007/06/30,0,3:55PM,day,false,scotd901,iassd901,dowda901,kulpr901,park,pitches,macom701,80,ltor,5,unknown,unknown,unknown,186,45003,sosaj002,happj001,felip002,,,,
PHI200707010,NYN,PHI,PHI13,2007/07/01,0,1:35PM,day,false,iassd901,dowda901,kulpr901,scotd901,park,pitches,kennb701,73,fromcf,16,unknown,unknown,sunny,168,45289,kendk001,pelfm001,alfoa001,,,,
PHI200707130,SLN,PHI,PHI13,2007/07/13,0,7:05PM,night,false,tscht901,joycj901,wolfj901,drakr901,park,pitches,kennb701,79,ltor,9,unknown,unknown,overcast,203,43838,kendk001,wellk001,,,,,
PHI200707140,SLN,PHI,PHI13,2007/07/14,0,3:55PM,day,false,joycj901,wolfj901,drakr901,tscht901,park,pitches,kennb701,83,torf,7,unknown,unknown,cloudy,170,45050,hamec001,marom001,,,,,
PHI200707150,SLN,PHI,PHI13,2007/07/15,0,6:09PM,night,false,wolfj901,drakr901,tscht901,joycj901,park,pitches,kennb701,92,ltor,16,unknown,unknown,cloudy,181,44872,waina001,eatoa001,,,,,
PHI200707240,WAS,PHI,PHI13,2007/07/24,0,7:05PM,night,false,davib902,holbs901,wendh902,marsr901,park,pitches,kennb701,83,tocf,13,unknown,unknown,cloudy,173,40110,madsr001,ayall001,alfoa001,,,,
PHI200707250,WAS,PHI,PHI13,2007/07/25,0,7:05PM,night,false,holbs901,wendh902,marsr901,davib902,park,pitches,kennb701,84,rtol,7,unknown,unknown,overcast,292,44931,condc001,bookc001,,,,,
PHI200707260,WAS,PHI,PHI13,2007/07/26,0,1:05PM,day,false,wendh902,marsr901,davib902,holbs901,park,pitches,dunnj701,83,unknown,1,unknown,unknown,unknown,205,43413,raucj001,mesaj001,cordc001,,,,
PHI200707270,PIT,PHI,PHI13,2007/07/27,0,7:06PM,night,false,reedr901,timmt901,marqa901,fairc901,park,pitches,kennb701,87,rtol,10,unknown,unknown,cloudy,142,37136,moyej001,vanbj001,,,,,
PHI200707280,PIT,PHI,PHI13,2007/07/28,0,7:06PM,night,false,timmt901,marqa901,fairc901,reedr901,park,pitches,kennb701,89,tocf,4,unknown,unknown,unknown,179,45149,durbj001,youms001,,,,,
PHI200707290,PIT,PHI,PHI13,2007/07/29,0,1:47PM,day,false,marqa901,fairc901,reedr901,timmt901,park,pitches,kennb701,76,fromcf,16,unknown,unknown,overcast,162,40030,kendk001,sneli001,,,,,
PHI200708070,FLO,PHI,PHI13,2007/08/07,0,7:06PM,night,false,westj901,rapue901,hicke901,buckc901,park,pitches,macom701,89,torf,8,unknown,unknown,overcast,176,32791,moyej001,vandr001,durbj001,,,,
PHI200708080,FLO,PHI,PHI13,2007/08/08,0,7:06PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,macom701,95,ltor,18,unknown,unknown,overcast,171,34139,lohsk001,willd003,myerb001,,,,
PHI200708090,FLO,PHI,PHI13,2007/08/09,0,7:07PM,night,false,hicke901,buckc901,westj901,rapue901,park,pitches,dunnj701,77,rtol,6,unknown,unknown,unknown,175,37009,tankt001,myerb001,gregk001,,,,
PHI200708100,ATL,PHI,PHI13,2007/08/10,0,7:37PM,night,false,rungb901,wegnm901,wintm901,froeb901,park,pitches,dunnj701,64,rtol,15,unknown,unknown,unknown,144,40844,hamec001,moylp001,gordt001,,,,
PHI200708110,ATL,PHI,PHI13,2007/08/11,0,7:06PM,night,false,wegnm901,wintm901,froeb901,rungb901,park,pitches,macom701,80,rtol,7,unknown,unknown,sunny,176,44948,mahar001,eatoa001,wickb001,,,,
PHI200708120,ATL,PHI,PHI13,2007/08/12,0,8:10PM,night,false,wintm901,froeb901,rungb901,wegnm901,park,pitches,kennb701,85,torf,9,unknown,unknown,sunny,158,45053,moyej001,carlb001,myerb001,,,,
PHI200708210,LAN,PHI,PHI13,2007/08/21,0,7:07PM,night,false,culbf901,fostm901,barrs901,schrp901,park,pitches,kennb701,62,rtol,11,unknown,unknown,overcast,172,35326,kendk001,tomkb001,myerb001,,,,
PHI200708220,LAN,PHI,PHI13,2007/08/22,0,7:06PM,night,false,fostm901,barrs901,schrp901,culbf901,park,pitches,kennb701,67,fromlf,7,unknown,unknown,unknown,164,37321,lowed001,durbj001,,,,,
PHI200708230,LAN,PHI,PHI13,2007/08/23,0,1:07PM,day,false,barrs901,schrp901,culbf901,fostm901,park,pitches,dunnj701,72,unknown,0,unknown,unknown,unknown,174,37875,billc001,romej001,saitt001,,,,
PHI200708240,SDN,PHI,PHI13,2007/08/24,0,7:07PM,night,false,bellw901,diazl901,welkb901,hirsj901,park,pitches,kennb701,83,ltor,10,unknown,unknown,overcast,196,39023,maddg002,moyej001,,,,,
PHI200708250,SDN,PHI,PHI13,2007/08/25,0,7:05PM,night,false,diazl901,welkb901,hirsj901,bellw901,park,pitches,kennb701,92,tocf,12,unknown,unknown,overcast,178,37957,bellh001,myerb001,hofft001,,,,
PHI200708260,SDN,PHI,PHI13,2007/08/26,0,1:37PM,day,false,welkb901,hirsj901,bellw901,diazl901,park,pitches,kennb701,81,fromcf,6,unknown,unknown,overcast,167,39361,kendk001,staut001,ennij001,,,,
PHI200708270,NYN,PHI,PHI13,2007/08/27,0,7:07PM,night,false,buckc901,westj901,rapue901,hicke901,park,pitches,macom701,80,rtol,7,unknown,unknown,cloudy,188,38165,durbj001,lawrb001,,,,,
PHI200708280,NYN,PHI,PHI13,2007/08/28,0,7:07PM,night,false,westj901,rapue901,hicke901,buckc901,park,pitches,kennb701,82,rtol,7,unknown,unknown,cloudy,189,40508,myerb001,motag001,,,,,
PHI200708290,NYN,PHI,PHI13,2007/08/29,0,7:08PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,kennb701,82,tocf,7,unknown,unknown,sunny,170,43150,moyej001,pereo002,myerb001,,,,
PHI200708300,NYN,PHI,PHI13,2007/08/30,0,1:08PM,day,false,hicke901,buckc901,westj901,rapue901,park,pitches,dunnj701,84,tocf,4,unknown,unknown,sunny,240,42552,gordt001,wagnb001,,,,,
PHI200709070,FLO,PHI,PHI13,2007/09/07,0,7:08PM,night,false,randt901,gibsg901,vanol901,fairc901,park,pitches,dunnj701,83,tocf,5,unknown,unknown,sunny,181,38696,kim-b001,durbj001,gregk001,,,,
PHI200709080,FLO,PHI,PHI13,2007/09/08,0,3:55PM,day,false,gibsg901,vanol901,fairc901,randt901,park,pitches,macom701,88,ltor,10,unknown,unknown,sunny,170,38559,condc001,vandr001,,,,,
PHI200709090,FLO,PHI,PHI13,2007/09/09,0,1:37PM,day,false,vanol901,fairc901,randt901,gibsg901,park,pitches,kennb701,86,torf,10,unknown,unknown,sunny,170,32574,moyej001,willd003,myerb001,,,,
PHI200709100,COL,PHI,PHI13,2007/09/10,0,7:06PM,night,false,bellw901,dimum901,welkb901,hirsj901,park,pitches,macom701,85,ltor,9,unknown,unknown,overcast,207,25046,myerb001,bucht001,,,,,
PHI200709110,COL,PHI,PHI13,2007/09/11,0,7:06PM,night,false,dimum901,welkb901,hirsj901,bellw901,park,pitches,kennb701,73,torf,11,unknown,unknown,overcast,193,25263,moraf001,eatoa001,,,,,
PHI200709120,COL,PHI,PHI13,2007/09/12,0,7:06PM,night,false,welkb901,hirsj901,bellw901,dimum901,park,pitches,macom701,75,ltor,15,unknown,unknown,cloudy,178,31541,redmm002,kendk001,,,,,
PHI200709130,COL,PHI,PHI13,2007/09/13,0,7:06PM,night,false,hirsj901,bellw901,dimum901,welkb901,park,pitches,dunnj701,75,rtol,5,unknown,unknown,cloudy,215,42623,gearg001,franj003,,,,,
PHI200709250,ATL,PHI,PHI13,2007/09/25,0,7:07PM,night,false,buckc901,westj901,rapue901,hicke901,park,pitches,macom701,82,tocf,13,unknown,unknown,sunny,189,39129,bennj002,moyej001,,,,,
PHI200709260,ATL,PHI,PHI13,2007/09/26,0,7:07PM,night,false,westj901,rapue901,hicke901,buckc901,park,pitches,kennb701,86,tocf,12,unknown,unknown,sunny,152,36588,lohsk001,hudst001,myerb001,,,,
PHI200709270,ATL,PHI,PHI13,2007/09/27,0,7:07PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,kennb701,80,tocf,11,unknown,unknown,unknown,154,40589,kendk001,smolj001,myerb001,,,,
PHI200709280,WAS,PHI,PHI13,2007/09/28,0,7:07PM,night,false,darlg901,drecb901,cuzzp901,drakr901,park,pitches,dunnj701,72,ltor,16,unknown,unknown,cloudy,180,45084,hamec001,reddt001,,,,,
PHI200709290,WAS,PHI,PHI13,2007/09/29,0,3:56PM,day,false,drecb901,cuzzp901,drakr901,darlg901,park,pitches,kennb701,76,ltor,11,unknown,unknown,sunny,189,44532,chicm001,eatoa001,cordc001,,,,
PHI200709300,WAS,PHI,PHI13,2007/09/30,0,1:37PM,day,false,cuzzp901,drakr901,darlg901,drecb901,park,pitches,kennb701,75,rtol,7,unknown,unknown,sunny,178,44865,moyej001,bergj001,,,,,
FLO200704060,PHI,FLO,MIA01,2007/04/06,0,7:09PM,night,false,dowda901,cedeg901,barkl901,reynj901,park,pitches,jernr701,79,torf,9,unknown,unknown,cloudy,172,40397,moyej001,mitrs001,,,,,
FLO200704070,PHI,FLO,MIA01,2007/04/07,0,7:05PM,night,false,cedeg901,barkl901,reynj901,dowda901,park,pitches,jernr701,75,ltor,10,unknown,unknown,sunny,178,32419,willd003,myerb001,,,,,
FLO200704080,PHI,FLO,MIA01,2007/04/08,0,1:06PM,day,false,barkl901,reynj901,dowda901,cedeg901,park,pitches,jernr701,71,ltor,6,unknown,unknown,sunny,189,16308,olses001,segoz001,gardl001,,,,
FLO200704090,MIL,FLO,MIA01,2007/04/09,0,7:05PM,night,false,danlk901,eddid901,demud901,cousd901,park,pitches,jernr701,77,fromlf,13,unknown,unknown,cloudy,158,11157,sanca004,suppj001,owenh001,,,,
FLO200704100,MIL,FLO,MIA01,2007/04/10,0,7:05PM,night,false,eddid901,demud901,cousd901,danlk901,park,pitches,pettd701,77,rtol,8,wet,rain,cloudy,282,10883,desse001,pintr001,cordf002,,,,
FLO200704110,MIL,FLO,MIA01,2007/04/11,0,8:20PM,night,false,demud901,cousd901,danlk901,eddid901,park,pitches,jernr701,79,tocf,8,unknown,unknown,sunny,171,11379,bushd001,mitrs001,cordf002,,,,
FLO200704180,NYN,FLO,MIA01,2007/04/18,0,7:06PM,night,false,drakr901,diazl901,hirsj901,welkb901,park,pitches,jernr701,80,tocf,15,unknown,unknown,sunny,154,17219,mainj001,willd003,,,,,
FLO200704190,NYN,FLO,MIA01,2007/04/19,0,7:05PM,night,false,diazl901,hirsj901,welkb901,drakr901,park,pitches,jernr701,79,ltor,15,unknown,unknown,sunny,181,18115,herno001,vandr001,,,,,
FLO200704200,WAS,FLO,MIA01,2007/04/20,0,7:06PM,night,false,reilm901,kellj901,coope901,hoyej901,park,pitches,jernr701,79,fromlf,7,unknown,unknown,cloudy,270,16469,coloj001,gardl001,rives001,,,,
FLO200704210,WAS,FLO,MIA01,2007/04/21,0,7:04PM,night,false,kellj901,coope901,hoyej901,reilm901,park,pitches,jernr701,76,fromcf,16,unknown,unknown,cloudy,182,24107,sanca004,chicm001,,,,,
FLO200704220,WAS,FLO,MIA01,2007/04/22,0,1:06PM,day,false,coope901,hoyej901,reilm901,kellj901,park,pitches,jernr701,78,fromcf,17,unknown,unknown,sunny,159,18443,oberw001,willj003,gregk001,,,,
FLO200704230,ATL,FLO,MIA01,2007/04/23,0,7:05PM,night,false,culbf901,fairc901,fostm901,mcclt901,park,pitches,jernr701,76,fromcf,15,unknown,unknown,cloudy,168,13227,willd003,davik002,pintr001,,,,
FLO200704240,ATL,FLO,MIA01,2007/04/24,0,7:05PM,night,false,fairc901,fostm901,mcclt901,culbf901,park,pitches,jernr701,79,fromlf,11,unknown,unknown,cloudy,189,11507,moylp001,lindm001,,,,,
FLO200704250,ATL,FLO,MIA01,2007/04/25,0,7:05PM,night,false,fostm901,mcclt901,culbf901,fairc901,park,pitches,jernr701,78,fromlf,15,unknown,unknown,cloudy,143,13310,owenh001,wickb001,,,,,
FLO200705040,SDN,FLO,MIA01,2007/05/04,0,7:05PM,night,false,barrt901,carlm901,younl901,herna901,park,pitches,jernr701,83,fromlf,12,unknown,unknown,cloudy,154,24691,tankt001,lines001,owenh001,,,,
FLO200705050,SDN,FLO,MIA01,2007/05/05,0,7:04PM,night,false,carlm901,younl901,herna901,barrt901,park,pitches,pettd701,79,fromlf,13,unknown,unknown,unknown,246,21381,hampj001,gardl001,hofft001,,,,
FLO200705060,SDN,FLO,MIA01,2007/05/06,0,1:07PM,day,false,younl901,herna901,barrt901,carlm901,park,pitches,jernr701,86,fromlf,8,unknown,unknown,cloudy,162,15310,peavj001,olses001,hofft001,,,,
FLO200705070,LAN,FLO,MIA01,2007/05/07,0,7:06PM,night,false,poncl901,mealj901,drecb901,drakr901,park,pitches,jernr701,75,fromlf,19,unknown,unknown,cloudy,147,12252,pennb002,nolar001,,,,,
FLO200705080,LAN,FLO,MIA01,2007/05/08,0,7:05PM,night,false,mealj901,drecb901,drakr901,poncl901,park,pitches,jernr701,82,torf,9,unknown,unknown,cloudy,178,11124,owenh001,broxj001,,,,,
FLO200705090,LAN,FLO,MIA01,2007/05/09,0,7:05PM,night,false,drecb901,drakr901,poncl901,mealj901,park,pitches,jernr701,80,tolf,15,unknown,unknown,sunny,158,12213,tomkb001,willd003,saitt001,,,,
FLO200705100,LAN,FLO,MIA01,2007/05/10,0,12:05PM,day,false,drakr901,poncl901,mealj901,drecb901,park,pitches,jernr701,81,tocf,13,unknown,unknown,sunny,127,20345,tankt001,lowed001,,,,,
FLO200705220,PHI,FLO,MIA01,2007/05/22,0,7:06PM,night,false,marqa901,timmt901,reedr901,meric901,park,pitches,jernr701,81,fromcf,16,unknown,unknown,unknown,142,11162,olses001,hamec001,gregk001,,,,
FLO200705230,PHI,FLO,MIA01,2007/05/23,0,7:05PM,night,false,timmt901,reedr901,meric901,marqa901,park,pitches,jernr701,80,fromcf,18,unknown,unknown,cloudy,235,11575,condc001,gregk001,,,,,
FLO200705240,PHI,FLO,MIA01,2007/05/24,0,8:30PM,night,false,reedr901,meric901,marqa901,timmt901,park,pitches,jernr701,73,fromcf,10,unknown,unknown,overcast,233,11811,gardl001,rosaf001,,,,,
FLO200705250,NYN,FLO,MIA01,2007/05/25,0,7:06PM,night,false,westj901,rapue901,hicke901,buckc901,park,pitches,jernr701,79,fromcf,19,unknown,unknown,unknown,191,24278,heila001,pintr001,,,,,
FLO200705260,NYN,FLO,MIA01,2007/05/26,0,7:05PM,night,false,rapue901,hicke901,buckc901,westj901,park,pitches,jernr701,79,fromcf,17,unknown,unknown,cloudy,169,34505,mainj001,oberw001,,,,,
