game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,scorer,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,edittime,gametype
WS1193306130,"""version 7RS(19) of 07/07/92""",PHA,WS1,1933/06/13,WAS09,0,0:00PM,day,false,summb901,hildg101,(none),mcgob901,"""Dick Cramer""","""Dick Cramer""",2014/01/01 9:10AM,469,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,russj103,mahar101,,,,
WS1193307081,"""version 7RS(19) of 07/07/92""",CLE,WS1,1933/07/08,WAS09,1,0:00PM,day,false,geish901,morig101,(none),(none),"""Tom Thress""","""Tom Thress""",2018/09/08 10:01PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,crowg102,ferrw101,,,,
WS1193307082,"""version 7RS(19) of 07/07/92""",CLE,WS1,1933/07/08,WAS09,2,0:00PM,day,false,morig101,geish901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2019/06/05 11:00AM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,101,25000,russj103,conns101,,,,
WS1193307090,"""version 7RS(19) of 07/07/92""",CLE,WS1,1933/07/09,WAS09,0,0:00PM,day,false,geish901,morig101,(none),(none),"""Doug Burks""","""Doug Burks""",2019/07/10 4:28PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,92,0,thomt103,pearm101,mcafb101,,,
WS1193307100,"""version 7RS(19) of 07/07/92""",CLE,WS1,1933/07/10,WAS09,0,0:00PM,day,false,morig101,geish901,(none),(none),"""Wayne Townsend""","""Wayne Townsend""",2019/07/06 9:48AM,"""39""",park,none,0,unknown,-1,unknown,unknown,unknown,149,2000,hardm101,mcafb101,,,,
WS1193307110,"""version 7RS(19) of 07/07/92""",CHA,WS1,1933/07/11,WAS09,0,0:00PM,day,false,geish901,morig101,(none),(none),"""Doug Burks""","""Doug Burks""",2011/04/07 7:11PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,millj109,crowg102,,,,
WS1193307120,"""version 7RS(19) of 07/07/92""",CHA,WS1,1933/07/12,WAS09,0,0:00PM,day,false,morig101,geish901,(none),(none),"""Doug Burks""","""Doug Burks""",2011/06/15 9:35PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,111,4000,white102,durhe101,mcafb101,,,
WS1193307130,"""version 7RS(19) of 07/07/92""",CHA,WS1,1933/07/13,WAS09,0,0:00PM,day,false,geish901,morig101,(none),(none),"""Doug Burks""","""Doug Burks""",2011/07/31 6:14PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,kimsc101,russj103,,,,
WS1193307140,"""version 7RS(19) of 07/07/92""",CHA,WS1,1933/07/14,WAS09,0,0:00PM,day,false,morig101,geish901,(none),(none),"""Doug Burks""","""Doug Burks""",2011/08/22 9:26PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,91,12000,millj109,crowg102,,,,
WS1193307151,"""version 7RS(19) of 07/07/92""",SLA,WS1,1933/07/15,WAS09,1,0:00,day,false,summb901,ormsr901,(none),mcgob901,"""Cliff Blau""","""Cliff Blau""",2012/12/02 7:54PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,94,0,stewl101,welle101,,,,
WS1193307152,"""version 7RS(19) of 07/07/92""",SLA,WS1,1933/07/15,WAS09,2,0:00PM,day,false,ormsr901,mcgob901,(none),summb901,"""Cliff Blau""","""Cliff Blau""",2012/12/03 1:37PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,106,7000,burkb102,stilr103,,,,
WS1193307180,"""version 7RS(19) of 07/07/92""",SLA,WS1,1933/07/18,WAS09,0,0:00PM,day,false,summb901,mcgob901,(none),ormsr901,"""Cliff Blau""","""Cliff Blau""",2012/12/03 3:49PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,107,2500,blaeg101,russj103,grays102,,,
WS1193307190,"""version 7RS(19) of 07/07/92""",SLA,WS1,1933/07/19,WAS09,0,0:00PM,day,false,ormsr901,mcgob901,(none),summb901,"""Cliff Blau""","""Cliff Blau""",2012/12/03 7:53PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,105,2500,thomt103,welle101,,,,
WS1193307200,"""version 7RS(19) of 07/07/92""",DET,WS1,1933/07/20,WAS09,0,0:00PM,day,false,mcgob901,summb901,(none),ormsr901,"""Wayne Townsend""","""Wayne Townsend""",2019/06/05 6:30PM,"""56,222""",park,none,0,unknown,-1,unknown,unknown,unknown,92,0,bridt101,crowg102,,,,
