game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
OAK198005060,"""version 7RS(19) of 07/07/92""",CLE,OAK,OAK01,1980/05/06,0,7:30PM,night,true,sprim901,brinj901,bremn901,merrd901,"""Oakland/Cleve""","""Bill Disney""","""Bill Disney""",1995/09/15 7:59AM,park,none,59,unknown,-1,unknown,unknown,night,172,24309,barkl001,mccas001,,hassr001,,
OAK198005070,"""version 7RS(19) of 07/07/92""",CLE,OAK,OAK01,1980/05/07,0,1:30PM,day,true,brinj901,bremn901,(none),merrd901,"""Oakland/Cleve""","""Bill Disney""","""Bill Disney""",1995/09/16 11:03PM,park,none,63,unknown,-1,unknown,unknown,sunny,129,4731,waitr001,kingb101,,hargm001,,
OAK198005100,"""version 7RS(19) of 07/07/92""",TOR,OAK,OAK01,1980/05/10,0,1:30PM,day,true,shulj901,kunkb101,coont901,kaisk901,"""Oakland/Jays""","""Bill Disney""","""Bill Disney""",1995/09/17 7:00AM,park,none,0,unknown,-1,unknown,unknown,sunny,143,4925,langr001,garvj101,,armat001,,
OAK198005110,"""version 7RS(19) of 07/07/92""",TOR,OAK,OAK01,1980/05/11,0,1:30PM,day,true,kunkb101,coont901,kaisk901,shulj901,"""Oak/Tor Scorers""","""Sean Lahman""","""Sean Lahman""",1995/11/12 2:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,7843,norrm101,lemad101,,reved101,,
OAK198005230,"""version 7RS(19) of 07/07/92""",TEX,OAK,OAK01,1980/05/23,0,7:34PM,night,true,goetr901,malog901,voltv901,hallb901,"""Rangers/A's""","""Greg Beston""","""Greg Beston""",1996/11/20 9:30PM,unknown,none,56,unknown,-1,unknown,none,night,116,4141,jenkf101,langr001,,oliva001,,
OAK198005240,"""version 7RS(19) of 07/07/92""",TEX,OAK,OAK01,1980/05/24,0,1:40PM,day,true,malog901,voltv901,hallb901,goetr901,"""Rangers/A's""","""Greg Beston""","""Greg Beston""",1996/11/20 10:34PM,unknown,none,60,unknown,-1,unknown,none,unknown,181,5061,mccas001,perrg101,,newmj001,,
OAK198005250,"""version 7RS(19) of 07/07/92""",TEX,OAK,OAK01,1980/05/25,0,1:30PM,day,true,voltv901,hallb901,goetr901,malog901,"""Rangers/A's""","""Greg Beston""","""Greg Beston""",1996/11/21 5:19PM,unknown,none,0,unknown,-1,unknown,none,sunny,181,10549,medid101,norrm101,kernj001,ellij101,,
OAK198005260,"""version 7RS(19) of 07/07/92""",KCA,OAK,OAK01,1980/05/26,0,1:30PM,day,true,cousd901,clara901,phild901,pales901,"""Royals/Sargis""","""Doug Burks""","""Doug Burks""",1996/04/26 7:33PM,unknown,none,60,unknown,-1,unknown,none,sunny,153,21882,keoum001,martr001,,reved101,,
OAK198005270,"""version 7RS(19) of 07/07/92""",KCA,OAK,OAK01,1980/05/27,0,7:36PM,night,true,clara901,phild901,pales901,cousd901,"""Royals/Sargis""","""Doug Burks""","""Doug Burks""",1996/04/27 4:08PM,unknown,none,57,unknown,-1,unknown,unknown,unknown,183,4488,leond001,kingb101,,otisa001,,
OAK198005280,"""version 7RS(19) of 07/07/92""",KCA,OAK,OAK01,1980/05/28,0,1:35PM,day,true,phild901,pales901,cousd901,clara901,"""KC""","""Vincent""","""Vincent""",1996/03/16 9:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,4094,langr001,galer001,,,,
OAK198006060,"""version 7RS(19) of 07/07/92""",BOS,OAK,OAK01,1980/06/06,0,7:38PM,night,true,shulj901,kaisk901,fordd901,coont901,"""Red Sox/A's""","""Greg Beston""","""Greg Beston""",1996/03/13 12:27AM,unknown,none,50,unknown,-1,unknown,unknown,night,203,15947,rainc001,norrm101,,burlr001,,
OAK198006070,"""version 7RS(19) of 07/07/92""",BOS,OAK,OAK01,1980/06/07,0,1:35PM,day,true,kaisk901,fordd901,coont901,shulj901,"""Red Sox/A's""","""Greg Beston""","""Greg Beston""",1996/03/13 11:19AM,unknown,none,66,unknown,-1,unknown,none,sunny,146,13005,keoum001,torrm001,,hendr001,,
OAK198006080,"""version 7RS(19) of 07/07/92""",BOS,OAK,OAK01,1980/06/08,0,1:38PM,day,true,fordd901,coont901,shulj901,kaisk901,"""Red Sox/A's""","""Greg Beston""","""Greg Beston""",1996/03/13 12:15PM,unknown,none,70,unknown,-1,unknown,none,sunny,190,18738,burgt001,hamid101,,hobsb101,,
OAK198006090,"""version 7RS(19) of 07/07/92""",BAL,OAK,OAK01,1980/06/09,0,0:00PM,night,true,evanj901,mckej901,hendt901,barnl901,"""Bal""","""Fitzgerald""","""Vincent""",1995/04/30 9:29PM,park,none,0,unknown,-1,unknown,unknown,night,136,20162,flanm001,langr001,,murre001,,
OAK198006100,"""version 7RS(19) of 07/07/92""",BAL,OAK,OAK01,1980/06/10,0,0:00PM,night,true,mckej901,hendt901,barnl901,evanj901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/01 1:04PM,park,none,0,unknown,-1,unknown,unknown,night,182,3873,mccas001,mcgrs001,,guerm101,,
OAK198006110,"""version 7RS(19) of 07/07/92""",BAL,OAK,OAK01,1980/06/11,0,0:00PM,day,true,hendt901,barnl901,evanj901,mckej901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/01 3:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,250,5635,norrm101,stews001,,armat001,,
OAK198006131,"""version 7RS(19) of 07/07/92""",NYA,OAK,OAK01,1980/06/13,1,6:00PM,night,true,dimul901,pales901,clara901,phild901,"""Yanks/A's""","""Dobrow""","""Dobrow""",1996/05/31 10:37PM,park,none,63,unknown,-1,unknown,unknown,unknown,160,0,kingb101,guidr001,,klutm101,,
OAK198006132,"""version 7RS(19) of 07/07/92""",NYA,OAK,OAK01,1980/06/13,2,9:24PM,night,true,pales901,clara901,phild901,dimul901,"""Yanks/A's""","""Dobrow""","""Dobrow""",1996/05/31 10:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,47768,davir001,keoum001,gossr001,jackr001,,
OAK198006140,"""version 7RS(19) of 07/07/92""",NYA,OAK,OAK01,1980/06/14,0,1:05PM,day,true,clara901,phild901,dimul901,pales901,"""Yanks/A's""","""Dobrow""","""Dobrow""",1996/06/01 8:34PM,park,none,70,unknown,-1,unknown,unknown,sunny,144,26410,figue101,langr001,gossr001,murcb101,,
OAK198006150,"""version 7RS(19) of 07/07/92""",NYA,OAK,OAK01,1980/06/15,0,1:30PM,day,true,phild901,pales901,(none),clara901,"""Yanks/A's""","""Dobrow""","""Dobrow""",1996/06/16 11:41PM,park,none,70,unknown,-1,unknown,unknown,sunny,158,47186,tianl101,mccas001,,jackr001,,
OAK198006230,"""version 7RS(19) of 07/07/92""",MIL,OAK,OAK01,1980/06/23,0,7:37PM,night,true,kunkb101,shulj901,coont901,kaisk901,"""Brewers/As""","""Doug Burks""","""Doug Burks""",1996/06/15 11:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,17666,clevr101,kingb101,,gantj001,,
OAK198006240,"""version 7RS(19) of 07/07/92""",MIL,OAK,OAK01,1980/06/24,0,7:33PM,night,true,shulj901,coont901,kaisk901,kunkb101,"""Brewers/As""","""Doug Burks""","""Doug Burks""",1996/06/19 3:58AM,unknown,none,65,unknown,-1,unknown,unknown,unknown,131,4899,travb101,langr001,mcclb001,oglib001,,
OAK198006250,"""version 7RS(19) of 07/07/92""",MIL,OAK,OAK01,1980/06/25,0,1:30PM,day,true,coont901,kaisk901,kunkb101,shulj901,"""Brewers/As""","""Doug Burks""","""Doug Burks""",1996/06/23 6:32PM,unknown,none,65,unknown,-1,unknown,unknown,unknown,156,6856,haasm001,mccas001,,broum001,,
OAK198006270,"""version 7RS(19) of 07/07/92""",CHA,OAK,OAK01,1980/06/27,0,7:30PM,night,true,kunkb101,shulj901,johnm901,coont901,"""White Sox/As""","""Doug Burks""","""Doug Burks""",1996/06/30 11:27PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,135,8482,norrm101,baumr101,,newmj001,,
OAK198006280,"""version 7RS(19) of 07/07/92""",CHA,OAK,OAK01,1980/06/28,0,1:30PM,day,true,shulj901,johnm901,coont901,kunkb101,"""White Sox/As""","""Doug Burks""","""Doug Burks""",1996/07/06 10:40PM,unknown,none,80,unknown,-1,unknown,none,sunny,169,5204,wortr101,keoum001,farme101,johnl101,,
OAK198006290,"""version 7RS(19) of 07/07/92""",CHA,OAK,OAK01,1980/06/29,0,1:30PM,day,true,johnm901,coont901,kunkb101,shulj901,"""WSox/As/Stevens""","""Doug Burks""","""Doug Burks""",1996/07/16 4:05AM,unknown,none,0,unknown,-1,unknown,none,overcast,156,7369,burnb001,kingb101,prolm101,pryog001,,
OAK198007101,"""version 7RS(19) of 07/07/92""",CAL,OAK,OAK01,1980/07/10,1,6:00PM,night,true,cousd901,morrd901,brinj901,merrd901,"""CAL/OAK""","""Chris Chestnut""","""Chris Chestnut""",1996/12/01 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,0,tanaf001,keoum001,,lansc001,,
OAK198007102,"""version 7RS(19) of 07/07/92""",CAL,OAK,OAK01,1980/07/10,2,0:00PM,night,true,morrd901,brinj901,merrd901,cousd901,"""CAL""","""Chris Chestnut""","""Chris Chestnut""",1996/12/01 5:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,11337,langr001,aased001,,davim002,,
OAK198007110,"""version 7RS(19) of 07/07/92""",CAL,OAK,OAK01,1980/07/11,0,0:00PM,night,true,brinj901,merrd901,cousd901,morrd901,"""CAL""","""Chris Chestnut""","""Chris Chestnut""",1996/12/01 5:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,7696,kingb101,knapc101,jonej001,reved101,,
OAK198007160,"""version 7RS(19) of 07/07/92""",DET,OAK,OAK01,1980/07/16,0,7:30PM,night,true,bremn901,johnm901,mckej901,barnl901,"""Sargis""",,"""R. Elliott""",1996/02/04 10:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,7413,weavr101,kingb101,,kemps001,,
OAK198007170,"""version 7RS(19) of 07/07/92""",DET,OAK,OAK01,1980/07/17,0,1:34PM,day,true,johnm901,mckej901,barnl901,bremn901,"""Sargis""",,"""R. Elliott""",1996/02/04 10:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,6370,keoum001,morrj001,,guerm101,,
OAK198007180,"""version 7RS(19) of 07/07/92""",CLE,OAK,OAK01,1980/07/18,0,7:30PM,night,true,mckej901,barnl901,bremn901,johnm901,"""Indians/A's""","""Greg Beston""","""Greg Beston""",1996/02/21 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,5912,norrm101,spild001,,essij001,,
OAK198007190,"""version 7RS(19) of 07/07/92""",CLE,OAK,OAK01,1980/07/19,0,1:39PM,day,true,barnl901,bremn901,johnm901,mckej901,"""Indians/A's""","""Greg Beston""","""Greg Beston""",1996/02/21 5:32PM,unknown,none,68,unknown,-1,unknown,unknown,unknown,137,6506,mccas001,waitr001,,essij001,,
OAK198007200,"""version 7RS(19) of 07/07/92""",CLE,OAK,OAK01,1980/07/20,0,1:30PM,day,true,bremn901,johnm901,mckej901,barnl901,"""Indians/A's""","""Greg Beston""","""Greg Beston""",1996/02/21 7:21PM,unknown,none,72,unknown,-1,unknown,unknown,unknown,203,10606,langr001,cruzv101,,mckad101,,
OAK198007210,"""version 7RS(19) of 07/07/92""",TOR,OAK,OAK01,1980/07/21,0,7:30PM,night,true,merrd901,cousd901,sprim901,brinj901,"""Jays/As""","""M. Pankin""","""M. Pankin""",1996/07/17 12:33AM,park,none,0,unknown,-1,unknown,unknown,night,164,14588,stied001,kingb101,,wooda001,,
OAK198007221,"""version 7RS(19) of 07/07/92""",TOR,OAK,OAK01,1980/07/22,1,6:00PM,night,true,cousd901,sprim901,brinj901,merrd901,"""Jays/As""","""M. Pankin""","""M. Pankin""",1996/07/17 12:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,171,0,jeffj101,keoum001,garvj101,hower001,,
OAK198007222,"""version 7RS(19) of 07/07/92""",TOR,OAK,OAK01,1980/07/22,2,0:00PM,day,true,sprim901,brinj901,merrd901,cousd901,"""Jays/As""","""M. Pankin""","""M. Pankin""",1996/07/22 12:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,8645,norrm101,mirap001,,heatm001,,
OAK198007230,"""version 7RS(19) of 07/07/92""",TOR,OAK,OAK01,1980/07/23,0,1:30PM,day,true,brinj901,merrd901,cousd901,sprim901,"""Jays/As""","""M. Pankin""","""M. Pankin""",1996/07/22 1:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,178,4765,mccas001,kucej101,,cox-j101,,
OAK198008040,"""version 7RS(19) of 07/07/92""",MIN,OAK,OAK01,1980/08/04,0,7:36PM,night,true,kunkb101,hendt901,shulj901,coont901,"""Twins/A's""","""Dobrow""","""Dobrow""",1996/07/24 3:20AM,park,none,64,unknown,-1,unknown,unknown,unknown,168,16741,mccas001,zahng001,,heatm001,,
OAK198008050,"""version 7RS(19) of 07/07/92""",MIN,OAK,OAK01,1980/08/05,0,7:30PM,night,true,hendt901,shulj901,coont901,kunkb101,"""Twins/A's""","""Dobrow""","""Dobrow""",1996/08/16 1:54PM,park,none,65,unknown,-1,unknown,unknown,unknown,132,4651,langr001,koosj001,,essij001,,
OAK198008060,"""version 7RS(19) of 07/07/92""",MIN,OAK,OAK01,1980/08/06,0,1:33PM,day,true,shulj901,coont901,kunkb101,hendt901,"""Twins/A's""","""Dobrow""","""Dobrow""",1996/08/16 2:32PM,park,none,66,unknown,-1,unknown,unknown,unknown,146,6697,kingb101,ericr101,,guerm101,,
OAK198008080,"""version 7RS(19) of 07/07/92""",SEA,OAK,OAK01,1980/08/08,0,7:33PM,night,true,parkd901,reilm901,reedr901,malog901,"""Mariners/A's""","""Dobrow""","""Dobrow""",1996/08/27 4:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,205,6283,rawls001,keoum001,robed101,steib001,,
OAK198008090,"""version 7RS(19) of 07/07/92""",SEA,OAK,OAK01,1980/08/09,0,1:37PM,day,true,reilm901,reedr901,malog901,parkd901,"""Mariners/A's""","""Dobrow""","""Dobrow""",1996/08/31 5:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,13629,norrm101,honer001,,cox-j101,,
OAK198008101,"""version 7RS(19) of 07/07/92""",SEA,OAK,OAK01,1980/08/10,1,12:34PM,day,true,reedr901,malog901,parkd901,reilm901,"""Mariners/A's""","""Dobrow""","""Dobrow""",1996/09/08 1:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,216,0,heavd101,mccas001,rawls001,meyed001,,
OAK198008102,"""version 7RS(19) of 07/07/92""",SEA,OAK,OAK01,1980/08/10,2,4:33PM,day,true,malog901,parkd901,reilm901,reedr901,"""Mariners/A's""","""Dobrow""","""Dobrow""",1996/09/08 1:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,133,13062,langr001,mclab102,,pagem001,,
OAK198008190,"""version 7RS(19) of 07/07/92""",BOS,OAK,OAK01,1980/08/19,0,7:39PM,night,true,goetr901,morrd901,kaisk901,johnm901,"""Red Sox/A's""","""Greg Beston""","""Greg Beston""",1996/03/26 6:28PM,unknown,none,0,unknown,-1,unknown,unknown,night,214,11934,stanb001,minec101,burgt001,yastc101,,
OAK198008200,"""version 7RS(19) of 07/07/92""",BOS,OAK,OAK01,1980/08/20,0,7:40PM,night,true,morrd901,kaisk901,johnm901,goetr901,"""Red Sox/A's""","""Greg Beston""","""Greg Beston""",1996/03/26 8:09PM,unknown,none,0,unknown,-1,unknown,unknown,night,152,7569,norrm101,ecked001,laceb001,guerm101,,
OAK198008210,"""version 7RS(19) of 07/07/92""",BOS,OAK,OAK01,1980/08/21,0,1:38PM,day,true,kaisk901,johnm901,goetr901,morrd901,"""Red Sox/A's""","""Greg Beston""","""Greg Beston""",1996/03/26 9:03PM,unknown,none,0,unknown,-1,unknown,none,sunny,149,11357,tudoj001,langr001,,ricej001,,
OAK198008220,"""version 7RS(19) of 07/07/92""",BAL,OAK,OAK01,1980/08/22,0,7:34PM,night,true,clara901,mccol901,reedr901,phild901,"""Orioles/A's""","""Chris Chestnut""","""Chris Chestnut""",1995/05/26 7:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,182,11115,stews001,mccas001,,roeng001,,
OAK198008230,"""version 7RS(19) of 07/07/92""",BAL,OAK,OAK01,1980/08/23,0,1:35PM,day,true,mccol901,reedr901,phild901,clara901,"""A's/Orioles""","""Chris Chestnut""","""Chris Chestnut""",1995/05/26 9:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,183,10578,stons101,kingb101,stodt001,grahd101,,
OAK198008240,"""version 7RS(19) of 07/07/92""",BAL,OAK,OAK01,1980/08/24,0,12:44PM,day,true,reedr901,phild901,clara901,mccol901,"""A's/Orioles/27""","""Chris Chestnut + Wigley from 27""","""Chris Chestnut + Wigley from 27""",1995/05/29 9:15AM,park,pitches,65,fromcf,12,unknown,none,sunny,140,18160,flanm001,keoum001,,,,
OAK198008250,"""version 7RS(19) of 07/07/92""",NYA,OAK,OAK01,1980/08/25,0,7:57PM,night,true,phild901,clara901,mccol901,reedr901,"""A's/Yankees""","""Doug Burks""","""Doug Burks""",1996/08/23 11:16PM,unknown,none,61,unknown,-1,unknown,none,unknown,168,49300,norrm101,johnt001,,armat001,,
OAK198008260,"""version 7RS(19) of 07/07/92""",NYA,OAK,OAK01,1980/08/26,0,7:38PM,night,true,clara901,mccol901,morrd901,phild901,"""A's/Yankees""","""Doug Burks""","""Doug Burks""",1996/08/31 2:52AM,unknown,none,57,unknown,-1,unknown,unknown,overcast,123,32146,langr001,tianl101,,,,
OAK198009080,"""version 7RS(19) of 07/07/92""",TEX,OAK,OAK01,1980/09/08,0,7:35PM,night,true,kunkb101,shulj901,coont901,morrd901,"""Rangers/A's""","""Doug Burks""","""Doug Burks""",1996/10/05 6:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,9731,butcj001,kingb101,,grubj001,,
OAK198009090,"""version 7RS(19) of 07/07/92""",TEX,OAK,OAK01,1980/09/09,0,1:30PM,day,true,shulj901,coont901,morrd901,kunkb101,"""Rangers/A's""","""Doug Burks""","""Doug Burks""",1996/10/12 8:50PM,unknown,none,0,unknown,-1,unknown,none,sunny,176,2443,keoum001,figue101,jonej001,,,
OAK198009100,"""version 7RS(19) of 07/07/92""",TEX,OAK,OAK01,1980/09/10,0,1:30PM,day,true,coont901,morrd901,kunkb101,shulj901,"""Rangers/As""","""Doug Burks""","""Doug Burks""",1996/10/27 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,3598,norrm101,matlj101,,armat001,,
OAK198009120,"""version 7RS(19) of 07/07/92""",KCA,OAK,OAK01,1980/09/12,0,7:35PM,night,true,mckej901,barnl901,evanj901,bremn901,"""KC/Oak""","""Vincent""","""Vincent""",1996/03/27 8:17AM,park,none,62,unknown,-1,unknown,unknown,night,185,17440,langr001,chamc101,,mckad101,,
OAK198009130,"""version 7RS(19) of 07/07/92""",KCA,OAK,OAK01,1980/09/13,0,1:30PM,day,true,barnl901,evanj901,bremn901,mckej901,"""KC/Oak""","""Vincent""","""Vincent""",1996/03/27 8:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,157,11253,mccas001,gural001,,murpd002,,
OAK198009140,"""version 7RS(19) of 07/07/92""",KCA,OAK,OAK01,1980/09/14,0,1:00PM,day,true,evanj901,bremn901,mckej901,barnl901,"""KC/Oak""","""Vincent""","""Vincent""",1996/03/27 8:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,10756,splip001,kingb101,quisd001,,,
OAK198009230,"""version 7RS(19) of 07/07/92""",CHA,OAK,OAK01,1980/09/23,0,7:34PM,night,true,hendt901,coont901,kunkb101,shulj901,"""Athletics""","""Greg Beston""","""Greg Beston""",1996/11/23 12:15AM,unknown,none,0,unknown,-1,unknown,none,night,178,3069,langr001,prolm101,,armat001,,
OAK198009240,"""version 7RS(19) of 07/07/92""",CHA,OAK,OAK01,1980/09/24,0,7:30PM,night,true,coont901,kunkb101,shulj901,hendt901,"""Athletics""","""Greg Beston""","""Greg Beston""",1996/11/23 11:28AM,unknown,none,69,unknown,-1,unknown,none,night,152,2836,mccas001,trous001,,newmj001,,
OAK198009250,"""version 7RS(19) of 07/07/92""",CHA,OAK,OAK01,1980/09/25,0,1:36PM,day,true,kunkb101,shulj901,hendt901,coont901,"""Athletics""","""Greg Beston""","""Greg Beston""",1996/11/23 4:42PM,unknown,none,68,unknown,-1,unknown,none,sunny,185,3180,prolm101,kingb101,farme101,squim001,,
OAK198009260,"""version 7RS(19) of 07/07/92""",MIL,OAK,OAK01,1980/09/26,0,7:35PM,night,true,shulj901,hendt901,coont901,kunkb101,"""MIL/OAK""","""David W. Smith""","""David W. Smith""",1996/08/29 9:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,186,5099,clevr101,norrm101,mcclb001,oglib001,,
OAK198009270,"""version 7RS(19) of 07/07/92""",MIL,OAK,OAK01,1980/09/27,0,1:30PM,day,true,hendt901,coont901,kunkb101,shulj901,"""MIL/OAK""","""David W. Smith""","""David W. Smith""",1996/08/29 9:56AM,park,none,62,unknown,-1,unknown,unknown,unknown,146,4581,langr001,haasm001,,mckad101,,
OAK198009280,"""version 7RS(19) of 07/07/92""",MIL,OAK,OAK01,1980/09/28,0,1:30PM,day,true,coont901,kunkb101,shulj901,hendt901,"""MIL/OAK""","""David W. Smith""","""David W. Smith""",1996/08/29 10:06AM,park,none,69,unknown,-1,unknown,unknown,unknown,181,10662,mccas001,clevr101,,murpd002,,
CHN198004170,"""version 7RS(19) of 07/07/92""",NYN,CHN,CHI11,1980/04/17,0,0:00PM,day,false,steld901,palld901,grege901,varge901,"""NYN""","""Clem Comly""","""David W. Smith""",1996/11/06 2:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,33313,lampd001,haust101,suttb001,lezcc101,,
CHN198004190,"""version 7RS(19) of 07/07/92""",NYN,CHN,CHI11,1980/04/19,0,0:00PM,day,false,davis901,grege901,varge901,steld901,"""NYN""","""Clem Comly""","""David W. Smith""",1996/11/06 2:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,20328,tidrd001,allen001,suttb001,kingd001,,
CHN198004200,"""version 7RS(19) of 07/07/92""",NYN,CHN,CHI11,1980/04/20,0,0:00PM,day,false,palld901,grege901,varge901,davis901,"""CHN,NYN""","""Clem Comly""","""David W. Smith""",1996/11/06 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,23554,reusr001,kobek101,tidrd001,dejei001,,
CHN198004220,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1980/04/22,0,1:38PM,day,false,harrl901,wendh901,pullf901,rennd901,"""SLN,CHN,KDHR TV-44""","""Clem Comly,Wayne Townsend""","""David W. Smith,Wayne Townsend""",1996/10/30 3:46PM,park,pitches,85,tocf,22,dry,none,sunny,182,18889,suttb001,littm101,,footb101,,
CHN198004230,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1980/04/23,0,1:37PM,day,false,wendh901,pullf901,rennd901,monte901,"""SLN""","""Clem Comly""","""David W. Smith""",1996/10/30 3:52PM,park,none,48,fromlf,14,unknown,none,sunny,130,10429,marts101,krukm001,,tempg001,,
CHN198004250,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1980/04/25,0,0:00PM,day,false,pullf901,monte901,harrl901,wendh901,"""CHN""","""Clem Comly""","""David W. Smith""",1996/10/30 4:27PM,park,none,40,fromrf,12,unknown,unknown,unknown,140,7714,reusr001,rookj101,suttb001,kellm101,,
CHN198004260,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1980/04/26,0,0:00PM,day,false,monte901,harrl901,wendh901,pullf901,"""CHN,PIT""","""Comly/Smith""","""David W. Smith""",1996/11/06 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,32992,candj001,lampd001,,folit001,,
CHN198005060,"""version 7RS(19) of 07/07/92""",SDN,CHN,CHI11,1980/05/06,0,0:00PM,day,false,froeb901,tatat901,kiblj901,steld901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 8:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,9908,joner101,hernw001,,faheb101,,
CHN198005070,"""version 7RS(19) of 07/07/92""",SDN,CHN,CHI11,1980/05/07,0,0:00PM,day,false,tatat901,kiblj901,steld901,froeb901,"""SD""","""Clem Comly""","""Clem Comly""",1995/03/11 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,7401,krukm001,wiser101,suttb001,martj001,,
CHN198005080,"""version 7RS(19) of 07/07/92""",SDN,CHN,CHI11,1980/05/08,0,0:00PM,day,false,kiblj901,steld901,froeb901,tatat901,"""CHN""","""David W. Smith""","""David W. Smith""",1996/10/17 9:55PM,park,none,44,unknown,-1,unknown,unknown,unknown,177,6692,shirb001,suttb001,fingr001,bevak001,,
CHN198005090,"""version 7RS(19) of 07/07/92""",SFN,CHN,CHI11,1980/05/09,0,0:00PM,day,false,engeb901,dalej901,quicj901,rungp901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/09/25 3:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,8403,bluev001,lampd001,,evand001,,
CHN198005100,"""version 7RS(19) of 07/07/92""",SFN,CHN,CHI11,1980/05/10,0,0:00PM,day,false,rungp901,quicj901,dalej901,engeb901,"""SFN""","""Clem Comly""","""David W. Smith""",1996/09/25 3:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,26646,mcgll101,knepb001,,buckb001,,
