game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings
PHA193605301,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/05/30,1,,0:00PM,day,false,owenb901,johnc901,(none),summb901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/11/09 10:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,0,finkh101,ferrw101,,,
PHA193605302,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/05/30,2,,0:00PM,day,false,johnc901,summb901,(none),owenb901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/11/09 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,28450,henrj103,rossb102,,,
PHA193605310,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/05/31,0,,0:00PM,day,false,summb901,owenb901,(none),johnc901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/11/09 10:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,7000,applp101,dietb101,,,
PHA193606020,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/06/02,0,,0:00PM,day,false,morig101,basis901,(none),kolll901,"""248""","""Comly""","""Comly""",2014/06/20 6:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,0,bridt101,kellh101,,,
PHA193606030,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/06/03,0,,0:00PM,day,false,basis901,kolll901,(none),morig101,"""248""","""Comly""","""Comly""",2014/06/20 6:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,1500,dietb101,lawsr101,,,
PHA193606040,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/06/04,0,,0:00PM,day,false,kolll901,morig101,(none),basis901,"""248""","""Comly""","""Comly""",2014/06/20 7:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,aukee101,rhodg101,,,
PHA193606061,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/06/06,1,,0:00PM,day,false,morig101,basis901,(none),kolll901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/11/09 7:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,finkh101,thomt103,dietb101,,
PHA193606062,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/06/06,2,,0:00PM,day,false,basis901,kolll901,(none),morig101,"""253""","""D Lamoureaux""","""D Lamouraeux""",2007/11/09 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,9000,calde101,kellh101,,,
PHA193606070,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/06/07,0,,0:00PM,day,false,kolll901,morig101,(none),basis901,"""23""","""D Lamoureaux""","""D Lamoureaux""",2007/11/09 8:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,5000,tietl101,rhodg101,,,
PHA193606080,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/06/08,0,,0:00PM,day,false,geish901,hubbc901,(none),dinnb101,"""277""","""Comly""","""Comly""",2014/05/24 11:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,dietb101,whitj101,,,
PHA193606090,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/06/09,0,,0:00PM,day,false,hubbc901,dinnb101,(none),geish901,"""253,277""","""D Lamoureaux""","""D Lamoureaux""",2007/11/09 8:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,kennv101,dietb101,,,
PHA193606110,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/06/11,0,,0:00PM,day,false,dinnb101,geish901,(none),hubbc901,"""39""","""unknown""","""Comly""",2002/08/31 10:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,kellh101,hardm101,,,
PHA193606131,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/06/13,1,,0:00PM,day,false,geish901,hubbc901,(none),dinnb101,"""39,253""","""unknown""","""Comly/Lamoureaux""",2002/08/31 10:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,rhodg101,browl101,,,
PHA193606132,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/06/13,2,,0:00PM,day,false,hubbc901,dinnb101,(none),geish901,"""39""","""unknown""","""Comly""",2002/08/31 11:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,7000,allej102,finkh101,,,
PHA193606140,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/06/14,0,,0:00PM,day,false,dinnb101,geish901,(none),hubbc901,"""39""","""unknown""","""Comly""",2002/09/01 12:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,5000,rossb102,hildo101,kellh101,,
PHA193607011,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/07/01,1,,0:00PM,day,false,morig101,basis901,(none),kolll901,"""475""","""Wayne Townsend""","""Wayne Townsend""",2014/09/06 9:13AM,park,none,0,unknown,-1,unknown,none,sunny,137,0,deshj101,rossb102,,,
PHA193607012,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/07/01,2,,0:00PM,day,false,basis901,kolll901,(none),morig101,"""475""","""Wayne Townsend""","""Wayne Townsend""",2014/09/06 9:17PM,park,none,0,unknown,-1,unknown,none,unknown,144,0,newsb101,finkh101,,,
PHA193607020,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/07/02,0,,0:00PM,day,false,kolll901,morig101,(none),basis901,"""475""","""Wayne Townsend""","""Wayne Townsend""",2014/09/06 9:54PM,park,none,0,unknown,-1,unknown,none,sunny,118,0,white102,rhodg101,,,
PHA193607090,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/07/09,0,,0:00PM,day,false,hubbc901,ormsr901,(none),geish901,"""476""","""Comly""","""Comly""",2014/04/18 8:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,kellh101,hogsc101,,,
PHA193607111,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/07/11,1,,0:00PM,day,false,ormsr901,geish901,(none),hubbc901,"""476""","""Comly""","""Comly""",2014/04/17 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,finkh101,calde101,kellh101,,
PHA193607112,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/07/11,2,,0:00PM,day,false,geish901,hubbc901,(none),ormsr901,"""476""","""Comly""","""Comly""",2014/04/17 5:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,8000,rhodg101,knotj102,,,
PHA193607120,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/07/12,0,,0:00PM,day,false,hubbc901,ormsr901,(none),geish901,"""476""","""Comly""","""Comly""",2014/04/18 9:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3500,bridt101,doylc102,,,
PHA193607130,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/07/13,0,,0:00PM,day,false,ormsr901,geish901,(none),hubbc901,"""476""","""Comly""","""Comly""",2014/04/18 10:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,103,500,lawsr101,rossb102,,,
PHA193607140,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/07/14,0,,0:00PM,day,false,geish901,hubbc901,(none),ormsr901,"""476""","""Comly""","""Comly""",2014/04/18 11:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,500,kellh101,aukee101,,,
PHA193607150,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/07/15,0,,0:00PM,day,false,owenb901,quinj901,(none),mcgob901,"""39,476""","""unknown""","""Comly""",2002/09/05 12:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,hardm101,rhodg101,,,
PHA193607160,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/07/16,0,,0:00PM,day,false,quinj901,mcgob901,(none),owenb901,"""39,476""","""unknown""","""Comly""",2002/09/05 12:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,allej102,finkh101,,,
PHA193607170,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/07/17,0,,0:00PM,day,false,mcgob901,owenb901,(none),quinj901,"""39,476""","""unknown""","""Comly""",2002/09/05 12:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,galed101,doylc102,,,
PHA193607181,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/07/18,1,,0:00PM,day,false,owenb901,quinj901,(none),mcgob901,"""253,476""","""D Lamoureaux""","""D Lamoureaux""",2007/11/11 10:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,lyont102,kellh101,,,
PHA193607182,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/07/18,2,,0:00PM,day,false,quinj901,mcgob901,(none),owenb901,"""253,476,277""","""D Lamoureaux""","""D Lamoureaux""",2007/11/11 11:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,11000,browc103,rossb102,,,
PHA193607191,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/07/19,1,,0:00PM,day,false,mcgob901,owenb901,(none),quinj901,"""253,476""","""D Lamoureaux""","""D Lamoureaux""",2007/11/11 11:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,kennv101,rhodg101,,,
PHA193607192,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/07/19,2,,0:00PM,day,false,owenb901,quinj901,(none),mcgob901,"""253,476""","""D Lamoureaux""","""D Lamoureaux""",2007/11/11 11:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,cains101,finkh101,,,
PHA193608140,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1936/08/14,0,,0:00PM,day,false,owenb901,quinj901,(none),mcgob901,"""476,372""","""unknown""","""Comly""",2012/11/17 2:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,1500,rossb102,ruffr101,finkh101,,
PHA193608150,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1936/08/15,0,,0:00PM,day,false,quinj901,mcgob901,(none),owenb901,"""476,372""","""unknown""","""Comly""",2012/11/17 2:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5000,pearm101,rhodg101,,,
PHA193608161,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1936/08/16,1,,0:00PM,day,false,mcgob901,owenb901,(none),quinj901,"""476,372""","""unknown""","""Comly""",2012/11/18 12:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,broaj101,finkh101,,,
PHA193608162,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1936/08/16,2,,0:00PM,day,false,owenb901,quinj901,(none),mcgob901,"""476,372""","""unknown""","""Comly""",2012/11/18 1:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,102,28500,kellh101,malop103,,,
PHA193608180,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/08/18,0,,0:00PM,day,false,quinj901,owenb901,(none),summb901,"""476,115""","""Bob Kistler""","""D Lamoureaux""",2001/02/02 3:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,7000,grovl101,rhodg101,,,
PHA193608191,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/08/19,1,,0:00PM,day,false,owenb901,summb901,(none),quinj901,"""115,476""","""Bob Kistler""","""D Lamoureaux""",2001/02/02 3:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,0,rossb102,marcj101,,,
PHA193608192,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/08/19,2,,0:00PM,day,false,summb901,quinj901,(none),owenb901,"""115,476""","""Comly""","""D Lamoureaux""",2001/02/02 3:55PM,unknown,none,81,unknown,-1,unknown,unknown,unknown,106,10000,kellh101,ostef101,,,
PHA193608210,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/08/21,0,,0:00PM,day,false,dinnb101,mcgob901,(none),johnc901,"""476""","""Comly""","""Comly""",2014/04/18 12:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,liseh101,newsb101,,,
PHA193608221,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/08/22,1,,0:00PM,day,false,mcgob901,johnc901,(none),dinnb101,"""253,476""","""Comly""","""D Lamoureaux""",2007/11/13 12:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,weavm101,rhodg101,newsb101,,
PHA193608222,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/08/22,2,,0:00PM,day,false,johnc901,dinnb101,(none),mcgob901,"""476""","""Comly""","""Comly""",2014/04/18 10:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,10000,finkh101,white102,,,
PHA193608231,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/08/23,1,,0:00PM,day,false,dinnb101,mcgob901,(none),johnc901,"""476""","""Comly""","""Comly""",2014/04/19 7:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,applp101,rossb102,,,
PHA193608232,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1936/08/23,2,,0:00PM,day,false,mcgob901,johnc901,(none),dinnb101,"""476""","""Comly""","""Comly""",2014/04/19 8:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,13000,deshj101,liseh101,cascj101,,
PHA193608250,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/08/25,0,,0:00PM,day,false,johnc901,dinnb101,(none),owenb901,"""476,277""","""Comly""","""Comly""",2014/04/19 10:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,1500,rhodg101,stram102,,,
PHA193608260,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/08/26,0,,0:00PM,day,false,dinnb101,owenb901,(none),johnc901,"""253,476,277""","""D Lamoureaux""","""D Lamoureaux""",2007/11/13 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,kennv101,finkh101,,,
PHA193608270,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1936/08/27,0,,0:00PM,day,false,owenb901,johnc901,(none),dinnb101,"""253,476,277""","""D Lamoureaux""","""D Lamoureaux""",2007/11/13 12:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,1500,gumpr101,dietb101,,,
PHA193608291,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/08/29,1,,0:00PM,day,false,johnc901,dinnb101,(none),owenb901,"""476,39,253""","""unknown""","""Comly/Lamoureaux""",2002/10/06 10:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,allej102,rhodg101,,,
PHA193608292,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1936/08/29,2,,0:00PM,day,false,dinnb101,owenb901,(none),johnc901,"""476,39,253""","""unknown""","""Comly/Lamoureaux""",2002/10/06 11:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,76,6000,rossb102,galed101,,,
PHA193608301,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/08/30,1,,0:00PM,day,false,quinj901,geish901,(none),summb901,"""476""","""Comly""","""Comly""",2014/04/19 11:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,0,finkh101,aukee101,,,
PHA193608302,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/08/30,2,,0:00PM,day,false,geish901,summb901,(none),quinj901,"""476""","""Comly""","""Comly""",2014/04/19 12:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,18000,bridt101,liseh101,,,
PHA193609010,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1936/09/01,0,,0:00PM,day,false,summb901,quinj901,(none),geish901,"""476,253""","""D Lamoureaux""","""D Lamoureaux""",2007/11/13 12:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,rowes101,bullr101,,,
PHA193609020,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/09/02,0,,0:00PM,day,false,quinj901,geish901,(none),summb901,"""476,253,102""","""D Lamoureaux,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2007/11/16 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,500,knotj102,rossb102,,,
PHA193609030,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1936/09/03,0,,0:00PM,day,false,geish901,summb901,(none),quinj901,"""253,476""","""D Lamoureaux""","""D Lamoureaux""",2007/11/16 7:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,500,vanar101,finkh101,,,
PHA193609190,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/09/19,0,,0:00PM,day,false,johnc901,mcgob901,(none),owenb901,"""115,476""","""Bob Kistler""","""D Lamoureaux""",2001/02/04 9:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,6000,ferrw101,rossb102,,,
PHA193609201,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/09/20,1,,0:00PM,day,false,mcgob901,owenb901,(none),johnc901,"""476""","""Comly""","""Comly""",2014/04/19 12:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,finkh101,grovl101,,,
PHA193609202,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1936/09/20,2,,0:00PM,day,false,owenb901,johnc901,(none),mcgob901,"""253,476""","""D Lamoureaux""","""D Lamoureaux""",2007/11/16 8:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,7000,smite105,marcj101,,,
PHA193609250,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1936/09/25,0,,0:00PM,day,false,johnc901,mcgob901,(none),dinnb101,"""253,476""","""D Lamoureaux""","""D Lamoureaux""",2007/11/16 8:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,1100,ruffr101,smite105,,,
CHN193604170,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/04/17,0,,2:57PM,day,false,morac102,mageg901,(none),quige901,"""516""","""DWV""","""DWV""",2015/06/29 3:08PM,park,none,38,unknown,-1,dry,none,cloudy,115,9423,derrp101,carlt101,,,
CHN193604180,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/04/18,0,,1:58PM,day,false,mageg901,quige901,(none),morac102,"""516""","""DWV""","""DWV""",2015/06/30 9:26AM,park,none,39,unknown,-1,dry,none,sunny,123,4720,nelse101,warnl101,brend101,,
CHN193604190,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/04/19,0,,1:59PM,day,false,quige901,morac102,(none),mageg901,"""516""","""DWV""","""DWV""",2015/06/30 9:53AM,park,none,0,unknown,-1,dry,none,cloudy,122,11600,lee-b103,schog101,,,
CHN193604230,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1936/04/23,0,,0:00PM,day,false,klemb901,searz901,(none),(none),277,"""Dick Cramer""","""Dick Cramer""",2015/05/24 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,2641,frenl101,birkr101,,,
CHN193604240,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1936/04/24,0,,0:00PM,day,false,searz901,klemb901,(none),(none),277,"""Dick Cramer""","""Dick Cramer""",2015/05/24 6:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,3321,warnl101,blanc101,,,
CHN193604290,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1936/04/29,0,,0:00PM,day,false,klemb901,searz901,(none),goetl901,"""277,371,589""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2012/04/19 3:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,89,4059,lee-b103,mungv101,,,
CHN193604300,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1936/04/30,0,,0:00PM,day,false,searz901,goetl901,(none),klemb901,"""277,371,589""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2012/04/19 4:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,3353,carlt101,brane101,,,
CHN193605020,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1936/05/02,0,,0:00PM,day,false,goetl901,klemb901,(none),searz901,277,"""Dick Cramer""","""Dick Cramer""",2015/05/25 6:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,6245,rootc101,coffd101,,,
CHN193605030,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1936/05/03,0,,0:00PM,day,false,barrg901,balll901,(none),rearb901,"""266,111""","""Dick Cramer""","""Dick Cramer""",2018/10/28 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,196,8000,johns101,kowaf101,,,
CHN193605050,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1936/05/05,0,,0:00PM,day,false,balll901,rearb901,(none),barrg901,277,"""Dick Cramer""","""Dick Cramer""",2013/09/27 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,3906,lee-b103,bowmj101,,,
CHN193605060,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1936/05/06,0,,0:00PM,day,false,rearb901,barrg901,(none),balll901,"""115,277""",unknown,"""Comly""",2000/03/28 12:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,3500,carlt101,osbow101,warnl101,,
CHN193605070,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1936/05/07,0,,0:00PM,day,false,barrg901,balll901,(none),rearb901,"""115,277""",unknown,"""Comly""",2000/03/28 1:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,4582,bryac101,blana101,,,
CHN193605080,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1936/05/08,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,277,"""Dick Cramer""","""Dick Cramer""",2015/05/25 6:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,9882,rybam101,kowaf101,deand102,,
CHN193605090,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1936/05/09,0,,0:00PM,day,false,pfirc901,stewb901,(none),pineb101,277,"""Dick Cramer""","""Dick Cramer""",2015/05/25 11:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,15096,parmr101,rootc101,walkb101,,
CHN193605100,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1936/05/10,0,,0:00PM,day,false,stewb901,pineb101,(none),pfirc901,"""102,208,128,111,276""","""Rob Wood,Wayne Townsend""","""David W.Smith,Wayne Townsend""",2018/10/29 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,67,29500,deanp101,carlt101,,,
CHN193605260,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/05/26,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,"""516""","""DWV""","""DWV""",2015/06/30 10:22AM,park,none,0,unknown,-1,dry,none,sunny,115,4690,hensr101,stinl101,,,
CHN193605270,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/05/27,0,,0:00PM,day,false,pfirc901,stewb901,(none),pineb101,"""516""","""DWV""","""DWV""",2015/06/30 2:17PM,park,none,0,unknown,-1,dry,none,sunny,138,4390,derrp101,frenl101,brend101,,
CHN193605280,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/05/28,0,,0:00PM,day,false,stewb901,pineb101,(none),pfirc901,"""516""","""DWV""","""DWV""",2015/06/30 2:46PM,park,none,48,unknown,-1,dry,none,sunny,125,3067,warnl101,hilcw101,,,
CHN193605290,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1936/05/29,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,"""516""","""DWV""","""DWV""",2015/07/01 10:13AM,park,none,52,unknown,-1,dry,none,sunny,133,3158,davic103,schog101,,,
CHN193605301,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1936/05/30,1,,0:00PM,day,false,pfirc901,stewb901,(none),pineb101,277,"""Dick Cramer""","""Dick Cramer""",2015/05/25 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,swifb101,rootc101,,,
CHN193605302,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1936/05/30,2,,0:00PM,day,false,stewb901,pineb101,(none),pfirc901,"""277,140,111""","""Rob Wood""","""David W. Smith""",2018/11/05 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,43332,browm103,bryac101,bushg101,,
CHN193605310,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1936/05/31,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,"""286""","""Bob Kapla""","""Bob Kapla""",2016/05/30 3:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,13567,carlt101,bushg101,,,
CHN193606030,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1936/06/03,0,,0:00PM,day,false,barrg901,goetl901,(none),rearb901,277,"""Dick Cramer""","""Dick Cramer""",2015/05/25 8:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,8000,schuh103,davic103,,,
CHN193606040,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1936/06/04,0,,0:00PM,day,false,goetl901,rearb901,(none),barrg901,277,"""Dick Cramer""","""Dick Cramer""",2015/05/26 8:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8000,warnl101,casts101,,,
CHN193606050,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1936/06/05,0,,0:00PM,day,false,balll901,klemb901,(none),searz901,"""277,371""",unknown,"""Comly""",2012/04/26 9:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,4844,lee-b103,mungv101,,,
