game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
OAK202405250,OAK,HOU,2,0,searj001,arris001,5.04,5.35
OAK202405260,OAK,HOU,0,0,brooa001,blanr001,,4.1
OAK202406040,OAK,SEA,0,0,spenm001,kirbg001,5.1,4.21
OAK202406050,OAK,SEA,0,0,estej001,gilbl002,9.82,3.44
OAK202406060,OAK,SEA,0,0,searj001,woo-b001,5.04,2.94
OAK202406070,OAK,TOR,0,0,millm004,greec003,2.63,5.56
OAK202406080,OAK,TOR,0,1,medil002,gausk001,,3.59
OAK202406090,OAK,TOR,0,0,adama002,garcy001,,3.86
OAK202406180,OAK,KCA,2,0,harrh002,marsa001,3.2,
OAK202406190,OAK,KCA,0,0,medil002,ragac001,,4.67
OAK202406200,OAK,KCA,0,0,nittv001,mcarj001,,
OAK202406210,OAK,MIN,1,1,newcs001,duraj002,2.73,2.06
OAK202406220,OAK,MIN,1,1,searj001,oberb002,5.04,5.1
OAK202406230,OAK,MIN,0,0,harrh002,lopep002,3.2,2.74
OAK202407020,OAK,ANA,0,0,spenm001,sorij002,5.1,4.26
OAK202407030,OAK,ANA,0,0,estej001,danid001,9.82,5.4
OAK202407040,OAK,ANA,0,0,searj001,contr001,5.04,5.68
OAK202407050,OAK,BAL,1,1,harrh002,suara001,3.2,2.31
OAK202407060,OAK,BAL,3,0,medil002,povic001,,5.21
OAK202407070,OAK,BAL,0,4,spenm001,rodrg003,5.1,
OAK202407190,OAK,ANA,0,0,searj001,canng001,5.04,3.77
OAK202407200,OAK,ANA,3,0,spenm001,kochj001,5.1,6.81
OAK202407210,OAK,ANA,0,0,ercel001,garcl005,2.64,3.52
OAK202407220,OAK,HOU,0,0,harrh002,arris001,3.2,5.35
OAK202407230,OAK,HOU,2,0,bidoo001,blosj001,5.87,
OAK202407240,OAK,HOU,1,1,searj001,browh001,5.04,2.43
OAK202408020,OAK,LAN,0,2,estej001,stong001,9.82,
OAK202408030,OAK,LAN,0,0,spenm001,flahj002,5.1,4.64
OAK202408040,OAK,LAN,2,2,bidoo001,vesia001,5.87,3.02
OAK202408050,OAK,CHA,1,0,searj001,bushk001,5.04,
OAK202408060,OAK,CHA,0,0,strir001,cannj001,,5.82
OAK202408070,OAK,CHA,0,0,mcfat001,toust001,,9.0
OAK202408170,OAK,SFN,0,0,bidoo001,birdh001,5.87,4.8
OAK202408180,OAK,SFN,0,0,jimed002,walkr001,,4.11
OAK202408190,OAK,TBA,2,0,boylj001,bradt002,4.67,5.05
OAK202408200,OAK,TBA,0,0,estej001,baz-s001,9.82,4.87
OAK202408210,OAK,TBA,1,0,spenm001,pepir001,5.1,3.86
OAK202408220,OAK,TBA,0,0,bidoo001,sprij001,5.87,4.11
OAK202408230,OAK,MIL,1,0,searj001,hudsb001,5.04,4.8
OAK202408240,OAK,MIL,1,0,boylj001,rea-c001,4.67,3.95
OAK202408250,OAK,MIL,0,0,estej001,montf001,9.82,6.28
OAK202409020,OAK,SEA,0,2,fergt001,votha001,4.66,
OAK202409030,OAK,SEA,1,2,harrh002,thort002,3.2,4.68
OAK202409040,OAK,SEA,1,0,searj001,kirbg001,5.04,4.21
OAK202409050,OAK,SEA,0,2,estej001,woo-b001,9.82,2.94
OAK202409060,OAK,DET,0,0,holmg002,brieb001,5.09,6.55
OAK202409070,OAK,DET,0,0,mcfat001,hurtb001,,2.43
OAK202409080,OAK,DET,0,0,ginnj001,maddt001,,
OAK202409200,OAK,NYA,0,0,mcfat001,coleg001,,
OAK202409210,OAK,NYA,0,2,searj001,rodoc001,5.04,3.09
OAK202409220,OAK,NYA,2,0,estej001,gil-l001,9.82,3.32
OAK202409240,OAK,TEX,2,1,millm004,sborj002,2.63,
OAK202409250,OAK,TEX,0,3,bassb002,festm001,2.31,4.12
OAK202409260,OAK,TEX,0,0,ginnj001,rockk001,,5.74
PHI202403290,PHI,ATL,0,0,alvaj004,johnp001,3.81,3.05
PHI202403300,PHI,ATL,3,2,nolaa001,chavj001,6.01,9.0
PHI202403310,PHI,ATL,1,2,stram001,bumma001,2.74,3.81
PHI202404010,PHI,CIN,2,0,brogc001,diaza004,5.55,8.15
PHI202404020,PHI,CIN,1,0,turns003,ashcg001,7.11,3.99
PHI202404030,PHI,CIN,0,0,wheez001,montf001,2.71,6.28
PHI202404110,PHI,PIT,0,0,suarr001,jonej008,3.2,
PHI202404120,PHI,PIT,0,0,sancc002,faltb001,2.5,4.45
PHI202404130,PHI,PIT,2,1,hoffj003,hernj005,4.37,
PHI202404140,PHI,PIT,0,0,wheez001,kellm003,2.71,4.19
PHI202404150,PHI,COL,0,0,domis001,birdj001,3.16,5.53
PHI202404160,PHI,COL,2,0,suarr001,gomba001,3.2,7.49
PHI202404170,PHI,COL,4,1,sancc002,feltr001,2.5,4.75
PHI202404190,PHI,CHA,3,0,turns003,crocg001,7.11,2.59
PHI202404200,PHI,CHA,0,0,wheez001,sorom001,2.71,4.52
PHI202404210,PHI,CHA,3,2,nolaa001,nastn001,6.01,
PHI202405030,PHI,SFN,0,0,stram001,hickj002,2.74,6.95
PHI202405040,PHI,SFN,5,0,suarr001,winnk001,3.2,4.5
PHI202405050,PHI,SFN,0,1,walkt004,webbl001,4.08,3.22
PHI202405060,PHI,SFN,0,0,wheez001,blacm001,2.71,6.75
PHI202405070,PHI,TOR,1,0,sancc002,berrj001,2.5,4.17
PHI202405080,PHI,TOR,0,0,nolaa001,bassc001,6.01,3.96
PHI202405150,PHI,NYN,1,1,suarr001,luccj001,3.2,3.76
PHI202405160,PHI,NYN,0,1,alvaj004,lopej004,3.81,6.57
PHI202405170,PHI,WAS,1,0,wheez001,irvij001,2.71,5.7
PHI202405180,PHI,WAS,0,1,sotog003,finnk001,4.18,3.47
PHI202405190,PHI,WAS,0,0,nolaa001,barnj002,6.01,9.0
PHI202405210,PHI,TEX,0,0,suarr001,grayj003,3.2,7.71
PHI202405220,PHI,TEX,0,1,stram001,dunnd001,2.74,6.97
PHI202405230,PHI,TEX,0,0,wheez001,heana001,2.71,5.52
PHI202405310,PHI,SLN,0,0,nolaa001,mikom001,6.01,4.84
PHI202406010,PHI,SLN,3,0,turns003,grays001,7.11,4.28
PHI202406020,PHI,SLN,0,2,sotog003,kingj002,4.18,4.66
PHI202406030,PHI,MIL,0,0,wheez001,wilsb003,2.71,6.65
PHI202406040,PHI,MIL,0,0,domis001,payaj001,3.16,6.84
PHI202406050,PHI,MIL,0,0,nolaa001,ashba003,6.01,2.16
PHI202406090,PHI,NYN,1,0,alvaj004,garrr001,3.81,3.9
PHI202406170,PHI,SDN,0,0,sancc002,vasqr001,2.5,3.84
PHI202406180,PHI,SDN,0,0,hoffj003,suarr002,4.37,2.97
PHI202406190,PHI,SDN,0,0,kerko001,waldm003,3.3,7.71
PHI202406210,PHI,ARI,0,0,walkt004,montj004,4.08,
PHI202406220,PHI,ARI,2,0,wheez001,henrt001,2.71,4.05
PHI202406230,PHI,ARI,0,0,sancc002,ceccs001,2.5,4.3
PHI202406270,PHI,MIA,1,0,hoffj003,benda001,4.37,2.16
PHI202406280,PHI,MIA,0,0,sancc002,tylek001,2.5,
PHI202406290,PHI,MIA,0,0,nolaa001,narda001,6.01,
PHI202406300,PHI,MIA,2,1,domis001,narda001,3.16,
PHI202407090,PHI,LAN,0,0,wheez001,millb005,2.71,12.6
PHI202407100,PHI,LAN,1,0,sancc002,stong001,2.5,
PHI202407110,PHI,LAN,1,0,nolaa001,banda001,6.01,3.18
PHI202407120,PHI,OAK,0,0,suarr001,bidoo001,3.2,5.87
PHI202407130,PHI,OAK,0,0,philt002,spenm001,2.78,5.1
PHI202407140,PHI,OAK,1,0,mercm002,estej001,15.0,9.82
PHI202407260,PHI,CLE,0,1,sancc002,liveb001,2.5,3.22
PHI202407270,PHI,CLE,0,0,philt002,carrc003,2.78,7.09
PHI202407280,PHI,CLE,1,0,alvaj004,herrt002,3.81,4.85
PHI202407290,PHI,NYA,0,1,wheez001,gil-l001,2.71,3.32
PHI202407300,PHI,NYA,1,1,kerko001,tonkm001,3.3,4.88
PHI202407310,PHI,NYA,0,0,sancc002,cortn001,2.5,6.29
PHI202408130,PHI,MIA,0,2,walkt004,bellv001,4.08,4.65
PHI202408140,PHI,MIA,0,3,ruizj001,cabre003,8.82,3.53
PHI202408150,PHI,WAS,4,0,wheez001,parkm001,2.71,5.68
PHI202408160,PHI,WAS,0,0,estec001,finnk001,2.45,3.47
PHI202408170,PHI,WAS,0,0,sancc002,gorem001,2.5,4.17
PHI202408180,PHI,WAS,1,0,stram001,barnj002,2.74,9.0
PHI202408260,PHI,HOU,0,0,stram001,hadej001,2.74,2.05
PHI202408270,PHI,HOU,0,0,nolaa001,verlj001,6.01,3.85
PHI202408280,PHI,HOU,0,0,walkt004,arris001,4.08,5.35
PHI202408290,PHI,ATL,0,0,kerko001,holmg001,3.3,3.99
PHI202408300,PHI,ATL,0,0,suarr001,loper003,3.2,5.4
PHI202408310,PHI,ATL,0,0,wheez001,friem001,2.71,2.86
PHI202409010,PHI,ATL,0,0,estec001,bumma001,2.45,3.81
PHI202409090,PHI,TBA,0,0,estec001,cleag001,2.45,2.35
PHI202409100,PHI,TBA,1,0,alvaj004,lover001,3.81,8.49
PHI202409110,PHI,TBA,2,0,wheez001,rasmd002,2.71,2.76
PHI202409130,PHI,NYN,0,0,nolaa001,quinj001,6.01,3.96
PHI202409140,PHI,NYN,0,1,kerko001,yound005,3.3,4.32
PHI202409150,PHI,NYN,0,0,ruizj001,diaze006,8.82,1.63
PHI202409230,PHI,CHN,0,0,nolaa001,kilic001,6.01,
PHI202409240,PHI,CHN,1,0,bankt001,smyld001,3.07,
PHI202409250,PHI,CHN,3,0,ruizj001,assaj001,8.82,3.65
PIT202404050,PIT,BAL,0,0,jonej008,rodrg003,,
PIT202404060,PIT,BAL,0,0,flemj001,heasj001,,
PIT202404070,PIT,BAL,0,0,hernj005,canoy001,,5.12
PIT202404080,PIT,DET,0,1,kellm003,olsor001,4.19,3.15
PIT202404090,PIT,DET,0,1,bednd001,mills001,2.3,2.74
PIT202404190,PIT,BOS,0,2,prieq001,bellb002,3.32,3.35
PIT202404200,PIT,BOS,0,2,kellm003,crawk001,4.19,
PIT202404210,PIT,BOS,1,0,perem004,slatj002,3.54,4.24
PIT202404220,PIT,MIL,1,0,jonej008,rossj002,,5.12
PIT202404230,PIT,MIL,1,0,faltb001,myert001,4.45,3.55
PIT202404240,PIT,MIL,0,0,flemj001,hudsb001,,4.8
PIT202404250,PIT,MIL,3,1,chapa001,koenj001,1.17,2.86
PIT202405030,PIT,COL,0,0,perem004,quanc001,3.54,6.04
PIT202405040,PIT,COL,0,0,bednd001,mearn001,2.3,3.49
PIT202405050,PIT,COL,0,0,ortil003,feltr001,,4.75
PIT202405060,PIT,ANA,0,0,kellm003,andet002,4.19,4.56
PIT202405070,PIT,ANA,0,0,prieq001,sandp002,3.32,
PIT202405080,PIT,ANA,0,0,ortil003,cimba001,,
PIT202405100,PIT,CHN,2,1,jonej008,browb006,,5.92
PIT202405110,PIT,CHN,0,0,holdc001,thomk002,7.01,
PIT202405120,PIT,CHN,0,2,chapa001,nerih001,1.17,6.75
PIT202405210,PIT,SFN,0,2,bednd001,mille002,2.3,1.5
PIT202405220,PIT,SFN,0,0,mlodc001,walkr001,3.55,4.11
PIT202405230,PIT,SFN,1,0,strah001,jackl001,5.21,4.06
PIT202405240,PIT,ATL,2,0,faltb001,kerrr001,4.45,
PIT202405250,PIT,ATL,0,0,kellm003,loper003,4.19,5.4
PIT202405260,PIT,ATL,0,0,mlodc001,salec001,3.55,2.58
PIT202406040,PIT,LAN,0,0,jonej008,glast001,,3.19
PIT202406050,PIT,LAN,0,0,skenp001,paxtj001,1.97,
PIT202406060,PIT,LAN,0,4,faltb001,grovm001,4.45,
PIT202406070,PIT,MIN,0,0,kellm003,ryanj002,4.19,3.42
PIT202406080,PIT,MIN,0,0,strah001,woods002,5.21,4.04
PIT202406090,PIT,MIN,0,3,hellb001,duraj002,,2.06
PIT202406170,PIT,CIN,3,1,skenp001,spiec001,1.97,6.08
PIT202406180,PIT,CIN,0,0,faltb001,lodon001,4.45,3.33
PIT202406190,PIT,CIN,0,0,holdc001,martn002,7.01,4.45
PIT202406210,PIT,TBA,0,0,mlodc001,pochc001,3.55,12.54
PIT202406220,PIT,TBA,1,1,jonej008,efliz001,,5.93
PIT202406230,PIT,TBA,0,1,holdc001,kellk004,7.01,5.9
PIT202407020,PIT,SLN,0,0,kellm003,gibsk002,4.19,16.78
PIT202407030,PIT,SLN,0,0,chapa001,kitta001,1.17,3.4
PIT202407040,PIT,SLN,0,0,santd003,kingj002,2.18,4.66
PIT202407050,PIT,NYN,0,0,skenp001,sevel001,1.97,4.54
PIT202407060,PIT,NYN,0,0,faltb001,buttj001,4.45,3.9
PIT202407070,PIT,NYN,0,0,chapa001,diaze006,1.17,1.63
PIT202407080,PIT,NYN,0,0,kellm003,orzee001,4.19,3.02
PIT202407190,PIT,PHI,3,3,mlodc001,alvaj004,3.55,3.81
PIT202407200,PIT,PHI,0,0,ortil003,sancc002,,2.5
PIT202407210,PIT,PHI,0,0,gonzm005,philt002,,2.78
PIT202407220,PIT,SLN,0,0,chapa001,kingj002,1.17,4.66
PIT202407230,PIT,SLN,0,0,skenp001,fernr001,1.97,7.71
PIT202407240,PIT,SLN,0,0,perem004,libem001,3.54,4.21
PIT202408020,PIT,ARI,0,5,holdc001,flord002,7.01,
PIT202408030,PIT,ARI,0,0,nicok001,ceccs001,4.74,4.3
PIT202408040,PIT,ARI,1,0,holdc001,sewap001,7.01,4.58
PIT202408060,PIT,SDN,0,0,woodj003,hoeib001,6.44,3.38
PIT202408070,PIT,SDN,2,0,holdc001,scott003,7.01,4.74
PIT202408080,PIT,SDN,0,2,bednd001,adamj002,2.3,1.93
PIT202408160,PIT,SEA,0,0,skenp001,gilbl002,1.97,3.44
PIT202408170,PIT,SEA,1,0,faltb001,castl003,4.45,3.54
PIT202408180,PIT,SEA,0,2,woodj003,kirbg001,6.44,4.21
PIT202408220,PIT,CIN,0,0,skenp001,lodon001,1.97,3.33
PIT202408230,PIT,CIN,0,1,santd003,wilsj004,2.18,3.35
PIT202408240,PIT,CIN,0,4,woodj003,aguij002,6.44,
PIT202408250,PIT,CIN,1,0,chapa001,diaza004,1.17,8.15
PIT202408260,PIT,CHN,0,0,kellm003,tailj001,4.19,3.68
PIT202408270,PIT,CHN,2,0,jonej008,steej002,,4.76
PIT202408280,PIT,CHN,1,1,bednd001,hodgp001,2.3,6.27
PIT202409050,PIT,WAS,0,3,faltb001,irvij001,4.45,5.7
PIT202409071,PIT,WAS,0,0,ortil003,herzd001,,
PIT202409072,PIT,WAS,2,0,chapa001,garcr008,1.17,2.95
PIT202409080,PIT,WAS,4,1,jonej008,corbp001,,4.4
PIT202409090,PIT,MIA,1,0,skenp001,bellv001,1.97,4.65
PIT202409100,PIT,MIA,2,0,wentj001,ollea001,5.6,
PIT202409110,PIT,MIA,2,0,faltb001,bermj001,4.45,
PIT202409130,PIT,KCA,0,0,ortil003,marsa001,,
PIT202409140,PIT,KCA,0,1,kellm003,wachm001,4.19,3.86
PIT202409150,PIT,KCA,1,0,mlodc001,singb001,3.55,4.03
PIT202409240,PIT,MIL,0,0,faltb001,milnh001,4.45,3.84
PIT202409250,PIT,MIL,0,0,ortil003,peraf001,,2.7
PIT202409260,PIT,MIL,0,0,kellm003,civaa001,4.19,4.85
SDN202403200,SDN,LAN,0,0,britj003,hudsd001,,
SDN202403280,SDN,SFN,0,0,matsy001,jackl001,3.98,4.06
SDN202403290,SDN,SFN,0,3,musgj001,harrk001,,4.04
SDN202403300,SDN,SFN,0,0,ceasd001,hickj002,4.55,6.95
SDN202403310,SDN,SFN,6,0,avilp001,jeffd001,,
SDN202404010,SDN,SLN,0,3,waldm003,gibsk002,7.71,16.78
SDN202404020,SDN,SLN,0,0,darvy001,mikom001,5.38,4.84
SDN202404030,SDN,SLN,1,0,musgj001,thomz002,,
SDN202404080,SDN,CHN,0,0,peraw002,alzoa001,3.14,
SDN202404090,SDN,CHN,0,0,musgj001,smyld001,,
SDN202404100,SDN,CHN,0,0,ceasd001,hendk001,4.55,4.76
SDN202404190,SDN,TOR,0,1,waldm003,franb002,7.71,6.05
SDN202404200,SDN,TOR,0,4,vasqr001,berrj001,3.84,4.17
SDN202404210,SDN,TOR,1,0,musgj001,bassc001,,3.96
SDN202404260,SDN,PHI,0,2,musgj001,nolaa001,,6.01
SDN202404270,SDN,PHI,0,2,ceasd001,suarr001,4.55,3.2
SDN202404280,SDN,PHI,0,0,kingm002,walkt004,3.44,4.08
SDN202404290,SDN,CIN,1,1,waldm003,lodon001,7.71,3.33
SDN202404300,SDN,CIN,0,0,darvy001,martn002,5.38,4.45
SDN202405010,SDN,CIN,0,1,deloe001,cruzf002,4.36,3.56
SDN202405100,SDN,LAN,0,0,suarr002,grovm001,2.97,
SDN202405110,SDN,LAN,0,1,waldm003,paxtj001,7.71,
SDN202405120,SDN,LAN,2,0,darvy001,buehw001,5.38,4.93
SDN202405130,SDN,COL,0,0,vasqr001,hudsd002,3.84,
SDN202405140,SDN,COL,0,0,ceasd001,quanc001,4.55,6.04
SDN202405150,SDN,COL,0,0,kingm002,gomba001,3.44,7.49
SDN202405240,SDN,NYA,0,1,darvy001,rodoc001,5.38,3.09
SDN202405250,SDN,NYA,0,2,ceasd001,strom001,4.55,6.23
SDN202405260,SDN,NYA,0,0,estrj002,schmc002,3.45,3.32
SDN202405270,SDN,MIA,0,0,morea001,puk-a001,2.08,
SDN202405280,SDN,MIA,2,0,waldm003,luzaj001,7.71,3.92
SDN202405290,SDN,MIA,0,0,darvy001,garrb001,5.38,
SDN202406060,SDN,ARI,0,1,estrj002,ginkk001,3.45,7.36
SDN202406070,SDN,ARI,2,0,kingm002,pfaab001,3.44,5.25
SDN202406080,SDN,ARI,0,0,waldm003,nelsr003,7.71,3.39
SDN202406090,SDN,ARI,1,1,mazua001,henrt001,4.8,4.05
SDN202406100,SDN,OAK,0,0,ceasd001,estej001,4.55,9.82
SDN202406110,SDN,OAK,0,1,suarr002,alexs001,2.97,6.11
SDN202406120,SDN,OAK,0,0,suarr002,millm004,2.97,2.63
SDN202406200,SDN,MIL,4,1,estrj002,payaj001,3.45,6.84
SDN202406210,SDN,MIL,0,0,koles001,milnh001,3.51,3.84
SDN202406220,SDN,MIL,0,0,vasqr001,rodrc003,3.84,6.52
SDN202406230,SDN,MIL,0,0,kingm002,myert001,3.44,3.55
SDN202406240,SDN,WAS,0,0,peraw002,harvh001,3.14,0.0
SDN202406250,SDN,WAS,2,0,mazua001,gorem001,4.8,4.17
SDN202406260,SDN,WAS,0,0,ceasd001,herzd001,4.55,
SDN202407050,SDN,ARI,0,2,koles001,sewap001,3.51,4.58
SDN202407060,SDN,ARI,1,0,peraw002,thomr007,3.14,3.92
SDN202407070,SDN,ARI,1,1,ceasd001,nelsr003,4.55,3.39
SDN202407090,SDN,SEA,0,1,mazua001,gilbl002,4.8,3.44
SDN202407100,SDN,SEA,0,0,kingm002,millb004,3.44,5.68
SDN202407120,SDN,ATL,0,0,waldm003,schws001,7.71,3.09
SDN202407130,SDN,ATL,0,0,ceasd001,loper003,4.55,5.4
SDN202407140,SDN,ATL,1,0,vasqr001,salec001,3.84,2.58
SDN202407300,SDN,LAN,0,5,suarr002,vesia001,2.97,3.02
SDN202407310,SDN,LAN,0,0,ceasd001,kersc001,4.55,3.36
SDN202408020,SDN,COL,0,0,estrj002,gomba001,3.45,7.49
SDN202408030,SDN,COL,0,0,adamj002,lambp001,1.93,
SDN202408040,SDN,COL,0,0,waldm003,quanc001,7.71,6.04
SDN202408120,SDN,PIT,0,0,estrj002,woodj003,3.45,6.44
SDN202408130,SDN,PIT,1,0,kingm002,ortil003,3.44,
SDN202408140,SDN,PIT,3,0,perem004,kellm003,3.54,4.19
SDN202408190,SDN,MIN,2,1,kingm002,mattz001,3.44,5.56
SDN202408200,SDN,MIN,0,0,scott003,okers001,4.74,3.01
SDN202408210,SDN,MIN,0,0,waldm003,woods002,7.71,4.04
SDN202408220,SDN,NYN,0,1,ceasd001,sevel001,4.55,4.54
SDN202408230,SDN,NYN,1,0,musgj001,blacp001,,6.23
SDN202408240,SDN,NYN,0,1,kingm002,peted003,3.44,4.22
SDN202408250,SDN,NYN,0,0,suarr002,diaze006,2.97,1.63
SDN202409020,SDN,DET,0,0,musgj001,hanib001,,3.0
SDN202409040,SDN,DET,0,1,estrj002,folej001,3.45,
SDN202409050,SDN,DET,1,0,suarr002,vanar001,2.97,
SDN202409060,SDN,SFN,3,0,kingm002,blacm001,3.44,6.75
SDN202409070,SDN,SFN,2,0,ceasd001,webbl001,4.55,3.22
SDN202409080,SDN,SFN,0,0,musgj001,mille002,,1.5
SDN202409160,SDN,HOU,1,0,darvy001,arris001,5.38,5.35
SDN202409170,SDN,HOU,0,0,morea001,hadej001,2.08,2.05
SDN202409180,SDN,HOU,0,0,ceasd001,valdf001,4.55,3.66
SDN202409200,SDN,CHA,0,0,morea001,andej005,2.08,
SDN202409210,SDN,CHA,0,0,perem004,flexc001,3.54,3.09
SDN202409220,SDN,CHA,0,0,estrj002,ellaf001,3.45,4.24
SEA202403280,SEA,BOS,0,0,castl003,bellb002,3.54,3.35
SEA202403290,SEA,BOS,0,0,kirbg001,piven001,4.21,2.87
SEA202403300,SEA,BOS,1,0,sauct001,rodrj004,7.43,
SEA202403310,SEA,BOS,0,0,millb004,whitg002,5.68,2.25
SEA202404010,SEA,CLE,0,0,hance001,mcket001,4.9,11.12
SEA202404020,SEA,CLE,0,0,castl003,biebs001,3.54,3.57
SEA202404030,SEA,CLE,0,3,kirbg001,allel003,4.21,4.25
SEA202404120,SEA,CHN,0,0,millb004,wickj001,5.68,6.28
SEA202404130,SEA,CHN,0,0,hance001,imans001,4.9,3.73
SEA202404140,SEA,CHN,0,1,castl003,assaj001,3.54,3.65
SEA202404150,SEA,CIN,3,0,kirbg001,montf001,4.21,6.28
SEA202404160,SEA,CIN,0,0,gilbl002,pagae001,3.44,2.88
SEA202404170,SEA,CIN,0,0,millb004,abboa001,5.68,2.87
SEA202404260,SEA,ARI,1,0,hance001,gallz001,4.9,4.83
SEA202404270,SEA,ARI,0,0,kirbg001,ceccs001,4.21,4.3
SEA202404280,SEA,ARI,1,0,thort002,mantj002,4.68,15.83
SEA202404290,SEA,ATL,0,0,votha001,minta001,,
SEA202404300,SEA,ATL,0,0,castl003,loper003,3.54,5.4
SEA202405010,SEA,ATL,0,0,hance001,salec001,4.9,2.58
SEA202405100,SEA,OAK,0,0,thort002,blacp001,4.68,6.23
SEA202405110,SEA,OAK,0,0,millb004,estej001,5.68,9.82
SEA202405120,SEA,OAK,1,0,castl003,wooda002,3.54,
SEA202405130,SEA,KCA,0,0,kirbg001,singb001,4.21,4.03
SEA202405140,SEA,KCA,0,0,gilbl002,wachm001,3.44,3.86
SEA202405150,SEA,KCA,0,0,woo-b001,marsa001,2.94,
SEA202405270,SEA,HOU,3,0,millb004,valdf001,5.68,3.66
SEA202405280,SEA,HOU,1,0,sauct001,presr001,7.43,4.35
SEA202405290,SEA,HOU,0,0,baumm001,scott004,,7.9
SEA202405300,SEA,HOU,0,0,gilbl002,arris001,3.44,5.35
SEA202405310,SEA,ANA,3,0,stanr002,moorm003,5.3,
SEA202406010,SEA,ANA,0,0,millb004,detmr001,5.68,3.96
SEA202406020,SEA,ANA,0,0,castl003,canng001,3.54,3.77
SEA202406100,SEA,CHA,0,0,stanr002,leasj001,5.3,3.92
SEA202406110,SEA,CHA,0,0,thort002,brebj001,4.68,7.71
SEA202406120,SEA,CHA,0,0,thort002,wilss002,4.68,3.42
SEA202406130,SEA,CHA,0,0,munoa002,kopem001,1.73,2.45
SEA202406140,SEA,TEX,2,2,castl003,heana001,3.54,5.52
SEA202406150,SEA,TEX,1,0,kirbg001,eovan001,4.21,1.73
SEA202406160,SEA,TEX,0,0,gilbl002,dunnd001,3.44,6.97
SEA202406280,SEA,MIN,0,0,stanr002,sandc001,5.3,4.5
SEA202406290,SEA,MIN,0,0,millb004,lopep002,5.68,2.74
SEA202406300,SEA,MIN,0,1,stanr002,sandc001,5.3,4.5
SEA202407020,SEA,BAL,0,0,kirbg001,rodrg003,4.21,
SEA202407030,SEA,BAL,0,0,gilbl002,kremd001,3.44,4.19
SEA202407040,SEA,BAL,0,0,stanr002,bakeb001,5.3,4.06
SEA202407050,SEA,TOR,0,0,castl003,gausk001,3.54,3.59
SEA202407060,SEA,TOR,0,0,hance001,rodry003,4.9,3.08
SEA202407070,SEA,TOR,0,0,snidc001,greec003,5.47,5.56
SEA202407190,SEA,HOU,0,0,castl003,browh001,3.54,2.43
SEA202407200,SEA,HOU,0,0,stanr002,scott004,5.3,7.9
SEA202407210,SEA,HOU,0,0,woo-b001,blanr001,2.94,4.1
SEA202407220,SEA,ANA,1,0,thort002,garcl005,4.68,3.52
SEA202407230,SEA,ANA,0,0,gilbl002,sorij002,3.44,4.26
SEA202407240,SEA,ANA,0,0,santg001,crouh001,5.14,
SEA202408020,SEA,PHI,1,0,woo-b001,philt002,2.94,2.78
SEA202408030,SEA,PHI,0,1,snidc001,estec001,5.47,2.45
SEA202408040,SEA,PHI,0,1,gilbl002,wheez001,3.44,2.71
SEA202408060,SEA,DET,0,0,castl003,montk001,3.54,4.37
SEA202408070,SEA,DET,0,1,kirbg001,skubt001,4.21,2.21
SEA202408080,SEA,DET,0,0,charj001,vestw001,,3.01
SEA202408090,SEA,NYN,0,0,millb004,quinj001,5.68,3.96
SEA202408100,SEA,NYN,3,0,gilbl002,manas001,3.44,5.64
SEA202408110,SEA,NYN,0,0,castl003,sevel001,3.54,4.54
SEA202408230,SEA,SFN,0,1,snidc001,mille002,5.47,1.5
SEA202408240,SEA,SFN,0,1,kirbg001,bives001,4.21,4.0
SEA202408250,SEA,SFN,1,2,woo-b001,hjels001,2.94,7.8
SEA202408260,SEA,TBA,0,0,millb004,pepir001,5.68,3.86
SEA202408270,SEA,TBA,0,0,charj001,ucete001,,3.79
SEA202408280,SEA,TBA,0,0,castl003,alext001,3.54,4.98
SEA202409100,SEA,SDN,1,0,kirbg001,darvy001,4.21,5.38
SEA202409110,SEA,SDN,0,0,woo-b001,kingm002,2.94,3.44
SEA202409120,SEA,TEX,0,0,snidc001,festm001,5.47,4.12
SEA202409130,SEA,TEX,0,2,charj001,robed002,,4.08
SEA202409140,SEA,TEX,0,0,munoa002,leclj001,1.73,6.0
SEA202409150,SEA,TEX,3,0,kirbg001,heana001,4.21,5.52
SEA202409170,SEA,NYA,0,2,woo-b001,gil-l001,2.94,3.32
SEA202409180,SEA,NYA,0,0,snidc001,weavl001,5.47,3.62
SEA202409190,SEA,NYA,3,0,gilbl002,schmc002,3.44,3.32
SEA202409270,SEA,OAK,0,0,woo-b001,searj001,2.94,5.04
SEA202409280,SEA,OAK,0,0,bazae001,alexs001,2.52,6.11
SEA202409290,SEA,OAK,0,0,gilbl002,spenm001,3.44,5.1
SFN202404050,SFN,SDN,1,1,dovac001,deloe001,3.58,4.36
SFN202404060,SFN,SDN,0,4,winnk001,kingm002,4.5,3.44
SFN202404070,SFN,SDN,0,1,walkr001,britj003,4.11,
SFN202404080,SFN,WAS,1,0,snelb001,willt002,2.35,6.21
SFN202404090,SFN,WAS,0,0,walkr001,weemj001,4.11,14.54
SFN202404100,SFN,WAS,0,0,hickj002,corbp001,6.95,4.4
SFN202404180,SFN,ARI,0,0,webbl001,allel002,3.22,
SFN202404190,SFN,ARI,0,0,snelb001,montj004,2.35,
SFN202404200,SFN,ARI,2,1,walkr001,gallz001,4.11,4.83
