game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
CLE196309040,"""version 7RS(19) of 07/07/92""",BAL,CLE,1963/09/04,CLE07,0,0:00PM,night,false,runge901,dimul901,stevj901,kinnb901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/09/06 5:52AM,park,none,0,unknown,-1,unknown,unknown,night,152,2648,rober102,granj101,mills101,,
CLE196309170,"""version 7RS(19) of 07/07/92""",NYA,CLE,1963/09/17,CLE07,0,0:00PM,night,false,drumc901,hurle901,flahr901,valeb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/20 5:37AM,unknown,none,63,unknown,-1,unknown,unknown,unknown,149,7269,abert101,wills102,,,
CLE196309210,"""version 7RS(19) of 07/07/92""",LAA,CLE,1963/09/21,CLE07,0,0:00PM,day,false,mckib901,chyln901,hallb901,carrh901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1995/09/23 9:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,1617,chand102,johnt001,dulib101,,
CLE196309221,"""version 7RS(19) of 07/07/92""",LAA,CLE,1963/09/22,CLE07,1,0:00PM,day,false,chyln901,hallb901,carrh901,mckib901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1995/09/24 1:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,0,kralj101,lee-d102,,,
CLE196309222,"""version 7RS(19) of 07/07/92""",LAA,CLE,1963/09/22,CLE07,2,0:00PM,day,false,hallb901,carrh901,mckib901,chyln901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1995/09/24 2:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,4539,ramop101,dulib101,,,
CLE196309240,"""version 7RS(19) of 07/07/92""",MIN,CLE,1963/09/24,CLE07,0,0:00PM,night,false,carrh901,hallb901,mckib901,chyln901,"""Twins/Indians""","""D Lamoureaux""","""D Lamoureaux""",1995/09/24 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,2472,granj101,stigd101,,,
CIN196304080,"""version 7RS(19) of 07/07/92""",PIT,CIN,1963/04/08,CIN07,0,0:00PM,day,false,barla901,varge901,harvd901,weyel901,"""Ford(Cinn)""","""Clem Comly""","""Clem Comly""",1995/07/10 11:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,28896,otooj101,frane101,,,
CIN196304130,"""version 7RS(19) of 07/07/92""",PIT,CIN,1963/04/13,CIN07,0,0:00PM,day,false,venzt901,steim901,donaa901,craws901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/27 10:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,4481,frieb102,otooj101,,,
CIN196304140,"""version 7RS(19) of 07/07/92""",PIT,CIN,1963/04/14,CIN07,0,0:00PM,day,false,steim901,donaa901,craws901,venzt901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/27 11:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,4864,mcbea101,jay-j101,,,
CIN196304160,"""version 7RS(19) of 07/07/92""",NYN,CIN,1963/04/16,CIN07,0,0:00PM,night,false,gormt101,lands901,sudoe901,forma901,"""Mets,602""","""Wayne Townsend,Clem Comly""","""Wayne Townsend,Clem Comly""",1995/06/11 1:41AM,park,pitches,0,rtol,-1,unknown,none,overcast,152,2990,maloj102,hookj101,nuxhj101,,
CIN196304170,"""version 7RS(19) of 07/07/92""",NYN,CIN,1963/04/17,CIN07,0,0:00PM,night,false,lands901,sudoe901,forma901,gormt101,"""Mets""","""Clem Comly""","""Clem Comly""",1995/06/11 1:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,4360,otooj101,willc104,,,
CIN196305010,"""version 7RS(19) of 07/07/92""",MLN,CIN,1963/05/01,CIN07,0,0:00PM,night,false,secof101,jackb901,smitv101,pryop901,"""132""","""Greg Beston""","""Greg Beston""",2003/11/27 7:32PM,unknown,none,0,unknown,-1,unknown,unknown,night,148,3981,otooj101,burdl101,worta101,,
CIN196305020,"""version 7RS(19) of 07/07/92""",MLN,CIN,1963/05/02,CIN07,0,0:00PM,night,false,jackb901,smitv101,pryop901,secof101,"""132""","""Greg Beston""","""Greg Beston""",2003/11/27 10:15PM,unknown,none,0,unknown,-1,unknown,unknown,night,138,4040,hendb101,jay-j101,,,
CIN196305030,"""version 7RS(19) of 07/07/92""",SLN,CIN,1963/05/03,CIN07,0,8:06PM,night,false,walsf901,conlj102,burkk101,pelec901,,"""Jim Leopardi""","""Jim Leopardi""",1995/03/15 8:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,8839,nuxhj101,broge101,,,
CIN196305040,"""version 7RS(19) of 07/07/92""",SLN,CIN,1963/05/04,CIN07,0,1:30PM,day,false,conlj102,burkk101,pelec901,walsf901,,"""Jim Leopardi""","""Jim Leopardi""",1995/05/01 8:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,5402,maloj102,gibsb101,,,
CIN196305051,"""version 7RS(19) of 07/07/92""",SLN,CIN,1963/05/05,CIN07,1,1:00PM,day,false,burkk101,pelec901,walsf901,conlj102,,"""Jim Leopardi""","""Jim Leopardi""",1995/05/01 8:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,0,otooj101,sader101,worta101,,
CIN196305052,"""version 7RS(19) of 07/07/92""",SLN,CIN,1963/05/05,CIN07,2,4:18PM,day,false,pelec901,walsf901,conlj102,burkk101,,"""Jim Leopardi""","""Jim Leopardi""",1996/06/07 4:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,23424,shanb102,henrb101,,,
CIN196305070,"""version 7RS(19) of 07/07/92""",HOU,CIN,1963/05/07,CIN07,0,0:00PM,night,false,harvd901,weyel901,barla901,varge901,"""Hou""","""Clem Comly""","""Clem Comly""",1995/07/03 8:43AM,park,none,72,unknown,5,unknown,unknown,unknown,156,5714,nottd101,jay-j101,kemmr101,,
CIN196305080,"""version 7RS(19) of 07/07/92""",HOU,CIN,1963/05/08,CIN07,0,0:00PM,night,false,weyel901,barla901,varge901,harvd901,"""Hou""","""Clem Comly""","""Clem Comly""",1995/07/03 9:07AM,park,none,81,unknown,12,unknown,unknown,unknown,132,5002,nuxhj101,brucb101,,,
CIN196305090,"""version 7RS(19) of 07/07/92""",HOU,CIN,1963/05/09,CIN07,0,0:00PM,night,false,barla901,varge901,harvd901,weyel901,"""Hou""","""Clem Comly""","""Clem Comly""",1995/07/03 9:39AM,park,none,83,unknown,9,unknown,unknown,unknown,160,5870,maloj102,johnk102,,,
CIN196305240,"""version 7RS(19) of 07/07/92""",PHI,CIN,1963/05/24,CIN07,0,0:00PM,night,false,pelec901,walsf901,conlj102,burkk101,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/07/02 12:05PM,park,pitches,0,unknown,-1,unknown,unknown,night,130,9367,mclic101,purkb101,,,
CIN196305250,"""version 7RS(19) of 07/07/92""",PHI,CIN,1963/05/25,CIN07,0,0:00PM,day,false,walsf901,conlj102,burkk101,pelec901,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/07/02 12:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,5419,nuxhj101,mahaa102,,,
CIN196305261,"""version 7RS(19) of 07/07/92""",PHI,CIN,1963/05/26,CIN07,1,0:00PM,day,false,conlj102,burkk101,pelec901,walsf901,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/07/02 2:56PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,163,0,shorc102,maloj102,baldj101,,
CIN196305262,"""version 7RS(19) of 07/07/92""",PHI,CIN,1963/05/26,CIN07,2,0:00PM,day,false,burkk101,pelec901,walsf901,conlj102,"""Lewis""","""Clem Comly""","""Clem Comly""",1995/07/02 8:05PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,14417,culpr101,jay-j101,,,
CIN196305280,"""version 7RS(19) of 07/07/92""",SFN,CIN,1963/05/28,CIN07,0,0:00PM,night,false,donaa901,craws901,venzt901,steim901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/24 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,8717,otooj101,fishj101,zannd101,,
CIN196305290,"""version 7RS(19) of 07/07/92""",SFN,CIN,1963/05/29,CIN07,0,0:00PM,night,false,craws901,venzt901,steim901,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/24 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,13964,marij101,purkb101,pierb101,,
CIN196305300,"""version 7RS(19) of 07/07/92""",SFN,CIN,1963/05/30,CIN07,0,0:00PM,night,false,venzt901,steim901,donaa901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/04/24 8:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,11206,odelb101,nuxhj101,bolib101,,
CIN196305310,"""version 7RS(19) of 07/07/92""",LAN,CIN,1963/05/31,CIN07,0,0:00PM,night,false,sudoe901,forma901,gormt101,lands901,"""Roth""","""Clem Comly""","""Clem Comly""",1995/06/24 10:12AM,park,pitches,0,unknown,-1,unknown,unknown,night,165,14171,maloj102,roebe101,worta101,,
CIN196306010,"""version 7RS(19) of 07/07/92""",LAN,CIN,1963/06/01,CIN07,0,0:00PM,night,false,forma901,gormt101,lands901,sudoe901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/14 10:03PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,136,23737,jay-j101,koufs101,,,
CIN196306020,"""version 7RS(19) of 07/07/92""",LAN,CIN,1963/06/02,CIN07,0,0:00PM,day,false,gormt101,lands901,sudoe901,forma901,"""Roth""","""Clem Comly""","""Clem Comly""",1995/07/16 9:40PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,18682,otooj101,podrj101,henrb101,,
CIN196306120,"""version 7RS(19) of 07/07/92""",PIT,CIN,1963/06/12,CIN07,0,0:00PM,night,false,pelec901,walsf901,burkk101,conlj102,"""Ford""","""Comly""","""Comly""",1995/08/06 11:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8472,otooj101,frane101,,,
CIN196306130,"""version 7RS(19) of 07/07/92""",PIT,CIN,1963/06/13,CIN07,0,0:00PM,night,false,walsf901,burkk101,conlj102,pelec901,"""Ford""","""Comly""","""Comly""",1995/08/06 11:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,7053,tsitj101,cardd101,,,
CIN196306140,"""version 7RS(19) of 07/07/92""",NYN,CIN,1963/06/14,CIN07,0,0:00PM,night,false,varge901,harvd901,weyel901,barla901,"""Mets""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",1995/08/06 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,178,11769,willc104,purkb101,crair101,,
CIN196306150,"""version 7RS(19) of 07/07/92""",NYN,CIN,1963/06/15,CIN07,0,0:00PM,day,false,harvd901,weyel901,barla901,varge901,"""Mets""","""Comly""","""Comly""",1995/08/06 12:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,6232,stalt101,jay-j101,,,
