game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,howscored,oscorer
KCA200009240,CLE,KCA,KAN06,2000/09/24,0,1:05PM,day,true,cousd901,hollm901,marqa901,brinj901,pitches,49,fromlf,7,unknown,unknown,cloudy,175,12606,steib002,nagyc001,,,
KCA200009260,DET,KCA,KAN06,2000/09/26,0,7:05PM,night,true,ripps901,tscht901,meric901,gibsg901,pitches,64,tolf,2,unknown,unknown,sunny,193,11731,bottr001,blaiw001,,,
KCA200009270,DET,KCA,KAN06,2000/09/27,0,7:05PM,night,true,tscht901,meric901,gibsg901,ripps901,pitches,75,tocf,1,unknown,unknown,sunny,161,12187,suppj001,nomoh001,,,
KCA200009280,DET,KCA,KAN06,2000/09/28,0,7:05PM,night,true,meric901,gibsg901,ripps901,tscht901,pitches,71,rtol,3,unknown,unknown,sunny,208,15002,santj002,jonet003,bottr001,,
TOR200004030,KCA,TOR,TOR02,2000/04/03,0,4:05PM,day,true,welkt901,scotd901,cedeg901,hudsm901,pitches,72,unknown,0,dry,none,dome,166,40898,kochb001,spraj001,,,
TOR200004040,KCA,TOR,TOR02,2000/04/04,0,7:05PM,night,true,scotd901,cedeg901,hudsm901,welkt901,pitches,72,tolf,0,dry,none,dome,153,13514,hallr001,witaj001,kochb001,,
TOR200004050,KCA,TOR,TOR02,2000/04/05,0,7:05PM,night,true,cedeg901,hudsm901,welkt901,scotd901,pitches,72,rtol,0,dry,none,dome,165,14957,rosaj001,carpc002,bottr001,,
TOR200004060,KCA,TOR,TOR02,2000/04/06,0,12:35PM,day,true,hudsm901,welkt901,scotd901,cedeg901,pitches,72,rtol,0,dry,none,dome,180,14336,durbc001,escok001,rigbb001,,
TOR200004140,SEA,TOR,TOR02,2000/04/14,0,7:05PM,night,true,mckej901,danlk901,morrd901,fleta901,pitches,72,tolf,0,dry,none,dome,186,17306,moyej001,welld001,,,
TOR200004150,SEA,TOR,TOR02,2000/04/15,0,4:05PM,day,true,danlk901,morrd901,fleta901,mckej901,pitches,72,tolf,0,dry,none,dome,202,21754,rodrf001,hallr001,panij001,,
TOR200004160,SEA,TOR,TOR02,2000/04/16,0,1:05PM,day,true,fleta901,morrd901,mckej901,danlk901,pitches,72,tocf,0,dry,none,dome,204,15325,garcf002,carpc002,,,
TOR200004170,ANA,TOR,TOR02,2000/04/17,0,7:05PM,night,true,buckc901,clara901,vanvm901,reedr901,pitches,72,unknown,0,dry,none,dome,183,13622,escok001,ortir002,,,
TOR200004180,ANA,TOR,TOR02,2000/04/18,0,7:05PM,night,true,clara901,vanvm901,reedr901,buckc901,pitches,72,unknown,0,dry,none,dome,231,13825,dickj001,castf001,,,
TOR200004190,ANA,TOR,TOR02,2000/04/19,0,7:05PM,night,true,vanvm901,reedr901,buckc901,clara901,pitches,72,unknown,0,dry,none,dome,165,13572,welld001,hillk001,,,
TOR200004200,ANA,TOR,TOR02,2000/04/20,0,7:05PM,night,true,reedr901,buckc901,clara901,vanvm901,pitches,72,unknown,0,dry,none,dome,179,13985,hallr001,bottk001,kochb001,,
TOR200004210,NYA,TOR,TOR02,2000/04/21,0,4:05PM,day,true,millb901,rungb901,shulj901,rapue901,pitches,72,torf,0,dry,none,dome,140,25921,carpc002,mendr001,,,
TOR200004220,NYA,TOR,TOR02,2000/04/22,0,1:05PM,day,true,rungb901,shulj901,rapue901,millb901,pitches,72,fromrf,0,dry,none,dome,144,30167,escok001,coned001,,,
TOR200004230,NYA,TOR,TOR02,2000/04/23,0,1:05PM,day,true,shulj901,rapue901,millb901,rungb901,pitches,72,ltor,0,dry,none,dome,189,20485,herno001,andrc001,rivem002,,
TOR200005040,CLE,TOR,TOR02,2000/05/04,0,7:05PM,night,true,lampi901,bellw901,iassd901,hirsm901,pitches,72,rtol,0,dry,none,dome,186,16637,welld001,finlc001,,,
TOR200005050,CLE,TOR,TOR02,2000/05/05,0,7:05PM,night,true,bellw901,iassd901,hirsm901,lampi901,pitches,74,tolf,19,unknown,unknown,cloudy,222,19191,kochb001,shuep001,,,
TOR200005060,CLE,TOR,TOR02,2000/05/06,0,1:05PM,day,true,iassd901,hirsm901,lampi901,bellw901,pitches,76,fromlf,20,unknown,unknown,cloudy,186,23730,rincr001,quanp001,karss001,,
TOR200005070,CLE,TOR,TOR02,2000/05/07,0,1:05PM,day,true,hirsm901,lampi901,bellw901,iassd901,pitches,72,tolf,22,unknown,unknown,cloudy,262,19161,shuep001,gunde001,karss001,,
TOR200005080,BAL,TOR,TOR02,2000/05/08,0,7:05PM,night,true,welkt901,cedeg901,fichm901,hudsm901,pitches,72,tocf,11,unknown,unknown,sunny,176,15103,escok001,johnj007,kochb001,,
TOR200005090,BAL,TOR,TOR02,2000/05/09,0,7:05PM,night,true,cedeg901,fichm901,hudsm901,welkt901,pitches,78,fromlf,12,unknown,unknown,cloudy,150,15177,welld001,mussm001,kochb001,,
TOR200005100,BAL,TOR,TOR02,2000/05/10,0,7:05PM,night,true,fichm901,hudsm901,welkt901,cedeg901,pitches,72,fromrf,0,dry,none,dome,143,15598,painl001,erics001,quanp001,,
TOR200005150,BOS,TOR,TOR02,2000/05/15,0,7:05PM,night,true,eddid901,relic901,carlm901,demud901,pitches,72,unknown,0,dry,none,dome,158,16124,schop001,castf001,,,
TOR200005160,BOS,TOR,TOR02,2000/05/16,0,7:05PM,night,true,relic901,carlm901,demud901,eddid901,pitches,72,rtol,0,dry,none,dome,198,17663,munrp001,lowed001,,,
TOR200005170,BOS,TOR,TOR02,2000/05/17,0,7:05PM,night,true,carlm901,demud901,eddid901,relic901,pitches,72,ltor,0,dry,none,dome,158,20078,martp001,carpc002,,,
TOR200005190,CHA,TOR,TOR02,2000/05/19,0,7:05PM,night,true,shulj901,millb901,rapue901,rungb901,pitches,72,ltor,0,dry,none,dome,169,18268,sirom001,escok001,foulk001,,
TOR200005200,CHA,TOR,TOR02,2000/05/20,0,4:05PM,day,true,millb901,rapue901,rungb901,shulj901,pitches,72,ltor,0,dry,none,dome,142,20091,baldj002,welld001,,,
TOR200005210,CHA,TOR,TOR02,2000/05/21,0,1:05PM,day,true,rapue901,rungb901,shulj901,millb901,pitches,65,tocf,7,unknown,unknown,cloudy,159,18264,eldrc001,castf001,foulk001,,
TOR200005220,CHA,TOR,TOR02,2000/05/22,0,1:05PM,day,true,rungb901,shulj901,millb901,rapue901,pitches,61,tolf,4,unknown,unknown,cloudy,152,19167,kochb001,howrb001,,,
TOR200005300,MIN,TOR,TOR02,2000/05/30,0,7:05PM,night,true,vanvm901,willc901,reynj901,wegnm901,pitches,68,tolf,8,unknown,unknown,cloudy,181,16371,redmm002,escok001,hawkl001,,
TOR200005310,MIN,TOR,TOR02,2000/05/31,0,7:05PM,night,true,willc901,reynj901,wegnm901,vanvm901,pitches,68,fromlf,7,unknown,unknown,cloudy,135,17305,welld001,radkb001,kochb001,,
TOR200006010,MIN,TOR,TOR02,2000/06/01,0,12:35PM,day,true,reynj901,wegnm901,vanvm901,willc901,pitches,62,fromlf,5,unknown,unknown,cloudy,164,30444,milte001,castf001,,,
TOR200006090,MON,TOR,TOR02,2000/06/09,0,7:05PM,night,true,diazl901,reilm901,kellj901,coope901,pitches,65,torf,10,unknown,unknown,sunny,188,26122,carpc002,tuckt001,,,
TOR200006100,MON,TOR,TOR02,2000/06/10,0,4:05PM,day,true,reilm901,kellj901,coope901,diazl901,pitches,85,torf,20,unknown,unknown,cloudy,167,30239,armat002,escok001,,,
TOR200006110,MON,TOR,TOR02,2000/06/11,0,1:05PM,day,true,kellj901,coope901,diazl901,reilm901,pitches,72,tocf,0,dry,none,dome,186,25838,kochb001,motag001,,,
TOR200006200,DET,TOR,TOR02,2000/06/20,0,7:05PM,night,true,clara901,buckc901,reedr901,wendh902,pitches,70,fromlf,9,unknown,unknown,cloudy,183,18850,weavj002,carpc002,,,
TOR200006210,DET,TOR,TOR02,2000/06/21,0,7:05PM,night,true,buckc901,reedr901,wendh902,clara901,pitches,73,rtol,22,unknown,unknown,cloudy,149,18125,escok001,moehb001,,,
TOR200006220,DET,TOR,TOR02,2000/06/22,0,7:05PM,night,true,reedr901,wendh902,clara901,buckc901,pitches,72,rtol,21,unknown,unknown,cloudy,167,20259,welld001,nomoh001,,,
TOR200006230,BOS,TOR,TOR02,2000/06/23,0,7:05PM,night,true,scotd901,hudsm901,cedeg901,welkt901,pitches,70,torf,11,unknown,unknown,sunny,153,28198,castf001,wasdj001,kochb001,,
TOR200006240,BOS,TOR,TOR02,2000/06/24,0,4:05PM,day,true,hudsm901,cedeg901,welkt901,scotd901,pitches,72,unknown,0,dry,none,dome,155,30130,hallr001,roseb002,kochb001,,
TOR200006250,BOS,TOR,TOR02,2000/06/25,0,1:05PM,day,true,cedeg901,welkt901,scotd901,hudsm901,pitches,72,fromlf,10,unknown,unknown,cloudy,265,31022,dewim001,florb001,,,
TOR200007130,PHI,TOR,TOR02,2000/07/13,0,7:05PM,night,true,danlk901,lampi901,morrd901,mckej901,pitches,73,tolf,10,unknown,unknown,sunny,159,22163,schic002,carpc002,branj001,,
TOR200007140,PHI,TOR,TOR02,2000/07/14,0,7:05PM,night,true,lampi901,morrd901,mckej901,danlk901,pitches,70,tocf,1,unknown,unknown,cloudy,187,21385,kochb001,branj001,,,
TOR200007150,PHI,TOR,TOR02,2000/07/15,0,4:05PM,day,true,morrd901,mckej901,danlk901,lampi901,pitches,72,tolf,0,dry,none,dome,160,24828,chenb001,welld001,,,
TOR200007160,NYN,TOR,TOR02,2000/07/16,0,1:05PM,day,true,fichm901,mcclt901,craft901,cuzzp901,pitches,68,tolf,8,unknown,unknown,cloudy,181,30139,hallr001,leita001,kochb001,,
TOR200007170,NYN,TOR,TOR02,2000/07/17,0,7:05PM,night,true,mcclt901,craft901,cuzzp901,schrp901,pitches,77,tolf,8,unknown,unknown,cloudy,252,23129,franj001,borbp001,benia001,,
TOR200007180,NYN,TOR,TOR02,2000/07/18,0,7:05PM,night,true,craft901,cuzzp901,schrp901,mcclt901,pitches,68,tolf,12,unknown,unknown,cloudy,207,24633,joneb003,carpc002,,,
TOR200007190,TBA,TOR,TOR02,2000/07/19,0,7:05PM,night,true,kulpr901,vanvm901,herna901,fostm901,pitches,65,tolf,9,unknown,unknown,sunny,141,18751,escok001,lopea002,kochb001,,
TOR200007200,TBA,TOR,TOR02,2000/07/20,0,7:05PM,night,true,vanvm901,herna901,fostm901,kulpr901,pitches,82,tocf,5,unknown,unknown,cloudy,183,18915,quanp001,whitr002,kochb001,,
TOR200007210,BAL,TOR,TOR02,2000/07/21,0,7:05PM,night,true,randt901,wintm901,fichm901,barrt901,pitches,68,tolf,17,unknown,unknown,cloudy,182,23470,rappp001,hallr001,,,
TOR200007220,BAL,TOR,TOR02,2000/07/22,0,4:05PM,day,true,wintm901,fichm901,barrt901,randt901,pitches,72,ltor,0,dry,none,dome,159,27585,mercj001,loaie001,,,
TOR200007230,BAL,TOR,TOR02,2000/07/23,0,1:05PM,day,true,fichm901,barrt901,randt901,wintm901,pitches,71,tolf,3,unknown,unknown,sunny,153,26276,castf001,mussm001,kochb001,,
TOR200007250,CLE,TOR,TOR02,2000/07/25,0,7:05PM,night,true,reynj901,willc901,katzt901,higgs901,pitches,71,tolf,12,unknown,unknown,sunny,197,28672,finlc001,escok001,,,
TOR200007260,CLE,TOR,TOR02,2000/07/26,0,12:35PM,day,true,willc901,katzt901,higgs901,reynj901,pitches,81,fromlf,6,unknown,unknown,sunny,170,31183,welld001,colob001,,,
TOR200008030,TEX,TOR,TOR02,2000/08/03,0,7:05PM,night,true,nelsj901,cousd901,marqa901,brinj901,pitches,65,fromlf,14,unknown,unknown,sunny,172,24825,castf001,rogek001,kochb001,,
TOR200008040,TEX,TOR,TOR02,2000/08/04,0,7:05PM,night,true,cousd901,marqa901,brinj901,nelsj901,pitches,72,fromlf,5,unknown,unknown,cloudy,219,23518,quanp001,venam002,kochb001,,
TOR200008050,TEX,TOR,TOR02,2000/08/05,0,4:05PM,day,true,marqa901,brinj901,nelsj901,cousd901,pitches,78,torf,5,unknown,unknown,sunny,192,26143,welld001,david002,kochb001,,
TOR200008060,TEX,TOR,TOR02,2000/08/06,0,1:05PM,day,true,brinj901,nelsj901,cousd901,marqa901,pitches,72,rtol,0,dry,none,dome,186,28780,glynr001,escok001,,,
TOR200008150,ANA,TOR,TOR02,2000/08/15,0,7:05PM,night,true,fleta901,timmt901,craft901,morrd901,pitches,88,tolf,20,unknown,unknown,cloudy,199,26706,wisem001,welld001,,,
TOR200008160,ANA,TOR,TOR02,2000/08/16,0,12:35PM,day,true,timmt901,craft901,morrd901,fleta901,pitches,75,rtol,18,unknown,unknown,sunny,190,32497,kochb001,potel001,,,
TOR200008180,MIN,TOR,TOR02,2000/08/18,0,7:05PM,night,true,fostm901,kulpr901,marsr901,herna901,pitches,72,ltor,0,dry,none,dome,174,23074,loaie001,kinnm002,kochb001,,
TOR200008190,MIN,TOR,TOR02,2000/08/19,0,4:05PM,day,true,kulpr901,marsr901,herna901,fostm901,pitches,70,tolf,5,unknown,unknown,cloudy,187,25171,radkb001,guthm001,guare001,,
TOR200008200,MIN,TOR,TOR02,2000/08/20,0,1:05PM,day,true,marsr901,herna901,fostm901,kulpr901,pitches,63,torf,3,unknown,unknown,sunny,160,32627,welld001,carrh001,,,
TOR200008220,KCA,TOR,TOR02,2000/08/22,0,7:05PM,night,true,reedr901,wendh902,clara901,buckc901,pitches,70,torf,5,unknown,unknown,sunny,194,22551,escok001,santj002,kochb001,,
TOR200008230,KCA,TOR,TOR02,2000/08/23,0,7:05PM,night,true,wendh902,clara901,buckc901,reedr901,pitches,73,tolf,15,unknown,unknown,sunny,197,22616,escok001,larka001,kochb001,,
TOR200009010,OAK,TOR,TOR02,2000/09/01,0,7:05PM,night,true,reynj901,relic901,willc901,wegnm901,pitches,85,ltor,5,unknown,unknown,sunny,183,22187,frasj001,joned001,,,
TOR200009020,OAK,TOR,TOR02,2000/09/02,0,4:05PM,day,true,relic901,willc901,wegnm901,reynj901,pitches,72,ltor,0,dry,none,dome,184,26261,hereg001,tracs001,mecij001,,
TOR200009030,OAK,TOR,TOR02,2000/09/03,0,1:05PM,day,true,willc901,wegnm901,reynj901,relic901,pitches,72,fromrf,0,dry,none,dome,159,24156,hudst001,loaie001,mecij001,,
TOR200009040,OAK,TOR,TOR02,2000/09/04,0,1:05PM,day,true,wegnm901,reynj901,hollm901,willc901,pitches,72,fromrf,0,dry,none,dome,188,21824,zitob001,welld001,,,
TOR200009050,SEA,TOR,TOR02,2000/09/05,0,7:05PM,night,true,bellw901,iassd901,hollm901,onorb901,pitches,72,ltor,0,dry,none,dome,172,21128,rhoda001,escok001,sasak001,,
TOR200009060,SEA,TOR,TOR02,2000/09/06,0,7:05PM,night,true,iassd901,hollm901,onorb901,bellw901,pitches,72,ltor,0,dry,none,dome,153,17055,hamij002,halaj001,,,
TOR200009070,SEA,TOR,TOR02,2000/09/07,0,7:05PM,night,true,hollm901,onorb901,bellw901,iassd901,pitches,76,tocf,16,unknown,unknown,sunny,188,17571,garcf002,tracs001,,,
TOR200009080,DET,TOR,TOR02,2000/09/08,0,7:05PM,night,true,coope901,reilm901,vanvm901,diazl901,pitches,70,torf,11,unknown,unknown,cloudy,144,19121,loaie001,weavj002,,,
TOR200009090,DET,TOR,TOR02,2000/09/09,0,4:05PM,day,true,reilm901,vanvm901,diazl901,coope901,pitches,72,tolf,5,unknown,unknown,cloudy,204,23623,kochb001,nitkc001,,,
TOR200009100,DET,TOR,TOR02,2000/09/10,0,1:05PM,day,true,vanvm901,diazl901,coope901,reilm901,pitches,72,tocf,9,unknown,unknown,overcast,144,21666,carpc002,spars001,escok001,,
TOR200009190,NYA,TOR,TOR02,2000/09/19,0,7:05PM,night,true,carlm901,timmt901,eddid901,relic901,pitches,72,torf,15,unknown,unknown,sunny,204,28908,tracs001,petta001,,,
TOR200009200,NYA,TOR,TOR02,2000/09/20,0,7:05PM,night,true,timmt901,eddid901,relic901,carlm901,pitches,72,tolf,0,dry,none,dome,179,28463,loaie001,coned001,,,
TOR200009210,NYA,TOR,TOR02,2000/09/21,0,7:05PM,night,true,eddid901,relic901,carlm901,timmt901,pitches,72,ltor,0,dry,none,dome,154,30074,welld001,herno001,,,
TOR200009220,TBA,TOR,TOR02,2000/09/22,0,7:05PM,night,true,emmep901,riekr901,guccc901,davig901,pitches,72,torf,0,dry,none,dome,167,18063,lidlc001,frasj001,hernr001,,
TOR200009230,TBA,TOR,TOR02,2000/09/23,0,4:05PM,day,true,riekr901,guccc901,davig901,emmep901,pitches,72,ltor,0,dry,none,dome,183,24473,kochb001,endet001,,,
TOR200009240,TBA,TOR,TOR02,2000/09/24,0,1:05PM,day,true,guccc901,davig901,emmep901,riekr901,pitches,72,fromrf,0,dry,none,dome,164,28172,harpt002,tracs001,,,
TOR200009250,TBA,TOR,TOR02,2000/09/25,0,7:05PM,night,true,davig901,emmep901,riekr901,guccc901,pitches,72,fromlf,0,dry,none,dome,150,20715,wilsp001,loaie001,hernr001,,
SFN200004110,LAN,SFN,SFO03,2000/04/11,0,1:05PM,day,false,monte901,randt901,barrt901,laynj901,pitches,61,torf,10,unknown,unknown,sunny,181,40930,parkc002,ruetk001,shawj001,,
SFN200004120,LAN,SFN,SFO03,2000/04/12,0,7:35PM,night,false,randt901,barrt901,laynj901,monte901,pitches,62,tocf,10,unknown,unknown,overcast,198,40930,adamt001,webeb001,shawj001,,
SFN200004130,LAN,SFN,SFO03,2000/04/13,0,7:35PM,night,false,barrt901,laynj901,monte901,randt901,pitches,57,tolf,17,unknown,unknown,sunny,191,40930,perec001,gardm001,shawj001,,
SFN200004140,ARI,SFN,SFO03,2000/04/14,0,7:35PM,night,false,nelsj901,cousd901,marqa901,brinj901,pitches,59,tocf,16,unknown,unknown,sunny,152,40930,johnr005,hernl003,,park,
SFN200004150,ARI,SFN,SFO03,2000/04/15,0,1:05PM,day,false,cousd901,marqa901,brinj901,nelsj901,pitches,59,tocf,9,unknown,unknown,cloudy,187,40930,stott001,ortir001,swing001,,
SFN200004280,MON,SFN,SFO03,2000/04/28,0,7:35PM,night,false,mealj901,younl901,higgs901,katzt901,pitches,57,fromrf,18,unknown,unknown,sunny,187,40930,telfa001,ortir001,,,
SFN200004290,MON,SFN,SFO03,2000/04/29,0,1:05PM,day,false,younl901,higgs901,katzt901,mealj901,pitches,63,torf,7,unknown,unknown,sunny,138,40930,johnj006,telfa001,nen-r001,,
SFN200004300,MON,SFN,SFO03,2000/04/30,0,1:05PM,day,false,higgs901,katzt901,mealj901,younl901,pitches,63,unknown,7,unknown,unknown,sunny,172,40930,stris001,johnj006,urbiu001,,
SFN200005010,NYN,SFN,SFO03,2000/05/01,0,7:15PM,night,false,hirsj901,wegnm901,reynj901,willc901,pitches,63,torf,22,unknown,unknown,cloudy,170,40930,estes001,pulsb001,,,
SFN200005020,NYN,SFN,SFO03,2000/05/02,0,7:15PM,night,false,wegnm901,reynj901,willc901,hirsj901,pitches,58,tolf,5,unknown,unknown,cloudy,137,40930,hernl003,ruscg001,,,
SFN200005030,NYN,SFN,SFO03,2000/05/03,0,4:05PM,day,false,reynj901,willc901,hirsj901,wegnm901,pitches,69,torf,10,unknown,unknown,sunny,246,40930,rodrf002,wendt001,,,
SFN200005040,NYN,SFN,SFO03,2000/05/04,0,12:35PM,day,false,willc901,hirsj901,wegnm901,reynj901,pitches,65,tocf,10,unknown,unknown,sunny,160,40930,rodrf002,reedr002,,,
SFN200005050,COL,SFN,SFO03,2000/05/05,0,7:35PM,night,false,eddid901,relic901,carlm901,demud901,pitches,57,unknown,16,unknown,unknown,sunny,154,40930,nathj001,yoshm001,,,
SFN200005060,COL,SFN,SFO03,2000/05/06,0,1:05PM,day,false,relic901,carlm901,demud901,eddid901,pitches,57,tolf,15,unknown,unknown,overcast,175,40930,estes001,arror001,,,
SFN200005080,SLN,SFN,SFO03,2000/05/08,0,7:15PM,night,false,riekr901,emmep901,davig901,joycj901,pitches,58,ltor,15,unknown,unknown,cloudy,161,40930,hernl003,hentp001,nen-r001,,
SFN200005090,SLN,SFN,SFO03,2000/05/09,0,7:15PM,night,false,emmep901,davig901,joycj901,riekr901,pitches,59,torf,15,unknown,unknown,cloudy,208,40930,stepg001,ortir001,,,
SFN200005100,SLN,SFN,SFO03,2000/05/10,0,12:35PM,day,false,davig901,joycj901,riekr901,emmep901,pitches,59,torf,21,unknown,unknown,cloudy,159,40930,rodrf002,sloch001,nen-r001,,
SFN200005230,MON,SFN,SFO03,2000/05/23,0,7:15PM,night,false,gibsg901,ripps901,tscht901,meric901,pitches,63,torf,9,unknown,unknown,overcast,163,40930,pavac001,ruetk001,hermd001,,
SFN200005240,MON,SFN,SFO03,2000/05/24,0,7:15PM,night,false,ripps901,tscht901,meric901,gibsg901,pitches,62,tolf,18,unknown,unknown,cloudy,160,40930,estes001,thurm002,,park,
SFN200005250,MON,SFN,SFO03,2000/05/25,0,12:35PM,day,false,tscht901,meric901,gibsg901,ripps901,pitches,61,tocf,15,unknown,unknown,cloudy,155,40930,hernl003,armat002,nen-r001,,
SFN200005260,CHN,SFN,SFO03,2000/05/26,0,7:35PM,night,false,morrd901,mckej901,danlk901,lampi901,pitches,63,ltor,17,unknown,unknown,cloudy,135,40930,gardm001,tapak001,,,
SFN200005270,CHN,SFN,SFO03,2000/05/27,0,1:05PM,day,false,mckej901,danlk901,lampi901,morrd901,pitches,64,rtol,9,unknown,unknown,sunny,217,40930,garid001,fulta001,aguir001,,
SFN200005280,CHN,SFN,SFO03,2000/05/28,0,1:05PM,day,false,danlk901,lampi901,morrd901,mckej901,pitches,67,fromcf,8,unknown,unknown,cloudy,184,40930,woodk002,ruetk001,aguir001,,
SFN200005290,PHI,SFN,SFO03,2000/05/29,0,1:05PM,day,false,welkb901,froeb901,wintm901,culbf901,pitches,63,torf,12,unknown,unknown,sunny,164,40930,estes001,schic002,embra001,,
SFN200005300,PHI,SFN,SFO03,2000/05/30,0,7:15PM,night,false,froeb901,wintm901,culbf901,welkb901,pitches,67,torf,8,unknown,unknown,sunny,159,40930,hernl003,ashba002,nen-r001,,
SFN200005310,PHI,SFN,SFO03,2000/05/31,0,7:15PM,night,false,wintm901,welkb901,froeb901,guccc901,pitches,65,torf,14,unknown,unknown,sunny,158,40930,gardm001,byrdp001,,,
SFN200006090,SEA,SFN,SFO03,2000/06/09,0,7:35PM,night,false,brinj901,nelsj901,cousd901,marqa901,pitches,51,tocf,14,unknown,unknown,cloudy,184,40930,ruetk001,halaj001,,,
SFN200006100,SEA,SFN,SFO03,2000/06/10,0,1:05PM,day,false,nelsj901,cousd901,marqa901,brinj901,pitches,61,torf,17,unknown,unknown,sunny,189,40930,abbop001,estes001,,,
SFN200006110,SEA,SFN,SFO03,2000/06/11,0,1:05PM,day,false,cousd901,marqa901,brinj901,nelsj901,pitches,63,torf,11,unknown,unknown,sunny,197,40930,selea001,hernl003,,,
SFN200006120,CIN,SFN,SFO03,2000/06/12,0,7:15PM,night,false,roe-r901,rungb901,rapue901,shulj901,pitches,71,torf,13,unknown,unknown,sunny,174,40930,nathj001,bellr003,,,
SFN200006130,CIN,SFN,SFO03,2000/06/13,0,7:15PM,night,false,rungb901,rapue901,shulj901,roe-r901,pitches,79,torf,17,unknown,unknown,sunny,203,40930,nen-r001,gravd001,,,
SFN200006140,CIN,SFN,SFO03,2000/06/14,0,12:35PM,day,false,rapue901,shulj901,roe-r901,rungb901,pitches,83,tocf,5,unknown,unknown,sunny,181,40930,ruetk001,neagd001,rodrf002,,
SFN200006160,HOU,SFN,SFO03,2000/06/16,0,7:35PM,night,false,gormb901,crawj901,everm901,dimum901,pitches,64,torf,17,unknown,unknown,sunny,174,40930,estes001,elars001,nen-r001,,
SFN200006170,HOU,SFN,SFO03,2000/06/17,0,1:05PM,day,false,crawj901,everm901,dimum901,gormb901,pitches,70,tolf,9,unknown,unknown,sunny,180,40930,hernl003,limaj001,nen-r001,,
SFN200006180,HOU,SFN,SFO03,2000/06/18,0,1:05PM,day,false,everm901,dimum901,gormb901,crawj901,pitches,68,torf,13,unknown,unknown,sunny,248,40930,powej001,nen-r001,henrd002,,
SFN200006300,LAN,SFN,SFO03,2000/06/30,0,7:35PM,night,false,marsr901,herna901,fostm901,kulpr901,pitches,59,rtol,10,unknown,unknown,cloudy,199,40930,browk001,ortir001,,,
SFN200007010,LAN,SFN,SFO03,2000/07/01,0,1:05PM,day,false,herna901,fostm901,kulpr901,marsr901,pitches,62,tolf,8,unknown,unknown,overcast,160,40930,ruetk001,perec001,nen-r001,,
SFN200007020,LAN,SFN,SFO03,2000/07/02,0,1:05PM,day,false,fostm901,kulpr901,marsr901,herna901,pitches,57,tolf,21,unknown,unknown,overcast,204,40930,nen-r001,fettm001,,,
SFN200007041,COL,SFN,SFO03,2000/07/04,1,1:05PM,day,false,riekr901,drakr901,davig901,guccc901,pitches,64,tolf,6,unknown,unknown,sunny,155,40930,hernl003,yoshm001,nen-r001,,
SFN200007042,COL,SFN,SFO03,2000/07/04,2,6:35PM,night,false,riekr901,davig901,guccc901,drakr901,pitches,56,tolf,13,unknown,unknown,sunny,150,40930,gardm001,karls001,nen-r001,,
SFN200007050,COL,SFN,SFO03,2000/07/05,0,12:35PM,day,false,davig901,guccc901,riekr901,emmep901,pitches,60,tolf,16,unknown,unknown,cloudy,165,40930,nathj001,belis001,rodrf002,,
SFN200007060,COL,SFN,SFO03,2000/07/06,0,12:35PM,day,false,guccc901,riekr901,emmep901,davig901,pitches,60,tocf,13,unknown,unknown,cloudy,210,40930,nen-r001,myerm001,,,
SFN200007130,OAK,SFN,SFO03,2000/07/13,0,7:15PM,night,false,willc901,katzt901,reynj901,wegnm901,pitches,60,tocf,10,unknown,unknown,sunny,169,40930,ortir001,muldm001,nen-r001,,
SFN200007140,OAK,SFN,SFO03,2000/07/14,0,7:35PM,night,false,katzt901,reynj901,wegnm901,willc901,pitches,66,unknown,15,unknown,unknown,sunny,151,40930,gardm001,appik001,nen-r001,,
SFN200007150,OAK,SFN,SFO03,2000/07/15,0,1:05PM,day,false,reynj901,wegnm901,willc901,katzt901,pitches,65,tolf,10,unknown,unknown,cloudy,192,40930,hereg001,ruetk001,,,
SFN200007160,TEX,SFN,SFO03,2000/07/16,0,1:05PM,day,false,meric901,gibsg901,ripps901,tscht901,pitches,60,tolf,9,unknown,unknown,overcast,177,40930,estes001,loaie001,nen-r001,,
SFN200007170,TEX,SFN,SFO03,2000/07/17,0,7:15PM,night,false,timmt901,ripps901,tscht901,meric901,pitches,61,rtol,10,unknown,unknown,sunny,188,40930,hernl003,david002,nen-r001,,
SFN200007180,TEX,SFN,SFO03,2000/07/18,0,7:15PM,night,false,ripps901,tscht901,meric901,timmt901,pitches,67,tolf,5,unknown,unknown,sunny,175,40930,fulta001,wettj001,,,
