home_team,fringe_side,quadrant,first_inning,n,csr,exp,ocs
CWS,left,Bottom-Left,0,125,0.896,0.9694482509090327,-0.07344825090903273
CWS,left,Bottom-Left,1,15,1.0,0.9717326943720938,0.028267305627906247
CWS,left,OZ,0,448,0.40848214285714285,0.31174725505675444,0.09673488780038841
CWS,left,OZ,1,53,0.5660377358490566,0.3140355296371152,0.2520022062119414
CWS,left,Top-Left,0,117,0.9145299145299145,0.9637780111261743,-0.04924809659625984
CWS,left,Top-Left,1,23,0.9565217391304348,0.9629461868786268,-0.006424447748191953
CWS,right,Bottom-Right,0,171,0.8947368421052632,0.960156881330634,-0.06542003922537087
CWS,right,Bottom-Right,1,13,1.0,0.9571815575015925,0.042818442498407494
CWS,right,OZ,0,604,0.38741721854304634,0.3051387369828616,0.08227848156018475
CWS,right,OZ,1,69,0.36231884057971014,0.2934443394925323,0.06887450108717785
CWS,right,Top-Right,0,102,0.9019607843137255,0.9691944531171985,-0.06723366880347303
CWS,right,Top-Right,1,21,0.8571428571428571,0.9664738962740519,-0.1093310391311948
CWS,top,OZ,0,382,0.5471204188481675,0.3096635880970136,0.23745683075115392
CWS,top,OZ,1,59,0.5423728813559322,0.286763972727098,0.2556089086288342
CWS,top,Top-Left,0,123,0.9512195121951219,0.964426615955924,-0.013207103760802141
CWS,top,Top-Left,1,15,0.9333333333333333,0.9615570046425219,-0.02822367130918857
CWS,top,Top-Right,0,99,0.9494949494949495,0.9702727849266638,-0.020777835431714298
CWS,top,Top-Right,1,21,0.9047619047619048,0.9696843669107426,-0.06492246214883779
DET,bottom,Bottom-Left,0,142,0.9084507042253521,0.9692869372517673,-0.060836233026415165
DET,bottom,Bottom-Left,1,18,0.8888888888888888,0.9671615610086496,-0.07827267211976074
DET,bottom,Bottom-Right,0,178,0.9044943820224719,0.9594579698518383,-0.05496358782936639
DET,bottom,Bottom-Right,1,27,0.8888888888888888,0.9603851992543757,-0.07149631036548687
DET,bottom,OZ,0,582,0.5137457044673539,0.309203347615772,0.2045423568515819
DET,bottom,OZ,1,52,0.5,0.2912164904637332,0.2087835095362668
DET,left,Bottom-Left,0,159,0.9056603773584906,0.9699478877536019,-0.06428751039511127
DET,left,Bottom-Left,1,20,0.8,0.9688592530288365,-0.16885925302883642
DET,left,OZ,0,523,0.4072657743785851,0.3175205893566712,0.08974518502191386
DET,left,OZ,1,64,0.390625,0.30460793051528584,0.08601706948471416
DET,left,Top-Left,0,147,0.8027210884353742,0.965825122288872,-0.1631040338534978
