game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,inputtime,oscorer
BOS199708310,ATL,BOS,BOS07,1997/08/31,0,8:07,night,true,fordd901,fostm901,onorb901,joycj901,"""""",pitches,73,fromrf,12,dry,none,night,174,33147,glavt001,avers001,,,
BOS199709050,MIL,BOS,BOS07,1997/09/05,0,7:05,night,true,younl901,garcr901,onorb901,reilm901,"""""",pitches,75,tocf,9,dry,none,night,155,27522,eldrc001,suppj001,,,
BOS199709060,MIL,BOS,BOS07,1997/09/06,0,4:08,day,true,garcr901,onorb901,reilm901,younl901,"""""",pitches,80,rtol,12,dry,none,overcast,154,28686,waket001,harnp001,,,
BOS199709070,MIL,BOS,BOS07,1997/09/07,0,1:05,day,true,onorb901,reilm901,younl901,garcr901,"""""",pitches,85,torf,7,dry,none,cloudy,168,27731,henrb001,damij001,,,
BOS199709090,NYA,BOS,BOS07,1997/09/09,0,7:05,night,true,shulj901,hicke901,denkd901,tscht901,"""""",pitches,64,fromrf,14,dry,none,night,191,32355,bankw001,lowed001,rivem002,,
BOS199709100,NYA,BOS,BOS07,1997/09/10,0,7:35,night,true,hicke901,denkd901,tscht901,shulj901,"""""",pitches,66,fromrf,12,damp,showers,night,184,31011,selea001,welld001,gordt001,,
BOS199709170,TOR,BOS,BOS07,1997/09/17,0,7:09,night,true,cedeg901,johnm901,cobld901,mcclt901,"""""",pitches,67,tolf,13,dry,none,night,157,23648,mahar001,quanp001,gordt001,,
BOS199709180,TOR,BOS,BOS07,1997/09/18,0,7:08,night,true,johnm901,cobld901,mcclt901,cedeg901,"""""",pitches,79,fromlf,8,dry,none,night,172,27990,corsj001,escok001,,,
BOS199709190,CHA,BOS,BOS07,1997/09/19,0,7:07,night,true,denkd901,tscht901,shulj901,reedr901,"""""",pitches,77,tolf,14,dry,none,night,184,27647,foulk001,lowed001,castt001,,
BOS199709200,CHA,BOS,BOS07,1997/09/20,0,5:07,night,true,tscht901,shulj901,reedr901,denkd901,"""""",pitches,83,tocf,17,damp,showers,cloudy,190,30549,mcelc001,avers001,castt001,,
BOS199709210,CHA,BOS,BOS07,1997/09/21,0,1:05,day,true,shulj901,reedr901,denkd901,tscht901,"""""",pitches,61,ltor,18,dry,none,cloudy,153,27229,corsj001,fordt001,gordt001,,
FLO199704010,CHN,FLO,MIA01,1997/04/01,0,4:07,day,false,pullf901,grege901,davib902,bonig901,"""""",pitches,79,fromcf,9,dry,none,sunny,176,41412,browk001,mulht001,,,
FLO199704020,CHN,FLO,MIA01,1997/04/02,0,7:35,night,false,grege901,davib902,bonig901,pullf901,"""""",pitches,73,rtol,5,dry,none,night,185,25142,leita001,tracs001,nen-r001,,
FLO199704030,CHN,FLO,MIA01,1997/04/03,0,7:06,night,false,davib902,bonig901,pullf901,grege901,"""""",pitches,72,fromcf,16,dry,none,night,182,32952,ferna001,castf001,,,
FLO199704040,CIN,FLO,MIA01,1997/04/04,0,7:06,night,false,bonig901,pullf901,grege901,davib902,"""""",pitches,76,fromcf,16,dry,none,night,212,25039,merck001,huttm001,shawj001,,
FLO199704050,CIN,FLO,MIA01,1997/04/05,0,7:05,night,false,pullf901,grege901,davib902,bonig901,"""""",pitches,77,fromcf,17,dry,none,night,192,38598,nen-r001,jarvk001,,,
FLO199704060,CIN,FLO,MIA01,1997/04/06,0,1:35,day,false,grege901,davib902,bonig901,pullf901,"""""",pitches,80,fromrf,16,dry,none,cloudy,154,36146,browk001,smilj001,nen-r001,,
FLO199704150,SLN,FLO,MIA01,1997/04/15,0,7:08,night,false,relic901,demud901,mealj901,darlg901,"""""",pitches,73,tocf,12,wet,drizzle,night,176,18416,raggb001,ferna001,,,
FLO199704160,SLN,FLO,MIA01,1997/04/16,0,7:05,night,false,demud901,mealj901,darlg901,relic901,"""""",pitches,75,torf,2,wet,rain,night,173,22293,rappp001,osbod001,nen-r001,,
FLO199704170,SLN,FLO,MIA01,1997/04/17,0,1:37,day,false,mealj901,darlg901,relic901,demud901,"""""",pitches,82,torf,8,dry,none,cloudy,142,23910,huttm001,petkm001,,,
FLO199704250,LAN,FLO,MIA01,1997/04/25,0,7:09,night,false,tatat901,davig901,herna901,rapue901,"""""",pitches,80,rtol,15,dry,none,night,171,40151,leita001,nomoh001,nen-r001,,
FLO199704260,LAN,FLO,MIA01,1997/04/26,0,7:07,night,false,davig901,herna901,rapue901,tatat901,"""""",pitches,77,tocf,3,damp,drizzle,night,206,41452,ferna001,valdi001,,,
FLO199704270,LAN,FLO,MIA01,1997/04/27,0,8:05,night,false,herna901,rapue901,tatat901,davig901,,pitches,79,fromrf,14,dry,none,night,182,25556,huttm001,halld002,,,
FLO199704280,SDN,FLO,MIA01,1997/04/28,0,8:26,night,false,rapue901,tatat901,davig901,herna901,"""""",pitches,73,tocf,6,damp,rain,cloudy,222,16528,heref001,scott002,nen-r001,,
FLO199704290,SDN,FLO,MIA01,1997/04/29,0,7:06,night,false,tatat901,davig901,herna901,rapue901,"""""",pitches,85,tocf,14,dry,none,night,151,22343,browk001,hofft001,nen-r001,,
FLO199705050,PIT,FLO,MIA01,1997/05/05,0,7:07,night,false,westj901,wintm901,laynj901,rungp901,"""""",pitches,77,fromcf,15,dry,none,night,137,16616,hellr001,liebj001,nen-r001,,
FLO199705060,PIT,FLO,MIA01,1997/05/06,0,7:06,night,false,wintm901,laynj901,rungp901,westj901,"""""",pitches,79,fromcf,15,dry,none,night,145,18063,cooks001,ferna001,,,
FLO199705070,ATL,FLO,MIA01,1997/05/07,0,7:36,night,false,laynj901,rungp901,westj901,wintm901,"""""",pitches,78,fromcf,14,dry,none,night,176,26838,byrdp001,powej001,bielm001,,
FLO199705080,ATL,FLO,MIA01,1997/05/08,0,7:07,night,false,rungp901,westj901,wintm901,laynj901,"""""",pitches,80,tocf,10,dry,none,night,146,32088,saunt001,glavt001,,,
FLO199705090,HOU,FLO,MIA01,1997/05/09,0,7:05,night,false,quicj901,relic901,vanol901,demud901,"""""",pitches,81,fromrf,12,dry,none,night,184,30525,nen-r001,limaj001,,,
FLO199705100,HOU,FLO,MIA01,1997/05/10,0,7:06,night,false,relic901,vanol901,demud901,quicj901,"""""",pitches,84,fromcf,13,dry,none,night,184,42132,holtc001,hellr001,wagnb001,,
FLO199705110,HOU,FLO,MIA01,1997/05/11,0,1:38,day,false,vanol901,demud901,quicj901,relic901,"""""",pitches,84,fromcf,13,dry,none,cloudy,186,30030,ferna001,walld002,nen-r001,,
FLO199705120,HOU,FLO,MIA01,1997/05/12,0,7:06,night,false,darlg901,quicj901,relic901,vanol901,"""""",pitches,85,tocf,13,damp,none,night,171,15342,stanr001,reyns001,,,
FLO199705200,NYN,FLO,MIA01,1997/05/20,0,7:05,night,false,willc901,froeb901,herna901,hirsm901,"""""",pitches,86,torf,15,dry,none,night,177,25165,nen-r001,franj001,,,
FLO199705210,NYN,FLO,MIA01,1997/05/21,0,7:06,night,false,froeb901,herna901,hirsm901,willc901,"""""",pitches,82,fromrf,10,dry,none,night,154,27058,clarm002,leita001,mcmig001,,
FLO199705290,COL,FLO,MIA01,1997/05/29,0,7:05,night,false,marsr901,kellj901,wendh901,poncl901,"""""",pitches,82,torf,17,dry,none,night,172,19145,holmd001,nen-r001,reeds001,,
FLO199705300,COL,FLO,MIA01,1997/05/30,0,7:05,night,false,kellj901,wendh901,poncl901,marsr901,"""""",pitches,84,tolf,6,dry,none,night,221,35731,huttm001,dipoj001,,,
FLO199705310,COL,FLO,MIA01,1997/05/31,0,1:17,day,false,wendh901,poncl901,marsr901,kellj901,"""""",pitches,87,tocf,6,dry,none,cloudy,212,35032,ritzk001,browk001,dejem001,,
FLO199706010,COL,FLO,MIA01,1997/06/01,0,4:35,day,false,poncl901,marsr901,kellj901,wendh901,"""""",pitches,84,rtol,17,dry,none,cloudy,160,41816,thomj005,hellr001,,,
FLO199706020,SFN,FLO,MIA01,1997/06/02,0,7:05,night,false,marsr901,kellj901,wendh901,poncl901,"""""",pitches,85,fromrf,5,wet,showers,cloudy,173,18962,leita001,gardm001,nen-r001,,
FLO199706030,SFN,FLO,MIA01,1997/06/03,0,1:36,day,false,kellj901,wendh901,poncl901,marsr901,"""""",pitches,81,fromlf,8,wet,none,cloudy,132,22764,estes001,ferna001,,,
FLO199706130,NYA,FLO,MIA01,1997/06/13,0,7:06,night,false,pullf901,bonig901,gormb901,drecb901,"""""",pitches,87,torf,12,dry,showers,night,231,42455,cookd001,mecij001,,,
FLO199706151,NYA,FLO,MIA01,1997/06/15,1,1:06,day,false,bonig901,drecb901,pullf901,schrp901,"""""",pitches,88,torf,3,damp,showers,cloudy,213,42845,stanm003,cookd001,rivem002,,
FLO199706152,NYA,FLO,MIA01,1997/06/15,2,6:40,night,false,gormb901,pullf901,drecb901,gibsg901,"""""",pitches,84,tolf,5,wet,none,night,204,42153,nen-r001,rivem002,,,
FLO199706260,MON,FLO,MIA01,1997/06/26,0,7:06,night,false,bellw901,holbs901,gibbb901,monte901,"""""",pitches,86,tocf,3,dry,none,night,162,24668,judej001,rappp001,,,
FLO199706270,MON,FLO,MIA01,1997/06/27,0,7:06,night,false,hallt901,gibbb901,monte901,bellw901,"""""",pitches,87,fromcf,12,dry,none,night,168,26169,valdm001,browk001,urbiu001,,
FLO199706280,MON,FLO,MIA01,1997/06/28,0,7:06,night,false,gibbb901,monte901,bellw901,hallt901,"""""",pitches,87,tolf,3,dry,none,night,151,39348,hernl003,bullj001,nen-r001,,
FLO199706290,MON,FLO,MIA01,1997/06/29,0,4:37,day,false,monte901,bellw901,hallt901,gibbb901,"""""",pitches,89,fromrf,10,dry,none,sunny,176,38443,leita001,perec001,nen-r001,,
FLO199707100,PHI,FLO,MIA01,1997/07/10,0,7:26,night,false,ripps901,hirsm901,willc901,vanol901,"""""",pitches,79,torf,3,wet,drizzle,night,229,23438,nen-r001,spraj001,,,
FLO199707110,PHI,FLO,MIA01,1997/07/11,0,7:05,night,false,hirsm901,willc901,vanol901,ripps901,"""""",pitches,86,fromrf,10,dry,none,night,218,22225,schic002,browk001,,,
FLO199707130,PHI,FLO,MIA01,1997/07/13,0,5:58,night,false,willc901,vanol901,ripps901,hirsm901,"""""",pitches,87,ltor,7,damp,none,overcast,167,26860,ferna001,leitm001,,,
FLO199707140,MON,FLO,MIA01,1997/07/14,0,7:06,night,false,davib902,barrm901,bonig901,grege901,"""""",pitches,85,tocf,2,dry,none,night,222,16678,nen-r001,daalo001,,,
FLO199707150,MON,FLO,MIA01,1997/07/15,0,7:07,night,false,barrm901,bonig901,grege901,davib902,"""""",pitches,82,ltor,5,wet,drizzle,night,177,16670,hermd001,saunt001,,,
FLO199707160,LAN,FLO,MIA01,1997/07/16,0,7:36,night,false,bonig901,grege901,davib902,barrm901,"""""",pitches,84,fromcf,8,dry,none,night,165,30225,browk001,nomoh001,,,
FLO199707170,LAN,FLO,MIA01,1997/07/17,0,7:06,night,false,grege901,davib902,barrm901,bonig901,"""""",pitches,84,rtol,12,dry,none,night,199,27406,leita001,candt001,nen-r001,,
FLO199707180,SDN,FLO,MIA01,1997/07/18,0,7:07,night,false,kellj901,poncl901,riekr901,marsr901,"""""",pitches,87,torf,7,dry,none,night,177,24965,smitp001,ferna001,worrt002,,
FLO199707190,SDN,FLO,MIA01,1997/07/19,0,7:10,night,false,poncl901,riekr901,marsr901,kellj901,"""""",pitches,81,unknown,0,dry,none,night,173,36892,hernl003,jackd001,,,
FLO199707200,SDN,FLO,MIA01,1997/07/20,0,5:57,night,false,riekr901,marsr901,kellj901,poncl901,"""""",pitches,86,tolf,10,damp,rain,overcast,180,26186,ashba002,saunt001,hofft001,,
FLO199707210,SDN,FLO,MIA01,1997/07/21,0,1:35,day,false,marsr901,kellj901,poncl901,riekr901,"""""",none,86,ltor,7,dry,none,sunny,183,26072,hitcs001,browk001,,,
FLO199707280,CIN,FLO,MIA01,1997/07/28,0,7:06,night,false,pullf901,herna901,bonig901,grege901,"""""",pitches,85,ltor,10,dry,none,night,167,18393,belis001,powej001,,,
FLO199707290,CIN,FLO,MIA01,1997/07/29,0,7:06,night,false,herna901,bonig901,grege901,pullf901,"""""",pitches,87,ltor,15,dry,none,night,160,20745,ferna001,morgm001,,,
FLO199707300,CIN,FLO,MIA01,1997/07/30,0,7:06,night,false,bonig901,grege901,pullf901,herna901,"""""",pitches,89,fromrf,8,dry,none,night,160,21373,hernl003,schop001,,,
FLO199707310,ATL,FLO,MIA01,1997/07/31,0,7:59,night,false,bellw901,vanol901,hallt901,monte901,"""""",pitches,85,rtol,3,wet,showers,night,171,18409,saunt001,byrdp001,nen-r001,,
FLO199708010,ATL,FLO,MIA01,1997/08/01,0,7:04,night,false,vanol901,hallt901,monte901,bellw901,"""""",pitches,82,fromrf,7,dry,none,night,209,40669,powej001,cathm001,,,
FLO199708020,ATL,FLO,MIA01,1997/08/02,0,7:06,night,false,hallt901,monte901,bellw901,vanol901,"""""",pitches,88,tocf,3,dry,none,night,196,41643,neagd001,leita001,wohlm001,,
FLO199708030,ATL,FLO,MIA01,1997/08/03,0,4:35,day,false,monte901,bellw901,vanol901,hallt901,"""""",pitches,89,fromrf,10,wet,none,cloudy,160,41193,ferna001,millk004,,,
FLO199708040,HOU,FLO,MIA01,1997/08/04,0,7:05,night,false,bellw901,vanol901,hallt901,monte901,"""""",pitches,77,torf,14,dry,none,night,137,18323,hernl003,holtc001,powej001,,
FLO199708050,HOU,FLO,MIA01,1997/08/05,0,7:06,night,false,vanol901,hallt901,monte901,bellw901,"""""",pitches,85,tocf,9,dry,none,night,193,25483,nen-r001,wagnb001,,,
FLO199708150,PIT,FLO,MIA01,1997/08/15,0,7:07,night,false,vanol901,davig901,tatat901,hohnb901,"""""",pitches,88,tolf,5,dry,none,night,207,26092,powej001,loisr001,,,
