game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,timeofgame,attendance,sky,wp,lp,save,gwrbi,gametype
CHN194106151,"""version 7RS(19) of 07/07/92""",PHI,CHN,1941/06/15,CHI11,1,0:00PM,day,false,"""210,96,111,119,266""","""Tom Thress""","""Tom Thress""",2017/09/02 12:57AM,rearb901,conlj102,(none),goetl901,park,none,0,unknown,-1,unknown,unknown,122,0,unknown,passc101,hught101,,,
CHN194106152,"""version 7RS(19) of 07/07/92""",PHI,CHN,1941/06/15,CHI11,2,0:00PM,day,false,"""96,111,119,266""","""Tom Thress""","""Tom Thress""",2017/09/02 1:09AM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,124,7001,unknown,podgj101,rootc101,,,
CHN194106160,"""version 7RS(19) of 07/07/92""",PHI,CHN,1941/06/16,CHI11,0,0:00PM,day,false,"""109,67,111,266,119""","""Jim Wohlenhaus""","""David W. Smith""",2017/09/08 4:26PM,goetl901,rearb901,(none),conlj102,park,none,0,unknown,-1,unknown,unknown,105,3181,unknown,mootj101,grisl101,prest101,,
CHN194106170,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/06/17,CHI11,0,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/29 1:10AM,jordl901,barrg901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,141,11255,unknown,wyatw101,lee-b103,caseh101,,
CHN194106180,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/06/18,CHI11,0,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/29 10:30AM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,104,10440,unknown,olsev101,hamll101,,,
CHN194106190,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/06/19,CHI11,0,0:00PM,day,false,346,"""Dick Cramer""","""Dick Cramer""",2012/01/29 10:30AM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,151,10604,unknown,higbk101,passc101,,,
CHN194106200,"""version 7RS(19) of 07/07/92""",BSN,CHN,1941/06/20,CHI11,0,0:00PM,day,false,"""109,111,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/08/27 3:15PM,mageg901,stewb901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,101,4633,unknown,frenl101,errid101,,,
CHN194106221,"""version 7RS(19) of 07/07/92""",BSN,CHN,1941/06/22,CHI11,1,0:00PM,day,false,"""71,111,163,274,611""","""Tom Thress,Wayne Townsend""","""Tom Thress,Wayne Townsend""",2017/08/29 1:16PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,143,0,unknown,tobij103,prest101,,,
CHN194106230,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/06/23,CHI11,0,0:00PM,day,false,"""96,111,270""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2017/08/21 5:07AM,barla901,pineb101,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,101,4623,unknown,passc101,schuh103,,,
CHN194106240,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/06/24,CHI11,0,0:00PM,day,false,"""270,162""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2017/03/13 1:35PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,119,6476,unknown,meltc101,frenl101,,,
CHN194106250,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/06/25,CHI11,0,0:00PM,day,false,"""104,111,270""","""Jim Herdman""","""Jim Herdman""",2017/08/23 5:05PM,balll901,barla901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,118,6366,unknown,carpb101,lee-b103,,,
CHN194106270,"""version 7RS(19) of 07/07/92""",PIT,CHN,1941/06/27,CHI11,0,0:00PM,day,false,"""96,109,111,137,140""","""Tom Thress""","""Tom Thress""",2017/08/29 10:30PM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,137,4622,unknown,sewer101,passc101,,,
CHN194106280,"""version 7RS(19) of 07/07/92""",PIT,CHN,1941/06/28,CHI11,0,0:00PM,day,false,"""67,109,96,111,140""","""Tom Thress""","""Tom Thress""",2017/08/30 10:59PM,searz901,jordl901,(none),barrg901,park,none,0,unknown,-1,unknown,unknown,107,3654,unknown,olsev101,butcm101,,,
CHN194106291,"""version 7RS(19) of 07/07/92""",PIT,CHN,1941/06/29,CHI11,1,0:00PM,day,false,"""137,140,67,111,611""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/08/30 3:00PM,jordl901,barrg901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,136,0,unknown,lannj101,frenl101,,,
CHN194107030,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/07/03,CHI11,0,0:00PM,day,false,"""102""","""Dick Cramer""","""Dick Cramer""",2017/06/22 12:45PM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,115,5319,unknown,passc101,lanim101,,,
CHN194107041,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/07/04,CHI11,1,0:00PM,day,false,"""276""","""Dick Cramer""","""Dick Cramer""",2017/09/05 7:45PM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,144,0,unknown,pagev101,white103,,,
CHN194107042,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/07/04,CHI11,2,0:00PM,day,false,"""276""","""Dick Cramer""","""Dick Cramer""",2017/09/05 8:45PM,jordl901,barrg901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,132,39423,unknown,frenl101,shouc101,,,
CHN194107230,"""version 7RS(19) of 07/07/92""",BSN,CHN,1941/07/23,CHI11,0,0:00PM,day,false,"""109,67,71,96,111,163,274""","""Tom Thress""","""Tom Thress""",2017/09/13 11:58PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,114,2889,unknown,errid101,pagev101,,,
CHN194107240,"""version 7RS(19) of 07/07/92""",BSN,CHN,1941/07/24,CHI11,0,0:00PM,day,false,"""67,163,274,276""","""Jim Herdman""","""Jim Herdman""",2017/09/15 1:22PM,balll901,barla901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,123,3672,unknown,mootj101,johna102,,,
CHN194107250,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/07/25,CHI11,0,0:00PM,day,false,"""109,111,104,99,98,103,96""","""Dick Cramer""","""Dick Cramer""",2017/09/14 8:45PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,103,6944,unknown,lohrb101,olsev101,carpb101,,
CHN194107260,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/07/26,CHI11,0,0:00PM,day,false,"""98,109,104,98,103,96""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/09/15 5:30PM,goetl901,rearb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,155,7135,unknown,passc101,bowmb103,lee-b103,,
CHN194107270,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/07/27,CHI11,0,0:00PM,day,false,"""276""","""Cliff Blau""","""Cliff Blau""",2017/03/13 4:48PM,rearb901,conlj102,(none),goetl901,park,none,0,unknown,-1,unknown,unknown,127,13620,unknown,olsev101,meltc101,mootj101,,
CHN194107310,"""version 7RS(19) of 07/07/92""",PHI,CHN,1941/07/31,CHI11,0,0:00PM,day,false,"""109,67,111,266""","""Dick Cramer""","""Dick Cramer""",2017/09/17 6:30PM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,113,2203,unknown,podgj101,rootc101,,,
CHN194108010,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/08/01,CHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/18 2:45PM,stewb901,mageg901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,146,8477,unknown,allej102,olsev101,caseh101,,
CHN194108020,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/08/02,CHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/18 4:20PM,mageg901,dunnt901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,164,10013,unknown,higbk101,frenl101,kimbn101,,
CHN194108030,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/08/03,CHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/18 4:20PM,dunnt901,stewb901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,134,21370,unknown,wyatw101,lee-b103,,,
CHN194108040,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/08/04,CHI11,0,0:00PM,day,false,"""128""","""Dick Cramer""","""Dick Cramer""",2017/07/12 3:30PM,barla901,pineb101,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,131,6852,unknown,white103,ericp101,,,
CHN194108050,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/08/05,CHI11,0,0:00PM,day,false,"""128""","""Dick Cramer""","""Dick Cramer""",2017/07/13 5:00PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,137,8357,unknown,olsev101,lanim101,,,
CHN194108060,"""version 7RS(19) of 07/07/92""",PIT,CHN,1941/08/06,CHI11,0,0:00PM,day,false,"""109,67,111,137,140""","""Dick Cramer""","""Dick Cramer""",2017/09/19 9:00PM,balll901,barla901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,131,5574,unknown,sewer101,prest101,,,
CHN194108090,"""version 7RS(19) of 07/07/92""",CIN,CHN,1941/08/09,CHI11,0,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/01/26 4:10PM,mageg901,dunnt901,(none),stewb901,park,none,80,unknown,-1,dry,none,115,7476,sunny,ridde101,olsev101,,,
CHN194108100,"""version 7RS(19) of 07/07/92""",CIN,CHN,1941/08/10,CHI11,0,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/01/27 11:22AM,dunnt901,stewb901,(none),mageg901,park,none,0,unknown,-1,dry,none,111,18739,sunny,vandj101,rootc101,,,
CHN194108300,"""version 7RS(19) of 07/07/92""",PIT,CHN,1941/08/30,CHI11,0,0:00PM,day,false,"""140,67,109,111""","""Dick Cramer""","""Dick Cramer""",2017/10/05 8:00AM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,168,6777,unknown,ericp101,sewer101,,,
CHN194108310,"""version 7RS(19) of 07/07/92""",PIT,CHN,1941/08/31,CHI11,0,0:00PM,day,false,"""156,209,111,137,140""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/10/06 8:00AM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,131,12289,unknown,butcm101,passc101,,,
CHN194109011,"""version 7RS(19) of 07/07/92""",CIN,CHN,1941/09/01,CHI11,1,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/01/27 11:36AM,jordl901,barrg901,(none),searz901,park,none,70,unknown,-1,dry,none,99,0,sunny,derrp101,mootj101,,,
CHN194109012,"""version 7RS(19) of 07/07/92""",CIN,CHN,1941/09/01,CHI11,2,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/01/27 11:59AM,barrg901,searz901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,155,25107,unknown,prest101,beggj101,,,
CHN194109020,"""version 7RS(19) of 07/07/92""",CIN,CHN,1941/09/02,CHI11,0,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/01/27 12:13PM,searz901,jordl901,(none),barrg901,park,none,0,unknown,-1,dry,none,102,2331,cloudy,rootc101,thomj102,,,
CHN194109041,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/09/04,CHI11,1,0:00PM,day,false,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/07/20 9:23PM,goetl901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,113,0,unknown,passc101,warnl101,,,
CHN194109042,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/09/04,CHI11,2,0:00PM,day,false,"""102,208,111""","""Dick Cramer""","""Dick Cramer""",2017/10/08 6:25PM,rearb901,conlj102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,183,12803,unknown,ericp101,lanim101,,,
CHN194109101,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/09/10,CHI11,1,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/28 7:20PM,rearb901,conlj102,(none),goetl901,unknown,none,0,unknown,-1,unknown,unknown,151,0,unknown,schmj101,wyatw101,,,
CHN194109102,"""version 7RS(19) of 07/07/92""",BRO,CHN,1941/09/10,CHI11,2,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/02/28 8:50PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,136,17304,unknown,ericp101,hamll101,,,
CHN194109120,"""version 7RS(19) of 07/07/92""",PHI,CHN,1941/09/12,CHI11,0,0:00PM,day,false,"""266,119,109,111""","""John Gabcik""","""David W. Smith""",2017/10/31 10:31PM,jordl901,barrg901,(none),searz901,park,none,0,unknown,-1,unknown,unknown,120,2023,unknown,hught101,mootj101,,,
CHN194109130,"""version 7RS(19) of 07/07/92""",PHI,CHN,1941/09/13,CHI11,0,0:00PM,day,false,"""67,109,96,111,266""","""Tom Thress""","""Tom Thress""",2017/10/15 12:44AM,barrg901,searz901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,141,3771,unknown,passc101,podgj101,,,
CHN194109160,"""version 7RS(19) of 07/07/92""",BSN,CHN,1941/09/16,CHI11,0,0:00PM,day,false,"""67,109,71,96,111,163,274,100""","""Tom Thress/RWood""","""Tom Thress/RWood""",2017/10/17 10:06PM,pineb101,barla901,(none),balll901,park,none,0,unknown,-1,unknown,unknown,134,1644,unknown,javea101,passc101,,,
CHN194109170,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/09/17,CHI11,0,0:00PM,day,false,"""67,109,96,98,99,103,104,111""","""Tom Thress""","""Tom Thress""",2017/10/20 10:22PM,searz901,jordl901,(none),barrg901,park,none,0,unknown,-1,unknown,unknown,122,3918,unknown,olsev101,kosld101,,,
CHN194109180,"""version 7RS(19) of 07/07/92""",NY1,CHN,1941/09/18,CHI11,0,0:00PM,day,false,"""109,67,96,98,99,103,104,111""","""Tom Thress""","""Tom Thress""",2017/10/23 10:45PM,jordl901,barrg901,(none),searz901,park,none,0,unknown,-1,unknown,unknown,136,3434,unknown,mootj101,sunkt101,,,
CHN194109270,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/09/27,CHI11,0,0:00PM,day,false,"""67,102,109,111,208""","""Jim Herdman""","""Jim Herdman""",2017/10/26 7:36PM,pineb101,balll901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,128,3544,unknown,prest101,pollh101,,,
CHN194109280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1941/09/28,CHI11,0,0:00PM,day,false,"""96,111,128,208""","""Tom Thress""","""Tom Thress""",2017/10/30 5:50PM,balll901,searz901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,107,4470,unknown,beazj101,meerr101,,,
CLE194104150,"""version 7RS(19) of 07/07/92""",CHA,CLE,1941/04/15,CLE07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/20 11:41AM,basis901,stewe901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,145,46064,unknown,dietb101,fellb101,,,
CLE194104160,"""version 7RS(19) of 07/07/92""",CHA,CLE,1941/04/16,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/20 11:46AM,rue-j901,stewe901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,114,3500,unknown,milna101,smite105,,,
CLE194104170,"""version 7RS(19) of 07/07/92""",CHA,CLE,1941/04/17,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/20 11:51AM,stewe901,summb901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,97,4000,unknown,smita104,lee-t101,,,
CLE194104220,"""version 7RS(19) of 07/07/92""",SLA,CLE,1941/04/22,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/20 12:29PM,geish901,passa901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,125,2500,unknown,aukee101,milna101,,,
CLE194104230,"""version 7RS(19) of 07/07/92""",SLA,CLE,1941/04/23,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/20 12:37PM,passa901,pipgg101,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,147,3000,unknown,fellb101,niggj101,,,
CLE194104260,"""version 7RS(19) of 07/07/92""",DET,CLE,1941/04/26,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2005/11/22 2:49PM,passa901,pipgg101,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,145,7000,unknown,hardm101,newsb101,browc103,,
CLE194104270,"""version 7RS(19) of 07/07/92""",DET,CLE,1941/04/27,CLE07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/22 2:54PM,pipgg101,geish901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,122,31728,unknown,fellb101,rowes101,,,
CLE194104280,"""version 7RS(19) of 07/07/92""",DET,CLE,1941/04/28,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/22 3:02PM,geish901,passa901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,130,3500,unknown,milna101,newhh101,,,
CLE194104290,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/04/29,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/22 3:12PM,mcgob901,quinj901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,122,3500,unknown,smita104,deanc101,hevij101,,
CLE194104300,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/04/30,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/22 3:22PM,quinj901,grieb901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,106,3000,unknown,eiseh101,mccrl101,,,
CLE194105010,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/05/01,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/22 3:34PM,grieb901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,149,4000,unknown,fellb101,knotj102,,,
CLE194105020,"""version 7RS(19) of 07/07/92""",BOS,CLE,1941/05/02,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 9:04AM,mcgob901,quinj901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,117,4000,unknown,hardm101,newsd101,hevij101,,
CLE194105030,"""version 7RS(19) of 07/07/92""",BOS,CLE,1941/05/03,CLE06,0,0:00PM,day,false,"""39""","""Sheldon Miller""","""Sheldon Miller""",2011/08/09 10:44AM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,none,140,9000,unknown,milna101,rybam101,,,
CLE194105040,"""version 7RS(19) of 07/07/92""",WS1,CLE,1941/05/04,CLE07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 9:20AM,geish901,pipgg101,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,155,21388,unknown,smita104,mastw101,browc103,,
CLE194105050,"""version 7RS(19) of 07/07/92""",WS1,CLE,1941/05/05,CLE06,0,0:00PM,day,false,"""39,222,286""","""Wayne Townsend""","""Wayne Townsend""",2017/06/25 12:33PM,pipgg101,passa901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,142,3000,unknown,fellb101,chask101,,,
CLE194105060,"""version 7RS(19) of 07/07/92""",WS1,CLE,1941/05/06,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 9:33AM,passa901,geish901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,116,2500,unknown,leond103,bagbj102,,,
CLE194105070,"""version 7RS(19) of 07/07/92""",NYA,CLE,1941/05/07,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 9:43AM,geish901,pipgg101,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,148,12000,unknown,russm101,milna101,,,
CLE194105080,"""version 7RS(19) of 07/07/92""",NYA,CLE,1941/05/08,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 9:56AM,pipgg101,passa901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,136,13000,unknown,ruffr101,smita104,murpj103,,
CLE194105230,"""version 7RS(19) of 07/07/92""",SLA,CLE,1941/05/23,CLE07,0,0:00PM,night,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/29 3:21PM,mcgob901,quinj901,basis901,grieb901,unknown,none,0,unknown,-1,unknown,unknown,124,40069,unknown,milna101,galed101,,,
CLE194105240,"""version 7RS(19) of 07/07/92""",SLA,CLE,1941/05/24,CLE07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/29 3:26PM,quinj901,mcgob901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,130,14928,unknown,bagbj102,aukee101,,,
CLE194105250,"""version 7RS(19) of 07/07/92""",SLA,CLE,1941/05/25,CLE07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/29 3:39PM,grieb901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,123,20888,unknown,fellb101,allej102,,,
CLE194105260,"""version 7RS(19) of 07/07/92""",DET,CLE,1941/05/26,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/29 3:47PM,mcgob901,quinj901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,138,4500,unknown,newsb101,smita104,thomb102,,
CLE194105270,"""version 7RS(19) of 07/07/92""",DET,CLE,1941/05/27,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/30 2:11PM,quinj901,grieb901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,132,4500,unknown,rowes101,milna101,gorsj101,,
CLE194106011,"""version 7RS(19) of 07/07/92""",NYA,CLE,1941/06/01,CLE07,1,0:00PM,day,false,"""317,39""","""David W. Smith""","""David W. Smith""",2013/03/18 8:58PM,ormsr901,romme101,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,117,0,unknown,ruffr101,milna101,,,
CLE194106012,"""version 7RS(19) of 07/07/92""",NYA,CLE,1941/06/01,CLE07,2,0:00PM,day,false,"""39,317""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2005/11/30 5:18PM,romme101,hubbc901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,113,52081,unknown,gomel102,hardm101,breum101,,
CLE194106020,"""version 7RS(19) of 07/07/92""",NYA,CLE,1941/06/02,CLE06,0,0:00PM,day,false,"""39,317""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2005/12/03 5:34PM,hubbc901,ormsr901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,142,8000,unknown,fellb101,russm101,,,
CLE194106050,"""version 7RS(19) of 07/07/92""",BOS,CLE,1941/06/05,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 5:43PM,ormsr901,romme101,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,144,3000,unknown,harrm101,milna101,,,
CLE194106060,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/06/06,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 5:48PM,summb901,rue-j901,(none),stewe901,unknown,none,0,unknown,-1,unknown,unknown,119,8000,unknown,fellb101,beckb103,,,
CLE194106070,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/06/07,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 5:57PM,rue-j901,stewe901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,113,7000,unknown,bagbj102,hadlb101,,,
CLE194106081,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/06/08,CLE07,1,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 6:06PM,stewe901,summb901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,140,0,unknown,hardm101,babij101,hevij101,,
CLE194106082,"""version 7RS(19) of 07/07/92""",PHA,CLE,1941/06/08,CLE07,2,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 6:13PM,summb901,rue-j901,(none),stewe901,unknown,none,0,unknown,-1,unknown,unknown,125,33040,unknown,browc103,marcp101,,,
CLE194106100,"""version 7RS(19) of 07/07/92""",WS1,CLE,1941/06/10,CLE06,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 6:20PM,rue-j901,stewe901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,123,4000,unknown,fellb101,hudss101,,,
