game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf,htbf
SLN201308110,CHN,SLN,STL10,2013/08/11,0,1:16PM,day,false,randt901,gormb901,rackd901,vanol901,park,pitches,durbj701,82,fromrf,6,unknown,unknown,sunny,224,43240,choar001,parkb001,mujie001,,,,
SLN201308130,PIT,SLN,STL10,2013/08/13,0,7:16PM,night,false,laynj901,wendh902,porta901,gibsg901,park,pitches,muelg701,77,ltor,8,unknown,unknown,cloudy,295,40243,frees001,hughj001,,,,,
SLN201308140,PIT,SLN,STL10,2013/08/14,0,7:16PM,night,false,wendh902,porta901,gibsg901,laynj901,park,pitches,smitm701,70,fromrf,7,unknown,unknown,cloudy,150,40644,lirif001,mills001,,,,,
SLN201308150,PIT,SLN,STL10,2013/08/15,0,12:46PM,day,false,porta901,gibsg901,laynj901,wendh902,park,pitches,muelg701,74,rtol,2,unknown,unknown,cloudy,251,41502,siegk001,morrb002,,,,,
SLN201308220,ATL,SLN,STL10,2013/08/22,0,7:15PM,night,false,demud901,nauep901,eddid901,muchm901,park,pitches,smitm701,89,fromrf,6,unknown,unknown,unknown,176,37363,kellj001,mahop002,,,,,
SLN201308230,ATL,SLN,STL10,2013/08/23,0,7:16PM,night,false,nauep901,eddid901,muchm901,demud901,park,pitches,smitm701,91,fromrf,8,unknown,unknown,sunny,151,41134,waina001,medlk001,,,,,
SLN201308240,ATL,SLN,STL10,2013/08/24,0,6:16PM,night,false,eddid901,muchm901,demud901,nauep901,park,pitches,muelg701,92,fromrf,8,unknown,unknown,sunny,179,43633,mills001,tehej001,mujie001,,,,
SLN201308250,ATL,SLN,STL10,2013/08/25,0,1:16PM,day,false,muchm901,demud901,nauep901,eddid901,park,pitches,durbj701,88,tocf,5,unknown,unknown,sunny,161,44009,minom001,lynnl001,kimbc001,,,,
SLN201308260,CIN,SLN,STL10,2013/08/26,0,6:10PM,night,false,belld901,drecb901,welkt901,everm901,park,pitches,muelg701,93,tolf,4,unknown,unknown,cloudy,169,35159,martc006,parrm001,mujie001,,,,
SLN201308270,CIN,SLN,STL10,2013/08/27,0,7:16PM,night,false,drecb901,welkt901,everm901,belld901,park,pitches,smitm701,91,tocf,8,unknown,unknown,cloudy,182,35201,kellj001,latom001,,,,,
SLN201308280,CIN,SLN,STL10,2013/08/28,0,7:17PM,night,false,welkt901,everm901,belld901,drecb901,park,pitches,smitm701,96,torf,6,unknown,unknown,sunny,180,35698,bailh001,waina001,,,,,
SLN201309060,PIT,SLN,STL10,2013/09/06,0,7:16PM,night,false,randt901,vanol901,gonzm901,gormb901,park,pitches,durbj701,85,tolf,8,unknown,unknown,sunny,227,40608,kellj001,burna001,mujie001,,,,
SLN201309070,PIT,SLN,STL10,2013/09/07,0,6:16PM,night,false,vanol901,gonzm901,gormb901,randt901,park,pitches,smitm701,95,rtol,9,unknown,unknown,cloudy,176,45110,waina001,lockj001,,,,,
SLN201309080,PIT,SLN,STL10,2013/09/08,0,1:16PM,day,false,gonzm901,gormb901,randt901,vanol901,park,pitches,durbj701,73,rtol,4,unknown,unknown,overcast,186,40156,wachm001,mortc002,,,,,
SLN201309100,MIL,SLN,STL10,2013/09/10,0,7:16PM,night,false,hallt901,cuzzp901,guccc901,kulpr901,park,pitches,smitm701,94,tolf,7,unknown,unknown,cloudy,182,35050,mills001,peraw001,,,,,
SLN201309110,MIL,SLN,STL10,2013/09/11,0,7:16PM,night,false,cuzzp901,guccc901,kulpr901,hallt901,park,pitches,smitm701,91,rtol,5,unknown,unknown,sunny,182,35134,roset001,kintb001,,,,,
SLN201309120,MIL,SLN,STL10,2013/09/12,0,7:16PM,night,false,guccc901,kulpr901,hallt901,cuzzp901,park,pitches,muelg701,81,torf,14,unknown,unknown,sunny,182,35208,thort001,kellj001,hendj001,,,,
SLN201309130,SEA,SLN,STL10,2013/09/13,0,7:16PM,night,false,bakej902,johna901,welkb901,onorb901,park,pitches,smitm701,70,torf,9,unknown,unknown,sunny,195,40506,siegk001,ruffc001,,,,,
SLN201309140,SEA,SLN,STL10,2013/09/14,0,6:16PM,night,false,johna901,welkb901,onorb901,bakej902,park,pitches,muelg701,73,rtol,3,unknown,unknown,sunny,171,41374,paxtj001,wachm001,farqd001,,,,
SLN201309150,SEA,SLN,STL10,2013/09/15,0,1:16PM,day,false,welkb901,onorb901,bakej902,johna901,park,pitches,durbj701,77,tocf,8,unknown,unknown,cloudy,189,40526,mills001,ramie004,,,,,
SLN201309230,WAS,SLN,STL10,2013/09/23,0,7:17PM,night,false,fairc901,schrp901,kellj901,coope901,park,pitches,muelg701,73,rtol,8,unknown,unknown,sunny,163,39783,waina001,roart001,roset001,,,,
SLN201309240,WAS,SLN,STL10,2013/09/24,0,7:17PM,night,false,schrp901,kellj901,coope901,fairc901,park,pitches,smitm701,77,rtol,8,unknown,unknown,cloudy,130,38940,wachm001,gonzg003,roset001,,,,
SLN201309250,WAS,SLN,STL10,2013/09/25,0,12:46PM,day,false,kellj901,coope901,fairc901,schrp901,park,pitches,muelg701,77,unknown,4,unknown,unknown,cloudy,148,40597,mills001,zimmj003,roset001,,,,
SLN201309270,CHN,SLN,STL10,2013/09/27,0,7:16PM,night,false,knigb901,carlm901,iassd901,davig901,park,pitches,smitm701,82,rtol,10,unknown,unknown,sunny,174,44030,lynnl001,woodt004,,,,,
SLN201309280,CHN,SLN,STL10,2013/09/28,0,3:18PM,day,false,carlm901,iassd901,davig901,knigb901,park,pitches,muelg701,82,rtol,15,unknown,unknown,cloudy,180,42520,waina001,jacke001,manes001,,,,
SLN201309290,CHN,SLN,STL10,2013/09/29,0,1:16PM,day,false,iassd901,davig901,knigb901,carlm901,park,pitches,muelg701,70,fromcf,8,unknown,unknown,sunny,154,44808,kellj001,samaj001,,,,,
HOU201303310,TEX,HOU,HOU03,2013/03/31,0,7:08PM,night,true,holbs901,nauep901,fleta901,conrc901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,180,41307,norrb001,harrm001,bedae001,,,,
HOU201304020,TEX,HOU,HOU03,2013/04/02,0,7:10PM,night,true,nauep901,fleta901,conrc901,holbs901,park,pitches,porzg701,73,unknown,0,dry,none,dome,174,22673,darvy001,harrl002,,,,,
HOU201304030,TEX,HOU,HOU03,2013/04/03,0,1:10PM,day,true,fleta901,conrc901,holbs901,nauep901,park,pitches,blour701,73,unknown,0,dry,none,dome,179,15831,ogana001,humbp001,,,,,
HOU201304050,OAK,HOU,HOU03,2013/04/05,0,7:10PM,night,true,barrs901,welkt901,everm901,fostm901,park,pitches,wilkt701,73,tocf,5,unknown,unknown,cloudy,231,18197,strad003,peacb001,,,,,
HOU201304060,OAK,HOU,HOU03,2013/04/06,0,6:10PM,night,true,welkt901,everm901,fostm901,barrs901,park,pitches,blour701,75,tolf,12,unknown,unknown,cloudy,192,18685,colob001,norrb001,balfg001,,,,
HOU201304070,OAK,HOU,HOU03,2013/04/07,0,1:12PM,day,true,everm901,fostm901,barrs901,welkt901,park,pitches,porzg701,79,tolf,13,unknown,unknown,unknown,184,16914,andeb004,harrl002,,,,,
HOU201304190,CLE,HOU,HOU03,2013/04/19,0,7:10PM,night,true,marqa901,dimum901,belld901,barrt901,park,pitches,wilkt701,66,fromcf,9,unknown,unknown,sunny,178,17241,harrl002,myerb001,veraj001,,,,
HOU201304200,CLE,HOU,HOU03,2013/04/20,0,6:10PM,night,true,dimum901,belld901,barrt901,marqa901,park,pitches,porzg701,68,tolf,12,unknown,unknown,sunny,225,19904,klubc001,humbp001,,,,,
HOU201304210,CLE,HOU,HOU03,2013/04/21,0,1:12PM,day,true,belld901,barrt901,marqa901,dimum901,park,pitches,porzg701,73,ltor,12,unknown,unknown,unknown,199,22005,allec002,ambrh001,perec002,,,,
HOU201304220,SEA,HOU,HOU03,2013/04/22,0,7:11PM,night,true,kulpr901,guccc901,hallt901,cuzzp901,park,pitches,wilkt701,76,tolf,13,unknown,unknown,sunny,185,23201,hernf002,peacb001,,,,,
HOU201304230,SEA,HOU,HOU03,2013/04/23,0,7:12PM,night,true,guccc901,hallt901,cuzzp901,kulpr901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,193,13929,norrb001,iwakh001,veraj001,,,,
HOU201304240,SEA,HOU,HOU03,2013/04/24,0,1:10PM,day,true,hallt901,cuzzp901,guccc901,kulpr901,park,pitches,blour701,65,unknown,0,dry,none,dome,164,11686,harrl002,saunj001,,,,,
HOU201305020,DET,HOU,HOU03,2013/05/02,0,7:10PM,night,true,everm901,fostm901,barrs901,welkt901,park,pitches,porzg701,73,unknown,0,dry,none,dome,290,16624,putkl001,keucd001,,,,,
HOU201305030,DET,HOU,HOU03,2013/05/03,0,7:10PM,night,true,fostm901,barrs901,welkt901,everm901,park,pitches,wilkt701,66,fromcf,18,unknown,unknown,sunny,194,16719,smyld001,veraj001,valvj001,,,,
HOU201305040,DET,HOU,HOU03,2013/05/04,0,6:10PM,night,true,barrs901,welkt901,everm901,fostm901,park,pitches,wilkt701,78,tocf,15,unknown,unknown,sunny,193,21266,schem001,harrl002,,,,,
HOU201305050,DET,HOU,HOU03,2013/05/05,0,3:12PM,day,true,welkt901,everm901,fostm901,barrs901,park,pitches,porzg701,68,fromcf,13,unknown,unknown,sunny,194,23228,verlj001,humbp001,,,,,
HOU201305070,ANA,HOU,HOU03,2013/05/07,0,7:11PM,night,true,onorb901,welkb901,johna901,culbf901,park,pitches,blour701,85,tolf,14,unknown,unknown,sunny,165,15266,lylej001,wilsc004,veraj001,,,,
HOU201305080,ANA,HOU,HOU03,2013/05/08,0,7:10PM,night,true,welkb901,johna901,culbf901,onorb901,park,pitches,porzg701,78,tolf,9,unknown,unknown,cloudy,150,12906,norrb001,blanj001,veraj001,,,,
HOU201305090,ANA,HOU,HOU03,2013/05/09,0,7:10PM,night,true,johna901,culbf901,onorb901,welkb901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,247,13003,richg002,ambrh001,friee001,,,,
HOU201305100,TEX,HOU,HOU03,2013/05/10,0,7:11PM,night,true,fairc901,kellj901,coope901,schrp901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,184,20293,rossr002,wrigw001,nathj001,,,,
HOU201305110,TEX,HOU,HOU03,2013/05/11,0,6:10PM,night,true,kellj901,coope901,schrp901,fairc901,park,pitches,blour701,86,fromcf,10,unknown,unknown,cloudy,202,27188,darvy001,humbp001,nathj001,,,,
HOU201305120,TEX,HOU,HOU03,2013/05/12,0,1:13PM,day,true,coope901,schrp901,fairc901,kellj901,park,pitches,porzg701,81,fromrf,8,unknown,unknown,unknown,187,19730,tepen001,lylej001,,,,,
HOU201305200,KCA,HOU,HOU03,2013/05/20,0,7:11PM,night,true,tumpj901,reynj901,hoyej901,hirsj901,park,pitches,blour701,72,unknown,0,dry,none,dome,169,12989,keucd001,guthj001,veraj001,,,,
HOU201305210,KCA,HOU,HOU03,2013/05/21,0,7:10PM,night,true,reynj901,hoyej901,hirsj901,tumpj901,park,pitches,blour701,73,unknown,0,dry,none,dome,225,12302,chenb001,clemp002,,,,,
HOU201305220,KCA,HOU,HOU03,2013/05/22,0,7:10PM,night,true,hoyej901,hirsj901,tumpj901,reynj901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,175,12324,lylej001,shiej002,veraj001,,,,
HOU201305240,OAK,HOU,HOU03,2013/05/24,0,7:10PM,night,true,onorb901,welkb901,johna901,culbf901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,201,15907,neshp001,veraj001,balfg001,,,,
HOU201305250,OAK,HOU,HOU03,2013/05/25,0,6:16PM,night,true,welkb901,johna901,culbf901,onorb901,park,pitches,blour701,73,unknown,0,dry,none,dome,212,18591,grifa002,harrl002,,,,,
HOU201305260,OAK,HOU,HOU03,2013/05/26,0,1:15PM,day,true,johna901,culbf901,onorb901,welkb901,park,pitches,porzg701,72,unknown,0,dry,none,dome,187,19366,colob001,keucd001,,,,,
HOU201305270,COL,HOU,HOU03,2013/05/27,0,1:12PM,day,true,barrl901,mcclt901,hudsm901,davib902,park,pitches,porzg701,73,unknown,0,dry,none,dome,261,16044,clemp002,lopew001,,,,,
HOU201305280,COL,HOU,HOU03,2013/05/28,0,1:11PM,day,true,mcclt901,hudsm901,davib902,barrl901,park,pitches,blour701,73,unknown,0,dry,none,dome,185,11974,belim001,veraj001,betar001,,,,
HOU201306040,BAL,HOU,HOU03,2013/06/04,0,7:12PM,night,true,drecb901,darlg901,emmep901,mealj901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,164,15920,tillc001,harrl002,johnj010,,,,
HOU201306050,BAL,HOU,HOU03,2013/06/05,0,7:11PM,night,true,darlg901,emmep901,mealj901,drecb901,park,pitches,porzg701,73,unknown,0,dry,none,dome,190,15526,keucd001,garcf002,,,,,
HOU201306060,BAL,HOU,HOU03,2013/06/06,0,1:12PM,day,true,emmep901,mealj901,drecb901,darlg901,park,pitches,blour701,73,unknown,0,dry,none,dome,184,14664,gonzm003,norrb001,johnj010,,,,
HOU201306140,CHA,HOU,HOU03,2013/06/14,0,7:11PM,night,true,nauep901,eddid901,bakej902,demud901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,169,20496,bedae001,salec001,veraj001,,,,
HOU201306150,CHA,HOU,HOU03,2013/06/15,0,6:15PM,night,true,eddid901,bakej902,demud901,nauep901,park,pitches,blour701,73,unknown,0,dry,none,dome,159,21549,harrl002,dankj001,veraj001,,,,
HOU201306160,CHA,HOU,HOU03,2013/06/16,0,1:11PM,day,true,bakej902,demud901,nauep901,eddid901,park,pitches,porzg701,73,unknown,0,dry,none,dome,197,25829,keucd001,santh001,veraj001,,,,
HOU201306170,CHA,HOU,HOU03,2013/06/17,0,7:12PM,night,true,welkt901,everm901,drecb901,belld901,park,pitches,blour701,73,unknown,0,dry,none,dome,213,13870,jonen001,norrb001,reeda001,,,,
HOU201306180,MIL,HOU,HOU03,2013/06/18,0,7:12PM,night,true,everm901,drecb901,belld901,welkt901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,185,13330,lylej001,figaa001,,,,,
HOU201306190,MIL,HOU,HOU03,2013/06/19,0,7:11PM,night,true,drecb901,belld901,welkt901,everm901,park,pitches,porzg701,73,unknown,0,dry,none,dome,187,15866,axfoj001,ambrh001,rodrf003,,,,
HOU201306200,MIL,HOU,HOU03,2013/06/20,0,1:11PM,day,true,belld901,welkt901,everm901,drecb901,park,pitches,blour701,72,unknown,0,dry,none,dome,226,17803,ambrh001,gonzm001,,,,,
HOU201306250,SLN,HOU,HOU03,2013/06/25,0,7:10PM,night,true,hudsm901,mcclt901,bellw901,fostm901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,191,19271,westj001,harrl002,,,,,
HOU201306260,SLN,HOU,HOU03,2013/06/26,0,7:10PM,night,true,mcclt901,bellw901,fostm901,hudsm901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,167,17428,bedae001,lynnl001,veraj001,,,,
HOU201306280,ANA,HOU,HOU03,2013/06/28,0,7:12PM,night,true,danlk901,barkl901,muchm901,cedeg901,park,pitches,porzg701,73,unknown,0,dry,none,dome,229,20498,delad001,clemp002,friee001,,,,
HOU201306290,ANA,HOU,HOU03,2013/06/29,0,3:11PM,day,true,barkl901,muchm901,cedeg901,danlk901,park,pitches,blour701,73,unknown,0,dry,none,dome,181,26650,blanj001,lylej001,,,,,
HOU201306300,ANA,HOU,HOU03,2013/06/30,0,1:11PM,day,true,muchm901,cedeg901,danlk901,barkl901,park,pitches,porzg701,73,unknown,0,dry,none,dome,188,22361,wilsc004,cisnj001,friee001,,,,
HOU201307010,TBA,HOU,HOU03,2013/07/01,0,7:11PM,night,true,hirsj901,hoyej901,davib902,reynj901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,210,12722,moorm003,keucd001,,,,,
HOU201307020,TBA,HOU,HOU03,2013/07/02,0,7:11PM,night,true,hoyej901,davib902,reynj901,hirsj901,park,pitches,blour701,73,unknown,0,dry,none,dome,181,19631,pricd001,bedae001,,,,,
HOU201307030,TBA,HOU,HOU03,2013/07/03,0,7:11PM,night,true,davib902,reynj901,hirsj901,hoyej901,park,pitches,porzg701,73,unknown,0,dry,none,dome,165,14143,norrb001,carmf001,veraj001,,,,
HOU201307040,TBA,HOU,HOU03,2013/07/04,0,1:12PM,day,true,reynj901,hirsj901,hoyej901,davib902,park,pitches,wilkt701,73,unknown,0,dry,none,dome,256,20470,wrigj001,fielj002,rodnf001,,,,
HOU201307190,SEA,HOU,HOU03,2013/07/19,0,7:11PM,night,true,scotd901,millb901,ticht901,buckc901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,226,24635,saunj001,norrb001,wilht001,,,,
HOU201307200,SEA,HOU,HOU03,2013/07/20,0,6:10PM,night,true,millb901,ticht901,buckc901,scotd901,park,pitches,porzg701,73,unknown,0,dry,none,dome,178,25733,iwakh001,bedae001,wilht001,,,,
HOU201307210,SEA,HOU,HOU03,2013/07/21,0,1:11PM,day,true,ticht901,buckc901,scotd901,millb901,park,pitches,porzg701,73,unknown,0,dry,none,dome,209,38838,hernf002,lylej001,,,,,
HOU201307220,OAK,HOU,HOU03,2013/07/22,0,7:10PM,night,true,wegnm901,hudsm901,bakej902,mcclt901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,204,16381,cookr001,wrigw001,balfg001,,,,
HOU201307230,OAK,HOU,HOU03,2013/07/23,0,7:11PM,night,true,hudsm901,bakej902,mcclt901,wegnm901,park,pitches,blour701,73,unknown,0,dry,none,dome,216,32249,fielj002,balfg001,,,,,
HOU201307240,OAK,HOU,HOU03,2013/07/24,0,1:13PM,day,true,bakej902,mcclt901,wegnm901,hudsm901,park,pitches,blour701,73,unknown,0,dry,none,dome,190,24831,grifa002,blact001,cookr001,,,,
HOU201308050,BOS,HOU,HOU03,2013/08/05,0,7:12PM,night,true,iassd901,knigb901,carlm901,davig901,park,pitches,blour701,73,unknown,0,dry,none,dome,191,24543,oberb001,lackj001,fielj002,,,,
HOU201308060,BOS,HOU,HOU03,2013/08/06,0,7:11PM,night,true,knigb901,carlm901,davig901,iassd901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,234,21620,workb001,lylej001,,,,,
HOU201308070,BOS,HOU,HOU03,2013/08/07,0,7:09PM,night,true,carlm901,davig901,iassd901,knigb901,park,pitches,porzg701,73,unknown,0,dry,none,dome,233,22205,tazaj001,fielj002,uehak001,,,,
HOU201308090,TEX,HOU,HOU03,2013/08/09,0,7:10PM,night,true,hallt901,cuzzp901,guccc901,kulpr901,park,pitches,porzg701,73,unknown,0,dry,none,dome,238,23673,garzm001,zeidj001,cottn001,,,,
HOU201308100,TEX,HOU,HOU03,2013/08/10,0,6:10PM,night,true,cuzzp901,guccc901,kulpr901,hallt901,park,pitches,blour701,73,unknown,0,dry,none,dome,206,33322,frasj002,harrl002,nathj001,,,,
HOU201308110,TEX,HOU,HOU03,2013/08/11,0,1:11PM,day,true,guccc901,kulpr901,hallt901,cuzzp901,park,pitches,porzg701,73,unknown,0,dry,none,dome,144,22922,perem004,keucd001,,,,,
HOU201308120,TEX,HOU,HOU03,2013/08/12,0,1:09PM,day,true,kulpr901,hallt901,cuzzp901,guccc901,park,pitches,blour701,73,unknown,0,dry,none,dome,158,18712,darvy001,oberb001,nathj001,,,,
HOU201308230,TOR,HOU,HOU03,2013/08/23,0,7:11PM,night,true,diazl901,millb901,wintm901,timmt901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,174,21186,lylej001,redmt002,,,,,
HOU201308240,TOR,HOU,HOU03,2013/08/24,0,6:11PM,night,true,millb901,wintm901,timmt901,diazl901,park,pitches,blour701,73,unknown,0,dry,none,dome,165,26312,peacb001,wangc001,lo--c001,,,,
HOU201308250,TOR,HOU,HOU03,2013/08/25,0,1:09PM,day,true,wintm901,diazl901,millb901,barrl901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,170,21407,buehm001,lo--c001,jansc001,,,,
HOU201308290,SEA,HOU,HOU03,2013/08/29,0,7:10PM,night,true,everm901,belld901,drecb901,welkt901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,183,22203,ramie004,lylej001,farqd001,,,,
HOU201308300,SEA,HOU,HOU03,2013/08/30,0,7:09PM,night,true,belld901,drecb901,welkt901,everm901,park,pitches,porzg701,73,unknown,0,dry,none,dome,196,13869,walkt004,peacb001,,,,,
HOU201308310,SEA,HOU,HOU03,2013/08/31,0,6:09PM,night,true,drecb901,welkt901,everm901,belld901,park,pitches,porzg701,73,unknown,0,dry,none,dome,176,21085,saunj001,keucd001,farqd001,,,,
HOU201309010,SEA,HOU,HOU03,2013/09/01,0,1:11PM,day,true,welkt901,fagac901,belld901,drecb901,park,pitches,porzg701,73,unknown,0,dry,none,dome,161,17203,oberb001,furbc001,,,,,
HOU201309020,MIN,HOU,HOU03,2013/09/02,0,1:12PM,day,true,westj901,holbs901,fleta901,drakr901,park,pitches,porzg701,73,unknown,0,dry,none,dome,212,14287,roenj001,lo--c001,,,,,
HOU201309030,MIN,HOU,HOU03,2013/09/03,0,7:10PM,night,true,holbs901,fleta901,drakr901,westj901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,258,13500,thiec001,chapk002,roenj001,,,,
HOU201309040,MIN,HOU,HOU03,2013/09/04,0,1:10PM,day,true,fleta901,drakr901,westj901,holbs901,park,pitches,blour701,73,unknown,0,dry,none,dome,184,14869,bedae001,duenb001,,,,,
HOU201309130,ANA,HOU,HOU03,2013/09/13,0,7:10PM,night,true,diazl901,wegnm901,timmt901,wintm901,park,pitches,porzg701,73,unknown,0,dry,none,dome,190,19742,keucd001,vargj001,fielj002,,,,
HOU201309140,ANA,HOU,HOU03,2013/09/14,0,6:11PM,night,true,wegnm901,timmt901,wintm901,diazl901,park,pitches,porzg701,73,unknown,0,dry,none,dome,191,21903,weavj003,oberb001,,,,,
HOU201309150,ANA,HOU,HOU03,2013/09/15,0,1:13PM,day,true,timmt901,wintm901,diazl901,wegnm901,park,pitches,porzg701,73,unknown,0,dry,none,dome,177,21374,willj003,clemp002,friee001,,,,
HOU201309160,CIN,HOU,HOU03,2013/09/16,0,7:11PM,night,true,bellw901,hudsm901,mcclt901,fostm901,park,pitches,porzg701,73,unknown,0,dry,none,dome,156,15449,cuetj001,bedae001,,,,,
HOU201309170,CIN,HOU,HOU03,2013/09/17,0,7:11PM,night,true,hudsm901,mcclt901,fostm901,bellw901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,160,25582,leakm001,lylej001,,,,,
HOU201309180,CIN,HOU,HOU03,2013/09/18,0,7:10PM,night,true,mcclt901,fostm901,bellw901,hudsm901,park,pitches,wilkt701,73,unknown,0,dry,none,dome,318,29701,simoa001,delej002,chapa001,,,,
HOU201309270,NYA,HOU,HOU03,2013/09/27,0,7:12PM,night,true,danlk901,carav901,millb901,cedeg901,park,pitches,porzg701,73,unknown,0,dry,none,dome,184,29486,warra001,oberb001,robed002,,,,
HOU201309280,NYA,HOU,HOU03,2013/09/28,0,6:12PM,night,true,carav901,millb901,cedeg901,danlk901,park,pitches,blour701,73,unknown,0,dry,none,dome,169,37199,petta001,clemp002,,,,,
HOU201309290,NYA,HOU,HOU03,2013/09/29,0,1:19PM,day,true,millb901,cedeg901,danlk901,carav901,park,pitches,porzg701,73,unknown,0,dry,none,dome,232,40542,dalem002,harrl002,,,,,
CHN201304080,MIL,CHN,CHI11,2013/04/08,0,1:26PM,day,false,wendh902,porta901,laynj901,gibsg901,park,pitches,frisd701,60,torf,24,unknown,unknown,cloudy,204,40083,estrm001,jacke001,hendj001,,,,
CHN201304090,MIL,CHN,CHI11,2013/04/09,0,7:05PM,night,false,porta901,laynj901,gibsg901,wendh902,park,pitches,frisd701,39,fromlf,23,unknown,unknown,unknown,181,30065,marmc001,axfoj001,fujik001,,,,
CHN201304110,SFN,CHN,CHI11,2013/04/11,0,1:23PM,day,false,danlk901,barkl901,carav901,nelsj901,park,pitches,frisd701,40,fromrf,5,unknown,unknown,overcast,230,25460,voger001,felds001,romos001,,,,
CHN201304120,SFN,CHN,CHI11,2013/04/12,0,1:21PM,day,false,barkl901,carav901,nelsj901,danlk901,park,pitches,frisd701,44,torf,10,unknown,unknown,unknown,183,30996,fujik001,romos001,,,,,
CHN201304130,SFN,CHN,CHI11,2013/04/13,0,12:06PM,day,false,carav901,nelsj901,danlk901,barkl901,park,pitches,frisd701,38,ltor,16,unknown,unknown,overcast,183,34778,bumgm001,samaj001,garcj002,,,,
CHN201304140,SFN,CHN,CHI11,2013/04/14,0,1:25PM,day,false,nelsj901,danlk901,barkl901,carav901,park,pitches,frisd701,42,tolf,11,unknown,unknown,cloudy,240,33326,kontg001,camps002,romos001,,,,
CHN201304160,TEX,CHN,CHI11,2013/04/16,0,7:09PM,night,false,scotd901,millb901,buckc901,ticht901,park,pitches,roseb701,39,fromrf,5,unknown,unknown,cloudy,167,29344,holld003,woodt004,nathj001,,,,
CHN201304180,TEX,CHN,CHI11,2013/04/18,0,1:22PM,day,false,millb901,buckc901,ticht901,scotd901,park,pitches,frisd701,58,torf,8,unknown,unknown,overcast,157,26083,villc001,ogana001,,,,,
CHN201304290,SDN,CHN,CHI11,2013/04/29,0,7:07PM,night,false,carlm901,davig901,knigb901,iassd901,park,pitches,roseb701,70,tolf,10,unknown,unknown,cloudy,181,32169,bowdm001,richc002,gregk001,,,,
CHN201304300,SDN,CHN,CHI11,2013/04/30,0,7:08PM,night,false,davig901,knigb901,iassd901,carlm901,park,pitches,roseb701,81,tocf,12,unknown,unknown,cloudy,208,31303,volqe001,jacke001,,,,,
CHN201305010,SDN,CHN,CHI11,2013/05/01,0,7:08PM,night,false,knigb901,iassd901,carlm901,davig901,park,pitches,roseb701,71,rtol,9,unknown,unknown,cloudy,152,34832,felds001,casha001,,,,,
CHN201305020,SDN,CHN,CHI11,2013/05/02,0,1:20PM,day,false,iassd901,carlm901,davig901,knigb901,park,pitches,frisd701,45,fromcf,19,unknown,unknown,cloudy,170,32865,thatj001,woodt004,streh001,,,,
CHN201305030,CIN,CHN,CHI11,2013/05/03,0,1:21PM,day,false,estam901,porta901,gibsg901,wendh902,park,pitches,frisd701,41,fromlf,12,unknown,unknown,unknown,209,32579,leakm001,villc001,hoovj002,,,,
