game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,umprf
BOS191909180,"""version 7RS(19) of 07/07/92""",DET,BOS,1919/09/18,BOS07,0,0:00PM,day,false,"""56,71,163,274""","""Wayne Townsend""","""Wayne Townsend""",2023/04/02 2:30PM,evanb901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,121,5000,ayerd101,jones104,,,,
BOS191909190,"""version 7RS(19) of 07/07/92""",CHA,BOS,1919/09/19,BOS07,0,0:00PM,day,false,"""71,163,274,111""","""David W. Smith""","""David W. Smith""",2023/04/03 4:50PM,morig101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,89,5000,cicoe101,hoytw101,,,,
BOS191909201,"""version 7RS(19) of 07/07/92""",CHA,BOS,1919/09/20,BOS07,1,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2016/09/08 4:30PM,evanb901,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,0,russa101,willl104,,,,
BOS191909202,"""version 7RS(19) of 07/07/92""",CHA,BOS,1919/09/20,BOS07,2,0:00PM,day,false,"""71,163,274,111""","""Wayne Townsend""","""Wayne Townsend""",2023/04/04 2:18PM,morig101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,31000,pennh101,kerrd101,russa101,,,
NYA191904230,,BOS,NYA,1919/04/23,NYC14,0,0:00,day,false,"""73""","""DWV/Smith""","""DWV/Smith""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,30000,maysc101,mogrg101,,,,
NYA191904280,,PHA,NYA,1919/04/28,NYC14,0,0:00,day,false,"""73,96,266""","""DWV/Smith""","""DWV/Smith""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,5000,shawb102,perrs101,,,,
NYA191904290,,PHA,NYA,1919/04/29,NYC14,0,0:00,day,false,"""73,74""","""DWV/RWood""","""DWV/RWood""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,johnj102,shore101,,,,
NYA191904300,,PHA,NYA,1919/04/30,NYC14,0,0:00,day,false,"""73,96,222""","""DWV/Smith""","""DWV/Smith""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,6000,thorh101,watsm103,shawb102,,,
NYA191905110,"""version 7RS(19) of 07/07/92""",WS1,NYA,1919/05/11,NYC14,0,0:00PM,day,false,"""222""","""Frownfelter""","""Frownfelter""",2016/06/29 4:07PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,150,3000,,,,,,
NYA191905120,,WS1,NYA,1919/05/12,NYC14,0,0:00,day,false,"""73,222""","""DWV/Smith""","""DWV/Smith""",,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,195,2500,,,,,,
NYA191906050,,CHA,NYA,1919/06/05,NYC14,0,3:30,day,false,"""109,73""","""""","""DWV""",,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,25000,cicoe101,shore101,,,,
NYA191906070,,CHA,NYA,1919/06/07,NYC14,0,3:00,day,false,"""109,73""","""""","""DWV""",,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,20000,quinj102,willl104,,,,
NYA191906080,"""version 7RS(19) of 07/07/92""",CHA,NYA,1919/06/08,NYC14,0,0:00PM,day,false,"""276""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2017/02/17 1:39PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,12000,shawb102,faber101,,,,
NYA191906100,,DET,NYA,1919/06/10,NYC14,0,3:30,day,false,"""73""","""""","""DWV""",,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,thorh101,bolab101,,,,
NYA191906110,,DET,NYA,1919/06/11,NYC14,0,3:30,day,false,"""73,96,56""","""DWV/Smith""","""DWV/Smith""",,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,quinj102,leond102,,,,
NYA191906120,,DET,NYA,1919/06/12,NYC14,0,3:30,day,false,"""73""","""""","""DWV""",,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,8000,shawb102,ehmkh101,,,,
NYA191906130,,DET,NYA,1919/06/13,NYC14,0,3:30,day,false,"""73,96,56""","""DWV/Smith""","""DWV/Smith""",,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,6000,bolab101,mogrg101,,,,
NYA191906140,,SLA,NYA,1919/06/14,NYC14,0,3:30,day,false,"""73""","""""","""DWV""",,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,25000,thorh101,sotha101,,,,
NYA191906150,"""version 7RS(19) of 07/07/92""",SLA,NYA,1919/06/15,NYC14,0,0:00PM,day,false,"""96,102,128,208,395,606""","""Wayne Townsend""","""Wayne Townsend""",2023/02/09 11:13AM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,25000,shocu101,quinj102,,,,
NYA191906160,,SLA,NYA,1919/06/16,NYC14,0,3:30,day,false,"""73,96,102""","""DWV/Smith""","""DWV/Smith""",,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,210,6000,shawb102,gallb103,,,,
NYA191906170,,SLA,NYA,1919/06/17,NYC14,0,3:30,day,false,"""73""","""""","""DWV""",,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,8000,shore101,weilc101,,,,
NYA191906180,,CLE,NYA,1919/06/18,NYC14,0,3:30,day,false,"""39,73""","""""","""DWV""",,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,142,7000,bagbj101,thorh101,,,,
NYA191906190,,CLE,NYA,1919/06/19,NYC14,0,3:30,day,false,"""39,73""","""""","""DWV""",,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,7000,coves101,quinj102,,,,
NYA191906210,,CLE,NYA,1919/06/21,NYC14,0,3:00,day,false,"""39,73""","""""","""DWV""",,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,20000,thorh101,mortg101,,,,
NYA191906220,"""version 7RS(19) of 07/07/92""",BOS,NYA,1919/06/22,NYC14,0,0:00PM,day,false,"""71,163,274,395,606,96""","""David W. Smith""","""David W. Smith""",2023/02/13 2:37PM,evanb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,25000,shore101,jones104,,,,
NYA191906230,,PHA,NYA,1919/06/23,NYC14,0,3:30,day,false,"""73,74""","""DWV/RWood""","""DWV/RWood""",,dinnb101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,4000,shawb102,roget101,,,,
NYA191906240,,PHA,NYA,1919/06/24,NYC14,0,3:30,day,false,"""73,74""","""DWV/RWood""","""DWV/RWood""",,evanb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,quinj102,kinnw101,,,,
NYA191906250,"""version 7RS(19) of 07/07/92""",PHA,NYA,1919/06/25,NYC14,0,0:00PM,day,false,"""74""","""Rob Wood""","""Rob Wood""",2023/02/07 9:33PM,dinnb101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,4000,russa101,perrs101,,,,
NYA191906281,"""version 7RS(19) of 07/07/92""",BOS,NYA,1919/06/28,NYC14,1,0:00PM,day,false,"""71,96,163,274,395,606""","""Wayne Townsend""","""Wayne Townsend""",2023/02/15 2:11PM,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,maysc101,thorh101,,,,
NYA191906282,,BOS,NYA,1919/06/28,NYC14,2,0:00,day,false,"""73,96,71""","""DWV/Smith""","""DWV/Smith""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,28000,shore101,maysc101,shawb102,,,
NYA191906290,"""version 7RS(19) of 07/07/92""",BOS,NYA,1919/06/29,NYC14,0,0:00PM,day,false,"""71,163,274,65,395,606,96""","""David W. Smith""","""David W. Smith""",2023/02/15 12:25PM,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,22000,jones104,mogrg101,,,,
NYA191906301,"""version 7RS(19) of 07/07/92""",BOS,NYA,1919/06/30,NYC14,1,0:00PM,day,false,"""71,96,163,274,395,606""","""Wayne Townsend""","""Wayne Townsend""",2023/02/16 6:15PM,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,142,0,shawb102,jameb103,,,,
NYA191906302,"""version 7RS(19) of 07/07/92""",BOS,NYA,1919/06/30,NYC14,2,0:00PM,day,false,"""73,71,96,163,274,395,606""","""DWV,Wayne Townsend""","""DWV,Wayne Townsend""",2023/02/16 6:54PM,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,quinj102,pennh101,,,,
NYA191907041,,WS1,NYA,1919/07/04,NYC14,1,10:15AM,day,false,"""73""","""""","""DWV""",,dinnb101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,8000,shawb102,erice101,,,,
NYA191907042,"""version 7RS(19) of 07/07/92""",WS1,NYA,1919/07/04,NYC14,2,0:00PM,day,false,"""96,222,395,408a,606""","""Jim Herdman""","""Jim Herdman""",2023/02/19 4:58PM,evanb901,dinnb101,(none),(none),park,none,0,unknown,-1,dry,none,sunny,145,22000,quinj102,harph101,,,,
NYA191907051,"""version 7RS(19) of 07/07/92""",WS1,NYA,1919/07/05,NYC14,1,1:30PM,day,false,"""73,96,222,395,408,408a,427,606""","""DWV/Wayne Townsend""","""DWV/Wayne Townsend""",2023/02/18 4:25PM,dinnb101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,162,0,nelsl102,crafm101,shawb102,,,
NYA191907052,"""version 7RS(19) of 07/07/92""",WS1,NYA,1919/07/05,NYC14,2,4:30PM,day,false,"""73,96,222,395,408,408a,427,606""","""DWV/Wayne Townsend""","""DWV/Wayne Townsend""",2023/02/18 6:03PM,evanb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,25000,shawj101,russa101,,,,
NYA191907060,"""version 7RS(19) of 07/07/92""",WS1,NYA,1919/07/06,NYC14,0,0:00PM,day,false,"""96,222,395,408a,427,606""","""Wayne Townsend""","""Wayne Townsend""",2023/02/20 4:37PM,dinnb101,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,85,12000,johnw102,russa101,,,,
NYA191907070,,WS1,NYA,1919/07/07,NYC14,0,3:00,day,false,"""73,96,222""","""""","""DWV/Smith""",,evanb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,0,quinj102,erice101,,,,
NYA191907290,,CHA,NYA,1919/07/29,NYC14,0,3:30,day,false,"""109,73,96,111""","""DWV/Smith""","""DWV/Smith""",,owenb901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,160,4500,thorh101,cicoe101,,,,
NYA191907301,,CHA,NYA,1919/07/30,NYC14,1,1:30,day,false,"""109,73""","""""","""DWV""",,connt901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,0,shawb102,lowdg101,,,,
NYA191907302,,CHA,NYA,1919/07/30,NYC14,2,0:00,day,false,"""109,73,96,111""","""DWV/Smith""","""DWV/Smith""",,owenb901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,25000,faber101,quinj102,,,,
NYA191907310,,CHA,NYA,1919/07/31,NYC14,0,3:30,day,false,"""109,73""","""""","""DWV""",,connt901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,5000,kerrd101,shore101,,,,
NYA191908010,,DET,NYA,1919/08/01,NYC14,0,0:00,day,false,"""73""","""""","""DWV""",,owenb901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,8000,mogrg101,bolab101,,,,
NYA191908020,,DET,NYA,1919/08/02,NYC14,0,3:00,day,false,"""73,95,56""","""DWV/Smith""","""DWV/Smith""",,connt901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,161,33000,ehmkh101,quinj102,,,,
NYA191908030,"""version 7RS(19) of 07/07/92""",DET,NYA,1919/08/03,NYC14,0,0:00PM,day,false,"""96,395,606,56""","""Cliff Blau""","""Cliff Blau""",2023/03/08 8:02PM,owenb901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,135,30000,shawb102,daush101,,,,
NYA191908071,,SLA,NYA,1919/08/07,NYC14,1,1:30,day,false,"""73""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,141,0,shocu101,quinj102,,,,
NYA191908072,"""version 7RS(19) of 07/07/92""",SLA,NYA,1919/08/07,NYC14,2,0:00PM,day,false,"""73,96,102,128,208,395,606""","""Cliff Blau""","""Cliff Blau""",2023/03/09 3:22PM,morig101,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,12000,maysc101,sotha101,,,,
NYA191908080,"""version 7RS(19) of 07/07/92""",SLA,NYA,1919/08/08,NYC14,0,0:00PM,day,false,"""96,395,606,208""","""Cliff Blau""","""Cliff Blau""",2023/03/10 3:03PM,hildg101,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,mogrg101,gallb103,,,,
NYA191908090,,CLE,NYA,1919/08/09,NYC14,0,3:00,day,false,"""39,73""","""""","""DWV""",,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,151,30000,jasph101,shawb102,,,,
NYA191908100,,CLE,NYA,1919/08/10,NYC14,0,3:00,day,false,"""39""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,30000,maysc101,myere101,,,,
NYA191908110,,CLE,NYA,1919/08/11,NYC14,0,3:30,day,false,"""39,73""","""""","""DWV""",,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,155,7000,myere101,shore101,,,,
NYA191908120,,CLE,NYA,1919/08/12,NYC14,0,3:30,day,false,"""39,73""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,coves101,mogrg101,,,,
NYA191908281,,WS1,NYA,1919/08/28,NYC14,1,1:30,day,false,"""73""","""""","""DWV""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,200,0,maysc101,johnw102,,,,
NYA191908282,"""version 7RS(19) of 07/07/92""",WS1,NYA,1919/08/28,NYC14,2,0:00PM,day,false,"""96,395,606,222""","""Cliff Blau""","""Cliff Blau""",2023/03/22 7:52PM,nalld901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,10000,mogrg101,harph101,,,,
NYA191908291,,WS1,NYA,1919/08/29,NYC14,1,1:30,day,false,"""73""","""""","""DWV""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,quinj102,erice101,,,,
NYA191908292,,WS1,NYA,1919/08/29,NYC14,2,0:00,day,false,"""73,96,222""","""DWV/Smith""","""DWV/Smith""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,8000,thorh101,shawj101,,,,
NYA191908300,,PHA,NYA,1919/08/30,NYC14,0,3:00,day,false,"""73,74""","""DWV/RWood""","""DWV/RWood""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,5000,shawb102,noyew101,,,,
NYA191908310,"""version 7RS(19) of 07/07/92""",PHA,NYA,1919/08/31,NYC14,0,3:00PM,day,false,"""73,96,266,395,606""","""DWV/Cliff Blau""","""DWV/Cliff Blau""",2023/03/23 1:02PM,dinnb101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,10000,maysc101,naylr101,,,,
NYA191909081,,BOS,NYA,1919/09/08,NYC14,1,1:30,day,false,"""73""","""""","""DWV""",,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,jones104,thorh101,,,,
NYA191909082,,BOS,NYA,1919/09/08,NYC14,2,0:00,day,false,"""73,96,71""","""DWV/Smith""","""DWV/Smith""",,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,hoytw101,mogrg101,,,,
NYA191909101,,CLE,NYA,1919/09/10,NYC14,1,1:30,day,false,"""39""","""""","""DWV""",,evanb901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,caldr101,maysc101,,,,
NYA191909102,,CLE,NYA,1919/09/10,NYC14,2,0:00,day,false,"""39""","""""","""DWV""",,nalld901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,25000,uhleg101,quinj102,,,,
NYA191909110,,CLE,NYA,1919/09/11,NYC14,0,3:30,day,false,"""39""","""""","""DWV""",,evanb901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,0,shawb102,bagbj101,,,,
NYA191909131,,SLA,NYA,1919/09/13,NYC14,1,1:30,day,false,"""73""","""""","""DWV""",,morig101,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,mogrg101,sotha101,,,,
NYA191909132,,SLA,NYA,1919/09/13,NYC14,2,0:00,day,false,"""73""","""""","""DWV""",,evanb901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,18000,shore101,leifl101,,,,
NYA191909140,"""version 7RS(19) of 07/07/92""",SLA,NYA,1919/09/14,NYC14,0,0:00PM,day,false,"""96,102,395,606,208,128""","""Cliff Blau""","""Cliff Blau""",2023/03/31 3:27PM,morig101,evanb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,95,10000,maysc101,wrigr104,,,,
NYA191909171,,CHA,NYA,1919/09/17,NYC14,1,1:30,day,false,"""109,73""","""""","""DWV""",,dinnb101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,0,kerrd101,quinj102,,,,
NYA191909172,,CHA,NYA,1919/09/17,NYC14,2,0:00,day,false,"""73,109,96,111""","""DWV/Smith""","""DWV/Smith""",,nalld901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,jameb103,thorh101,,,,
NYA191909180,,CHA,NYA,1919/09/18,NYC14,0,3:30,day,false,"""109,73""","""""","""DWV""",,dinnb101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,5000,maysc101,mayee101,,,,
NYA191909190,,DET,NYA,1919/09/19,NYC14,0,0:00,day,false,"""73,96,56""","""DWV/Smith""","""DWV/Smith""",,nalld901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,mogrg101,bolab101,,,,
NYA191909200,,DET,NYA,1919/09/20,NYC14,0,3:30,day,false,"""73""","""""","""DWV""",,dinnb101,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,12000,thorh101,ehmkh101,,,,
NYA191909210,"""version 7RS(19) of 07/07/92""",DET,NYA,1919/09/21,NYC14,0,0:00PM,day,false,"""96,395,606,56""","""Cliff Blau""","""Cliff Blau""",2023/04/04 3:44PM,nalld901,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,20000,maysc101,daush101,,,,
NYA191909241,,BOS,NYA,1919/09/24,NYC14,1,1:30,day,false,"""73""","""""","""DWV""",,chilo901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,jones104,quinj102,,,,
NYA191909242,,BOS,NYA,1919/09/24,NYC14,2,0:00,day,false,"""73,96,71""","""DWV/Smith""","""DWV/Smith""",,connt901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,7500,shawb102,hoytw101,,,,
NYA191909250,,PHA,NYA,1919/09/25,NYC14,0,3:30,day,false,"""73,74""","""DWV/RWood""","""DWV/RWood""",,chilo901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,5000,mogrg101,zinnj101,,,,
NYA191909260,,PHA,NYA,1919/09/26,NYC14,0,0:00,day,false,"""73""","""""","""DWV""",,connt901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,maysc101,rober103,,,,
PHA191905020,"""version 7RS(19) of 07/07/92""",WS1,PHA,1919/05/02,PHI11,0,0:00PM,day,false,"""448""","""Cliff Blau""","""Cliff Blau""",2015/01/10 8:45AM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,12000,shawj101,kinnw101,johnw102,,,
PHA191905030,"""version 7RS(19) of 07/07/92""",WS1,PHA,1919/05/03,PHI11,0,0:00PM,day,false,"""448""","""Cliff Blau""","""Cliff Blau""",2015/01/10 1:04PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,136,0,harph101,perrs101,thomh104,,,
PHA191905050,"""version 7RS(19) of 07/07/92""",WS1,PHA,1919/05/05,PHI11,0,0:00PM,day,false,"""448""","""Cliff Blau""","""Cliff Blau""",2015/01/10 7:55PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,0,shawj101,johnj102,,,,
PHA191905060,,NYA,PHA,1919/05/06,PHI11,0,0:00,day,false,"""73,74""","""DWV/Smith/RWood""","""DWV/Smith/RWood""",,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,157,1500,kinnw101,shawb102,,,,
PHA191905080,,NYA,PHA,1919/05/08,PHI11,0,0:00,day,false,"""73,448,74""","""DWV/Smith/RWood""","""DWV/Smith/RWood""",,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,2000,shawb102,gearb101,,,,
PHA191905290,"""version 7RS(19) of 07/07/92""",BOS,PHA,1919/05/29,PHI11,0,0:00PM,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/13 3:51PM,evanb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,2000,maysc101,roget101,,,,
PHA191905301,"""version 7RS(19) of 07/07/92""",BOS,PHA,1919/05/30,PHI11,1,0:00AM,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/13 7:53PM,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,4000,ruthb101,gearb101,,,,
PHA191905302,"""version 7RS(19) of 07/07/92""",BOS,PHA,1919/05/30,PHI11,2,0:00PM,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/14 4:13PM,evanb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,14000,kinnw101,dumog101,,,,
PHA191905310,"""version 7RS(19) of 07/07/92""",BOS,PHA,1919/05/31,PHI11,0,0:00PM,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/14 9:56PM,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,8000,jameb103,johnj102,,,,
PHA191906021,"""version 7RS(19) of 07/07/92""",NYA,PHA,1919/06/02,PHI11,1,0:00,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/15 2:59PM,evanb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,0,shawb102,seibs101,,,,
PHA191906022,,NYA,PHA,1919/06/02,PHI11,2,0:00,day,false,"""73,448""","""DWV/Smith""","""DWV/Smith""",,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,3000,nelsl102,roget101,,,,
PHA191906030,"""version 7RS(19) of 07/07/92""",NYA,PHA,1919/06/03,PHI11,0,0:00PM,day,false,"""74,96,266,395,606""","""Jim Herdman""","""Jim Herdman""",2023/02/05 10:52PM,evanb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,156,0,shore101,kinnw101,shawb102,,,
PHA191906040,,NYA,PHA,1919/06/04,PHI11,0,0:00,day,false,"""73,96,266,74""","""DWV/Smith/RWood""","""DWV/Smith/RWood""",,chilo901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,148,1200,nelsl102,roget101,russa101,,,
PHA191906050,"""version 7RS(19) of 07/07/92""",CLE,PHA,1919/06/05,PHI11,0,0:00PM,day,false,"""448""","""Cliff Blau""","""Cliff Blau""",2014/08/15 7:53PM,morig101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,0,seibs101,bagbj101,,,,
PHA191906070,"""version 7RS(19) of 07/07/92""",CLE,PHA,1919/06/07,PHI11,0,0:00PM,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/16 9:17AM,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,coves101,roget101,,,,
PHA191906090,"""version 7RS(19) of 07/07/92""",CLE,PHA,1919/06/09,PHI11,0,0:00PM,day,false,"""448,74""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/08/16 1:09PM,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,0,seibs101,enzmj101,,,,
