game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
CIN195305172,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/05/17,CIN07,2,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/10/20 2:29PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,18556,erskc101,raffk101,,,,
CIN195305180,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/05/18,CIN07,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/11/06 6:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,174,8028,podbb101,roe-p101,,,,
CIN195305190,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/05/19,CIN07,0,0:00PM,night,false,secof101,dixoh901,goetl901,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/24 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,8561,rober102,perkh101,,,,
CIN195305200,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/05/20,CIN07,0,0:00PM,day,false,dixoh901,goetl901,dascf901,secof101,,"""Bob Kapla""","""Bob Kapla""",2002/11/15 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,2890,nuxhj101,simmc101,,,,
CIN195305270,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/05/27,CIN07,0,0:00PM,night,false,pineb101,boggd901,engeb902,stewb901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 7:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,5309,clarm101,raffk101,braza101,,,
CIN195305280,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/05/28,CIN07,0,0:00PM,night,false,boggd901,engeb902,stewb901,pineb101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 7:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,198,5219,,,,,,
CIN195305290,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/05/29,CIN07,0,0:00PM,day,false,goetl901,dascf901,secof101,dixoh901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 8:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,1392,smitf104,minnp101,,,,
CIN195305301,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/05/30,CIN07,1,0:00PM,day,false,dascf901,secof101,dixoh901,goetl901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 8:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,nuxhj101,hackw102,collj102,,,
CIN195305302,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/05/30,CIN07,2,0:00PM,day,false,secof101,dixoh901,goetl901,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 8:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,10345,klipj101,raffk101,minnp101,,,
CIN195305311,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/05/31,CIN07,1,0:00PM,day,false,dixoh901,goetl901,dascf901,secof101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,churb101,coled103,,,,
CIN195305312,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/05/31,CIN07,2,0:00PM,day,false,goetl901,dascf901,secof101,dixoh901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/05/27 8:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,13937,antoj103,perkh101,spahw101,,,
CIN195306161,"""text editor""",NY1,CIN,1953/06/16,CIN07,1,0:00PM,day,false,engeb902,stewb901,(none),pineb101,"""H. Rosenthal""","""Cramer""","""Cramer""",2006/10/16 9:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,0,jansl101,podbb101,wilhh101,thomb105,,
CIN195306162,"""text editor""",NY1,CIN,1953/06/16,CIN07,2,0:00PM,night,false,stewb901,pineb101,(none),engeb902,"""22""","""Cramer""","""""",2006/10/16 9:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,18509,kellb103,hillf101,perkh101,thomb105,,
CIN195306170,"""text editor""",NY1,CIN,1953/06/17,CIN07,0,0:00PM,night,false,pineb101,boggd901,engeb902,stewb901,"""22""","""Cramer""","""""",2006/10/16 9:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,8146,gomer101,wehmh101,wilhh101,gilbt101,,
CIN195306180,"""text editor""",NY1,CIN,1953/06/18,CIN07,0,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""22""","""Cramer""","""""",2006/10/16 9:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,2610,kosld101,collj102,wilhh101,irvim101,,
CIN195306190,"""text editor""",PHI,CIN,1953/06/19,CIN07,0,0:00PM,night,false,secof101,dixoh901,goetl901,dascf901,,"""Cramer""",,2006/10/19 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,10780,rober102,raffk101,,torge101,,
CIN195306200,"""text editor""",PHI,CIN,1953/06/20,CIN07,0,0:00PM,day,false,dixoh901,goetl901,dascf901,secof101,,"""Cramer""",,2006/10/19 3:35PM,unknown,none,102,unknown,-1,unknown,unknown,unknown,135,4043,drewk101,nuxhj101,millb103,ennid101,,
CIN195306211,"""text editor""",PHI,CIN,1953/06/21,CIN07,1,0:00PM,day,false,goetl901,dascf901,secof101,dixoh901,,"""Cramer""",,2006/10/19 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,konsj101,perkh101,,ashbr101,,
CIN195306212,"""text editor""",PHI,CIN,1953/06/21,CIN07,2,0:00PM,day,false,dascf901,secof101,dixoh901,goetl901,,"""Cramer""",,2006/10/19 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,14992,baczf101,ridzs101,,bellg103,,
CIN195306230,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/06/23,CIN07,0,0:00PM,night,false,gorea901,balll901,barla901,jackb901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/12/24 3:27PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,11815,kingc101,loesb101,,,,
CIN195306240,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/06/24,CIN07,0,0:00PM,night,false,balll901,barla901,jackb901,gorea901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/12/25 12:23AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,136,8485,perkh101,hughj103,,,,
CIN195306250,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/06/25,CIN07,0,0:00PM,day,false,barla901,jackb901,gorea901,balll901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/12/25 10:59AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,158,3628,roe-p101,wehmh101,,,,
CIN195306261,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/06/26,CIN07,1,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/06 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,nuxhj101,dickm101,kingc101,,,
CIN195306262,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/06/26,CIN07,2,0:00PM,night,false,warnl101,gormt101,donaa901,conlj102,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/06 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,7758,collj102,lapap102,,,,
CIN195306270,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/06/27,CIN07,0,0:00PM,day,false,gormt101,donaa901,conlj102,warnl101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/07 4:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,2599,perkh101,facer101,,,,
CIN195306281,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/06/28,CIN07,1,0:00PM,day,false,donaa901,conlj102,warnl101,gormt101,"""99""","""D Lamoureaux""","""D Lamoureaux""",2006/06/07 4:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,baczf101,hallb103,,,,
CIN195306282,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/06/28,CIN07,2,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/07 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,10432,raffk101,bowmr101,,,,
CIN195306301,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/06/30,CIN07,1,0:00PM,day,false,warnl101,gormt101,donaa901,conlj102,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/07 3:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,perkh101,liddd101,,,,
CIN195306302,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/06/30,CIN07,2,0:00PM,night,false,gormt101,donaa901,conlj102,warnl101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/05/12 8:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,22523,johne101,collj102,,,,
CIN195307010,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/07/01,CIN07,0,0:00PM,day,false,donaa901,conlj102,warnl101,gormt101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/06/09 2:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,3356,spahw101,nuxhj101,,,,
CIN195307070,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/07/07,CIN07,0,0:00PM,night,false,gorea901,balll901,barla901,jackb901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/09 5:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,12245,whith101,nuxhj101,stalg103,,,
CIN195307080,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/07/08,CIN07,0,0:00PM,night,false,balll901,barla901,jackb901,gorea901,"""10381""","""D Lamoureaux""","""D Lamoureaux""",2006/06/09 5:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,10381,mizew101,perkh101,,,,
CIN195307101,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/07/10,CIN07,1,0:00PM,day,false,barla901,jackb901,robel901,balll901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/10 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,raffk101,minnp101,,,,
CIN195307102,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/07/10,CIN07,2,0:00PM,night,false,jackb901,robel901,balll901,barla901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/10 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,14649,churb101,kingc101,lownt101,,,
CIN195307110,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/07/11,CIN07,0,0:00PM,day,false,robel901,balll901,barla901,jackb901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/10 8:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,4029,klipj101,podbb101,,,,
CIN195307121,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/07/12,CIN07,1,0:00PM,day,false,balll901,barla901,jackb901,robel901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/10 9:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,perkh101,rushb101,,,,
CIN195307122,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/07/12,CIN07,2,0:00PM,day,false,barla901,jackb901,robel901,balll901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/10 9:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,15421,baczf101,hackw102,,,,
CIN195307280,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/07/28,CIN07,0,0:00PM,night,false,gorea901,jackb901,balll901,barla901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/11 5:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,15533,perkh101,millb103,,,,
CIN195307290,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/07/29,CIN07,0,0:00PM,night,false,jackb901,balll901,barla901,gorea901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/11 6:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,13282,collj102,rober102,,,,
CIN195307300,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/07/30,CIN07,0,0:00PM,day,false,balll901,barla901,gorea901,jackb901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/11 6:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,2773,ridzs101,smitf104,,,,
CIN195307310,"""version 7RS(19) of 07/07/92""",NY1,CIN,1953/07/31,CIN07,0,0:00PM,night,false,gormt101,donaa901,conlj102,warnl101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/11 6:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,11497,jansl101,podbb101,,,,
CIN195308010,"""version 7RS(19) of 07/07/92""",NY1,CIN,1953/08/01,CIN07,0,0:00PM,day,false,donaa901,conlj102,warnl101,gormt101,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/06/25 9:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,229,4122,collj102,grism101,,,,
CIN195308021,"""version 7RS(19) of 07/07/92""",NY1,CIN,1953/08/02,CIN07,1,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/07/25 7:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,perkh101,hearj102,,,,
CIN195308022,"""version 7RS(19) of 07/07/92""",NY1,CIN,1953/08/02,CIN07,2,0:00PM,day,false,warnl101,gormt101,donaa901,conlj102,"""H.  Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/07/25 7:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,17501,baczf101,gomer101,,,,
CIN195308030,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/08/03,CIN07,0,0:00PM,night,false,dascf901,goetl901,secof101,robel901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 12:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,3499,nuxhj101,lapap102,,,,
CIN195308040,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/08/04,CIN07,0,0:00PM,night,false,secof101,goetl901,robel901,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 12:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,4463,facer101,collj102,dickm101,,,
CIN195308050,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/08/05,CIN07,0,0:00PM,day,false,robel901,goetl901,dascf901,secof101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 1:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,1797,waugj101,podbb101,hetkj101,,,
CIN195308060,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/08/06,CIN07,0,0:00PM,day,false,dascf901,goetl901,secof101,robel901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 1:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,2054,lindj101,kingc101,lapap102,,,
CIN195308070,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/08/07,CIN07,0,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/02/11 9:35AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,157,13756,podrj101,perkh101,millb114,,,
CIN195308080,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/08/08,CIN07,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/02/12 6:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,13570,loesb101,baczf101,,,,
CIN195308090,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/08/09,CIN07,0,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/02/13 11:25AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,19398,meyer101,nuxhj101,,,,
CIN195308140,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/08/14,CIN07,0,0:00PM,night,false,dascf901,goetl901,dixoh901,secof101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 3:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,7945,nuxhj101,mizew101,,,,
CIN195308150,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/08/15,CIN07,0,0:00PM,night,false,dixoh901,goetl901,secof101,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/21 4:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,11234,haddh101,collj102,braza101,,,
CIN195308161,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/08/16,CIN07,1,0:00PM,day,false,secof101,goetl901,dascf901,dixoh901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/21 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,collj102,braza101,,,,
CIN195308162,"""version 7RS(19) of 07/07/92""",SLN,CIN,1953/08/16,CIN07,2,0:00PM,day,false,dascf901,secof101,goetl901,dixoh901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/21 4:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,18717,mills101,raffk101,,,,
CIN195308180,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/08/18,CIN07,0,0:00PM,night,false,boggd901,engeb902,stewb901,pineb101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/10/05 5:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,12188,antoj103,baczf101,,,,
CIN195308190,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/08/19,CIN07,0,0:00PM,day,false,engeb902,pineb101,stewb901,boggd901,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/10/05 8:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,4875,spahw101,nuxhj101,,,,
CIN195309090,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/09/09,CIN07,0,0:00PM,night,false,conlj102,gormt101,donaa901,warnl101,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/17 12:26PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,11229,millb114,podbb101,,,,
CIN195309100,"""version 7RS(19) of 07/07/92""",BRO,CIN,1953/09/10,CIN07,0,0:00PM,day,false,gormt101,donaa901,warnl101,conlj102,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/20 7:39AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,166,2908,smitf104,labic101,,,,
CIN195309110,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/09/11,CIN07,0,0:00PM,night,false,goetl901,secof101,(none),dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,4737,perkh101,rober102,smitf104,,,
CIN195309120,"""version 7RS(19) of 07/07/92""",PHI,CIN,1953/09/12,CIN07,0,0:00PM,day,false,secof101,dascf901,dixoh901,goetl901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 12:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2190,nuxhj101,drewk101,,,,
CIN195309131,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/09/13,CIN07,1,0:00PM,day,false,dascf901,dixoh901,goetl901,secof101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 12:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,lapap102,raffk101,,,,
CIN195309132,"""version 7RS(19) of 07/07/92""",PIT,CIN,1953/09/13,CIN07,2,0:00PM,day,false,dixoh901,goetl901,secof101,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,7454,smitf104,dickm101,,,,
CIN195309150,"""version 7RS(19) of 07/07/92""",NY1,CIN,1953/09/15,CIN07,0,0:00PM,night,false,donaa901,warnl101,conlj102,gormt101,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/11/10 9:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,4014,baczf101,gomer101,,,,
CIN195309160,"""version 7RS(19) of 07/07/92""",NY1,CIN,1953/09/16,CIN07,0,0:00PM,day,false,warnl101,conlj102,gormt101,donaa901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/11/11 9:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,1268,kosld101,perkh101,,,,
CIN195309221,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/09/22,CIN07,1,0:00PM,day,false,dixoh901,goetl901,secof101,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 2:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,baczf101,churb101,,,,
CIN195309222,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/09/22,CIN07,2,0:00PM,night,false,goetl901,secof101,dascf901,dixoh901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 2:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,3215,minnp101,perkh101,,,,
CIN195309230,"""version 7RS(19) of 07/07/92""",CHN,CIN,1953/09/23,CIN07,0,0:00PM,day,false,secof101,dascf901,dixoh901,goetl901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 2:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,1060,nuxhj101,lownt101,,,,
CIN195309260,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/09/26,CIN07,0,0:00PM,day,false,donaa901,warnl101,conlj102,gormt101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/10/09 4:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,1660,smitf104,liddd101,,,,
CIN195309270,"""version 7RS(19) of 07/07/92""",MLN,CIN,1953/09/27,CIN07,0,0:00PM,day,false,warnl101,conlj102,gormt101,donaa901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,8426,spahw101,baczf101,,,,
SLN195304160,"""version 7RS(19) of 07/07/92""",CHN,SLN,1953/04/16,STL07,0,0:00PM,night,false,gorea901,jackb901,balll901,barla901,"""102,208,68,276""","""Weston/Smith,Wayne Townsend""","""Comly/Smith,Wayne Townsend""",2011/01/17 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,night,111,14926,haddh101,hackw102,,,,
SLN195304190,"""version 7RS(19) of 07/07/92""",MLN,SLN,1953/04/19,STL07,0,0:00PM,day,false,jackb901,balll901,barla901,gorea901,"""60,102,208,276""","""Wayne Townsend""","""Wayne Townsend""",2011/01/17 8:01PM,unknown,none,32,unknown,-1,wet,snow,overcast,136,7880,stalg103,antoj103,braza101,,,
SLN195304210,"""text editor""",CIN,SLN,1953/04/21,STL07,0,0:00PM,night,false,donaa901,gormt101,conlj102,warnl101,"""22""","""Cramer""","""Cramer""",2006/12/30 11:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,6535,perkh101,haddh101,smitf104,,,
SLN195304220,"""text editor""",CIN,SLN,1953/04/22,STL07,0,0:00PM,night,false,gormt101,conlj102,warnl101,donaa901,"""22""","""Cramer""","""Cramer""",2006/12/30 11:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,165,7382,mizew101,podbb101,braza101,schor101,,
SLN195305140,"""version 7RS(19) of 07/07/92""",BRO,SLN,1953/05/14,STL07,0,0:00PM,night,false,conlj102,warnl101,donaa901,gormt101,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/10/15 11:35AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,17653,stalg103,erskc101,,,,
SLN195305150,"""version 7RS(19) of 07/07/92""",BRO,SLN,1953/05/15,STL07,0,0:00PM,day,false,warnl101,donaa901,gormt101,conlj102,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/10/17 9:35AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,11536,haddh101,roe-p101,mills101,,,
SLN195305160,"""version 7RS(19) of 07/07/92""",NY1,SLN,1953/05/16,STL07,0,0:00PM,night,false,dixoh901,goetl901,dascf901,secof101,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/05/02 6:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,13187,mizew101,magls101,,,,
SLN195305170,"""version 7RS(19) of 07/07/92""",NY1,SLN,1953/05/17,STL07,0,0:00PM,day,false,goetl901,dascf901,secof101,dixoh901,"""h. rOSENTHAL""","""Gordon Gladman""","""Gordon Gladman""",1998/05/08 8:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,19177,hearj102,presj101,wilhh101,,,
SLN195305180,"""version 7RS(19) of 07/07/92""",NY1,SLN,1953/05/18,STL07,0,0:00PM,day,false,dascf901,secof101,dixoh901,goetl901,"""H.Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/05/09 7:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,188,5098,corwa101,braza101,wilhh101,,,
