game_id,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
SLN202107310,MIN,SLN,STL10,2021/07/31,0,6:15PM,night,9,2,false,torrc901,mahrn901,marqa901,barrl901,(none),(none),2021/08/01 10:07:04,unknown,pitches,muelg701,75,fromcf,7,unknown,none,cloudy,178,33432,alcaj001,woodj003,,
SLN202108010,MIN,SLN,STL10,2021/08/01,0,1:15PM,day,9,2,false,mahrn901,marqa901,barrl901,torrc901,(none),(none),2021/08/02 06:29:24,unknown,pitches,durbj701,82,fromlf,6,unknown,none,cloudy,181,28975,waina001,pinem001,,
SLN202108030,ATL,SLN,STL10,2021/08/03,0,7:15PM,night,9,2,false,ticht901,tumpj901,hudsm901,merzd901,(none),(none),2021/08/04 09:22:22,unknown,pitches,muelg701,79,ltor,7,unknown,none,sunny,159,31509,friem001,lestj001,,
SLN202108040,ATL,SLN,STL10,2021/08/04,0,7:15PM,night,9,2,false,tumpj901,hudsm901,merzd901,ticht901,(none),(none),2021/08/05 05:21:29,unknown,pitches,durbj701,81,fromlf,5,unknown,none,sunny,208,32205,martc007,gallg001,smitw002,
SLN202108050,ATL,SLN,STL10,2021/08/05,0,7:15PM,night,9,2,false,hudsm901,merzd901,ticht901,tumpj901,(none),(none),2021/08/06 09:10:15,unknown,pitches,durbj701,80,rtol,6,unknown,none,sunny,210,30549,sante002,gallg001,,
SLN202108060,KCA,SLN,STL10,2021/08/06,0,7:15PM,night,9,2,false,barrt901,sches901,herna901,lives901,(none),(none),2021/08/07 08:24:21,unknown,pitches,durbj701,84,rtol,8,unknown,none,sunny,169,29090,waina001,minom001,reyea004,
SLN202108070,KCA,SLN,STL10,2021/08/07,0,6:15PM,night,9,2,false,sches901,herna901,lives901,barrt901,(none),(none),2021/08/08 07:12:52,unknown,pitches,muelg701,90,rtol,9,unknown,none,sunny,187,36615,garcl005,kellb003,gallg001,
SLN202108080,KCA,SLN,STL10,2021/08/08,0,1:15PM,day,9,2,false,herna901,lives901,barrt901,sches901,(none),(none),2021/08/09 06:45:52,unknown,pitches,muelg701,90,tolf,10,unknown,none,sunny,223,31943,barls001,reyea004,lover001,
SLN202108170,MIL,SLN,STL10,2021/08/17,0,6:45PM,night,9,2,false,guccc901,dejer901,porta901,barbs901,(none),(none),2021/08/18 08:08:59,unknown,pitches,smitm701,82,tocf,4,unknown,none,cloudy,195,28058,burnc002,waina001,hadej001,
SLN202108180,MIL,SLN,STL10,2021/08/18,0,6:45PM,night,9,2,false,dejer901,porta901,barbs901,guccc901,(none),(none),2021/08/19 07:14:04,unknown,pitches,smitm701,82,rtol,6,unknown,none,cloudy,243,25938,hadej001,reyea004,willd004,
SLN202108190,MIL,SLN,STL10,2021/08/19,0,6:45PM,night,9,2,false,porta901,barbs901,guccc901,dejer901,(none),(none),2021/08/20 08:31:25,unknown,pitches,muelg701,84,fromcf,6,unknown,none,cloudy,201,27545,fernj006,woodb005,,
SLN202108200,PIT,SLN,STL10,2021/08/20,0,7:15PM,night,9,2,false,buckc901,ortir901,drecb901,fairc901,(none),(none),2021/08/21 07:11:45,unknown,pitches,smitm701,84,fromrf,8,unknown,none,cloudy,174,28406,kellm003,mikom001,,
SLN202108210,PIT,SLN,STL10,2021/08/21,0,6:15PM,night,9,2,false,ortir901,drecb901,fairc901,buckc901,(none),(none),2021/08/22 09:11:44,unknown,pitches,muelg701,88,torf,12,unknown,none,cloudy,205,30205,shrec001,cabrg001,bednd001,
SLN202108220,PIT,SLN,STL10,2021/08/22,0,1:15PM,day,9,2,false,drecb901,fairc901,buckc901,ortir901,(none),(none),2021/08/23 06:17:12,unknown,pitches,muelg701,84,torf,4,unknown,none,sunny,175,34431,waina001,braus002,reyea004,
SLN202108240,DET,SLN,STL10,2021/08/24,0,6:45PM,night,9,2,false,holbs901,torrc901,timmt901,valej901,(none),(none),2021/08/25 08:09:03,unknown,pitches,smitm701,94,tolf,13,unknown,none,sunny,193,28185,mizec001,flahj002,fulmm001,
SLN202108250,DET,SLN,STL10,2021/08/25,0,12:15PM,day,9,2,false,torrc901,timmt901,valej901,holbs901,(none),(none),2021/08/26 07:55:32,unknown,pitches,muelg701,93,tocf,3,unknown,none,sunny,200,24304,mcfat001,fulmm001,,
SLN202109060,LAN,SLN,STL10,2021/09/06,0,3:15PM,day,9,2,false,bacoj901,rehaj901,barrs901,millb903,(none),(none),2021/09/07 06:04:49,unknown,pitches,muelg701,84,tocf,6,unknown,none,sunny,157,43575,schem001,mikom001,,
SLN202109070,LAN,SLN,STL10,2021/09/07,0,6:45PM,night,9,2,false,rehaj901,millb903,iassd901,bacoj901,(none),(none),2021/09/08 07:08:52,unknown,pitches,smitm701,86,torf,9,unknown,none,sunny,186,34500,vesia001,happj001,,
SLN202109080,LAN,SLN,STL10,2021/09/08,0,6:45PM,night,9,2,false,barrs901,iassd901,bacoj901,millb903,(none),(none),2021/09/09 07:25:16,unknown,pitches,durbj701,77,fromlf,13,unknown,none,sunny,155,35566,waina001,whitm004,gallg001,
SLN202109090,LAN,SLN,STL10,2021/09/09,0,12:15PM,day,9,2,false,iassd901,bacoj901,rehaj901,barrs901,(none),(none),2021/09/10 07:13:37,unknown,pitches,muelg701,77,ltor,6,unknown,none,sunny,176,31173,reyea004,bickp001,gallg001,
SLN202109100,CIN,SLN,STL10,2021/09/10,0,7:15PM,night,9,2,false,gibsh902,blakr901,mosce901,eddid901,(none),(none),2021/09/16 07:11:33,unknown,pitches,durbj701,80,tocf,8,unknown,none,sunny,163,29597,lorem002,mcfat001,givem001,
SLN202109110,CIN,SLN,STL10,2021/09/11,0,6:15PM,night,9,2,false,blakr901,mosce901,eddid901,gibsh902,(none),(none),2021/09/18 06:58:57,unknown,pitches,muelg701,88,tolf,9,unknown,none,sunny,164,33404,reyea004,simsl001,gallg001,
SLN202109120,CIN,SLN,STL10,2021/09/12,0,1:15PM,day,9,2,false,mosce901,eddid901,gibsh902,blakr901,(none),(none),2021/09/16 07:11:38,unknown,pitches,durbj701,84,tocf,10,unknown,none,sunny,155,32872,happj001,grays001,gallg001,
SLN202109170,SDN,SLN,STL10,2021/09/17,0,7:15PM,night,9,2,false,rippm901,cuzzp901,blasc901,hallt901,(none),(none),2021/09/18 06:59:01,unknown,pitches,smitm701,81,fromcf,3,unknown,none,sunny,193,30937,mikom001,velav001,,
SLN202109180,SDN,SLN,STL10,2021/09/18,0,6:15PM,night,9,2,false,cuzzp901,blasc901,hallt901,rippm901,(none),(none),2021/09/19 09:19:59,unknown,pitches,durbj701,90,fromrf,6,unknown,none,cloudy,179,40626,millj006,pagae001,gallg001,
SLN202109190,SDN,SLN,STL10,2021/09/19,0,1:15PM,day,9,2,false,blasc901,hallt901,rippm901,cuzzp901,(none),(none),2021/09/20 06:19:33,unknown,pitches,durbj701,82,rtol,10,unknown,none,cloudy,196,35326,reyea004,arrij001,gallg001,
SLN202109280,MIL,SLN,STL10,2021/09/28,0,6:45PM,night,9,2,false,drecb901,westj901,lentn901,kulpr901,(none),(none),2021/09/29 06:56:20,unknown,pitches,smitm701,87,tolf,4,unknown,none,sunny,174,35726,waina001,gustj001,,
SLN202109290,MIL,SLN,STL10,2021/09/29,0,6:45PM,night,9,2,false,lentn901,drecb901,kulpr901,westj901,(none),(none),2021/09/30 07:26:08,unknown,pitches,smitm701,82,rtol,6,unknown,none,sunny,168,35283,housa001,mikom001,,
SLN202109300,MIL,SLN,STL10,2021/09/30,0,12:15PM,day,9,2,false,davig901,kulpr901,westj901,lentn901,(none),(none),2021/10/01 06:36:41,unknown,pitches,muelg701,84,fromrf,4,unknown,none,cloudy,161,29161,happj001,sancm001,garcl005,
SLN202110010,CHN,SLN,STL10,2021/10/01,0,7:15PM,night,9,2,false,gibsg901,willr901,drakr901,littw901,(none),(none),2021/10/02 07:14:58,unknown,pitches,smitm701,78,rtol,7,unknown,none,cloudy,205,41618,gallg001,nanct001,,
SLN202110020,CHN,SLN,STL10,2021/10/02,0,6:15PM,night,9,2,false,willr901,drakr901,littw901,gibsg901,(none),(none),2021/10/03 08:50:19,unknown,pitches,smitm701,75,tocf,7,unknown,none,cloudy,205,45239,adamj002,garcl005,wickr001,
SLN202110030,CHN,SLN,STL10,2021/10/03,0,2:15PM,day,9,2,false,drakr901,littw901,gibsg901,davig901,(none),(none),2021/10/04 06:08:54,unknown,pitches,muelg701,71,ltor,10,unknown,none,cloudy,131,46525,biagj001,woodj003,,
CHN202104010,PIT,CHN,CHI11,2021/04/01,0,1:20PM,day,9,2,false,wegnm901,guccc901,dejer901,porta901,(none),(none),2021/04/02 08:08:36,unknown,pitches,frisd701,36,ltor,7,unknown,none,sunny,240,10343,howas002,hendk001,rodrr008,
CHN202104030,PIT,CHN,CHI11,2021/04/03,0,1:20PM,day,9,2,false,guccc901,dejer901,porta901,wegnm901,(none),(none),2021/04/04 06:07:19,unknown,pitches,speaa701,62,tocf,8,unknown,none,sunny,188,10343,arrij001,andet002,,
CHN202104040,PIT,CHN,CHI11,2021/04/04,0,1:20PM,day,9,2,false,dejer901,porta901,wegnm901,guccc901,(none),(none),2021/04/05 08:44:32,unknown,pitches,seipb701,68,rtol,3,unknown,none,sunny,189,10343,daviz001,kellm003,kimbc001,
CHN202104050,MIL,CHN,CHI11,2021/04/05,0,6:40PM,night,9,2,false,porta901,wegnm901,guccc901,ortir901,(none),(none),2021/04/06 09:17:14,unknown,pitches,speaa701,71,rtol,4,unknown,none,cloudy,169,10343,willt002,andeb004,milla003,
CHN202104060,MIL,CHN,CHI11,2021/04/06,0,6:40PM,night,9,2,false,wegnm901,guccc901,ortir901,porta901,(none),(none),2021/04/07 07:49:00,unknown,pitches,speaa701,79,tocf,11,unknown,none,cloudy,186,10343,peraf001,alzoa001,,
CHN202104070,MIL,CHN,CHI11,2021/04/07,0,1:20PM,day,9,2,false,guccc901,ortir901,porta901,wegnm901,(none),(none),2021/04/08 06:45:09,unknown,pitches,seipb701,74,tolf,5,unknown,none,cloudy,212,10343,hadej001,workb001,boxbb001,
CHN202104160,ATL,CHN,CHI11,2021/04/16,0,1:20PM,day,9,2,false,mahrn901,nelsj901,estam901,diazl901,(none),(none),2021/04/17 09:26:33,unknown,pitches,frisd701,47,rtol,3,unknown,none,cloudy,242,10343,tomlj001,daviz001,smitw002,
CHN202104170,ATL,CHN,CHI11,2021/04/17,0,1:20PM,day,9,2,false,nelsj901,estam901,diazl901,mahrn901,(none),(none),2021/04/18 07:56:26,unknown,pitches,lissr701,48,fromlf,5,unknown,none,sunny,203,10343,willt002,ynoah001,,
CHN202104180,ATL,CHN,CHI11,2021/04/18,0,6:08PM,night,9,2,false,estam901,diazl901,mahrn901,nelsj901,(none),(none),2021/04/19 05:15:36,unknown,pitches,speaa701,59,torf,3,unknown,none,cloudy,206,10343,wilsb003,hendk001,,
CHN202104200,NYN,CHN,CHI11,2021/04/20,0,6:40PM,night,9,2,false,libkj901,drecb901,lentn901,westj901,(none),(none),2021/04/21 07:45:00,unknown,pitches,frisd701,39,fromcf,9,unknown,none,cloudy,212,10137,arrij001,walkt004,kimbc001,
CHN202104210,NYN,CHN,CHI11,2021/04/21,0,6:40PM,night,9,2,false,drecb901,lentn901,westj901,libkj901,(none),(none),2021/04/22 07:13:26,unknown,pitches,speaa701,39,fromcf,4,unknown,none,overcast,207,10196,milla003,peted003,,
CHN202104220,NYN,CHN,CHI11,2021/04/22,0,6:40PM,night,9,2,false,lentn901,westj901,libkj901,drecb901,(none),(none),2021/04/23 09:23:22,unknown,pitches,speaa701,55,rtol,9,unknown,none,cloudy,221,10343,winkd001,diaze006,,
CHN202104230,MIL,CHN,CHI11,2021/04/23,0,1:20PM,day,9,2,false,cuzzp901,blasc901,rippm901,hallt901,(none),(none),2021/04/24 08:28:15,unknown,pitches,frisd701,59,tolf,5,unknown,none,cloudy,186,10343,hendk001,andeb004,,
CHN202104240,MIL,CHN,CHI11,2021/04/24,0,1:20PM,day,9,2,false,blasc901,rippm901,hallt901,cuzzp901,(none),(none),2021/04/25 07:33:44,unknown,pitches,speaa701,57,rtol,2,unknown,none,cloudy,212,10343,suteb001,chafa001,hadej001,
CHN202104250,MIL,CHN,CHI11,2021/04/25,0,1:20PM,day,9,2,false,rippm901,hallt901,cuzzp901,blasc901,(none),(none),2021/04/26 07:05:47,unknown,pitches,speaa701,44,rtol,6,unknown,none,sunny,203,10343,woodb005,arrij001,,
CHN202105041,LAN,CHN,CHI11,2021/05/04,1,1:20PM,day,7,2,false,barrt901,bacoj901,willr901,barkl901,(none),(none),2021/05/05 06:52:22,unknown,pitches,frisd701,52,fromlf,3,unknown,none,cloudy,137,10295,hendk001,kersc001,,
CHN202105042,LAN,CHN,CHI11,2021/05/04,2,6:40PM,night,7,2,false,sches901,willr901,bacoj901,barrt901,(none),(none),2021/05/05 06:52:22,unknown,pitches,speaa701,52,fromlf,3,unknown,none,cloudy,226,10343,steej002,cleag001,,
CHN202105050,LAN,CHN,CHI11,2021/05/05,0,6:40PM,night,9,2,false,willr901,barkl901,barrt901,sches901,(none),(none),2021/05/06 07:18:07,unknown,pitches,speaa701,51,fromrf,9,unknown,none,cloudy,263,10343,milla003,cleag001,,
CHN202105070,PIT,CHN,CHI11,2021/05/07,0,1:20PM,day,9,2,false,carlm901,millb903,hoyej901,bakej902,(none),(none),2021/05/08 07:48:32,unknown,pitches,frisd701,54,fromcf,6,unknown,none,cloudy,187,10343,daviz001,cahit001,brotr001,
CHN202105080,PIT,CHN,CHI11,2021/05/08,0,1:20PM,day,9,2,false,millb903,hoyej901,bakej902,carlm901,(none),(none),2021/05/09 07:37:17,unknown,pitches,lissr701,50,fromrf,4,unknown,none,cloudy,193,10343,thomk002,howas002,kimbc001,
CHN202105090,PIT,CHN,CHI11,2021/05/09,0,1:20PM,day,9,2,false,hoyej901,bakej902,carlm901,millb903,(none),(none),2021/05/10 06:43:30,unknown,pitches,speaa701,48,fromlf,14,unknown,none,cloudy,183,10343,andet002,hendk001,rodrr008,
CHN202105170,WAS,CHN,CHI11,2021/05/17,0,6:40PM,night,9,2,false,may-b901,tumpj901,conrc901,hobep901,(none),(none),2021/05/18 07:42:48,unknown,pitches,speaa701,62,torf,3,unknown,none,cloudy,173,11144,alzoa001,lestj001,,
CHN202105180,WAS,CHN,CHI11,2021/05/18,0,6:40PM,night,9,2,false,tumpj901,conrc901,hobep901,may-b901,(none),(none),2021/05/19 09:01:11,unknown,pitches,frisd701,68,tolf,4,unknown,none,overcast,202,11142,thomk002,harrw002,kimbc001,
CHN202105190,WAS,CHN,CHI11,2021/05/19,0,6:40PM,night,9,2,false,conrc901,hobep901,may-b901,tumpj901,(none),(none),2021/05/20 07:47:10,unknown,pitches,speaa701,71,rtol,5,unknown,none,cloudy,228,11145,schem001,arrij001,handb001,
CHN202105200,WAS,CHN,CHI11,2021/05/20,0,1:20PM,day,9,2,false,hobep901,may-b901,tumpj901,conrc901,(none),(none),2021/05/21 07:05:16,unknown,pitches,seipb701,80,tolf,5,unknown,none,cloudy,187,11143,steej002,rossj002,kimbc001,
CHN202105280,CIN,CHN,CHI11,2021/05/28,0,1:20PM,day,9,2,false,drecb901,belld901,westj901,lentn901,(none),(none),2021/05/29 07:46:11,unknown,pitches,frisd701,50,fromrf,9,unknown,drizzle,overcast,177,18478,alzoa001,gutiv001,kimbc001,
CHN202105290,CIN,CHN,CHI11,2021/05/29,0,1:20PM,day,9,2,false,belld901,westj901,lentn901,drecb901,(none),(none),2021/05/30 06:59:45,unknown,pitches,seipb701,57,fromrf,7,unknown,none,sunny,193,24275,thomk002,castl003,,
CHN202105300,CIN,CHN,CHI11,2021/05/30,0,1:20PM,day,9,2,false,westj901,lentn901,drecb901,belld901,(none),(none),2021/05/31 07:45:13,unknown,pitches,lissr701,64,rtol,3,unknown,none,sunny,207,24824,mahlt001,arrij001,antot001,
CHN202105310,SDN,CHN,CHI11,2021/05/31,0,1:20PM,day,9,2,false,iassd901,fleta901,barrs901,rehaj901,(none),(none),2021/06/01 07:17:41,unknown,pitches,speaa701,70,tocf,3,unknown,none,cloudy,173,24824,stewk001,paddc001,,
CHN202106010,SDN,CHN,CHI11,2021/06/01,0,7:05PM,night,9,2,false,fleta901,barrs901,rehaj901,iassd901,(none),(none),2021/06/02 08:49:48,unknown,pitches,frisd701,68,fromrf,3,unknown,none,sunny,172,24824,hendk001,weatr001,kimbc001,
CHN202106020,SDN,CHN,CHI11,2021/06/02,0,1:20PM,day,9,2,false,barrs901,rehaj901,iassd901,fleta901,(none),(none),2021/06/03 07:05:39,unknown,pitches,seipb701,72,fromcf,8,unknown,none,cloudy,196,22056,alzoa001,johnp001,,
CHN202106110,SLN,CHN,CHI11,2021/06/11,0,1:20PM,day,9,2,false,cejan901,holbs901,muchm901,wolfj901,(none),(none),2021/06/12 12:25:05,unknown,pitches,frisd701,84,rtol,9,unknown,none,sunny,184,35112,nanct001,cabrg001,kimbc001,
CHN202106120,SLN,CHN,CHI11,2021/06/12,0,6:15PM,night,9,2,false,holbs901,muchm901,wolfj901,cejan901,(none),(none),2021/06/13 07:57:56,unknown,pitches,speaa701,79,tocf,3,unknown,none,cloudy,199,39095,hendk001,gantj002,kimbc001,
CHN202106130,SLN,CHN,CHI11,2021/06/13,0,6:08PM,night,9,2,false,muchm901,wolfj901,cejan901,holbs901,(none),(none),2021/06/14 08:20:48,unknown,pitches,speaa701,81,fromrf,8,unknown,none,sunny,154,35225,daviz001,martc006,kimbc001,
CHN202106180,MIA,CHN,CHI11,2021/06/18,0,7:05PM,night,9,2,false,herna901,lives901,sches901,barkl901,(none),(none),2021/06/19 08:16:47,unknown,pitches,frisd701,85,rtol,2,unknown,none,cloudy,201,32505,curtj003,daviz001,,
CHN202106190,MIA,CHN,CHI11,2021/06/19,0,1:20PM,day,9,2,false,lives901,sches901,barkl901,herna901,(none),(none),2021/06/20 09:18:06,unknown,pitches,lissr701,84,tocf,14,unknown,none,sunny,187,35846,lopep002,arrij001,,
CHN202106200,MIA,CHN,CHI11,2021/06/20,0,1:20PM,day,9,2,false,sches901,barkl901,herna901,lives901,(none),(none),2021/06/21 06:22:30,unknown,pitches,speaa701,80,ltor,6,unknown,none,cloudy,172,37158,milla003,thomz001,kimbc001,
CHN202106210,CLE,CHN,CHI11,2021/06/21,0,7:05PM,night,9,2,false,mahrn901,gibsh902,wolcq901,wendh902,(none),(none),2021/06/22 07:09:20,unknown,pitches,speaa701,68,fromlf,11,unknown,none,cloudy,192,32934,shawb001,alzoa001,,
CHN202106220,CLE,CHN,CHI11,2021/06/22,0,7:05PM,night,9,2,false,gibsh902,wolcq901,wendh902,mahrn901,(none),(none),2021/06/23 07:25:35,unknown,pitches,frisd701,72,ltor,7,unknown,none,cloudy,171,35493,hendk001,morge001,,
CHN202107050,PHI,CHN,CHI11,2021/07/05,0,7:05PM,night,9,2,false,lentn901,westj901,mosce901,drecb901,(none),(none),2021/07/06 08:10:41,unknown,pitches,seipb701,88,tocf,12,unknown,none,sunny,213,37165,brogc001,brotr001,,
CHN202107060,PHI,CHN,CHI11,2021/07/06,0,7:05PM,night,9,2,false,westj901,mosce901,drecb901,lentn901,(none),(none),2021/07/07 08:11:14,unknown,pitches,lissr701,89,tocf,11,unknown,none,cloudy,225,30095,nolaa001,arrij001,,
CHN202107070,PHI,CHN,CHI11,2021/07/07,0,7:05PM,night,9,2,false,mosce901,drecb901,lentn901,westj901,(none),(none),2021/07/08 08:22:13,unknown,pitches,speaa701,72,tocf,8,unknown,none,overcast,174,28860,milla003,wheez001,,
CHN202107080,PHI,CHN,CHI11,2021/07/08,0,7:05PM,night,9,2,false,drecb901,lentn901,westj901,mosce901,(none),(none),2021/07/09 06:49:38,unknown,pitches,speaa701,65,fromlf,8,unknown,none,cloudy,195,30727,efliz001,alzoa001,,
CHN202107090,SLN,CHN,CHI11,2021/07/09,0,1:20PM,day,9,2,false,timmt901,marqa901,barrl901,becka901,(none),(none),2021/07/10 08:43:43,unknown,pitches,lissr701,71,fromrf,6,unknown,none,cloudy,237,36192,hendk001,leblw001,,
CHN202107100,SLN,CHN,CHI11,2021/07/10,0,6:15PM,night,9,2,false,marqa901,barrl901,becka901,timmt901,(none),(none),2021/07/11 09:18:18,unknown,pitches,speaa701,71,fromcf,9,unknown,none,overcast,212,39368,kim-k001,daviz001,,
CHN202107230,ARI,CHN,CHI11,2021/07/23,0,1:20PM,day,9,2,false,welkb901,hobep901,conrc901,may-b901,(none),(none),2021/07/24 10:34:43,unknown,pitches,frisd701,87,torf,4,unknown,none,cloudy,191,34059,daviz001,gallz001,thomk002,
CHN202107240,ARI,CHN,CHI11,2021/07/24,0,1:20PM,day,9,2,false,hobep901,conrc901,may-b901,welkb901,(none),(none),2021/07/25 09:01:54,unknown,pitches,speaa701,88,tocf,13,unknown,none,cloudy,195,37190,kellm002,chafa001,,
CHN202107250,ARI,CHN,CHI11,2021/07/25,0,1:20PM,day,9,2,false,conrc901,may-b901,welkb901,hobep901,(none),(none),2021/07/27 09:57:35,unknown,pitches,seipb701,86,fromrf,5,unknown,none,sunny,193,32602,willt002,smitc006,kimbc001,
CHN202107260,CIN,CHN,CHI11,2021/07/26,0,7:05PM,night,9,2,false,cuzzp901,barrs901,johna901,merzd901,(none),(none),2021/07/27 09:57:36,unknown,pitches,speaa701,86,rtol,3,unknown,none,sunny,240,29215,kimbc001,hembh001,,
CHN202107270,CIN,CHN,CHI11,2021/07/27,0,7:05PM,night,9,2,false,barrs901,johna901,merzd901,cuzzp901,(none),(none),2021/07/28 09:35:10,unknown,pitches,frisd701,90,torf,7,unknown,none,sunny,192,28153,gutiv001,alzoa001,,
CHN202107280,CIN,CHN,CHI11,2021/07/28,0,7:05PM,night,9,2,false,johna901,merzd901,cuzzp901,barrs901,(none),(none),2021/07/29 07:26:53,unknown,pitches,speaa701,86,tocf,6,unknown,none,cloudy,217,30134,mahlt001,daviz001,,
CHN202107290,CIN,CHN,CHI11,2021/07/29,0,1:20PM,day,9,2,false,merzd901,cuzzp901,barrs901,johna901,(none),(none),2021/07/30 09:32:00,unknown,pitches,frisd701,82,rtol,9,unknown,none,cloudy,192,32793,castl003,milla003,,
CHN202108060,CHA,CHN,CHI11,2021/08/06,0,1:20PM,day,9,2,false,onorb901,culbf901,blakr901,reybd901,(none),(none),2021/08/07 08:24:21,unknown,pitches,frisd701,83,tocf,7,unknown,none,cloudy,267,39539,hendl001,rodrm001,,
CHN202108070,CHA,CHN,CHI11,2021/08/07,0,1:20PM,day,9,2,false,culbf901,blakr901,reybd901,onorb901,(none),(none),2021/08/08 07:12:52,unknown,pitches,speaa701,85,fromrf,7,unknown,none,cloudy,190,40077,rodoc001,alzoa001,,
CHN202108080,CHA,CHN,CHI11,2021/08/08,0,6:09PM,night,9,2,false,blakr901,reybd901,onorb901,culbf901,(none),(none),2021/08/09 06:45:52,unknown,pitches,lissr701,83,tocf,17,unknown,none,cloudy,186,39412,ceasd001,daviz001,,
CHN202108101,MIL,CHN,CHI11,2021/08/10,1,1:20PM,day,7,2,false,ticht901,ramoc901,merzd901,drecb901,(none),(none),2021/08/11 07:41:03,unknown,pitches,seipb701,84,tocf,5,unknown,none,cloudy,158,29031,peraf001,steej002,willd004,
CHN202108102,MIL,CHN,CHI11,2021/08/10,2,7:05PM,night,7,2,false,randt901,merzd901,drecb901,ramoc901,(none),(none),2021/08/11 07:41:03,unknown,pitches,frisd701,85,torf,8,unknown,none,cloudy,175,28674,sancm001,winkd001,suteb001,
CHN202108110,MIL,CHN,CHI11,2021/08/11,0,7:05PM,night,9,2,false,merzd901,drecb901,ticht901,randt901,(none),(none),2021/08/12 08:04:59,unknown,pitches,speaa701,83,tocf,7,unknown,none,sunny,178,29619,burnc002,arrij001,,
CHN202108120,MIL,CHN,CHI11,2021/08/12,0,1:20PM,day,9,2,false,drecb901,ticht901,randt901,merzd901,(none),(none),2021/08/13 07:23:30,unknown,pitches,seipb701,82,tocf,10,unknown,none,cloudy,240,32502,strih001,hendk001,,
CHN202108200,KCA,CHN,CHI11,2021/08/20,0,1:20PM,day,9,2,false,torrc901,mealj901,viscj901,carav901,(none),(none),2021/08/21 07:11:45,unknown,pitches,frisd701,84,rtol,7,unknown,none,sunny,175,31835,kellb003,daviz001,,
CHN202108210,KCA,CHN,CHI11,2021/08/21,0,1:20PM,day,9,2,false,mealj901,viscj901,carav901,torrc901,(none),(none),2021/08/22 09:11:44,unknown,pitches,lissr701,86,rtol,10,unknown,none,cloudy,182,34005,bubik001,thomk002,barls001,
CHN202108220,KCA,CHN,CHI11,2021/08/22,0,1:20PM,day,9,2,false,viscj901,carav901,torrc901,mealj901,(none),(none),2021/08/23 06:17:12,unknown,pitches,seipb701,78,fromlf,10,unknown,none,sunny,205,29640,hernc006,milla003,,
CHN202108230,COL,CHN,CHI11,2021/08/23,0,7:05PM,night,9,2,false,nelsj901,gonzm901,lives901,estam901,(none),(none),2021/08/24 07:38:11,unknown,pitches,speaa701,82,tocf,5,unknown,none,cloudy,178,25577,rodrm001,bardd001,,
CHN202108251,COL,CHN,CHI11,2021/08/25,1,1:20PM,day,7,2,false,gonzm901,lives901,estam901,nelsj901,(none),(none),2021/08/26 07:55:32,unknown,pitches,seipb701,86,torf,6,unknown,none,sunny,129,24161,heuec001,gomba001,morga001,
CHN202108252,COL,CHN,CHI11,2021/08/25,2,5:30PM,night,7,2,false,libkj901,estam901,nelsj901,lives901,(none),(none),2021/09/06 06:38:44,unknown,pitches,seipb701,86,fromrf,6,unknown,none,cloudy,258,24936,bowdb001,jewej001,,
CHN202109020,PIT,CHN,CHI11,2021/09/02,0,7:05PM,night,9,2,false,cuzzp901,tumpj901,macka901,hallt901,(none),(none),2021/09/03 07:28:15,unknown,pitches,frisd701,74,fromrf,5,unknown,none,cloudy,235,26963,heuec001,howas002,,
CHN202109030,PIT,CHN,CHI11,2021/09/03,0,1:20PM,day,9,2,false,tumpj901,blasc901,hallt901,cuzzp901,(none),(none),2021/09/04 07:40:49,unknown,pitches,seipb701,76,rtol,6,unknown,none,cloudy,182,24441,megit001,mills001,wickr001,
CHN202109040,PIT,CHN,CHI11,2021/09/04,0,1:20PM,day,9,2,false,blasc901,hallt901,cuzzp901,tumpj901,(none),(none),2021/09/05 09:59:19,unknown,pitches,seipb701,73,tocf,7,unknown,none,cloudy,222,30020,effrs001,strac001,,
CHN202109050,PIT,CHN,CHI11,2021/09/05,0,1:20PM,day,9,2,false,hallt901,cuzzp901,tumpj901,blasc901,(none),(none),2021/09/06 06:38:57,unknown,pitches,speaa701,79,ltor,10,unknown,none,sunny,252,30155,alzoa001,howas002,wickr001,
CHN202109060,CIN,CHN,CHI11,2021/09/06,0,1:20PM,day,9,2,false,belld901,ortir901,fairc901,buckc901,(none),(none),2021/09/07 06:04:49,unknown,pitches,lissr701,76,fromcf,7,unknown,none,sunny,165,27289,effrs001,lorem002,morga001,
CHN202109070,CIN,CHN,CHI11,2021/09/07,0,6:40PM,night,9,2,false,ortir901,fairc901,buckc901,belld901,(none),(none),2021/09/08 07:08:52,unknown,pitches,frisd701,76,torf,5,unknown,none,cloudy,169,24925,milew001,sampa001,givem001,
CHN202109080,CIN,CHN,CHI11,2021/09/08,0,6:40PM,night,9,2,false,fairc901,buckc901,belld901,ortir901,(none),(none),2021/09/09 07:25:16,unknown,pitches,speaa701,74,ltor,11,unknown,none,cloudy,169,25861,heuec001,bracb001,,
