game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
MIN199808230,BOS,MIN,MIN03,1998/08/23,0,1:07,day,true,hendt901,younl901,fordd901,cobld901,,pitches,72,unknown,0,dry,none,dome,185,12686,martp001,radkb001,,,,,
MIN199808310,TBA,MIN,MIN03,1998/08/31,0,7:06,night,true,brinj901,welkt901,cedeg901,cousd901,,pitches,72,unknown,0,dry,none,dome,140,7888,tewkb001,saunt001,aguir001,,,,
MIN199809010,TBA,MIN,MIN03,1998/09/01,0,7:06,night,true,welkt901,cedeg901,cousd901,brinj901,,pitches,72,unknown,0,dry,none,dome,216,7947,serad001,hernr001,,,,,
MIN199809020,TBA,MIN,MIN03,1998/09/02,0,7:06,night,true,cedeg901,cousd901,brinj901,welkt901,,pitches,72,unknown,0,dry,none,dome,189,7165,yan-e001,hawkl001,lopea002,,,,
MIN199809030,TBA,MIN,MIN03,1998/09/03,0,12:17,day,true,cousd901,brinj901,welkt901,cedeg901,,pitches,72,unknown,0,dry,none,dome,220,7072,guare001,whitr002,,,,,
MIN199809110,OAK,MIN,MIN03,1998/09/11,0,7:05,night,true,cedeg901,cousd901,brinj901,welkt901,,pitches,72,unknown,0,dry,none,dome,153,9333,rogek001,tewkb001,,,,,
MIN199809120,OAK,MIN,MIN03,1998/09/12,0,7:05,night,true,cousd901,brinj901,welkt901,cedeg901,,pitches,72,unknown,0,dry,none,dome,204,11771,witaj001,milte001,taylb001,,,,
MIN199809130,OAK,MIN,MIN03,1998/09/13,0,1:05,day,true,brinj901,welkt901,cedeg901,cousd901,,pitches,72,unknown,0,dry,none,dome,253,8454,holzm001,aguir001,taylb001,,,,
MIN199809140,SEA,MIN,MIN03,1998/09/14,0,7:05,night,true,merrd901,scotd901,phild901,barrt901,,pitches,72,unknown,0,dry,none,dome,179,9711,suzum001,radkb001,,,,,
MIN199809150,SEA,MIN,MIN03,1998/09/15,0,12:15,day,true,scotd901,phild901,barrt901,merrd901,,pitches,72,unknown,0,dry,none,dome,193,8024,abbop001,rodrf001,,,,,
MIN199809210,CHA,MIN,MIN03,1998/09/21,0,7:05,night,true,brinj901,welkt901,cedeg901,cousd901,,pitches,72,unknown,0,dry,none,dome,165,6862,abboj001,tewkb001,,,,,
MIN199809220,CHA,MIN,MIN03,1998/09/22,0,7:06,night,true,welkt901,cedeg901,cousd901,brinj901,,pitches,72,unknown,0,dry,none,dome,148,7313,baldj002,milte001,,,,,
MIN199809230,CHA,MIN,MIN03,1998/09/23,0,7:05,night,true,cedeg901,cousd901,brinj901,welkt901,,pitches,72,unknown,0,dry,none,dome,239,6765,tromm001,eyres001,,,,,
MIN199809240,CLE,MIN,MIN03,1998/09/24,0,7:05,night,true,younl901,cobld901,fordd901,hendt901,,pitches,72,unknown,0,dry,none,dome,160,7800,radkb001,wrigj002,aguir001,,,,
MIN199809250,CLE,MIN,MIN03,1998/09/25,0,7:05,night,true,cobld901,fordd901,hendt901,younl901,,pitches,72,unknown,0,dry,none,dome,178,11940,aguir001,shuep001,,,,,
MIN199809260,CLE,MIN,MIN03,1998/09/26,0,7:05,night,true,fordd901,hendt901,younl901,cobld901,,pitches,72,unknown,0,dry,none,dome,188,28764,burbd001,tewkb001,,,,,
MIN199809270,CLE,MIN,MIN03,1998/09/27,0,1:10,day,true,hendt901,younl901,cobld901,fordd901,,pitches,72,unknown,0,dry,none,dome,166,12049,milte001,colob001,tromm001,,,,
MIL199804070,MON,MIL,MIL05,1998/04/07,0,1:05,day,false,froeb901,willc901,davig901,hirsm901,,none,51,fromlf,18,dry,none,sunny,181,51408,karls001,hermd001,joned001,,,,
MIL199804090,MON,MIL,MIL05,1998/04/09,0,6:05,night,false,willc901,davig901,hirsm901,froeb901,,pitches,41,fromlf,18,dry,none,overcast,171,6537,telfa001,wickb001,urbiu001,,,,
MIL199804100,NYN,MIL,MIL05,1998/04/10,0,6:06,night,false,wendh901,laynj901,riekr901,holbs901,,pitches,46,fromlf,14,dry,none,night,180,10330,judej001,mlicd001,joned001,,,,
MIL199804110,NYN,MIL,MIL05,1998/04/11,0,1:06,day,false,laynj901,riekr901,holbs901,wendh901,,pitches,57,tolf,12,wet,drizzle,overcast,168,24140,cookd001,wickb001,franj001,,,,
MIL199804120,NYN,MIL,MIL05,1998/04/12,0,1:07,day,false,riekr901,holbs901,wendh901,laynj901,,pitches,67,tolf,16,dry,none,sunny,170,10459,wendt001,wagnp001,rojam001,,,,
MIL199804170,SFN,MIL,MIL05,1998/04/17,0,6:08,night,false,wintm901,poncl901,ripps901,darlg901,,pitches,54,tolf,10,dry,none,night,165,14524,mercj001,estes001,joned001,,,,
MIL199804180,SFN,MIL,MIL05,1998/04/18,0,1:08,day,false,poncl901,ripps901,darlg901,wintm901,,pitches,59,tolf,7,dry,none,sunny,160,25053,wagnp001,herso001,joned001,,,,
MIL199804190,SFN,MIL,MIL05,1998/04/19,0,1:08,day,false,ripps901,darlg901,wintm901,poncl901,,none,57,fromlf,10,dry,none,cloudy,232,30084,wickb001,johnj006,,,,,
MIL199804210,LAN,MIL,MIL05,1998/04/21,0,6:06,night,false,gormb901,crawj901,davib902,hallt901,,pitches,50,fromlf,12,dry,none,overcast,152,10008,judej001,martr002,,,,,
MIL199804220,LAN,MIL,MIL05,1998/04/22,0,6:06,night,false,crawj901,davib902,hallt901,gormb901,,pitches,57,fromlf,7,dry,none,night,192,14083,osuna002,wickb001,radis001,,,,
MIL199804230,LAN,MIL,MIL05,1998/04/23,0,1:08,day,false,davib902,hallt901,gormb901,crawj901,,pitches,65,fromlf,10,dry,none,sunny,138,12389,mercj001,nomoh001,joned001,,,,
MIL199805010,CIN,MIL,MIL05,1998/05/01,0,7:06,night,false,willc901,wendh902,drecb901,pullf901,,pitches,47,ltor,13,dry,none,overcast,181,11030,karls001,remlm001,joned001,,,,
MIL199805020,CIN,MIL,MIL05,1998/05/02,0,1:07,day,false,wendh902,drecb901,pullf901,willc901,,pitches,56,fromlf,9,dry,none,cloudy,165,17708,whitg001,fox-c001,shawj001,,,,
MIL199805030,CIN,MIL,MIL05,1998/05/03,0,2:01,day,false,drecb901,pullf901,willc901,wendh902,,pitches,47,fromlf,5,wet,rain,overcast,169,12358,tomkb001,eldrc001,shawj001,,,,
MIL199805040,SDN,MIL,MIL05,1998/05/04,0,7:09,night,false,pullf901,willc901,rapue901,drecb901,,pitches,64,fromlf,6,dry,none,night,178,9357,hitcs001,mercj001,wengd001,,,,
MIL199805050,SDN,MIL,MIL05,1998/05/05,0,7:09,night,false,willc901,rapue901,drecb901,pullf901,,pitches,65,tolf,5,dry,none,cloudy,168,9162,smitp001,wagnp001,,,,,
MIL199805060,SDN,MIL,MIL05,1998/05/06,0,12:07,day,false,rapue901,drecb901,pullf901,willc901,,pitches,64,fromlf,9,dry,none,sunny,152,13381,joned001,reyec001,,,,,
MIL199805080,HOU,MIL,MIL05,1998/05/08,0,7:08,night,false,schrp901,monte901,demud901,relic901,,pitches,65,unknown,0,dry,none,unknown,162,14711,judej001,hampm001,joned001,,,,
MIL199805090,HOU,MIL,MIL05,1998/05/09,0,7:08,night,false,monte901,demud901,relic901,schrp901,,pitches,54,fromlf,22,dry,none,overcast,203,20145,schop001,eldrc001,,,,,
MIL199805100,HOU,MIL,MIL05,1998/05/10,0,1:08,day,false,demud901,relic901,schrp901,monte901,,pitches,55,fromlf,16,dry,none,sunny,153,19023,limaj001,woods001,,,,,
MIL199805190,SFN,MIL,MIL05,1998/05/19,0,7:07,night,false,vanol901,hirsm901,froeb901,grege901,,pitches,81,tolf,10,dry,none,cloudy,187,13138,joned001,poolj001,,,,,
MIL199805200,SFN,MIL,MIL05,1998/05/20,0,7:07,night,false,hirsm901,froeb901,grege901,vanol901,,pitches,62,fromlf,5,dry,none,cloudy,176,15286,herso001,woods001,nen-r001,,,,
MIL199805210,SFN,MIL,MIL05,1998/05/21,0,12:07,day,false,froeb901,grege901,vanol901,hirsm901,,pitches,65,fromlf,10,dry,none,cloudy,151,21641,ruetk001,karls001,,,,,
MIL199805260,PIT,MIL,MIL05,1998/05/26,0,7:07,night,false,crawj901,davib902,gormb901,hallt901,,pitches,70,fromlf,10,dry,none,cloudy,176,12272,myerm001,loisr001,,,,,
MIL199805270,PIT,MIL,MIL05,1998/05/27,0,7:06,night,false,davib902,gormb901,hallt901,crawj901,,pitches,71,fromcf,14,dry,none,night,155,10274,woodb002,rincr001,,,,,
MIL199805290,FLO,MIL,MIL05,1998/05/29,0,7:08,night,false,gormb901,hallt901,crawj901,davib902,,pitches,80,fromlf,10,dry,none,night,196,25032,wickb001,powej001,,,,,
MIL199805300,FLO,MIL,MIL05,1998/05/30,0,7:07,night,false,hallt901,crawj901,gormb901,davib902,,pitches,54,fromlf,5,dry,none,cloudy,198,21013,eldrc001,fontj001,,,,,
MIL199805310,FLO,MIL,MIL05,1998/05/31,0,1:08,day,false,crawj901,davib902,gormb901,hallt901,,pitches,72,tolf,25,dry,none,sunny,172,25590,woodb002,alfoa001,wickb001,,,,
MIL199806010,ATL,MIL,MIL05,1998/06/01,0,7:05,night,false,davig901,bellw901,mealj901,tatat901,,pitches,70,tolf,11,dry,none,cloudy,146,21873,maddg002,woods001,,,,,
MIL199806020,ATL,MIL,MIL05,1998/06/02,0,7:08,night,false,bellw901,mealj901,tatat901,davig901,,pitches,52,fromlf,10,dry,none,night,165,39017,martd001,wagnp001,,,,,
MIL199806030,ATL,MIL,MIL05,1998/06/03,0,6:37,night,false,mealj901,tatat901,davig901,bellw901,,pitches,55,tolf,9,dry,none,night,166,19116,glavt001,judej001,wohlm001,,,,
MIL199806050,DET,MIL,MIL05,1998/06/05,0,7:07,night,false,hirsm901,froeb901,grege901,vanol901,,pitches,48,fromlf,7,dry,none,cloudy,170,14559,eldrc001,castf001,wickb001,,,,
MIL199806060,DET,MIL,MIL05,1998/06/06,0,7:07,night,false,froeb901,grege901,vanol901,hirsm901,,pitches,54,fromlf,9,dry,none,overcast,152,17019,florb001,karls001,,,,,
MIL199806070,DET,MIL,MIL05,1998/06/07,0,1:07,day,false,grege901,vanol901,hirsm901,froeb901,,pitches,56,fromlf,9,dry,none,sunny,151,18737,thomj003,woods001,,,,,
MIL199806180,PIT,MIL,MIL05,1998/06/18,0,7:08,night,false,ripps901,darlg901,wintm901,poncl901,,pitches,72,fromlf,14,dry,none,cloudy,150,14774,desse001,joned001,rincr001,,,,
MIL199806190,PIT,MIL,MIL05,1998/06/19,0,7:05,night,false,darlg901,wintm901,ripps901,poncl901,,pitches,78,rtol,14,dry,none,night,161,20935,woods001,petec001,wickb001,,,,
MIL199806200,PIT,MIL,MIL05,1998/06/20,0,7:07,night,false,wintm901,poncl901,darlg901,ripps901,,pitches,83,fromcf,12,dry,none,night,146,28556,liebj001,eldrc001,rincr001,,,,
MIL199806210,PIT,MIL,MIL05,1998/06/21,0,1:09,day,false,poncl901,ripps901,darlg901,wintm901,,pitches,80,tolf,8,dry,none,cloudy,182,22338,loaie001,judej001,rincr001,,,,
MIL199806220,COL,MIL,MIL05,1998/06/22,0,7:08,night,false,davib902,gormb901,hallt901,crawj901,,pitches,76,rtol,7,dry,none,cloudy,149,22556,reyea001,mcelc001,wickb001,,,,
MIL199806230,COL,MIL,MIL05,1998/06/23,0,1:07,day,false,gormb901,hallt901,crawj901,davib902,,pitches,77,fromlf,8,dry,none,sunny,145,20759,patrb001,wrigj001,wickb001,,,,
MIL199806300,CLE,MIL,MIL05,1998/06/30,0,7:07,night,false,hirsm901,nauep901,froeb901,grege901,,pitches,73,fromrf,13,dry,none,night,179,16012,eldrc001,wrigj002,wickb001,,,,
MIL199807010,CLE,MIL,MIL05,1998/07/01,0,6:38,night,false,nauep901,froeb901,grege901,hirsm901,,pitches,73,fromlf,10,dry,none,night,172,19558,burbd001,judej001,jackm001,,,,
MIL199807020,CLE,MIL,MIL05,1998/07/02,0,6:19,night,false,froeb901,grege901,hirsm901,nauep901,,pitches,81,fromlf,7,dry,none,cloudy,178,21022,colob001,woodb002,,,,,
MIL199807090,CHN,MIL,MIL05,1998/07/09,0,7:08,night,false,demud901,relic901,schrp901,froeb901,,pitches,75,fromlf,8,dry,none,night,178,38055,reyea001,pattb001,wickb001,,,,
MIL199807100,CHN,MIL,MIL05,1998/07/10,0,7:08,night,false,relic901,froeb901,schrp901,demud901,,pitches,70,fromlf,13,dry,none,night,200,43575,patrb001,woodk002,,,,,
MIL199807110,CHN,MIL,MIL05,1998/07/11,0,12:19,day,false,froeb901,schrp901,demud901,relic901,,pitches,72,fromlf,5,dry,none,sunny,204,52067,tracs001,eldrc001,beckr001,,,,
MIL199807120,CHN,MIL,MIL05,1998/07/12,0,1:07,day,false,schrp901,demud901,relic901,froeb901,,pitches,80,tolf,12,dry,none,sunny,140,50735,clarm002,woodb002,,,,,
MIL199807130,PHI,MIL,MIL05,1998/07/13,0,7:05,night,false,ripps901,gibbb901,wintm901,poncl901,,pitches,84,tolf,13,dry,none,night,158,17230,woods001,greet002,wickb001,,,,
MIL199807140,PHI,MIL,MIL05,1998/07/14,0,7:07,night,false,gibbb901,wintm901,poncl901,ripps901,,pitches,90,tolf,12,dry,none,night,161,16861,gomew001,judej001,leitm001,,,,
MIL199807150,PHI,MIL,MIL05,1998/07/15,0,1:06,day,false,wintm901,poncl901,ripps901,gibbb901,,pitches,83,tolf,15,dry,none,sunny,161,20554,karls001,schic002,wickb001,,,,
MIL199807221,NYN,MIL,MIL05,1998/07/22,1,4:09,day,false,connp901,kellj901,danlk901,quicj901,,pitches,76,tolf,8,dry,none,cloudy,176,0,cookd001,wickb001,franj001,,,,
MIL199807222,NYN,MIL,MIL05,1998/07/22,2,7:37,night,false,kellj901,danlk901,quicj901,connp901,,pitches,70,tolf,5,dry,none,cloudy,157,23920,nomoh001,patrb001,,,,,
MIL199807230,NYN,MIL,MIL05,1998/07/23,0,1:08,day,false,danlk901,quicj901,kellj901,connp901,,pitches,75,fromlf,15,dry,none,sunny,204,27046,mcmig001,myerm001,franj001,,,,
MIL199807241,MON,MIL,MIL05,1998/07/24,1,4:07,day,false,quicj901,connp901,danlk901,kellj901,,pitches,75,tolf,12,dry,none,cloudy,164,0,weatd001,hermd001,,,,,
MIL199807242,MON,MIL,MIL05,1998/07/24,2,7:21,night,false,connp901,kellj901,danlk901,quicj901,,pitches,75,tolf,12,dry,none,night,163,16297,thurm002,wagnp001,,,,,
MIL199807250,MON,MIL,MIL05,1998/07/25,0,7:07,night,false,kellj901,danlk901,quicj901,connp901,,pitches,71,fromlf,5,dry,none,night,152,28074,wickb001,telfa001,,,,,
MIL199807260,MON,MIL,MIL05,1998/07/26,0,1:08,day,false,danlk901,quicj901,kellj901,connp901,,pitches,74,fromlf,12,dry,none,sunny,172,24553,wickb001,benns001,,,,,
MIL199807310,ARI,MIL,MIL05,1998/07/31,0,7:08,night,false,davig901,mealj901,nauep901,bellw901,,pitches,72,fromlf,12,dry,none,night,166,27274,benea001,judej001,,,,,
MIL199808010,ARI,MIL,MIL05,1998/08/01,0,7:06,night,false,mealj901,nauep901,bellw901,davig901,,pitches,75,tolf,10,dry,none,night,195,24370,bankw001,fox-c001,olsog001,,,,
MIL199808020,ARI,MIL,MIL05,1998/08/02,0,1:07,day,false,nauep901,bellw901,davig901,mealj901,,pitches,81,fromlf,9,dry,none,cloudy,149,29457,woodb002,andeb002,,,,,
MIL199808030,SLN,MIL,MIL05,1998/08/03,0,7:07,night,false,bonig901,nauep901,herna901,marsr901,,pitches,77,fromlf,14,dry,none,night,179,31659,woods001,olivd001,wickb001,,,,
MIL199808040,SLN,MIL,MIL05,1998/08/04,0,7:07,night,false,nauep901,herna901,bonig901,marsr901,,pitches,73,fromlf,7,dry,none,cloudy,141,28389,morrm001,karls001,,,,,
MIL199808050,SLN,MIL,MIL05,1998/08/05,0,7:06,night,false,herna901,marsr901,bonig901,nauep901,,pitches,72,fromlf,12,dry,none,cloudy,145,25969,merck001,judej001,,,,,
MIL199808180,CIN,MIL,MIL05,1998/08/18,0,7:07,night,false,marsr901,nauep901,herna901,hohnb901,,pitches,68,fromlf,14,dry,none,night,185,15671,woodb002,remlm001,,,,,
MIL199808190,CIN,MIL,MIL05,1998/08/19,0,1:07,day,false,nauep901,herna901,hohnb901,marsr901,,pitches,70,tolf,13,dry,none,cloudy,160,20533,harnp001,woods001,,,,,
MIL199808200,HOU,MIL,MIL05,1998/08/20,0,7:06,night,false,wendh902,laynj901,wendh901,riekr901,,pitches,84,tolf,12,dry,none,night,226,17589,wickb001,magnm001,,,,,
MIL199808210,HOU,MIL,MIL05,1998/08/21,0,7:06,night,false,laynj901,wendh901,riekr901,wendh902,,pitches,73,fromlf,4,dry,none,cloudy,180,26820,bergs001,pulsb001,powej001,,,,
MIL199808220,SDN,MIL,MIL05,1998/08/22,0,7:07,night,false,wendh901,riekr901,wendh902,laynj901,,pitches,75,fromlf,12,dry,none,cloudy,199,26253,roqur001,langm001,wickb001,,,,
MIL199808230,SDN,MIL,MIL05,1998/08/23,0,1:07,day,false,riekr901,wendh902,laynj901,wendh901,,pitches,80,tolf,15,dry,none,cloudy,261,27641,hofft001,wickb001,,,,,
MIL199808240,SDN,MIL,MIL05,1998/08/24,0,7:05,night,false,wendh902,laynj901,wendh901,riekr901,,pitches,77,fromlf,7,dry,none,night,183,14121,hitcs001,woods001,,,,,
MIL199809010,COL,MIL,MIL05,1998/09/01,0,7:07,night,false,buckc901,vanol901,hirsm901,froeb901,,pitches,79,tolf,14,dry,none,night,178,13347,wrigj001,pulsb001,,,,,
MIL199809020,COL,MIL,MIL05,1998/09/02,0,7:07,night,false,vanol901,hirsm901,froeb901,buckc901,,pitches,73,tolf,12,dry,none,cloudy,141,10584,roqur001,astap001,,,,,
MIL199809030,COL,MIL,MIL05,1998/09/03,0,7:08,night,false,hirsm901,froeb901,buckc901,vanol901,,pitches,73,tolf,12,dry,none,cloudy,165,12327,woodb002,thomj005,,,,,
MIL199809040,PHI,MIL,MIL05,1998/09/04,0,7:07,night,false,buckc901,mealj901,nauep901,tatat901,,pitches,74,fromlf,8,dry,none,night,171,17160,schic002,woods001,,,,,
MIL199809050,PHI,MIL,MIL05,1998/09/05,0,6:18,night,false,mealj901,nauep901,tatat901,buckc901,,pitches,88,tolf,12,dry,none,night,252,15935,weatd001,bottr001,,,,,
MIL199809060,PHI,MIL,MIL05,1998/09/06,0,1:07,day,false,nauep901,tatat901,buckc901,mealj901,,pitches,83,tolf,9,dry,none,cloudy,162,17733,weatd001,gomew001,,,,,
MIL199809180,SLN,MIL,MIL05,1998/09/18,0,7:08,night,false,davib902,wintm901,crawj901,gormb901,,pitches,72,fromlf,9,dry,none,night,167,48194,olivd001,roqur001,acevj001,,,,
MIL199809190,SLN,MIL,MIL05,1998/09/19,0,7:05,night,false,wintm901,crawj901,gormb901,davib902,,pitches,79,fromlf,8,dry,none,night,165,54132,jimej001,woods001,acevj001,,,,
MIL199809200,SLN,MIL,MIL05,1998/09/20,0,1:07,day,false,crawj901,gormb901,davib902,wintm901,,pitches,78,tolf,14,dry,none,cloudy,208,52831,aybam001,karls001,,,,,
MIL199809220,CHN,MIL,MIL05,1998/09/22,0,7:05,night,false,bellw901,davig901,tatat901,hallt901,,pitches,62,fromlf,8,dry,none,night,170,52287,mulht001,pulsb001,,,,,
MIL199809230,CHN,MIL,MIL05,1998/09/23,0,1:05,day,false,davig901,tatat901,hallt901,bellw901,,pitches,63,fromlf,8,dry,none,sunny,211,45338,fox-c001,beckr001,,,,,
BOS199804100,SEA,BOS,BOS07,1998/04/10,0,3:12,day,true,tscht901,shulj901,denkd901,reedr901,,none,56,fromcf,20,dry,none,sunny,201,32805,garcr001,timlm001,,,,,
BOS199804110,SEA,BOS,BOS07,1998/04/11,0,1:19,day,true,shulj901,denkd901,reedr901,tscht901,,none,52,tolf,9,dry,none,sunny,149,32403,martp001,moyej001,,,,,
BOS199804120,SEA,BOS,BOS07,1998/04/12,0,1:05,day,true,denkd901,reedr901,tscht901,shulj901,,pitches,55,fromrf,7,dry,none,sunny,211,23270,wasdj001,sloch001,,,,,
BOS199804130,OAK,BOS,BOS07,1998/04/13,0,6:08,night,true,fordd901,hendt901,younl901,cobld901,,pitches,61,tolf,8,dry,none,sunny,166,18011,sabeb001,rogek001,gordt001,,,,
BOS199804140,OAK,BOS,BOS07,1998/04/14,0,6:09,night,true,hendt901,younl901,cobld901,fordd901,,pitches,59,tolf,16,dry,none,night,208,18490,gordt001,taylb001,,,,,
BOS199804150,OAK,BOS,BOS07,1998/04/15,0,6:06,night,true,younl901,cobld901,fordd901,hendt901,,pitches,49,tolf,9,dry,none,overcast,172,18477,ecked001,matht002,,,,,
BOS199804170,CLE,BOS,BOS07,1998/04/17,0,6:06,night,true,mccol901,johnm901,meric901,evanj901,,pitches,60,tolf,15,dry,none,overcast,160,26924,gordt001,assep001,,,,,
BOS199804180,CLE,BOS,BOS07,1998/04/18,0,1:06,day,true,johnm901,meric901,evanj901,mccol901,,none,60,torf,15,dry,none,sunny,175,31735,martt003,ecked001,jackm001,,,,
BOS199804190,CLE,BOS,BOS07,1998/04/19,0,1:06,day,true,meric901,evanj901,mccol901,johnm901,,none,64,rtol,6,dry,none,cloudy,159,31846,sabeb001,burbd001,gordt001,,,,
BOS199804200,CLE,BOS,BOS07,1998/04/20,0,11:06AM,day,true,evanj901,mccol901,johnm901,meric901,,none,50,fromlf,10,dry,none,cloudy,233,33001,gordt001,plune001,,,,,
BOS199804270,DET,BOS,BOS07,1998/04/27,0,6:05,night,true,tscht901,barrt901,denkd901,reedr901,,pitches,53,fromlf,10,dry,none,cloudy,170,18456,ecked001,runys001,gordt001,,,,
BOS199804280,DET,BOS,BOS07,1998/04/28,0,6:05,night,true,barrt901,denkd901,reedr901,tscht901,,pitches,63,ltor,16,dry,none,night,176,20936,florb001,shoub001,jonet003,,,,
BOS199804290,ANA,BOS,BOS07,1998/04/29,0,6:05,night,true,denkd901,reedr901,onorb901,barrt901,,pitches,76,torf,11,dry,none,night,175,21557,waket001,watsa001,gordt001,,,,
BOS199804300,ANA,BOS,BOS07,1998/04/30,0,6:05,night,true,reedr901,onorb901,barrt901,denkd901,,pitches,82,tocf,12,dry,none,night,157,21526,hillk001,checr001,,,,,
BOS199805010,TEX,BOS,BOS07,1998/05/01,0,7:07,night,true,brinj901,cousd901,welkt901,cedeg901,,pitches,69,tocf,17,dry,none,overcast,157,24169,wasdj001,selea001,gordt001,,,,
BOS199805020,TEX,BOS,BOS07,1998/05/02,0,1:06,day,true,cousd901,welkt901,cedeg901,brinj901,,pitches,57,tolf,12,dry,none,cloudy,173,25827,hellr001,roseb002,wettj001,,,,
BOS199805030,TEX,BOS,BOS07,1998/05/03,0,1:05,day,true,welkt901,cedeg901,brinj901,cousd901,,none,60,tolf,8,dry,none,sunny,153,28075,martp001,olivd001,gordt001,,,,
BOS199805050,MIN,BOS,BOS07,1998/05/05,0,7:05,night,true,koscg901,kaisk901,hicke901,barnl901,,pitches,65,fromcf,8,dry,none,cloudy,133,20882,waket001,tewkb001,gordt001,,,,
BOS199805060,MIN,BOS,BOS07,1998/05/06,0,7:37,night,true,kaisk901,hicke901,barnl901,koscg901,,pitches,61,tocf,9,dry,none,overcast,192,20954,hawkl001,checr001,,,,,
BOS199805150,KCA,BOS,BOS07,1998/05/15,0,7:05,night,true,fordd901,hendt901,culbf901,cobld901,,pitches,76,fromrf,5,dry,none,night,133,31466,waket001,rosaj001,ecked001,,,,
BOS199805160,KCA,BOS,BOS07,1998/05/16,0,1:06,day,true,hendt901,culbf901,cobld901,fordd901,,pitches,68,fromrf,9,dry,none,sunny,142,31700,avers001,walkj001,gordt001,,,,
BOS199805170,KCA,BOS,BOS07,1998/05/17,0,1:11,day,true,culbf901,cobld901,fordd901,hendt901,,pitches,57,fromrf,7,wet,drizzle,overcast,161,29736,mahar001,ruscg001,gordt001,,,,
BOS199805190,CHA,BOS,BOS07,1998/05/19,0,7:08,night,true,koscg901,kaisk901,hicke901,barnl901,,pitches,71,fromrf,11,dry,none,night,180,27121,berej002,sabeb001,,,,,
BOS199805200,CHA,BOS,BOS07,1998/05/20,0,7:06,night,true,kaisk901,hicke901,barnl901,koscg901,,pitches,76,torf,16,dry,none,night,153,26953,martp001,navaj001,gordt001,,,,
BOS199805220,NYA,BOS,BOS07,1998/05/22,0,7:14,night,true,mcclt901,hirsj901,reilm901,garcr901,,pitches,67,fromcf,17,dry,none,night,150,33605,waket001,nelsj001,gordt001,,,,
BOS199805230,NYA,BOS,BOS07,1998/05/23,0,1:06,day,true,hirsj901,garcr901,reilm901,mcclt901,,none,72,torf,23,dry,none,sunny,196,33120,welld001,lowed001,,,,,
BOS199805240,NYA,BOS,BOS07,1998/05/24,0,1:07,day,true,garcr901,reilm901,mcclt901,hirsj901,,none,76,fromlf,20,dry,none,sunny,201,33042,coned001,sabeb001,,,,,
BOS199805250,TOR,BOS,BOS07,1998/05/25,0,1:06,day,true,reilm901,culbf901,craft901,onorb901,,pitches,78,rtol,10,dry,none,cloudy,179,32342,hentp001,martp001,myerr001,,,,
BOS199805260,TOR,BOS,BOS07,1998/05/26,0,7:07,night,true,culbf901,craft901,reilm901,onorb901,,pitches,74,fromcf,5,dry,none,night,164,27668,guzmj003,avers001,myerr001,,,,
BOS199806030,BAL,BOS,BOS07,1998/06/03,0,7:07,night,true,welkt901,cedeg901,brinj901,cousd901,,pitches,62,ltor,25,dry,none,cloudy,160,31355,johnd003,lowed001,rhoda001,,,,
BOS199806040,BAL,BOS,BOS07,1998/06/04,0,7:07,night,true,cedeg901,brinj901,cousd901,welkt901,,pitches,65,torf,30,dry,none,night,171,33104,sabeb001,ponss001,,,,,
BOS199806050,NYN,BOS,BOS07,1998/06/05,0,7:07,night,true,clara901,craft901,mckej901,joycj901,,none,61,ltor,10,dry,none,cloudy,157,32214,leita001,martp001,,,,,
BOS199806060,NYN,BOS,BOS07,1998/06/06,0,1:17,day,true,craft901,mckej901,joycj901,clara901,,pitches,67,ltor,14,dry,none,cloudy,150,32545,joneb003,waket001,franj001,,,,
BOS199806070,NYN,BOS,BOS07,1998/06/07,0,8:07,night,true,mckej901,joycj901,clara901,craft901,,none,58,fromcf,6,dry,none,overcast,135,30630,avers001,yoshm001,,,,,
BOS199806120,TBA,BOS,BOS07,1998/06/12,0,7:07,night,true,roe-r901,merrd901,scotd901,hicke901,,pitches,63,rtol,10,wet,drizzle,overcast,162,31994,waket001,arror001,,,,,
BOS199806140,TBA,BOS,BOS07,1998/06/14,0,5:03,night,true,merrd901,scotd901,hicke901,roe-r901,,pitches,69,rtol,20,dry,none,overcast,214,27768,gordt001,lopea002,,,,,
BOS199806220,PHI,BOS,BOS07,1998/06/22,0,7:07,night,true,merrd901,scotd901,phild901,roe-r901,,pitches,70,rtol,8,dry,none,cloudy,192,33592,gomew001,gordt001,leitm001,,,,
BOS199806230,PHI,BOS,BOS07,1998/06/23,0,7:06,night,true,scotd901,phild901,roe-r901,merrd901,,pitches,73,tocf,9,dry,none,overcast,158,33212,portm001,lowed001,,,,,
BOS199806300,MON,BOS,BOS07,1998/06/30,0,7:08,night,true,culbf901,kaisk901,koscg901,fostm901,,pitches,71,ltor,10,dry,none,cloudy,170,27704,avers001,perec001,gordt001,,,,
BOS199807010,MON,BOS,BOS07,1998/07/01,0,7:12,night,true,kaisk901,koscg901,fostm901,culbf901,,pitches,65,torf,15,dry,none,cloudy,156,24923,sabeb001,hermd001,,,,,
