game_id,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
SDN199908160,NYN,SDN,1999/08/16,SAN01,0,7:05PM,night,false,pullf901,carlm901,rapue901,gibsg901,pitches,76,ltor,6,unknown,none,cloudy,184,21974,cookd001,cunnw001,benia001,,,,
SDN199908170,NYN,SDN,1999/08/17,SAN01,0,7:05PM,night,false,carlm901,rapue901,gibsg901,pullf901,pitches,74,torf,8,unknown,none,night,150,22790,willw001,leita001,hofft001,,,,
SDN199908180,NYN,SDN,1999/08/18,SAN01,0,7:35PM,night,false,rapue901,gibsg901,pullf901,carlm901,pitches,73,torf,5,unknown,none,night,170,24519,yoshm001,spens002,,,,,
SDN199908260,MIL,SDN,1999/08/26,SAN01,0,2:05PM,day,false,bellw901,hirsm901,froeb901,nelsj901,pitches,82,tocf,5,unknown,none,night,156,22343,ashba002,coppr001,hofft001,,,,
SDN199908270,MIL,SDN,1999/08/27,SAN01,0,7:05PM,night,false,hirsm901,froeb901,nelsj901,bellw901,pitches,78,ltor,5,unknown,none,night,214,18607,whitm002,wickb001,,,,,
SDN199908280,MIL,SDN,1999/08/28,SAN01,0,7:05PM,night,false,froeb901,nelsj901,bellw901,hirsm901,pitches,73,tocf,5,unknown,none,night,174,30199,nomoh001,willw001,wickb001,,,,
SDN199908290,MIL,SDN,1999/08/29,SAN01,0,1:05PM,day,false,nelsj901,bellw901,hirsm901,froeb901,pitches,75,torf,5,unknown,none,sunny,174,22997,hofft001,wickb001,,,,,
SDN199908300,CHN,SDN,1999/08/30,SAN01,0,7:05PM,night,false,darlg901,ripps901,mealj901,poncl901,pitches,70,tolf,5,unknown,none,night,168,21874,walld002,heref001,,,,,
SDN199908310,CHN,SDN,1999/08/31,SAN01,0,7:05PM,night,false,ripps901,mealj901,poncl901,darlg901,pitches,69,tolf,10,unknown,none,night,127,24935,ashba002,bowim001,,,,,
SDN199909010,CHN,SDN,1999/09/01,SAN01,0,7:35PM,night,false,mealj901,poncl901,darlg901,ripps901,pitches,69,torf,5,unknown,none,night,162,31132,tracs001,hitcs001,adamt001,,,,
SDN199909090,MON,SDN,1999/09/09,SAN01,0,2:05PM,day,false,laynj901,kellj901,schrp901,timmt901,pitches,77,tocf,5,unknown,none,cloudy,170,16676,carlb001,vazqj001,,,,,
SDN199909100,MON,SDN,1999/09/10,SAN01,0,7:05PM,night,false,kellj901,schrp901,timmt901,laynj901,pitches,71,torf,5,unknown,none,night,161,16130,clemm001,powej002,,,,,
SDN199909110,MON,SDN,1999/09/11,SAN01,0,7:05PM,night,false,schrp901,timmt901,laynj901,kellj901,pitches,72,torf,5,unknown,none,night,173,55086,thurm002,ashba002,urbiu001,,,,
SDN199909120,MON,SDN,1999/09/12,SAN01,0,1:05PM,day,false,timmt901,laynj901,kellj901,schrp901,pitches,77,ltor,4,unknown,none,night,186,30870,hermd001,hitcs001,urbiu001,,,,
SDN199909130,ATL,SDN,1999/09/13,SAN01,0,7:05PM,night,false,hirsm901,fleta901,froeb901,nelsj901,pitches,73,torf,5,unknown,none,night,134,15718,willw001,mulht001,hofft001,,,,
SDN199909140,ATL,SDN,1999/09/14,SAN01,0,7:05PM,night,false,fleta901,froeb901,nelsj901,hirsm901,pitches,70,tocf,5,unknown,none,night,159,18068,millk004,carlb001,,,,,
SDN199909150,ATL,SDN,1999/09/15,SAN01,0,7:35PM,night,false,froeb901,nelsj901,hirsm901,fleta901,pitches,64,ltor,5,unknown,unknown,unknown,134,18177,clemm001,smolj001,hofft001,,,,
SDN199909170,SFN,SDN,1999/09/17,SAN01,0,7:05PM,night,false,relic901,kulpr901,demud901,hudsm901,pitches,67,torf,5,unknown,none,cloudy,176,29028,nathj001,ashba002,nen-r001,,,,
SDN199909180,SFN,SDN,1999/09/18,SAN01,0,1:05PM,day,false,kulpr901,demud901,hudsm901,relic901,pitches,70,torf,4,unknown,none,cloudy,174,42265,hitcs001,gardm001,,,,,
SDN199909190,SFN,SDN,1999/09/19,SAN01,0,5:05PM,night,false,demud901,hudsm901,relic901,kulpr901,pitches,70,rtol,6,unknown,none,night,160,32443,willw001,estes001,hofft001,,,,
SDN199909200,CIN,SDN,1999/09/20,SAN01,0,7:05PM,night,false,mealj901,wendh902,ripps901,wintm901,pitches,69,torf,3,unknown,none,night,148,12837,neagd001,carlb001,,,,,
SDN199909210,CIN,SDN,1999/09/21,SAN01,0,7:05PM,night,false,wendh902,ripps901,wintm901,mealj901,pitches,75,torf,5,unknown,none,cloudy,164,18512,clemm001,wills002,,,,,
SDN199909220,CIN,SDN,1999/09/22,SAN01,0,7:35PM,night,false,ripps901,wintm901,mealj901,wendh902,pitches,73,tocf,5,unknown,none,night,191,36788,villr001,ashba002,gravd001,,,,
DET199904120,MIN,DET,1999/04/12,DET04,0,1:04PM,day,true,johnm901,welkt901,garcr901,reilm901,pitches,44,fromlf,13,unknown,none,sunny,212,47449,aguir001,runys001,,,,,
DET199904140,MIN,DET,1999/04/14,DET04,0,7:05PM,night,true,welkt901,garcr901,reilm901,johnm901,pitches,68,torf,11,unknown,none,night,145,12263,weavj002,hawkl001,,,,,
DET199904150,MIN,DET,1999/04/15,DET04,0,7:06PM,night,true,garcr901,reilm901,johnm901,welkt901,pitches,57,fromrf,11,unknown,none,cloudy,170,11818,wellb002,moehb001,aguir001,,,,
DET199904160,NYA,DET,1999/04/16,DET04,0,7:05PM,night,true,shulj901,brinj901,scotd901,cousd901,pitches,45,torf,13,unknown,none,cloudy,145,14816,thomj003,herno001,,,,,
DET199904170,NYA,DET,1999/04/17,DET04,0,1:05PM,day,true,scotd901,brinj901,cousd901,shulj901,pitches,48,tolf,7,unknown,none,cloudy,187,17821,andem002,nelsj001,jonet003,,,,
DET199904180,NYA,DET,1999/04/18,DET04,0,1:06PM,day,true,brinj901,cousd901,shulj901,scotd901,pitches,46,torf,14,unknown,none,cloudy,155,16503,mlicd001,mendr001,,,,,
DET199904200,BOS,DET,1999/04/20,DET04,0,7:07PM,night,true,evanj901,mccol901,meric901,fordd901,pitches,54,tolf,7,unknown,none,cloudy,161,12558,martp001,weavj002,lowed001,,,,
DET199904210,BOS,DET,1999/04/21,DET04,0,7:07PM,night,true,mccol901,meric901,fordd901,evanj901,pitches,55,fromrf,8,unknown,none,cloudy,152,13049,moehb001,waket001,,,,,
DET199904220,BOS,DET,1999/04/22,DET04,0,1:05PM,day,true,meric901,fordd901,evanj901,mccol901,pitches,48,fromrf,10,unknown,none,cloudy,109,32975,thomj003,portm001,jonet003,,,,
DET199905040,ANA,DET,1999/05/04,DET04,0,7:06PM,night,true,cedeg901,cobld901,onorb901,mcclt901,pitches,77,fromrf,7,unknown,none,night,158,13411,brocd001,holtm001,jonet003,,,,
DET199905050,ANA,DET,1999/05/05,DET04,0,7:05PM,night,true,cobld901,onorb901,mcclt901,cedeg901,pitches,73,fromrf,9,unknown,none,cloudy,140,12676,spars001,weavj002,perct001,,,,
DET199905060,ANA,DET,1999/05/06,DET04,0,7:07PM,night,true,onorb901,mcclt901,fostm901,cobld901,pitches,66,torf,18,unknown,none,cloudy,153,12510,florb001,finlc001,jonet003,,,,
DET199905070,BAL,DET,1999/05/07,DET04,0,7:05PM,night,true,johnm901,welkt901,garcr901,reilm901,pitches,70,torf,15,unknown,none,cloudy,196,15519,mussm001,thomj003,,,,,
DET199905080,BAL,DET,1999/05/08,DET04,0,1:05PM,day,true,welkt901,garcr901,reilm901,johnm901,pitches,64,ltor,17,unknown,none,cloudy,167,18068,blaiw001,kamis001,jonet003,,,,
DET199905090,BAL,DET,1999/05/09,DET04,0,1:05PM,day,true,garcr901,reilm901,johnm901,welkt901,pitches,58,torf,7,unknown,none,night,159,16940,erics001,mlicd001,,,,,
DET199905110,OAK,DET,1999/05/11,DET04,0,7:07PM,night,true,phild901,roe-r901,coope901,hirsj901,pitches,72,fromrf,9,unknown,none,cloudy,219,12411,rigbb001,weavj002,,,,,
DET199905120,OAK,DET,1999/05/12,DET04,0,7:06PM,night,true,roe-r901,coope901,hirsj901,phild901,pitches,61,fromrf,13,unknown,none,cloudy,159,13565,hereg001,thomj003,taylb001,,,,
DET199905140,CLE,DET,1999/05/14,DET04,0,7:06PM,night,true,barnl901,koscg901,morrd901,hicke901,pitches,66,rtol,9,unknown,none,cloudy,189,21844,karss001,brocd001,shuep001,,,,
DET199905150,CLE,DET,1999/05/15,DET04,0,1:06PM,day,true,koscg901,morrd901,hicke901,barnl901,pitches,64,rtol,10,unknown,none,sunny,187,39769,burbd001,mlicd001,,,,,
DET199905160,CLE,DET,1999/05/16,DET04,0,1:05PM,day,true,morrd901,hicke901,barnl901,koscg901,pitches,64,tolf,6,unknown,none,cloudy,149,29731,weavj002,wrigj002,kidam001,,,,
DET199905240,TOR,DET,1999/05/24,DET04,0,7:07PM,night,true,shulj901,scotd901,brinj901,cousd901,pitches,50,torf,21,unknown,none,cloudy,175,13038,welld001,moehb001,,,,,
DET199905250,TOR,DET,1999/05/25,DET04,0,7:05PM,night,true,scotd901,brinj901,cousd901,shulj901,pitches,54,torf,22,unknown,none,cloudy,187,13087,hallr001,mlicd001,kochb001,,,,
DET199905260,TOR,DET,1999/05/26,DET04,0,7:06PM,night,true,brinj901,cousd901,shulj901,scotd901,pitches,66,fromlf,13,unknown,none,cloudy,174,14177,escok001,blaiw001,lloyg001,,,,
DET199905270,CHA,DET,1999/05/27,DET04,0,7:07PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,79,torf,14,unknown,none,night,135,13465,weavj002,snydj001,,,,,
DET199905280,CHA,DET,1999/05/28,DET04,0,7:06PM,night,true,younl901,tscht901,reedr901,barrt901,pitches,80,torf,14,unknown,none,cloudy,157,20437,navaj001,thomj003,,,,,
DET199905290,CHA,DET,1999/05/29,DET04,0,1:06PM,day,true,tscht901,reedr901,barrt901,younl901,pitches,82,fromlf,11,unknown,none,night,150,27821,baldj002,moehb001,,,,,
DET199905300,CHA,DET,1999/05/30,DET04,0,1:06PM,day,true,reedr901,barrt901,younl901,tscht901,pitches,84,torf,9,unknown,none,cloudy,168,20263,mlicd001,parqj001,jonet003,,,,
DET199906040,SLN,DET,1999/06/04,DET04,0,7:05PM,night,true,onorb901,welkb901,mckej901,joycj901,pitches,70,tolf,7,unknown,none,cloudy,138,40794,moehb001,jimej001,jonet003,,,,
DET199906050,SLN,DET,1999/06/05,DET04,0,5:06PM,night,true,welkb901,mckej901,joycj901,onorb901,pitches,81,tolf,10,unknown,none,cloudy,184,43679,bottk001,blaiw001,bottr001,,,,
DET199906060,SLN,DET,1999/06/06,DET04,0,1:06PM,day,true,mckej901,joycj901,onorb901,welkb901,pitches,84,tolf,14,unknown,none,cloudy,183,40898,crour001,nitkc001,aybam001,,,,
DET199906070,PIT,DET,1999/06/07,DET04,0,7:05PM,night,true,welkt901,mcclt901,cedeg901,culbf901,pitches,90,tolf,14,unknown,none,cloudy,164,14280,brunw001,schmj001,,,,,
DET199906080,PIT,DET,1999/06/08,DET04,0,7:06PM,night,true,mcclt901,cedeg901,culbf901,welkt901,pitches,90,torf,11,unknown,none,night,151,15270,cruzn001,ritct001,,,,,
DET199906090,PIT,DET,1999/06/09,DET04,0,7:06PM,night,true,cedeg901,culbf901,welkt901,mcclt901,pitches,86,tolf,6,unknown,none,cloudy,175,15747,cordf001,moehb001,,,,,
DET199906140,SEA,DET,1999/06/14,DET04,0,7:05PM,night,true,reedr901,millb901,(none),clara901,pitches,75,fromlf,13,unknown,none,cloudy,214,17291,kidam001,clouk001,,,,,
DET199906150,SEA,DET,1999/06/15,DET04,0,7:07PM,night,true,millb901,clara901,culbf901,reedr901,pitches,64,fromrf,10,unknown,none,cloudy,182,16659,rodrf001,moehb001,mesaj001,,,,
DET199906160,SEA,DET,1999/06/16,DET04,0,7:06PM,night,true,clara901,culbf901,reedr901,millb901,pitches,64,fromrf,7,unknown,none,cloudy,179,17136,moyej001,mlicd001,,,,,
DET199906170,SEA,DET,1999/06/17,DET04,0,7:06PM,night,true,culbf901,reedr901,millb901,everm901,pitches,66,fromlf,11,unknown,none,cloudy,165,18415,garcf002,jonet003,mesaj001,,,,
DET199906180,OAK,DET,1999/06/18,DET04,0,7:07PM,night,true,shulj901,scotd901,brinj901,cousd901,pitches,72,tolf,10,unknown,none,cloudy,166,22347,thomj003,oquim001,,,,,
DET199906190,OAK,DET,1999/06/19,DET04,0,5:04PM,night,true,scotd901,brinj901,cousd901,shulj901,pitches,72,tolf,10,unknown,none,cloudy,200,24704,hudst001,cruzn001,,,,,
DET199906200,OAK,DET,1999/06/20,DET04,0,1:06PM,day,true,brinj901,cousd901,shulj901,scotd901,pitches,73,fromrf,8,unknown,none,cloudy,180,25934,haynj001,moehb001,taylb001,,,,
DET199906210,OAK,DET,1999/06/21,DET04,0,7:06PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,78,fromrf,10,unknown,none,night,193,16083,brocd001,rigbb001,jonet003,,,,
DET199906250,MIN,DET,1999/06/25,DET04,0,7:05PM,night,true,fostm901,younl901,eddid901,millb901,pitches,84,fromrf,10,unknown,none,night,151,21604,moehb001,milte001,,,,,
DET199906260,MIN,DET,1999/06/26,DET04,0,5:05PM,night,true,younl901,eddid901,millb901,fostm901,pitches,86,tolf,10,unknown,none,cloudy,147,19667,maysj001,mlicd001,tromm001,,,,
DET199906270,MIN,DET,1999/06/27,DET04,0,1:05PM,day,true,eddid901,millb901,fostm901,younl901,pitches,70,tolf,8,unknown,none,cloudy,211,21355,hawkl001,weavj002,,,,,
DET199907060,NYA,DET,1999/07/06,DET04,0,7:05PM,night,true,joycj901,mckej901,onorb901,craft901,pitches,86,torf,21,unknown,none,night,241,23785,rivem002,jonet003,mendr001,,,,
DET199907070,NYA,DET,1999/07/07,DET04,0,7:35PM,night,true,mckej901,onorb901,craft901,joycj901,pitches,82,torf,14,unknown,none,cloudy,158,28844,mlicd001,coned001,brocd001,,,,
DET199907080,NYA,DET,1999/07/08,DET04,0,7:05PM,night,true,onorb901,craft901,joycj901,mckej901,pitches,79,tolf,9,unknown,none,cloudy,176,34417,herno001,nitkc001,rivem002,,,,
DET199907090,MIL,DET,1999/07/09,DET04,0,7:05PM,night,true,evanj901,meric901,welkt901,mccol901,pitches,81,torf,15,unknown,none,night,163,22769,woods001,cruzn001,wickb001,,,,
DET199907100,MIL,DET,1999/07/10,DET04,0,5:05PM,night,true,meric901,welkt901,mccol901,evanj901,pitches,72,fromlf,10,unknown,none,cloudy,181,25374,thomj003,abboj001,,,,,
DET199907110,MIL,DET,1999/07/11,DET04,0,1:05PM,day,true,welkt901,mccol901,evanj901,meric901,pitches,70,tolf,6,unknown,none,cloudy,190,32974,nomoh001,moehb001,wickb001,,,,
DET199907210,KCA,DET,1999/07/21,DET04,0,7:05PM,night,true,craft901,mckej901,coope901,dimum901,pitches,82,tolf,5,unknown,none,cloudy,203,19064,thomj003,appik001,,,,,
DET199907220,KCA,DET,1999/07/22,DET04,0,1:05PM,day,true,mckej901,coope901,dimum901,craft901,pitches,81,torf,10,unknown,none,cloudy,208,29322,florb001,rosaj001,jonet003,,,,
DET199907230,BOS,DET,1999/07/23,DET04,0,7:05PM,night,true,brinj901,shulj901,scotd901,cousd901,pitches,71,fromrf,5,unknown,none,cloudy,188,35245,moehb001,ohkat001,,,,,
DET199907240,BOS,DET,1999/07/24,DET04,0,5:05PM,night,true,shulj901,scotd901,cousd901,brinj901,pitches,89,torf,11,unknown,none,cloudy,157,37149,portm001,weavj002,lowed001,,,,
DET199907250,BOS,DET,1999/07/25,DET04,0,1:05PM,day,true,scotd901,cousd901,brinj901,shulj901,pitches,79,torf,11,unknown,none,night,156,34959,mlicd001,roseb002,,,,,
DET199908020,CHA,DET,1999/08/02,DET04,0,7:05PM,night,true,garcr901,reilm901,onorb901,diazl901,pitches,77,fromlf,13,unknown,none,cloudy,190,26637,wellk001,moehb001,,,,,
DET199908030,CHA,DET,1999/08/03,DET04,0,7:05PM,night,true,reilm901,onorb901,diazl901,garcr901,pitches,81,tolf,14,unknown,none,cloudy,163,24484,snydj001,thomj003,howrb001,,,,
DET199908130,ANA,DET,1999/08/13,DET04,0,7:05PM,night,true,hicke901,fostm901,koscg901,morrd901,pitches,85,tolf,14,unknown,none,cloudy,190,32003,jonet003,hases001,,,,,
DET199908140,ANA,DET,1999/08/14,DET04,0,4:05PM,day,true,fostm901,koscg901,morrd901,hicke901,pitches,66,fromlf,18,unknown,none,cloudy,191,36651,magnm001,moehb001,perct001,,,,
DET199908150,ANA,DET,1999/08/15,DET04,0,1:05PM,day,true,koscg901,morrd901,hicke901,fostm901,pitches,68,fromrf,13,unknown,none,cloudy,161,34237,finlc001,thomj003,,,,,
DET199908160,TBA,DET,1999/08/16,DET04,0,7:05PM,night,true,tscht901,reedr901,clara901,younl901,pitches,81,tolf,14,unknown,none,cloudy,144,21102,arror001,weavj002,,,,,
DET199908170,TBA,DET,1999/08/17,DET04,0,7:05PM,night,true,reedr901,clara901,younl901,tscht901,pitches,88,torf,17,unknown,none,cloudy,135,19418,mlicd001,wittb001,jonet003,,,,
DET199908180,TBA,DET,1999/08/18,DET04,0,7:05PM,night,true,clara901,younl901,tscht901,reedr901,pitches,72,fromlf,8,unknown,none,cloudy,180,21311,alvaw001,borkd001,lopea002,,,,
DET199908270,BAL,DET,1999/08/27,DET04,0,7:05PM,night,true,mckej901,craft901,culbf901,joycj901,pitches,82,tolf,8,unknown,none,cloudy,151,37600,weavj002,reyea001,jonet003,,,,
DET199908280,BAL,DET,1999/08/28,DET04,0,5:05PM,night,true,craft901,culbf901,joycj901,mckej901,pitches,84,torf,9,unknown,none,cloudy,151,42377,mlicd001,erics001,jonet003,,,,
DET199908290,BAL,DET,1999/08/29,DET04,0,1:05PM,day,true,culbf901,joycj901,mckej901,craft901,pitches,67,torf,14,unknown,none,cloudy,182,37911,johnj007,nitkc001,,,,,
DET199908300,TEX,DET,1999/08/30,DET04,0,7:05PM,night,true,reilm901,onorb901,diazl901,garcr901,pitches,64,fromrf,12,unknown,none,night,159,19007,moehb001,loaie001,,,,,
DET199908310,TEX,DET,1999/08/31,DET04,0,7:05PM,night,true,onorb901,diazl901,eddid901,reilm901,pitches,76,fromrf,9,unknown,none,night,189,17439,cordf002,kolbd001,,,,,
DET199909010,TEX,DET,1999/09/01,DET04,0,7:05PM,night,true,diazl901,eddid901,reilm901,onorb901,pitches,81,tolf,8,unknown,none,night,189,18544,hellr001,weavj002,wettj001,,,,
DET199909020,TEX,DET,1999/09/02,DET04,0,1:05PM,day,true,eddid901,reilm901,onorb901,diazl901,pitches,66,rtol,5,unknown,none,overcast,157,22945,mlicd001,zimmj001,jonet003,,,,
DET199909100,TOR,DET,1999/09/10,DET04,0,7:05PM,night,true,eddid901,millb901,clara901,onorb901,pitches,68,torf,10,unknown,none,cloudy,199,33736,jonet003,frasj001,,,,,
DET199909110,TOR,DET,1999/09/11,DET04,0,5:05PM,night,true,millb901,clara901,onorb901,eddid901,pitches,75,torf,9,unknown,none,night,181,40269,spolp001,cordf002,,,,,
DET199909120,TOR,DET,1999/09/12,DET04,0,1:05PM,day,true,clara901,onorb901,eddid901,millb901,pitches,73,tolf,5,unknown,none,cloudy,168,39349,escok001,weavj002,kochb001,,,,
DET199909200,CLE,DET,1999/09/20,DET04,0,7:05PM,night,true,reedr901,everm901,katzt901,welkb901,pitches,66,torf,9,unknown,none,cloudy,214,26106,jonet003,riskd001,,,,,
DET199909210,CLE,DET,1999/09/21,DET04,0,7:05PM,night,true,everm901,katzt901,welkb901,reedr901,pitches,57,fromlf,9,unknown,none,cloudy,164,24155,burbd001,borkd001,,,,,
DET199909220,CLE,DET,1999/09/22,DET04,0,7:05PM,night,true,katzt901,welkb901,reedr901,everm901,pitches,66,torf,13,unknown,none,night,169,27355,wrigj002,moehb001,,,,,
DET199909230,CLE,DET,1999/09/23,DET04,0,7:05PM,night,true,welkb901,reedr901,(none),katzt901,pitches,77,tolf,20,unknown,none,night,181,34970,blaiw001,nagyc001,jonet003,,,,
DET199909240,KCA,DET,1999/09/24,DET04,0,7:05PM,night,true,reedr901,merrd901,reynj901,roe-r901,pitches,70,fromrf,8,unknown,none,cloudy,163,39030,rosaj001,mlicd001,,,,,
DET199909250,KCA,DET,1999/09/25,DET04,0,5:05PM,night,true,merrd901,reynj901,roe-r901,reedr901,pitches,68,tolf,9,unknown,none,night,170,41164,nitkc001,suzum001,,,,,
DET199909260,KCA,DET,1999/09/26,DET04,0,1:05PM,day,true,reynj901,roe-r901,reedr901,merrd901,pitches,76,tolf,8,unknown,none,night,165,41586,borkd001,steib002,,,,,
DET199909270,KCA,DET,1999/09/27,DET04,0,4:05PM,day,true,roe-r901,reedr901,merrd901,reynj901,pitches,84,tolf,14,unknown,none,cloudy,178,43356,moehb001,suppj001,,,,,
ANA199904060,CLE,ANA,1999/04/06,ANA01,0,7:05PM,night,true,reedr901,clara901,younl901,tscht901,pitches,54,ltor,10,unknown,none,cloudy,174,39936,holtm001,karss001,perct001,munse701,,,
ANA199904070,CLE,ANA,1999/04/07,ANA01,0,7:37PM,night,true,clara901,younl901,tscht901,reedr901,pitches,58,ltor,6,unknown,none,cloudy,181,21689,burbd001,hillk001,,munse701,,,
ANA199904080,CLE,ANA,1999/04/08,ANA01,0,7:07PM,night,true,younl901,tscht901,reedr901,clara901,pitches,60,tolf,2,unknown,none,night,158,25084,colob001,spars001,,munse701,,,
ANA199904160,SEA,ANA,1999/04/16,ANA01,0,7:05PM,night,true,reilm901,johnm901,welkt901,garcr901,pitches,69,ltor,3,unknown,none,cloudy,173,39635,belct001,moyej001,,munse701,,,
ANA199904170,SEA,ANA,1999/04/17,ANA01,0,7:05PM,night,true,johnm901,welkt901,garcr901,reilm901,pitches,75,ltor,7,unknown,none,cloudy,193,43752,panij001,perct001,mesaj001,munse701,,,
ANA199904180,SEA,ANA,1999/04/18,ANA01,0,5:09PM,night,true,welkt901,garcr901,reilm901,johnm901,pitches,80,ltor,7,unknown,none,sunny,178,37465,clouk001,spars001,mesaj001,munse701,,,
ANA199904260,TOR,ANA,1999/04/26,ANA01,0,7:06PM,night,true,scotd901,brinj901,cousd901,shulj901,pitches,72,ltor,5,unknown,none,night,201,17324,perct001,rodrn001,,munse701,,,
ANA199904270,TOR,ANA,1999/04/27,ANA01,0,7:06PM,night,true,brinj901,cousd901,shulj901,scotd901,pitches,60,unknown,5,unknown,none,cloudy,146,17899,hentp001,olivo001,,munse701,,,
ANA199904280,TOR,ANA,1999/04/28,ANA01,0,7:37PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,60,ltor,8,unknown,none,cloudy,194,18304,petkm001,lloyg001,perct001,munse701,,,
ANA199904290,TOR,ANA,1999/04/29,ANA01,0,7:07PM,night,true,shulj901,scotd901,brinj901,cousd901,pitches,65,ltor,5,unknown,none,night,167,18346,hillk001,hallr001,,munse701,,,
ANA199904300,CHA,ANA,1999/04/30,ANA01,0,7:07PM,night,true,merrd901,hirsj901,phild901,roe-r901,pitches,60,ltor,4,unknown,none,cloudy,152,35053,petkm001,navaj001,perct001,munse701,,,
ANA199905010,CHA,ANA,1999/05/01,ANA01,0,7:06PM,night,true,hirsj901,phild901,roe-r901,merrd901,pitches,60,ltor,5,unknown,none,night,197,35296,lundd001,perct001,howrb001,munse701,,,
ANA199905020,CHA,ANA,1999/05/02,ANA01,0,5:07PM,night,true,phild901,roe-r901,merrd901,hirsj901,pitches,59,ltor,5,unknown,none,cloudy,142,34737,olivo001,parqj001,,munse701,,,
ANA199905030,CHA,ANA,1999/05/03,ANA01,0,1:05PM,day,true,roe-r901,merrd901,hirsj901,phild901,pitches,65,ltor,6,unknown,none,cloudy,128,31995,snydj001,belct001,,munse701,,,
ANA199905140,TBA,ANA,1999/05/14,ANA01,0,7:06PM,night,true,fordd901,evanj901,mccol901,meric901,pitches,60,rtol,5,unknown,none,night,167,35515,belct001,wittb001,,munse701,,,
ANA199905150,TBA,ANA,1999/05/15,ANA01,0,7:07PM,night,true,evanj901,mccol901,meric901,fordd901,pitches,62,ltor,0,unknown,none,overcast,145,36939,saunt001,hillk001,hernr001,munse701,,,
ANA199905160,TBA,ANA,1999/05/16,ANA01,0,5:09PM,night,true,mccol901,meric901,fordd901,evanj901,pitches,67,ltor,6,unknown,none,night,177,35064,alvaw001,spars001,,munse701,,,
ANA199905250,BAL,ANA,1999/05/25,ANA01,0,7:05PM,night,true,fordd901,roe-r901,coope901,johnm901,pitches,65,unknown,3,unknown,none,night,121,20398,olivo001,erics001,perct001,munse701,,,
ANA199905260,BAL,ANA,1999/05/26,ANA01,0,7:37PM,night,true,roe-r901,coope901,johnm901,fordd901,pitches,67,ltor,3,unknown,none,cloudy,132,22058,ponss001,belct001,rhoda001,munse701,,,
ANA199905270,BAL,ANA,1999/05/27,ANA01,0,7:07PM,night,true,coope901,johnm901,fordd901,roe-r901,pitches,75,ltor,5,unknown,none,cloudy,158,24724,guzmj003,hillk001,timlm001,munse701,,,
ANA199905280,KCA,ANA,1999/05/28,ANA01,0,7:06PM,night,true,culbf901,hirsj901,everm901,dimum901,pitches,64,ltor,4,unknown,none,cloudy,177,30946,appik001,finlc001,,munse701,,,
ANA199905290,KCA,ANA,1999/05/29,ANA01,0,7:06PM,night,true,hirsj901,everm901,dimum901,culbf901,pitches,64,ltor,7,unknown,none,cloudy,164,29749,spars001,fussc001,perct001,munse701,,,
ANA199905300,KCA,ANA,1999/05/30,ANA01,0,5:07PM,night,true,everm901,dimum901,culbf901,hirsj901,pitches,68,ltor,4,unknown,none,cloudy,133,31429,olivo001,rosaj001,perct001,munse701,,,
