game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
SFN195905140,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/05/14,0,0:00PM,day,false,donaa901,conlj102,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/14 11:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,6235,mccom103,sempr101,,,,,
SFN195905150,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/05/15,0,0:00PM,night,false,smitv101,dascf901,secof101,dixoh901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/14 11:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,21614,newcd101,sanfj101,,,,,
SFN195905160,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/05/16,0,0:00PM,day,false,dascf901,secof101,dixoh901,smitv101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/14 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,18911,antoj103,lawrb103,,,,,
SFN195905170,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/05/17,0,0:00PM,day,false,secof101,dixoh901,smitv101,dascf901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/15 10:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,22725,mills101,purkb101,,,,,
SFN195905180,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/05/18,0,0:00PM,day,false,venzt901,donaa901,conlj102,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/15 10:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,17524,spahw101,jones105,,,,,
SFN195905190,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/05/19,0,0:00PM,night,false,donaa901,conlj102,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/15 10:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,22910,jay-j101,sanfj101,,,,,
SFN195905200,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/05/20,0,0:00PM,day,false,conlj102,burkk101,venzt901,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/15 11:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,17825,mccom103,buhlb101,jones105,,,,
SFN195905250,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/05/25,0,0:00PM,day,false,jackb901,craws901,delmv901,barla901,"""Allan Roth""",,"""Alan Boodman""",1995/09/16 1:02PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,9173,podrj101,mccom103,,,,,
SFN195905260,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/05/26,0,0:00PM,night,false,craws901,delmv901,barla901,jackb901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/09/24 4:41PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,18471,joneg101,koufs101,,,,,
SFN195905270,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/05/27,0,0:00PM,day,false,delmv901,barla901,jackb901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/17 7:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,8017,antoj103,blayg101,worta101,,,,
SFN195905280,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/05/28,0,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/17 8:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,7814,mills101,mcdal101,mccom103,,,,
SFN195905290,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/05/29,0,0:00PM,night,false,jackb901,craws901,delmv901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/17 8:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,20199,mizew101,sanfj101,mcdal101,,,,
SFN195905300,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/05/30,0,0:00PM,day,false,gormt101,lands901,boggd901,sudoe901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/17 10:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,21890,mccom103,andeb102,,,,,
SFN195905310,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/05/31,0,0:00PM,day,false,lands901,boggd901,sudoe901,gormt101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/17 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,21828,antoj103,hobbg101,mills101,,,,
SFN195906160,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/06/16,0,0:00PM,night,false,burkk101,venzt901,donaa901,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 8:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,20939,newcd101,mccom103,,,,,
SFN195906170,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/06/17,0,0:00PM,day,false,venzt901,donaa901,conlj102,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 8:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,13037,antoj103,penao101,jones105,,,,
SFN195906180,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/06/18,0,0:00PM,day,false,donaa901,conlj102,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 8:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,11449,mills101,nuxhj101,,,,,
SFN195906190,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/06/19,0,0:00PM,night,false,dixoh901,smitv101,dascf901,secof101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 2:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,22984,jones105,buhlb101,,,,,
SFN195906200,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/06/20,0,0:00PM,day,false,smitv101,dascf901,secof101,dixoh901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 2:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,22905,burdl101,mccom103,,,,,
SFN195906210,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/06/21,0,0:00PM,day,false,dascf901,secof101,dixoh901,smitv101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,22934,spahw101,antoj103,,,,,
SFN195906220,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/06/22,0,0:00PM,day,false,sudoe901,gormt101,lands901,boggd901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,11002,fishe102,klinr102,worta101,,,,
SFN195906230,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/06/23,0,0:00PM,night,false,gormt101,lands901,boggd901,sudoe901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 4:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,22706,law-v101,jones105,,,,,
SFN195906240,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/06/24,0,0:00PM,day,false,lands901,boggd901,sudoe901,gormt101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 8:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,12643,mccom103,danib102,,,,,
SFN195906250,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/06/25,0,0:00PM,day,false,boggd901,sudoe901,gormt101,lands901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 8:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,11487,facer101,fishe102,,,,,
SFN195906260,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/06/26,0,0:00PM,night,false,barla901,jackb901,craws901,delmv901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/21 9:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,15816,mccom103,owenj101,,,,,
SFN195906270,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/06/27,0,0:00PM,day,false,jackb901,craws901,delmv901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/22 8:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,16194,conlg101,jones105,,,,,
SFN195906280,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/06/28,0,0:00PM,day,false,craws901,delmv901,barla901,jackb901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/22 9:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,20793,antoj103,sempr101,,,,,
SFN195907200,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/07/20,0,0:00PM,day,false,burkk101,conlj102,venzt901,donaa901,"""Allan Roth""",,"""Alan Boodman""",1995/09/24 9:53PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,143,22777,drysd101,antoj103,,,,,
SFN195907210,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/07/21,0,0:00PM,day,false,conlj102,venzt901,donaa901,burkk101,"""Allan Roth""",,"""Alan Boodman""",1995/09/24 10:00PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,22252,crair101,jones105,,,,,
SFN195907220,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/07/22,0,0:00PM,night,false,venzt901,donaa901,burkk101,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 8:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,20949,mccom103,rickd101,,,,,
SFN195907230,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/07/23,0,0:00PM,day,false,donaa901,burkk101,conlj102,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 8:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,12516,sanfj101,mizew101,,,,,
SFN195907240,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/07/24,0,0:00PM,night,false,burkk101,conlj102,venzt901,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 10:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,226,22865,jones105,elstd101,,,,,
SFN195907250,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/07/25,0,0:00PM,day,false,conlj102,venzt901,donaa901,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 10:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,20261,cecca101,mills101,,,,,
SFN195907260,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/07/26,0,0:00PM,day,false,venzt901,donaa901,burkk101,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 11:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,22715,andeb102,mccom103,,,,,
SFN195907280,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/07/28,0,0:00PM,night,false,dixoh901,smitv101,dascf901,secof101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 2:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,15350,owenj101,mills101,,,,,
SFN195907290,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/07/29,0,0:00PM,day,false,smitv101,dascf901,secof101,dixoh901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 2:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,10865,cardd101,antoj103,,,,,
SFN195907300,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/07/30,0,0:00PM,day,false,dascf901,secof101,dixoh901,smitv101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 3:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10114,mccom103,rober102,,,,,
SFN195907310,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/07/31,0,0:00PM,night,false,venzt901,donaa901,burkk101,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,22371,sanfj101,haddh101,,,,,
SFN195908010,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/08/01,0,0:00PM,day,false,donaa901,burkk101,conlj102,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 6:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,21567,byerb103,danib102,mills101,,,,
SFN195908020,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/08/02,0,0:00PM,day,false,burkk101,conlj102,venzt901,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 7:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,22653,antoj103,portb102,,,,,
SFN195908040,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/08/04,0,0:00PM,night,false,delmv901,barla901,jackb901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/25 7:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,22959,spahw101,mccom103,,,,,
SFN195908050,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/08/05,0,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/26 8:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,22807,sanfj101,buhlb101,,,,,
SFN195908060,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/08/06,0,0:00PM,day,false,jackb901,craws901,delmv901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/26 9:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,22923,jones105,burdl101,,,,,
SFN195908070,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/08/07,0,0:00PM,night,false,craws901,delmv901,barla901,jackb901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/26 9:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,22794,antoj103,lawrb103,,,,,
SFN195908080,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/08/08,0,0:00PM,day,false,delmv901,barla901,jackb901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/26 9:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,186,21576,penao101,mccom103,brosj101,,,,
SFN195908090,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/08/09,0,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/26 9:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,22689,sanfj101,newcd101,,,,,
SFN195909020,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/09/02,0,0:00PM,day,false,jackb901,craws901,delmv901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/28 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,16422,jones105,elstd101,,,,,
SFN195909030,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/09/03,0,0:00PM,day,false,craws901,delmv901,barla901,jackb901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/28 7:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,15424,mills101,hilld102,,,,,
SFN195909040,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO01,1959/09/04,0,0:00PM,night,false,delmv901,barla901,jackb901,craws901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/28 7:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,22850,hobbg101,sanfj101,,,,,
SFN195909050,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/09/05,0,0:00PM,day,false,gormt101,sudoe901,boggd901,lands901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 8:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,20829,antoj103,mizew101,,,,,
SFN195909060,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/09/06,0,0:00PM,day,false,sudoe901,boggd901,lands901,gormt101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 8:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,22893,jackl102,mccom103,,,,,
SFN195909070,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO01,1959/09/07,0,0:00PM,day,false,boggd901,lands901,gormt101,sudoe901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 8:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,22815,jones105,gibsb101,,,,,
SFN195909090,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/09/09,0,0:00PM,day,false,smitv101,dascf901,secof101,dixoh901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 9:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,22768,sanfj101,haddh101,mills101,,,,
SFN195909100,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO01,1959/09/10,0,0:00PM,day,false,dascf901,secof101,dixoh901,smitv101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 9:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,14130,law-v101,antoj103,,,,,
SFN195909110,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/09/11,0,0:00PM,night,false,secof101,dixoh901,smitv101,dascf901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 9:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,22222,rober102,mccom103,,,,,
SFN195909120,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/09/12,0,0:00PM,day,false,dixoh901,smitv101,dascf901,secof101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 9:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,21133,jones105,robih101,,,,,
SFN195909130,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO01,1959/09/13,0,0:00PM,day,false,smitv101,dascf901,secof101,dixoh901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 10:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,21841,sanfj101,cardd101,mccom103,,,,
SFN195909140,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/09/14,0,0:00PM,day,false,conlj102,burkk101,craws901,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 10:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10217,brosj101,antoj103,lawrb103,,,,
SFN195909150,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO01,1959/09/15,0,0:00PM,day,false,burkk101,craws901,venzt901,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/09/29 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,11814,mccom103,hookj101,,,,,
SFN195909160,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/09/16,0,0:00PM,day,false,conlj102,dascf901,gormt101,secof101,"""Bob Stevens""",,"""Alan Boodman""",1995/10/01 9:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,22721,burdl101,jones105,,,,,
SFN195909170,"""version 7RS(19) of 07/07/92""",MLN,SFN,SFO01,1959/09/17,0,0:00PM,day,false,dascf901,gormt101,secof101,conlj102,"""Bob Stevens""",,"""Alan Boodman""",1995/10/01 10:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,21617,sanfj101,spahw101,jones105,,,,
SFN195909191,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/09/19,1,0:00PM,day,false,conlj102,barla901,boggd901,dascf901,"""Allan Roth""",,"""Alan Boodman""",1995/10/01 10:31AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,22823,crair101,antoj103,,,,,
SFN195909192,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/09/19,2,0:00PM,night,false,barla901,boggd901,dascf901,conlj102,"""Allan Roth""",,"""Alan Boodman""",1995/10/01 10:43AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,184,22737,drysd101,mccom103,churc101,,,,
SFN195909200,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO01,1959/09/20,0,0:00PM,day,false,boggd901,dascf901,conlj102,barla901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/11/14 8:57PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,196,22923,podrj101,jones105,labic101,,,,
CIN195904090,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1959/04/09,0,0:00PM,day,false,conlj102,donaa901,burkk101,venzt901,"""Bob Littlejohn""","""Ron Rakowski""","""Ron Rakowski""",1996/03/27 1:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,32190,purkb101,klinr102,,,,,
CIN195904140,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1959/04/14,0,0:00PM,night,false,secof101,dixoh901,smitv101,dascf901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/06/04 8:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,7631,purkb101,wittr101,,,,,
CIN195904150,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1959/04/15,0,0:00PM,day,false,dixoh901,smitv101,dascf901,secof101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/06/04 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,3228,nuxhj101,frieb102,mabeb101,,,,
CIN195904170,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1959/04/17,0,0:00PM,night,false,donaa901,burkk101,venzt901,conlj102,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/03/28 3:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,8376,sempr101,lawrb103,,,,,
CIN195904180,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1959/04/18,0,0:00PM,day,false,burkk101,venzt901,conlj102,donaa901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/03/28 3:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,2890,schra101,newcd101,,,,,
CIN195904190,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1959/04/19,0,0:00PM,day,false,venzt901,conlj102,donaa901,burkk101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/03/28 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,8091,mabeb101,owenj101,,,,,
CIN195904240,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1959/04/24,0,0:00PM,night,false,boggd901,lands901,sudoe901,gormt101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/05/28 4:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,14874,jay-j101,newcd101,mcmad102,,,,
CIN195904250,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1959/04/25,0,0:00PM,day,false,lands901,sudoe901,gormt101,boggd901,"""Mil Journal""","""Ron Rakowski""","""Ron Rakowski""",1996/03/27 2:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,5612,acket101,spahw101,mabeb101,,,,
CIN195904260,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1959/04/26,0,0:00PM,day,false,sudoe901,gormt101,boggd901,lands901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/06/04 9:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,215,14925,purkb101,spahw101,,,,,
CIN195904290,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1959/04/29,0,0:00PM,night,false,smitv101,dascf901,secof101,dixoh901,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/06/04 10:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,6910,lawrb103,drabm101,mabeb101,,,,
CIN195904300,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1959/04/30,0,0:00PM,night,false,dascf901,secof101,dixoh901,smitv101,"""Jim Ferguson""","""Ron Rakowski""","""Ron Rakowski""",1996/06/07 8:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,3377,henrb101,mabeb101,,,,,
CIN195905010,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1959/05/01,0,0:00PM,night,false,craws901,delmv901,barla901,jackb901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/20 10:43AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,11143,penao101,drysd101,jeffh101,,,,
CIN195905020,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1959/05/02,0,0:00PM,day,false,delmv901,barla901,jackb901,craws901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/09/23 11:09PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,175,5247,schmw101,snydg102,,,,,
CIN195905031,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1959/05/03,1,0:00PM,day,false,barla901,jackb901,craws901,delmv901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/20 10:04PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,0,mabeb101,labic101,,,,,
CIN195905032,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1959/05/03,2,0:00PM,day,false,jackb901,craws901,delmv901,barla901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/03/20 10:16PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,162,27962,mcded101,nuxhj101,,,,,
CIN195905040,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1959/05/04,0,0:00PM,night,false,secof101,dixoh901,smitv101,dascf901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/13 10:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,189,5932,joneg101,purkb101,sanfj101,,,,
CIN195905050,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1959/05/05,0,0:00PM,night,false,dixoh901,smitv101,dascf901,secof101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/13 10:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,13822,newcd101,jones105,,,,,
