game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,oscorer
CLE194706081,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/06/08,1,,0:00PM,day,false,berrc103,weafh901,hurle901,hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/27 2:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,marcp101,embrr101,,,,"""3""",
CLE194706082,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/06/08,2,,0:00PM,day,false,weafh901,hurle901,hubbc901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",2000/08/27 2:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,39595,fellb101,colej101,,,,"""3""",
CLE194706090,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/06/09,0,,0:00PM,day,false,hurle901,hubbc901,berrc103,weafh901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/27 3:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,7580,hught102,stepb103,,,,"""3""",
CLE194706100,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/06/10,0,,0:00PM,night,false,berrc103,weafh901,(none),hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/27 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,49787,dobsj101,getta101,johne105,,,"""3""",
CLE194706110,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/06/11,0,,0:00PM,day,false,berrc103,weafh901,hurle901,hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/27 3:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,8574,harrm101,embrr101,johne105,,,"""3""",
CLE194706260,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/06/26,0,,0:00PM,night,false,hubbc901,passa901,boyej901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,26592,getta101,papif101,,,,"""3""",
CLE194706270,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/06/27,0,,0:00PM,night,false,passa901,boyej901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 3:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,31334,fellb101,gillb102,,,,"""3""",
CLE194706280,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/06/28,0,,0:00PM,day,false,boyej901,hubbc901,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 5:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,7722,blacd101,grovo101,kliee101,,,"""3""",
CLE194706290,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/06/29,0,,0:00PM,day,false,hubbc901,hurle901,passa901,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 6:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,36752,gebrp101,kliee101,calde101,,,"""3""",
CLE194707020,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/07/02,0,,0:00PM,night,false,hubbc901,hurle901,passa901,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,56359,newhh101,stepb103,,,,"""3""",
CLE194707030,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/07/03,0,,0:00PM,day,false,hurle901,passa901,boyej901,hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 6:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,6147,hutcf101,groms101,,,,"""3""",
CLE194707041,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/07/04,1,,0:00PM,day,false,passa901,boyej901,hubbc901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 6:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,blacd101,benta101,,,,"""3""",
CLE194707042,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/07/04,2,,0:00PM,day,false,boyej901,hubbc901,hurle901,passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/08/28 6:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,42575,,,,,,"""3""",
CLE194707101,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/07/10,1,,0:00PM,night,false,romme101,passa901,mckib901,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/10 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,blacd101,mccab106,,,,"""3""",gibbf701
CLE194707102,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/07/10,2,,0:00PM,night,false,passa901,mckib901,boyej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/09/10 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,47871,fellb101,fowld101,kliee101,,,"""3""",
CLE194707110,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/07/11,0,,0:00PM,day,false,mckib901,boyej901,romme101,passa901,"""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2000/09/10 7:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,2932,marcp101,embrr101,chrir101,,,"""3,118""",
CLE194707121,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/07/12,1,,0:00PM,day,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/10 7:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,florj101,getta101,savab101,,,"""3""",
CLE194707122,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/07/12,2,,0:00PM,day,false,romme101,passa901,mckib901,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/10 7:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,16170,kliee101,savab101,,,,"""3""",
CLE194707131,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/07/13,1,,0:00PM,day,false,passa901,mckib901,boyej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/09/10 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,hardm101,dorif101,,,,"""3""",
CLE194707132,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/07/13,2,,0:00PM,day,false,mckib901,boyej901,romme101,passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/10 7:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,51998,groms101,dobsj101,kliee101,,,"""3""",
CLE194707140,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/07/14,0,,0:00PM,night,false,boyej901,romme101,passa901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 3:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,20789,ferrd101,blacd101,,,,"""3""",
CLE194707151,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/07/15,1,,0:00PM,day,false,hurle901,rue-j901,papaj901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 3:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,reyna102,stepb103,,,,"""3""",
CLE194707152,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/07/15,2,,0:00PM,night,false,rue-j901,papaj901,summb901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 3:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,62355,beveb101,fellb101,,,,"""3""",
CLE194707160,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/07/16,0,,0:00PM,night,false,papaj901,summb901,hurle901,rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 4:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,26988,wensb101,getta101,pagej101,,,"""3""",
CLE194707171,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/07/17,1,,0:00PM,day,false,hurle901,rue-j901,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 4:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,0,newsb101,embrr101,,,,"""3""",
CLE194707172,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/07/17,2,,0:00PM,day,false,rue-j901,papaj901,summb901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 5:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,14739,rascv101,groms101,,,,"""3""",
CLE194707180,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/07/18,0,,0:00PM,night,false,rue-j901,papaj901,summb901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 12:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,19173,blacd101,wynne101,,,,"""3""",
CLE194707201,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/07/20,1,,0:00PM,day,false,papaj901,summb901,hurle901,rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 12:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,haefm101,fellb101,,,,"""3""",
CLE194707202,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/07/20,2,,0:00PM,day,false,summb901,hurle901,rue-j901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/11 12:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,33057,hardm101,mastw101,,,,"""3""",
CLE194708080,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/08/08,0,,0:00PM,night,false,mcgob901,grieb901,mckib901,joner901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 3:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,34065,getta101,kinde101,,,,"""3""",
CLE194708091,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/08/09,1,,0:00PM,day,false,grieb901,mckib901,joner901,mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 3:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,lemob101,muncb101,,,,"""3""",
CLE194708092,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/08/09,2,,0:00PM,day,false,mckib901,joner901,mcgob901,grieb901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 3:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,9392,stepb103,sanff101,,,,"""3""",
CLE194708101,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/08/10,1,,0:00PM,day,false,joner901,mcgob901,grieb901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 1:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,fellb101,kramj101,,,,"""3""",
CLE194708102,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/08/10,2,,0:00PM,day,false,mcgob901,grieb901,mckib901,joner901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 3:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,41374,zolds101,blacd101,moulg101,,,"""3""",
CLE194708110,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/08/11,0,,0:00PM,night,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,20402,trucv101,hardm101,,,,"""3""",
CLE194708121,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/08/12,1,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 4:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,groms101,newhh101,kliee101,,,"""3""",
CLE194708122,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/08/12,2,,0:00PM,night,false,passa901,boyej901,(none),romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/09/26 4:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,34756,getta101,troud101,,,,"""3""",
CLE194708191,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/08/19,1,,0:00PM,day,false,hurle901,summb901,papaj901,rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/03 7:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,stepb103,mastw101,kliee101,,,"""14,3""",
CLE194708192,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/08/19,2,,0:00PM,night,false,summb901,papaj901,rue-j901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/03 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,23253,embrr101,scarr102,,,,"""14,3""",
CLE194708201,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/08/20,1,,0:00PM,day,false,papaj901,rue-j901,hurle901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 3:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,kliee101,ferrt101,,,,"""14,3""",
CLE194708202,"""version 7RS(19) of 07/07/92""",WS1,CLE,CLE07,1947/08/20,2,,0:00PM,night,false,rue-j901,hurle901,summb901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 4:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,15174,getta101,ferrt101,,,,"""14,3""",
CLE194708210,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/08/21,0,,0:00PM,night,false,hurle901,summb901,papaj901,rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 2:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,31800,beveb101,blacd101,,,,"""3""",
CLE194708221,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/08/22,1,,0:00PM,day,false,summb901,papaj901,rue-j901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 2:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,lemob101,rascv101,kliee101,,,"""3""",
CLE194708222,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/08/22,2,,0:00PM,night,false,papaj901,rue-j901,hurle901,summb901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 2:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,52105,fellb101,drewk101,,,,"""3""",
CLE194708230,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1947/08/23,0,,0:00PM,day,false,rue-j901,hurle901,summb901,papaj901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 6:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,17242,reyna102,embrr101,pagej101,,,"""3""",
CLE194708241,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/08/24,1,,0:00PM,day,false,weafh901,hubbc901,berrc103,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,ferrd101,hardm101,,,,"""3""",
CLE194708242,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/08/24,2,,0:00PM,day,false,hubbc901,berrc103,mckib901,weafh901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 6:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,50217,getta101,harrm101,,,,"""3""",
CLE194708250,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1947/08/25,0,,0:00PM,day,false,berrc103,mckib901,weafh901,hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,6217,kliee101,smite105,,,,"""3""",
CLE194708260,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/08/26,0,,0:00PM,night,false,mckib901,weafh901,hubbc901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 7:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,19046,marcp101,getta101,,,,"""3""",
CLE194708270,"""version 7RS(19) of 07/07/92""",PHA,CLE,CLE07,1947/08/27,0,,0:00PM,night,false,weafh901,berrc103,(none),mckib901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 7:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,29446,fellb101,fowld101,,,,"""3""",
CLE194708280,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/08/28,0,,0:00PM,night,false,hubbc901,berrc103,(none),weafh901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/04 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,9610,haynj101,lemob101,,,,"""3""",
CLE194708311,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/08/31,1,,0:00PM,day,false,hurle901,summb901,(none),rue-j901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,lopae101,blacd101,,,,"""3""",
CLE194708312,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/08/31,2,,0:00PM,day,false,summb901,rue-j901,(none),hurle901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 11:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,35143,ruffr101,getta101,lee-t101,,,"""3""",
CLE194709011,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/09/01,1,,0:00PM,day,false,weafh901,hubbc901,(none),berrc103,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 11:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,fellb101,kramj101,,,,"""3""",
CLE194709012,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/09/01,2,,0:00PM,day,false,hubbc901,berrc103,(none),weafh901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 11:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,23153,lemob101,zolds101,,,,"""3""",
CLE194709020,"""version 7RS(19) of 07/07/92""",SLA,CLE,CLE07,1947/09/02,0,,0:00PM,night,false,berrc103,weafh901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 12:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,10435,embrr101,kinde101,kliee101,,,"""3""",
CLE194709031,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/09/03,1,,0:00PM,day,false,weafh901,hubbc901,(none),berrc103,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 4:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,grovo101,blacd101,,,,"""3""",
CLE194709032,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/09/03,2,,0:00PM,night,false,hubbc901,berrc103,(none),weafh901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 4:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,23691,kliee101,lee-t101,,,,"""3""",
CLE194709040,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1947/09/04,0,,0:00PM,night,false,berrc103,weafh901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/14 4:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,14693,lopae101,lemob101,,,,"""3""",
CLE194709260,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/09/26,0,,0:00PM,day,false,romme101,hubbc901,hurle901,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,4907,houta101,embrr101,,,,"""3""",
CLE194709270,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/09/27,0,,0:00PM,day,false,summb901,hurle901,boyej901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,9438,newhh101,lemob101,,,,"""3""",
CLE194709280,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1947/09/28,0,,0:00PM,day,false,hurle901,boyej901,romme101,summb901,"""D Lamoureaux""","""D Lamoureaux""",2000/10/23 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,27617,hutcf101,fellb101,,,,"""3""",
CIN194704150,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1947/04/15,0,,2:35PM,day,false,barrg901,balll901,(none),boggd901,"""DWV""","""DWV""",2014/08/26 10:33AM,park,none,71,unknown,-1,dry,none,sunny,135,33383,blace102,pollh101,,,,"""529""",
CIN194704160,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1947/04/16,0,,0:00PM,day,false,balll901,boggd901,(none),barrg901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 1:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,3410,mungr101,eraue101,,,,"""134""",
CIN194704170,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1947/04/17,0,,0:00PM,day,false,boggd901,barrg901,(none),balll901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 1:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,3357,petek101,dickm101,,,,"""134""",
CIN194704260,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1947/04/26,0,,1:29PM,day,false,rearb901,goetl901,(none),conlj102,"""DWV""","""DWV""",2014/08/26 10:47AM,park,none,68,tocf,-1,dry,none,sunny,124,11316,gumbh101,nagys101,,,,"""529""",
CIN194704271,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1947/04/27,1,,1:27PM,day,false,goetl901,conlj102,(none),rearb901,"""DWV""","""DWV""",2014/08/26 12:38PM,park,none,74,tocf,-1,dry,none,cloudy,114,0,waltb102,sewer101,,,,"""529""",
CIN194704272,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1947/04/27,2,,3:48PM,day,false,conlj102,rearb901,(none),goetl901,"""DWV""","""DWV""",2014/08/26 4:46PM,park,none,67,unknown,-1,dry,none,cloudy,158,36961,hetkj101,ostef101,,,,"""529""",
CIN194705090,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1947/05/09,0,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 2:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,2113,schmj101,vandj101,,,,"""127""",
CIN194705100,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1947/05/10,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2007/12/09 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7216,blace102,lee-b103,,,,"""130""",
CIN194705111,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1947/05/11,1,,1:27PM,day,false,conlj102,rearb901,(none),goetl901,"""DWV""","""DWV""",2014/08/27 3:55PM,park,none,74,tolf,-1,dry,none,sunny,103,0,laded101,hetkj101,,,,"""529""",
CIN194705112,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1947/05/11,2,,3:36PM,day,false,rearb901,goetl901,(none),conlj102,"""DWV""","""DWV""",2014/08/27 4:19PM,park,none,82,tolf,-1,dry,none,sunny,154,23525,chipb101,gumbh101,,,,"""529""",
CIN194705130,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1947/05/13,0,,0:00PM,night,false,barla901,gorea901,(none),pineb101,"""Smith""","""Smith""",1993/06/13 9:41PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,169,27164,vandj101,taylh101,gumbh101,,,"""27,32""",
CIN194705140,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1947/05/14,0,,0:00PM,day,false,gorea901,pineb101,(none),barla901,"""Smith""","""Smith""",1993/06/16 9:49PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,125,6688,blace102,hattj101,,,,"""27,32""",
CIN194705150,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1947/05/15,0,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2007/12/09 12:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,3454,eraue101,schmf101,,,,"""130""",
CIN194705160,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1947/05/16,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2007/12/09 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,2562,rowes101,waltb102,hught101,,,"""130""",
CIN194705170,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1947/05/17,0,,3:13PM,day,false,conlj102,rearb901,(none),goetl901,"""DWV""","""DWV""",2014/08/27 6:24PM,park,none,81,unknown,-1,wet,none,cloudy,127,4536,leond103,hetkj101,,,,"""529""",
CIN194705181,"""version 7RS(19) of 07/07/92""",BSN,CIN,CIN07,1947/05/18,1,,1:21PM,day,false,henlb101,stewb901,(none),mageg901,"""DWV""","""DWV""",2013/08/31 3:53PM,unknown,none,82,tocf,-1,dry,none,cloudy,121,0,blace102,coopm101,,,,"""209,529""",
CIN194705182,"""version 7RS(19) of 07/07/92""",BSN,CIN,CIN07,1947/05/18,2,,0:00PM,day,false,stewb901,mageg901,(none),henlb101,"""DWV""","""DWV""",2013/08/31 4:11PM,unknown,none,85,torf,-1,dry,none,sunny,109,24432,barrr101,vandj101,karla101,,,"""209,529""",
CIN194705200,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1947/05/20,0,,8:35PM,night,false,mageg901,henlb101,(none),stewb901,"""DWV""","""DWV""",2014/08/27 6:56PM,park,none,70,unknown,-1,wet,showers,night,138,17091,hartc102,eraue101,,,,"""529""",
