game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
SLA191709140,"""version 7RS(19) of 07/07/92""",CLE,SLA,1917/09/14,STL07,0,0:00PM,day,false,hildg101,dinnb101,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/07/30 2:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,500,coumf101,sotha101,,
SLA191709150,"""version 7RS(19) of 07/07/92""",CLE,SLA,1917/09/15,STL07,0,0:00PM,day,false,dinnb101,hildg101,(none),(none),"""39""","""Bruce Borey""","""Bruce Borey""",1995/08/05 12:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,1000,coves101,daved101,woodj108,
PHI191704200,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/04/20,PHI09,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/01 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,10000,alexg102,chenl101,,
PHI191704210,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/04/21,PHI09,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/07/29 7:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,15000,pfefj101,rixee101,,
PHI191704230,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/04/23,PHI09,0,0:00PM,day,false,quige901,harrp901,(none),(none),"""286""",,"""Cliff Blau""",2016/09/07 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,6000,cadol101,oescj101,,
PHI191704250,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/04/25,PHI09,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/01 7:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,6000,middj102,alexg102,salls101,
PHI191704270,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/04/27,PHI09,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/02 1:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,5000,lavej101,tesrj101,,
PHI191704280,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/04/28,PHI09,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/07/30 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,12000,rixee101,andef101,,
PHI191704300,"""version 7RS(19) of 07/07/92""",BSN,PHI,1917/04/30,PHI09,0,0:00PM,day,false,quige901,byrol901,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,6000,alexg102,rudod101,,
PHI191705020,"""version 7RS(19) of 07/07/92""",BSN,PHI,1917/05/02,PHI09,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/07/30 3:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,92,4000,oescj101,barnj102,,
PHI191705030,"""version 7RS(19) of 07/07/92""",BSN,PHI,1917/05/03,PHI09,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/02 4:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,5000,mayee101,ragap101,,
PHI191705100,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/05/10,PHI09,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/07/30 7:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,80,3000,alexg102,meadl101,,
PHI191705110,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/05/11,PHI09,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/07/31 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,4000,oescj101,doakb101,,
PHI191705120,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/05/12,PHI09,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/07/31 7:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,88,7000,rixee101,watsm102,,
PHI191705140,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/05/14,PHI09,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/05/29 6:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,5000,alexg102,jacoe101,,
PHI191705150,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/05/15,PHI09,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/01 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,7000,mayee101,grimb101,,
PHI191705160,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/05/16,PHI09,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/02 9:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,4000,coopw101,oescj101,,
PHI191705170,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/05/17,PHI09,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/02 12:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,4000,rixee101,carlh101,lavej101,
PHI191705180,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/05/18,PHI09,0,0:00PM,day,false,ortha101,riglc901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/02 7:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,7000,alexg102,prenm101,,
PHI191705190,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/05/19,PHI09,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/03 8:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,12000,lavej101,vaugh101,,
PHI191705210,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/05/21,PHI09,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2015/12/23 1:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6500,rixee101,dougp101,,
PHI191705220,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/05/22,PHI09,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/03 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,6000,oescj101,seatt102,,
PHI191705230,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/05/23,PHI09,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/01 1:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,alexg102,tonef101,,
PHI191705240,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/05/24,PHI09,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/01 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,ringj101,mayee101,,
PHI191705250,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/05/25,PHI09,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""286""",,"""Cliff Blau""",2016/11/11 1:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,3000,rixee101,schnp101,,
PHI191705260,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/05/26,PHI09,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/01 7:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,12000,oescj101,mitcc102,,
PHI191706190,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/06/19,PHI09,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/02 8:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,cadol101,oescj101,,
PHI191706201,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/06/20,PHI09,1,0:00PM,day,false,riglc901,ortha101,(none),(none),"""270""","""Howard Johnson""","""Howard Johnson""",2016/07/26 1:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,rixee101,smits102,,
PHI191706202,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/06/20,PHI09,2,0:00PM,day,false,ortha101,riglc901,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/02 1:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,10000,mayee101,coomj101,,
PHI191706210,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/06/21,PHI09,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/04 8:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,84,5000,marqr102,alexg102,,
PHI191706220,"""version 7RS(19) of 07/07/92""",BRO,PHI,1917/06/22,PHI09,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""141,589,191,606,99,96,266""","""David W. Smith""","""David W. Smith""",2023/08/28 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,3000,oescj101,dellw101,,
PHI191706230,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/06/23,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/02 7:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,15000,lavej101,schuf102,,
PHI191706250,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/06/25,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""74,96,99,266,606""","""Wayne Townsend,Cliff Blau""","""Wayne Townsend,Cliff Blau""",2023/08/31 11:13AM,park,none,0,unknown,-1,unknown,unknown,sunny,100,11000,rixee101,andef101,,
PHI191706261,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/06/26,PHI09,1,0:00,day,false,klemb901,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/03 7:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,0,tesrj101,alexg102,salls101,
PHI191706262,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/06/26,PHI09,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""74""","""Cliff Blau""","""Cliff Blau""",2019/06/01 9:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,18000,oescj101,schuf102,,
PHI191706270,"""version 7RS(19) of 07/07/92""",NY1,PHI,1917/06/27,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/03 8:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,perrp101,lavej101,,
PHI191707041,"""version 7RS(19) of 07/07/92""",BSN,PHI,1917/07/04,PHI09,1,0:00PM,day,false,klemb901,brank101,(none),(none),"""446,71,163,574,266""","""David W. Smith""","""David W. Smith""",2023/09/07 2:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,8000,alexg102,rudod101,,
PHI191707042,"""version 7RS(19) of 07/07/92""",BSN,PHI,1917/07/04,PHI09,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/03 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,13000,ragap101,rixee101,,
PHI191707050,"""version 7RS(19) of 07/07/92""",BSN,PHI,1917/07/05,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/03 7:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,nehfa101,lavej101,,
PHI191707060,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/07/06,PHI09,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/10 8:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,4500,mamaa101,oescj101,carlh101,
PHI191707070,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/07/07,PHI09,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/11 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,6000,millf102,alexg102,jacoe101,
PHI191707131,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/07/13,PHI09,1,0:00PM,day,false,riglc901,emslb101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/13 3:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,93,0,alexg102,dougp101,,
PHI191707132,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/07/13,PHI09,2,0:00PM,day,false,riglc901,emslb101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/13 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,10000,demaa101,rixee101,,
PHI191707141,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/07/14,PHI09,1,0:00,day,false,riglc901,emslb101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2015/01/04 1:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,hendc101,oescj101,,
PHI191707142,"""version 7RS(19) of 07/07/92""",CHN,PHI,1917/07/14,PHI09,2,0:00PM,day,false,riglc901,emslb101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/04 2:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,14000,,,,
PHI191707160,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/07/16,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""240,266,572""","""Rob Wood""","""Rob Wood""",2023/09/15 3:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,70,5000,alexg102,regam101,,
PHI191707170,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/07/17,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""446""","""Cliff Blau""","""Cliff Blau""",2014/08/04 7:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,5000,schnp101,rixee101,,
PHI191707180,"""version 7RS(19) of 07/07/92""",CIN,PHI,1917/07/18,PHI09,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""240,266,572""","""Rob Wood""","""Rob Wood""",2023/09/16 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,82,5000,mayee101,tonef101,,
PHI191707200,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/07/20,PHI09,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""208,128,266""","""David W. Smith""","""David W. Smith""",2023/09/19 3:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,4000,alexg102,meadl101,,
PHI191707211,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/07/21,PHI09,1,0:00PM,day,false,harrp901,odayh101,(none),(none),"""102,128,266""","""Rob Wood""","""Rob Wood""",2022/11/04 7:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,0,horso101,rixee101,amesr101,
PHI191707212,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/07/21,PHI09,2,0:00PM,day,false,odayh101,harrp901,(none),(none),"""208,102,266""","""David W. Smith""","""David W. Smith""",2023/09/20 4:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,15000,horso101,oescj101,,
PHI191707230,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/07/23,PHI09,0,0:00PM,day,false,harrp901,(none),(none),(none),"""208,128,266""","""David W. Smith""","""David W. Smith""",2023/09/21 3:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3500,amesr101,mayee101,,
PHI191707240,"""version 7RS(19) of 07/07/92""",SLN,PHI,1917/07/24,PHI09,0,0:00PM,day,false,harrp901,odayh101,(none),(none),"""208,128,102,266""","""David W. Smith""","""David W. Smith""",2023/09/23 12:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,2500,meadl101,alexg102,,
PHI191708161,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/08/16,PHI09,1,0:00PM,day,false,riglc901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/08/09 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,0,oescj101,jacoe101,,
PHI191708162,"""version 7RS(19) of 07/07/92""",PIT,PHI,1917/08/16,PHI09,2,0:00PM,day,false,riglc901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/08/10 8:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,750,mayee101,evanb102,,
