game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP_x,away_OBP_x,home_OBP_y,away_OBP_y
ATL202404110,2024-04-11,ATL,NYN,0,1,15.26,3.75,1e-06,1e-06,ATL,ATL,0.4,0.2,0.313,0.317,0.313,0.317
LAN202404120,2024-04-12,LAN,SDN,1,2,1.76,2.77,2448.9556082748627,179.52869961196944,MIN,SDN,0.5714285714285714,2.75,0.33,0.33,0.33,0.33
DET202404120,2024-04-12,DET,MIN,1,0,2.39,4.08,331.7516309667575,872.516450655481,PIT,MIN,0.0,0.0,0.303,0.303,0.303,0.303
PHI202404120,2024-04-12,PHI,PIT,0,0,3.32,4.43,1e-06,1e-06,PHI,PHI,1.1666666666666667,0.5714285714285714,0.33,0.297,0.33,0.297
SEA202404120,2024-04-12,SEA,CHN,0,0,2.94,5.48,3325.1452076248356,1711.8059777853623,TOR,SDN,0.1666666666666666,0.6,0.307,0.331,0.307,0.331
BOS202404120,2024-04-12,BOS,ANA,0,3,3.12,6.7,1e-06,4151.631080145035,BOS,ANA,1.0,0.8,0.321,0.301,0.321,0.301
TOR202404120,2024-04-12,TOR,COL,1,0,3.83,4.49,1e-06,2160.739883960971,TOR,COL,0.0,0.0,0.314,0.276,0.314,0.276
OAK202404120,2024-04-12,OAK,WAS,0,0,2.59,3.68,2350.5503898425545,13.027453191410114,TEX,SFN,0.3333333333333333,0.0,0.3,0.308,0.3,0.308
MIA202404120,2024-04-12,MIA,ATL,0,1,4.92,3.25,1756.5620451799746,973.359131898138,NYA,ATL,1.5,1.0,0.308,0.304,0.308,0.304
ARI202404120,2024-04-12,ARI,SLN,0,3,3.92,6.53,942.6579354569092,2043.890455711885,COL,SLN,1.6666666666666667,0.5,0.347,0.309,0.347,0.309
BAL202404120,2024-04-12,BAL,MIL,0,0,5.87,3.68,578.81170796599,680.6636621509456,BOS,CIN,0.4,1.2,0.313,0.333,0.313,0.333
TBA202404120,2024-04-12,TBA,SFN,0,0,3.75,7.16,3425.3074193268753,3858.5242840402384,ANA,SFN,0.1666666666666666,0.5,0.303,0.304,0.303,0.304
CHA202404120,2024-04-12,CHA,CIN,0,1,4.95,3.72,494.38381964269325,406.2527329885922,CLE,CIN,0.5,0.0,0.283,0.298,0.283,0.298
NYN202404120,2024-04-12,NYN,KCA,0,0,3.91,3.35,1200.4511584455877,1759.8286951805926,ATL,KCA,0.0,0.3333333333333333,0.325,0.293,0.325,0.293
HOU202404120,2024-04-12,HOU,TEX,1,1,7.46,5.31,1040.8267966673652,368.5990384284446,KCA,TEX,0.6666666666666666,1.0,0.326,0.301,0.326,0.301
PHI202404130,2024-04-13,PHI,PIT,2,1,2.17,3.38,1e-06,1e-06,PHI,PHI,1.0,0.5,0.33,0.297,0.33,0.297
BAL202404130,2024-04-13,BAL,MIL,3,0,4.1,2.98,1e-06,1e-06,BAL,BAL,0.3333333333333333,1.0,0.313,0.333,0.313,0.333
DET202404131,2024-04-13,DET,MIN,3,0,4.34,3.24,1e-06,1e-06,DET,DET,0.25,0.0,0.303,0.303,0.303,0.303
LAN202404130,2024-04-13,LAN,SDN,0,0,3.53,11.66,1e-06,1e-06,LAN,LAN,0.625,2.6,0.33,0.33,0.33,0.33
DET202404132,2024-04-13,DET,MIN,0,1,4.88,4.17,1e-06,1e-06,DET,DET,0.8,0.0,0.303,0.303,0.303,0.303
OAK202404130,2024-04-13,OAK,WAS,0,0,6.42,3.9,1e-06,1e-06,OAK,OAK,0.2857142857142857,0.0,0.3,0.308,0.3,0.308
MIA202404130,2024-04-13,MIA,ATL,1,0,5.68,2.38,1e-06,1e-06,MIA,MIA,1.2857142857142858,1.0,0.308,0.304,0.308,0.304
HOU202404130,2024-04-13,HOU,TEX,0,2,3.1,3.8,1e-06,1e-06,HOU,HOU,0.7142857142857143,1.0,0.326,0.301,0.326,0.301
NYN202404130,2024-04-13,NYN,KCA,3,1,3.47,4.53,1e-06,1e-06,NYN,NYN,0.0,0.25,0.325,0.293,0.325,0.293
CHA202404130,2024-04-13,CHA,CIN,0,0,3.58,4.76,1e-06,1e-06,CHA,CHA,0.4,0.25,0.283,0.298,0.283,0.298
CLE202404131,2024-04-13,CLE,NYA,0,0,5.64,2.85,1e-06,1e-06,CLE,CLE,0.6666666666666666,0.0,0.317,0.33,0.317,0.33
CLE202404132,2024-04-13,CLE,NYA,0,2,5.11,2.22,1e-06,649.8727601989037,CLE,NYA,0.5,0.0,0.317,0.33,0.317,0.33
SEA202404130,2024-04-13,SEA,CHN,0,0,4.75,2.91,1e-06,1e-06,SEA,SEA,0.1428571428571428,0.5,0.307,0.331,0.307,0.331
ARI202404130,2024-04-13,ARI,SLN,1,0,4.24,4.24,1e-06,1e-06,ARI,ARI,1.4285714285714286,0.8571428571428571,0.347,0.309,0.347,0.309
TOR202404130,2024-04-13,TOR,COL,5,0,3.3,6.17,1e-06,1e-06,TOR,TOR,0.25,0.0,0.314,0.276,0.314,0.276
TBA202404130,2024-04-13,TBA,SFN,0,1,3.6,3.47,1e-06,1e-06,TBA,TBA,0.1428571428571428,0.4285714285714285,0.303,0.304,0.303,0.304
BOS202404130,2024-04-13,BOS,ANA,4,0,3.13,5.19,1e-06,1e-06,BOS,BOS,0.75,1.1666666666666667,0.321,0.301,0.321,0.301
TOR202404140,2024-04-14,TOR,COL,1,0,3.6,5.24,1e-06,1e-06,TOR,TOR,1.2,0.0,0.314,0.276,0.314,0.276
TBA202404140,2024-04-14,TBA,SFN,3,1,5.1,3.12,1e-06,1e-06,TBA,TBA,0.125,0.5,0.303,0.304,0.303,0.304
MIA202404140,2024-04-14,MIA,ATL,0,0,1.75,2.62,1e-06,1e-06,MIA,MIA,1.25,0.8333333333333334,0.308,0.304,0.308,0.304
OAK202404140,2024-04-14,OAK,WAS,0,0,4.58,2.6,1e-06,1e-06,OAK,OAK,0.25,0.0,0.3,0.308,0.3,0.308
HOU202404140,2024-04-14,HOU,TEX,1,0,3.89,3.8,1e-06,1e-06,HOU,HOU,0.625,1.2,0.326,0.301,0.326,0.301
BOS202404140,2024-04-14,BOS,ANA,2,0,4.49,3.81,1e-06,1e-06,BOS,BOS,1.4,1.0,0.321,0.301,0.321,0.301
CHA202404140,2024-04-14,CHA,CIN,0,0,4.74,5.24,1e-06,1e-06,CHA,CHA,0.3333333333333333,0.2,0.283,0.298,0.283,0.298
ARI202404140,2024-04-14,ARI,SLN,0,0,3.65,5.35,1e-06,1e-06,ARI,ARI,1.375,0.75,0.347,0.309,0.347,0.309
NYN202404140,2024-04-14,NYN,KCA,0,0,0.0,5.55,1e-06,1e-06,NYN,NYN,0.4285714285714285,0.4,0.325,0.293,0.325,0.293
LAN202404140,2024-04-14,LAN,SDN,0,0,8.18,3.73,1e-06,1e-06,LAN,LAN,0.5555555555555556,2.1666666666666665,0.33,0.33,0.33,0.33
DET202404140,2024-04-14,DET,MIN,0,0,2.82,2.03,1e-06,1e-06,DET,DET,0.6666666666666666,0.1428571428571428,0.303,0.303,0.303,0.303
SEA202404140,2024-04-14,SEA,CHN,0,1,3.64,3.73,1e-06,1e-06,SEA,SEA,0.125,0.4285714285714285,0.307,0.331,0.307,0.331
PHI202404140,2024-04-14,PHI,PIT,0,0,2.57,4.25,1e-06,1e-06,PHI,PHI,1.125,0.5555555555555556,0.33,0.297,0.33,0.297
BAL202404140,2024-04-14,BAL,MIL,1,1,3.15,6.91,1e-06,1e-06,BAL,BAL,0.7142857142857143,0.8571428571428571,0.313,0.333,0.313,0.333
CLE202404140,2024-04-14,CLE,NYA,0,0,8.36,4.64,1e-06,1e-06,CLE,CLE,0.4,0.25,0.317,0.33,0.317,0.33
MIA202404150,2024-04-15,MIA,SFN,0,0,6.75,4.56,1e-06,319.9354673545946,MIA,TBA,1.1111111111111112,0.5555555555555556,0.308,0.304,0.308,0.304
SEA202404150,2024-04-15,SEA,CIN,3,0,3.53,4.84,1e-06,2788.668911659839,SEA,CHA,0.1111111111111111,0.1666666666666666,0.307,0.298,0.307,0.298
BOS202404150,2024-04-15,BOS,CLE,0,0,4.06,1.92,1e-06,884.5468110577992,BOS,CLE,1.5,0.75,0.321,0.299,0.321,0.299
LAN202404150,2024-04-15,LAN,WAS,1,1,3.49,4.29,1e-06,552.4676717810693,LAN,OAK,0.5,0.0,0.33,0.308,0.33,0.308
OAK202404150,2024-04-15,OAK,SLN,0,1,6.01,3.84,1e-06,1040.2976618519092,OAK,ARI,0.2222222222222222,0.6666666666666666,0.3,0.309,0.3,0.309
TBA202404150,2024-04-15,TBA,ANA,0,0,3.66,4.88,1e-06,1926.694381718032,TBA,BOS,0.4444444444444444,0.875,0.303,0.301,0.303,0.301
ARI202404150,2024-04-15,ARI,CHN,0,0,3.19,2.67,1e-06,1793.290239503433,ARI,SEA,1.2222222222222223,0.5,0.347,0.331,0.347,0.331
NYN202404150,2024-04-15,NYN,PIT,0,0,4.34,3.79,1e-06,129.48897528262268,NYN,PHI,0.375,0.5,0.325,0.297,0.325,0.297
BAL202404150,2024-04-15,BAL,MIN,2,0,4.66,7.61,1e-06,638.3359432178316,BAL,DET,0.75,0.125,0.313,0.303,0.313,0.303
PHI202404150,2024-04-15,PHI,COL,0,0,4.45,4.5,1e-06,539.7375980826044,PHI,TOR,1.0,0.0,0.33,0.276,0.33,0.276
HOU202404150,2024-04-15,HOU,ATL,1,0,4.53,3.58,1e-06,1555.6920636215998,HOU,MIA,0.6666666666666666,0.7142857142857143,0.326,0.304,0.326,0.304
DET202404150,2024-04-15,DET,TEX,0,0,3.53,3.31,1e-06,1780.0976623230767,DET,HOU,0.5714285714285714,1.0,0.303,0.301,0.303,0.301
TOR202404150,2024-04-15,TOR,NYA,0,0,4.16,3.5,1e-06,305.2632734150024,TOR,CLE,1.1666666666666667,0.2222222222222222,0.314,0.33,0.314,0.33
MIL202404150,2024-04-15,MIL,SDN,1,0,3.77,3.88,1035.68831801876,2799.844413597458,BAL,LAN,0.6,1.8571428571428572,0.317,0.33,0.317,0.33
CHA202404150,2024-04-15,CHA,KCA,0,0,7.07,3.0,1e-06,1144.129935670241,CHA,NYN,0.2857142857142857,0.3333333333333333,0.283,0.293,0.283,0.293
SEA202404160,2024-04-16,SEA,CIN,0,0,3.23,4.5,1e-06,1e-06,SEA,SEA,0.4,0.1428571428571428,0.307,0.298,0.307,0.298
PHI202404160,2024-04-16,PHI,COL,2,0,3.46,4.75,1e-06,1e-06,PHI,PHI,0.9,0.0,0.33,0.276,0.33,0.276
MIA202404160,2024-04-16,MIA,SFN,0,0,3.63,1.91,1e-06,1e-06,MIA,MIA,1.0,0.5,0.308,0.304,0.308,0.304
LAN202404160,2024-04-16,LAN,WAS,1,0,3.19,5.62,1e-06,1e-06,LAN,LAN,0.5,0.1111111111111111,0.33,0.308,0.33,0.308
BAL202404160,2024-04-16,BAL,MIN,0,0,3.86,4.99,1e-06,1e-06,BAL,BAL,0.8888888888888888,0.1111111111111111,0.313,0.303,0.313,0.303
MIL202404160,2024-04-16,MIL,SDN,1,4,6.43,3.47,1e-06,1e-06,MIL,MIL,0.6666666666666666,1.625,0.317,0.33,0.317,0.33
TBA202404160,2024-04-16,TBA,ANA,0,0,3.75,4.15,1e-06,1e-06,TBA,TBA,0.4,0.7777777777777778,0.303,0.301,0.303,0.301
NYN202404160,2024-04-16,NYN,PIT,0,0,3.77,,1e-06,1e-06,NYN,NYN,0.3333333333333333,0.5,0.325,0.297,0.325,0.297
DET202404160,2024-04-16,DET,TEX,0,0,3.51,3.8,1e-06,1e-06,DET,DET,0.5,0.8571428571428571,0.303,0.301,0.303,0.301
OAK202404160,2024-04-16,OAK,SLN,0,0,4.91,3.84,1e-06,1e-06,OAK,OAK,0.2,0.7,0.3,0.309,0.3,0.309
TOR202404160,2024-04-16,TOR,NYA,0,0,4.05,3.96,1e-06,1e-06,TOR,TOR,1.0,0.2,0.314,0.33,0.314,0.33
BOS202404160,2024-04-16,BOS,CLE,0,0,4.14,0.61,1e-06,1e-06,BOS,BOS,1.2857142857142858,0.6666666666666666,0.321,0.299,0.321,0.299
ARI202404160,2024-04-16,ARI,CHN,0,0,3.21,3.84,1e-06,1e-06,ARI,ARI,1.1,0.4444444444444444,0.347,0.331,0.347,0.331
HOU202404160,2024-04-16,HOU,ATL,0,0,3.49,1.99,1e-06,1e-06,HOU,HOU,0.7,0.625,0.326,0.304,0.326,0.304
BAL202404170,2024-04-17,BAL,MIN,1,0,5.33,2.03,1e-06,1e-06,BAL,BAL,0.8,0.1,0.313,0.303,0.313,0.303
NYN202404170,2024-04-17,NYN,PIT,0,0,3.91,4.43,1e-06,1e-06,NYN,NYN,0.3,0.5,0.325,0.297,0.325,0.297
SEA202404170,2024-04-17,SEA,CIN,0,0,2.94,3.72,1e-06,1e-06,SEA,SEA,0.4,0.125,0.307,0.298,0.307,0.298
TBA202404170,2024-04-17,TBA,ANA,0,1,3.57,3.31,1e-06,1e-06,TBA,TBA,0.4,0.7,0.303,0.301,0.303,0.301
DET202404170,2024-04-17,DET,TEX,0,1,4.53,1.17,1e-06,1e-06,DET,DET,0.4444444444444444,0.75,0.303,0.301,0.303,0.301
HOU202404170,2024-04-17,HOU,ATL,1,0,3.59,2.62,1e-06,1e-06,HOU,HOU,0.6,0.5555555555555556,0.326,0.304,0.326,0.304
OAK202404170,2024-04-17,OAK,SLN,0,0,4.66,5.08,1e-06,1e-06,OAK,OAK,0.2,0.7,0.3,0.309,0.3,0.309
TOR202404170,2024-04-17,TOR,NYA,0,0,5.03,3.86,1e-06,1e-06,TOR,TOR,0.875,0.2,0.314,0.33,0.314,0.33
MIL202404170,2024-04-17,MIL,SDN,0,0,6.91,2.95,1e-06,1e-06,MIL,MIL,0.7142857142857143,1.8888888888888888,0.317,0.33,0.317,0.33
PHI202404170,2024-04-17,PHI,COL,4,1,3.32,4.49,1e-06,1e-06,PHI,PHI,0.8,0.0,0.33,0.276,0.33,0.276
CHA202404171,2024-04-17,CHA,KCA,0,0,3.46,4.04,1e-06,1e-06,CHA,CHA,0.25,0.2857142857142857,0.283,0.293,0.283,0.293
BOS202404170,2024-04-17,BOS,CLE,0,0,3.12,3.81,1e-06,1e-06,BOS,BOS,1.125,0.6,0.321,0.299,0.321,0.299
ARI202404170,2024-04-17,ARI,CHN,1,0,4.71,3.86,1e-06,1e-06,ARI,ARI,0.9,0.4,0.347,0.331,0.347,0.331
LAN202404170,2024-04-17,LAN,WAS,0,2,3.65,4.41,1e-06,1e-06,LAN,LAN,0.5,0.1,0.33,0.308,0.33,0.308
MIA202404170,2024-04-17,MIA,SFN,0,0,4.35,7.16,1e-06,1e-06,MIA,MIA,1.0,0.2,0.308,0.304,0.308,0.304
CHA202404172,2024-04-17,CHA,KCA,0,0,3.3,3.35,1e-06,1e-06,CHA,CHA,0.2222222222222222,0.25,0.283,0.293,0.283,0.293
DET202404180,2024-04-18,DET,TEX,0,1,4.53,4.32,1e-06,1e-06,DET,DET,0.4,0.7777777777777778,0.303,0.301,0.303,0.301
BOS202404180,2024-04-18,BOS,CLE,1,0,4.08,5.64,1e-06,1e-06,BOS,BOS,1.0,0.3,0.321,0.299,0.321,0.299
SFN202404180,2024-04-18,SFN,ARI,0,0,3.47,,4167.0413845935145,1050.993394248722,MIA,ARI,0.3333333333333333,2.0,0.307,0.328,0.307,0.328
TBA202404180,2024-04-18,TBA,ANA,2,0,3.6,5.19,1e-06,1e-06,TBA,TBA,0.4,0.8,0.303,0.301,0.303,0.301
SFN202404190,2024-04-19,SFN,ARI,0,0,3.12,6.23,1e-06,1e-06,SFN,SFN,0.2857142857142857,1.7142857142857142,0.307,0.328,0.307,0.328
CHN202404190,2024-04-19,CHN,MIA,2,0,3.27,3.15,2336.6124175783,1915.1205670973725,ARI,MIA,0.8333333333333334,1.0,0.302,0.292,0.302,0.292
MIN202404190,2024-04-19,MIN,DET,2,1,5.32,3.51,1508.338155320694,872.516450655481,BAL,DET,0.4,0.7142857142857143,0.328,0.299,0.328,0.299
PHI202404190,2024-04-19,PHI,CHA,3,0,2.65,3.58,1e-06,1068.017024042746,PHI,CHA,1.1,1.0,0.33,0.273,0.33,0.273
LAN202404190,2024-04-19,LAN,NYN,0,0,3.0,3.77,1e-06,3936.366792360479,LAN,NYN,0.5,0.3333333333333333,0.33,0.317,0.33,0.317
KCA202404190,2024-04-19,KCA,BAL,0,0,4.53,4.1,663.9206411727051,1545.5901214265937,CHA,BAL,1.4444444444444444,0.0,0.319,0.316,0.319,0.316
ATL202404190,2024-04-19,ATL,TEX,1,1,2.38,3.71,1129.120744817785,961.6946291924536,HOU,DET,0.3333333333333333,0.8,0.313,0.301,0.313,0.301
CLE202404190,2024-04-19,CLE,OAK,0,1,5.11,6.42,884.5468110577992,3466.040146226439,BOS,OAK,0.3333333333333333,0.8333333333333334,0.317,0.303,0.317,0.303
NYA202404190,2024-04-19,NYA,TBA,0,0,3.89,6.75,550.2922217550002,1638.0556824552712,TOR,TBA,0.5,0.8333333333333334,0.337,0.301,0.337,0.301
CIN202404190,2024-04-19,CIN,ANA,0,0,4.76,3.81,3165.192755528632,1273.7149085846368,SEA,TBA,0.125,0.6,0.311,0.301,0.311,0.301
WAS202404190,2024-04-19,WAS,HOU,0,0,3.9,5.48,3694.422011983425,1963.4510544527368,LAN,HOU,0.0,0.4285714285714285,0.309,0.317,0.309,0.317
SDN202404190,2024-04-19,SDN,TOR,0,1,4.91,3.3,2790.8560532571964,3483.4093062075885,MIL,TOR,0.7777777777777778,0.2222222222222222,0.315,0.313,0.315,0.313
PIT202404190,2024-04-19,PIT,BOS,0,2,4.71,4.49,505.04779123783345,773.5078082361433,NYN,BOS,0.0,0.2222222222222222,0.306,0.317,0.306,0.317
SLN202404190,2024-04-19,SLN,MIL,0,0,2.04,3.05,2789.217487399641,526.8349145670746,OAK,MIL,0.0,0.875,0.315,0.333,0.315,0.333
SLN202404200,2024-04-20,SLN,MIL,1,2,5.35,4.04,1e-06,1e-06,SLN,SLN,0.0,0.7777777777777778,0.315,0.333,0.315,0.333
NYA202404200,2024-04-20,NYA,TBA,0,0,4.64,1.95,1e-06,1e-06,NYA,NYA,0.4285714285714285,0.7142857142857143,0.337,0.301,0.337,0.301
KCA202404200,2024-04-20,KCA,BAL,0,0,3.14,2.92,1e-06,1e-06,KCA,KCA,1.3,0.0,0.319,0.316,0.319,0.316
CHN202404201,2024-04-20,CHN,MIA,0,0,4.67,3.19,1e-06,1e-06,CHN,CHN,1.0,0.8571428571428571,0.302,0.292,0.302,0.292
CLE202404200,2024-04-20,CLE,OAK,2,0,5.73,5.26,1e-06,1e-06,CLE,CLE,0.2857142857142857,0.8571428571428571,0.317,0.303,0.317,0.303
MIN202404200,2024-04-20,MIN,DET,0,0,3.98,3.53,1e-06,1e-06,MIN,MIN,0.6666666666666666,0.75,0.328,0.299,0.328,0.299
COL202404200,2024-04-20,COL,SEA,0,0,6.17,3.64,2534.0409405234473,1640.846947858291,PHI,SEA,0.6666666666666666,0.1666666666666666,0.332,0.315,0.332,0.315
CIN202404200,2024-04-20,CIN,ANA,5,2,5.24,5.08,1e-06,1e-06,CIN,CIN,0.1111111111111111,0.6,0.311,0.301,0.311,0.301
PHI202404200,2024-04-20,PHI,CHA,0,0,2.57,4.74,1e-06,1e-06,PHI,PHI,1.2,0.875,0.33,0.273,0.33,0.273
SDN202404200,2024-04-20,SDN,TOR,0,4,4.87,3.6,1e-06,1e-06,SDN,SDN,0.7,0.3,0.315,0.313,0.315,0.313
LAN202404200,2024-04-20,LAN,NYN,1,1,3.19,3.63,1e-06,1e-06,LAN,LAN,0.5,0.2857142857142857,0.33,0.317,0.33,0.317
SFN202404200,2024-04-20,SFN,ARI,2,1,1.91,3.65,1e-06,1e-06,SFN,SFN,0.25,1.5,0.307,0.328,0.307,0.328
PIT202404200,2024-04-20,PIT,BOS,0,2,4.25,4.36,1e-06,1e-06,PIT,PIT,0.0,0.4,0.306,0.317,0.306,0.317
ATL202404200,2024-04-20,ATL,TEX,0,0,4.19,3.8,1e-06,1e-06,ATL,ATL,0.4285714285714285,0.6,0.313,0.301,0.313,0.301
WAS202404200,2024-04-20,WAS,HOU,1,1,3.68,3.59,1e-06,1e-06,WAS,WAS,0.0,0.375,0.309,0.317,0.309,0.317
CHN202404202,2024-04-20,CHN,MIA,1,0,2.91,4.08,1e-06,1e-06,CHN,CHN,0.875,0.75,0.302,0.292,0.302,0.292
PHI202404210,2024-04-21,PHI,CHA,3,2,3.57,7.07,1e-06,1e-06,PHI,PHI,1.1,0.7777777777777778,0.33,0.273,0.33,0.273
NYA202404210,2024-04-21,NYA,TBA,1,0,3.5,4.36,1e-06,1e-06,NYA,NYA,0.375,0.625,0.337,0.301,0.337,0.301
MIN202404210,2024-04-21,MIN,DET,0,2,7.61,4.49,1e-06,1e-06,MIN,MIN,0.5714285714285714,0.6666666666666666,0.328,0.299,0.328,0.299
CLE202404210,2024-04-21,CLE,OAK,0,0,3.47,6.01,1e-06,1e-06,CLE,CLE,0.5,0.75,0.317,0.303,0.317,0.303
WAS202404210,2024-04-21,WAS,HOU,3,0,4.29,3.49,1e-06,1e-06,WAS,WAS,0.125,0.4444444444444444,0.309,0.317,0.309,0.317
PIT202404210,2024-04-21,PIT,BOS,1,0,4.53,2.93,1e-06,1e-06,PIT,PIT,0.0,0.6,0.306,0.317,0.306,0.317
LAN202404210,2024-04-21,LAN,NYN,0,0,3.49,5.84,1e-06,1e-06,LAN,LAN,0.5,0.375,0.33,0.317,0.33,0.317
ATL202404210,2024-04-21,ATL,TEX,3,0,8.56,3.31,1e-06,1e-06,ATL,ATL,0.375,0.6,0.313,0.301,0.313,0.301
CIN202404210,2024-04-21,CIN,ANA,0,0,4.5,3.42,1e-06,1e-06,CIN,CIN,0.6,0.8,0.311,0.301,0.311,0.301
COL202404211,2024-04-21,COL,SEA,0,0,6.49,2.12,1e-06,1e-06,COL,COL,0.5714285714285714,0.1428571428571428,0.332,0.315,0.332,0.315
COL202404212,2024-04-21,COL,SEA,2,0,5.72,4.75,1e-06,1e-06,COL,COL,0.5,0.125,0.332,0.315,0.332,0.315
KCA202404210,2024-04-21,KCA,BAL,0,0,3.0,5.11,1e-06,1e-06,KCA,KCA,1.3,0.0,0.319,0.316,0.319,0.316
SDN202404210,2024-04-21,SDN,TOR,1,0,3.88,4.16,1e-06,1e-06,SDN,SDN,0.7,0.7,0.315,0.313,0.315,0.313
SLN202404210,2024-04-21,SLN,MIL,0,0,3.84,1.73,1e-06,1e-06,SLN,SLN,0.125,0.9,0.315,0.333,0.315,0.333
CHN202404210,2024-04-21,CHN,MIA,0,0,5.92,4.95,1e-06,1e-06,CHN,CHN,0.8888888888888888,0.6666666666666666,0.302,0.292,0.302,0.292
SFN202404210,2024-04-21,SFN,ARI,0,0,3.88,6.66,1e-06,1e-06,SFN,SFN,0.4444444444444444,1.4444444444444444,0.307,0.328,0.307,0.328
ANA202404220,2024-04-22,ANA,BAL,0,0,6.7,3.7,3023.82450563501,2158.345510444982,CIN,KCA,0.6666666666666666,0.0,0.302,0.316,0.302,0.316
PIT202404220,2024-04-22,PIT,MIL,1,0,4.14,3.77,1e-06,898.8824563980571,PIT,SLN,0.125,0.6,0.306,0.333,0.306,0.333
COL202404220,2024-04-22,COL,SDN,0,0,5.93,3.47,1e-06,1340.79250926624,COL,SDN,0.6666666666666666,1.7,0.332,0.33,0.332,0.33
NYA202404220,2024-04-22,NYA,OAK,0,0,3.86,3.36,1e-06,649.8727601989037,NYA,CLE,0.4444444444444444,0.6666666666666666,0.337,0.303,0.337,0.303
SFN202404220,2024-04-22,SFN,NYN,0,0,7.16,3.75,1e-06,559.4406195325591,SFN,LAN,0.4,0.3333333333333333,0.307,0.317,0.307,0.317
SLN202404220,2024-04-22,SLN,ARI,0,0,2.04,3.26,1e-06,2802.2400845274956,SLN,SFN,0.1111111111111111,1.3,0.315,0.328,0.315,0.328
KCA202404220,2024-04-22,KCA,TOR,0,0,3.71,4.05,1e-06,2147.4778828729673,KCA,SDN,1.0,0.7,0.319,0.313,0.319,0.313
CIN202404220,2024-04-22,CIN,PHI,0,0,2.75,3.46,1e-06,807.0437326700402,CIN,PHI,0.6,0.3333333333333333,0.311,0.319,0.311,0.319
TBA202404220,2024-04-22,TBA,DET,0,1,3.63,2.39,1638.0556824552712,2137.431531245163,NYA,MIN,0.5,0.8,0.303,0.299,0.303,0.299
ATL202404220,2024-04-22,ATL,MIA,0,0,6.52,3.63,1e-06,947.8182724063668,ATL,CHN,0.6666666666666666,0.6,0.313,0.292,0.313,0.292
MIN202404220,2024-04-22,MIN,CHA,2,0,4.99,4.49,1e-06,1582.6741426537678,MIN,PHI,0.5,0.9,0.328,0.273,0.328,0.273
ATL202404230,2024-04-23,ATL,MIA,0,0,3.25,4.92,1e-06,1e-06,ATL,ATL,0.6,0.6,0.313,0.292,0.313,0.292
NYA202404230,2024-04-23,NYA,OAK,4,1,4.31,4.66,1e-06,1e-06,NYA,NYA,0.4,0.6,0.337,0.303,0.337,0.303
WAS202404230,2024-04-23,WAS,LAN,0,0,4.44,1.76,1e-06,3694.422011983425,WAS,LAN,0.4444444444444444,0.6666666666666666,0.309,0.339,0.309,0.339
MIN202404230,2024-04-23,MIN,CHA,1,0,7.52,5.71,1e-06,1e-06,MIN,MIN,0.6666666666666666,0.9,0.328,0.273,0.328,0.273
PIT202404230,2024-04-23,PIT,MIL,1,0,4.43,3.0,1e-06,1e-06,PIT,PIT,0.2222222222222222,0.5,0.306,0.333,0.306,0.333
SFN202404230,2024-04-23,SFN,NYN,0,0,3.47,3.91,1e-06,1e-06,SFN,SFN,0.3,0.3,0.307,0.317,0.307,0.317
TBA202404230,2024-04-23,TBA,DET,0,0,3.86,3.61,1e-06,1e-06,TBA,TBA,0.5,0.6,0.303,0.299,0.303,0.299
TEX202404230,2024-04-23,TEX,SEA,0,2,5.31,3.23,1179.9161829380423,1052.76358222127,ATL,COL,1.0,0.1111111111111111,0.31,0.315,0.31,0.315
ANA202404230,2024-04-23,ANA,BAL,1,0,5.19,3.86,1e-06,1e-06,ANA,ANA,0.5714285714285714,0.0,0.302,0.316,0.302,0.316
KCA202404230,2024-04-23,KCA,TOR,0,0,5.55,3.83,1e-06,1e-06,KCA,KCA,1.0,0.5,0.319,0.313,0.319,0.313
CIN202404230,2024-04-23,CIN,PHI,1,1,4.86,3.32,1e-06,1e-06,CIN,CIN,0.6,0.2857142857142857,0.311,0.319,0.311,0.319
COL202404230,2024-04-23,COL,SDN,0,2,4.5,2.95,1e-06,1e-06,COL,COL,0.6,1.2,0.332,0.33,0.332,0.33
CHN202404230,2024-04-23,CHN,HOU,5,0,5.48,7.46,1e-06,956.88299544195,CHN,WAS,0.8,0.4,0.302,0.317,0.302,0.317
SLN202404230,2024-04-23,SLN,ARI,1,0,5.08,7.04,1e-06,1e-06,SLN,SLN,0.1,1.0,0.315,0.328,0.315,0.328
CLE202404230,2024-04-23,CLE,BOS,0,0,4.25,3.12,1e-06,186.24975562107616,CLE,PIT,0.4444444444444444,0.6,0.317,0.317,0.317,0.317
NYA202404240,2024-04-24,NYA,OAK,2,0,2.85,6.42,1e-06,1e-06,NYA,NYA,0.8,0.7,0.337,0.303,0.337,0.303
MIN202404240,2024-04-24,MIN,CHA,0,0,3.6,3.58,1e-06,1e-06,MIN,MIN,0.7,0.9,0.328,0.273,0.328,0.273
TEX202404240,2024-04-24,TEX,SEA,0,1,5.4,2.94,1e-06,1e-06,TEX,TEX,0.9,0.3,0.31,0.315,0.31,0.315
TBA202404240,2024-04-24,TBA,DET,1,1,6.75,2.82,1e-06,1e-06,TBA,TBA,0.5,0.6,0.303,0.299,0.303,0.299
